Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NAC_Pval,OFC,OFC_Pval,SUB,SUB_Pval
NFKBIB,0,0,0,0,0,0,0,0,-0.006741726,0.970694166,0,0
RALA,0,0,0,0,0,0,0,0,-0.006926542,0.927227415,0,0
PTK2,0,0,0,0,0,0,0,0,-0.007059443,0.841852475,0,0
EML3,0,0,0,0,0,0,0,0,-0.007144261,0.970867912,0,0
BMP4,0,0,0,0,0,0,0,0,-0.00786676,0.982421152,0,0
PSMF1,0,0,0,0,0,0,0,0,-0.007945959,0.898035614,0,0
SMNDC1,0,0,0,0,0,0,0,0,-0.008155209,0.940776861,0,0
CNDP2,0,0,0,0,0,0,0,0,-0.008280898,0.885275482,0,0
SYK,0,0,0,0,0,0,0,0,0,0,0.293675461,0.111463112
CDC20,0,0,0,0,0,0,0,0,0,0,0.269714222,0.617364367
CDC25A,0,0,0,0,0,0,0,0,0,0,0.244667059,0.475003843
SPDEF,0,0,0,0,0,0,0,0,0,0,0.214589784,0.710754711
ITGAE,0,0,0,0,0,0,0,0,0,0,0.188677171,0.396018801
CDC45,0,0,0,0,0,0,0,0,0,0,0.179896325,0.757120958
CHEK2,0,0,0,0,0,0,0,0,0,0,0.171316135,0.699078562
SYPL1,0,0,0,0,0,0,0,0,0,0,0.163868736,0.121836006
LIPA,0,0,0,0,0,0,0,0,0,0,0.156803206,0.208110244
ISOC1,0,0,0,0,0,0,0,0,0,0,0.151615668,0.23955156
AURKA,0,0,0,0,0,0,0,0,0,0,0.147661146,0.648828852
CASP7,0,0,0,0,0,0,0,0,0,0,0.146641793,0.424276198
KIAA1033,0,0,0,0,0,0,0,0,0,0,0.144976519,0.073928835
S100A13,0,0,0,0,0,0,0,0,0,0,0.143237115,0.247369909
BTK,0,0,0,0,0,0,0,0,0,0,0.141231912,0.629344333
GALE,0,0,0,0,0,0,0,0,0,0,0.136976696,0.627895648
FAH,0,0,0,0,0,0,0,0,0,0,0.135026307,0.558124043
SNCA,0,0,0,0,0,0,0,0,0,0,-0.000157687,0.999001011
MALT1,0,0,0,0,0,0,0,0,0,0,-0.000600423,0.994583461
NMT1,0,0,0,0,0,0,0,0,0,0,-0.000928081,0.983704812
DFFA,0,0,0,0,0,0,0,0,0,0,-0.001161947,0.992891319
LSM5,0,0,0,0,0,0,0,0,0,0,-0.001186309,0.992309977
COASY,0,0,0,0,0,0,0,0,0,0,-0.00135079,0.994067291
SPAG7,0,0,0,0,0,0,0,0,0,0,-0.002023937,0.979329649
PGRMC1,0,0,0,0,0,0,0,0,0,0,-0.002078241,0.985214566
CIAPIN1,0,0,0,0,0,0,0,0,0,0,-0.00266833,0.980562
IGHMBP2,0,0,0,0,0,0,0,0,0,0,-0.002889905,0.985839801
LIG1,0,0,0,0,0,0,0,0,0,0,-0.003127623,0.982170221
IDE,0,0,0,0,0,0,0,0,0,0,-0.003765925,0.958127063
AARS,0,0,0,0,0,0,0,0,0,0,-0.00402193,0.949092374
CHEK1,0,0,0,0,0,0,0,0,0,0,-0.004026585,0.984796977
HSPA4,0,0,0,0,0,0,0,0,0,0,-0.004171544,0.964497857
EPN2,0,0,0,0,0,0,0,0,0,0,-0.004183945,0.956694284
YME1L1,0,0,0,0,0,0,0,0,0,0,-0.005240279,0.927540344
CBR1,0,0,0,0,0,0,0,0,0,0,-0.005772503,0.958225088
UBQLN2,0,0,0,0,0,0,0,0,0,0,-0.006184676,0.91855035
SHC1,0,0,0,0,0,0,0,0,0,0,-0.006431669,0.964843069
DNAJB2,0,0,0,0,0,0,0,0,0,0,-0.006472349,0.922840139
IPO13,0,0,0,0,0,0,0,0,0,0,-0.006483126,0.933441123
CTSL,0,0,0,0,0,0,0,0,0,0,-0.006890185,0.925656616
COPB2,0,0,0,0,0,0,0,0,0,0,-0.006894863,0.915263522
GRB10,0,0,0,0,0,0,0,0,0,0,-0.007353418,0.909710695
AKAP8,0,0,0,0,0,0,0,0,0,0,-0.007447136,0.937113507
SMC3,0,0,0,0,0,0,0,0,0,0,-0.00821224,0.858363424
ZW10,0,0,0,0,0,0,0,0,0,0,-0.008239879,0.928627114
GNA15,0,0,0,0,0,0,0,0,0,0,-0.008330971,0.980274226
XBP1,0,0,0,0,0,0,0,0,0,0,-0.008441012,0.937813693
DDX42,0,0,0,0,0,0,0,0,0,0,-0.009261702,0.803616193
CDCA4,0,0,0,0,0,0,0,0,0,0,-0.009425393,0.9797554
