Gene,SRR5962043,SRR5962046,SRR5962050,SRR5962052,SRR5962054,SRR5962057,SRR5962058,SRR5962063
DESI2,16.52436782,14.84609751,13.68070709,20.25492664,13.35615574,16.13484823,18.90637404,16.25150379
DET1,5.59129098,5.867158618,4.895803392,5.129883446,6.436899906,6.333073118,6.498937774,4.435921472
DEUP1,0.376272321,0.509202928,0.389400026,0.332367386,0.56369835,0.826887945,0.533070535,0.463133091
DEXI,6.542489224,8.383345442,10.9701261,6.670920073,8.052317375,5.702956117,8.725297644,7.135945853
DFFA,19.56269966,21.99285173,25.50494108,25.9468611,22.31802943,24.51075101,24.94328807,21.55257901
DFFB,8.862421946,5.677570707,5.746807563,6.241498125,6.039617939,6.869554959,7.85326187,7.159869734
DGAT1,3.948689762,3.048229297,2.957815028,2.33692054,4.087129625,3.694959131,3.664179321,3.024141247
DGAT2,2.546470975,2.15014137,1.257499064,2.365284017,1.319304877,3.014843028,2.343095291,3.511291472
DGAT2L6,0.711466698,0.251169332,0.157776203,0.274946859,0.278576342,0.529573896,0.472474379,0.364877325
DGCR11,3.395728555,2.139026758,1.791553751,1.161571693,2.257948038,2.86034296,2.935989894,2.649822665
DGCR2,52.93131842,33.36502858,38.1454213,32.10304825,37.41008961,30.47141621,36.97705901,38.45935015
DGCR5,33.4071104,30.19923387,44.25094815,24.45976953,38.04917709,11.77796274,28.78157523,32.05607807
DGCR6L,4.614181396,4.016579277,6.522632205,4.229320233,7.566803995,5.081214778,4.734832171,5.186615875
DGCR8,30.16284471,21.90342177,26.60163965,20.85660104,27.71919307,28.32125268,25.95227994,23.4412487
DGKA,12.17688312,9.129191627,20.18985321,7.286347295,21.39864336,8.103080003,11.65149555,14.04776287
DGKB,124.781076,137.5502237,222.7899693,113.3569908,264.7925087,130.3565973,167.2756898,150.497654
DGKD,36.92690275,27.99352916,33.49167706,21.56957867,24.58997354,32.00550714,32.22089377,30.89981371
DGKE,63.21036812,67.41639604,60.54790084,77.53797414,54.08874071,68.41017943,65.16256712,83.00617771
DGKG,62.23815221,59.44874342,47.37971591,48.39146399,43.26982977,51.39593058,52.78670233,70.33756465
DGKH,120.8401831,121.430004,130.6016794,114.1686413,116.2682173,93.45071526,99.06470418,209.7571226
DGKI,82.93075019,98.40490356,95.02843259,99.55121125,101.7389831,89.64601415,81.80825078,107.0652707
DGKK,0.032974625,0.11641043,0.429000892,0.26214314,0.255980286,0.224405649,0.315330542,0.135288893
DGKQ,14.80029259,9.158343473,12.70241806,6.144957658,13.82667544,8.322766103,10.54279446,8.892381422
DGKZ,145.292732,79.61505168,118.8455438,55.68188146,117.8081753,71.95557776,86.13422722,109.8371995
DGLUCY,25.37370667,22.61800553,26.40943951,19.32155408,29.36491731,21.17466514,23.6022761,20.29326337
DGUOK,6.139200096,6.512754449,8.543435154,5.935462169,7.287887144,6.183816995,7.626534911,8.170443151
DHCR24,74.04602603,53.91116674,66.25469819,66.83776722,38.8673375,76.47973041,73.44798643,82.72857479
DHCR7,6.594546083,4.568297847,5.930615047,7.693486696,7.737430316,6.816459293,7.562210041,7.044828254
DHDDS,20.03824023,14.58470108,18.92204509,15.20513868,16.11300397,17.06417471,16.91983004,15.86540978
DHDDS-AS1,1.792765763,0.850784564,0.816859244,1.181194023,1.248820774,1.300052823,1.592603112,0.988757641
DHDH,0.229448285,0.555443704,0.484598919,0.304013035,0.37498843,0.278837203,0.383109685,0.51103737
DHFR,12.62631261,9.45311535,9.602919707,13.27531952,7.338780682,17.42223941,12.32432878,6.33606705
DHFR2,12.9067054,16.671024,14.36081555,26.90781382,19.11909969,23.70201473,26.6802425,19.70084637
DHODH,8.199044821,5.286669954,5.349519949,7.900743283,7.405847025,7.522329314,7.523810521,6.060614624
DHPS,16.50601912,18.24873486,19.24098225,19.56004274,16.45749849,18.57723127,18.72910832,20.14914643
DHRS1,2.322122994,2.579307417,2.813431229,2.726553311,2.476043102,2.505351386,3.791277564,1.696315022
DHRS12,6.534478887,3.401834944,4.612184212,4.481952605,5.733373073,5.456256381,5.183342526,4.620671702
DHRS13,1.547665293,2.370702358,2.73019304,1.957933197,2.047064183,1.829796635,2.006786623,1.614353266
DHRS2,0.202882619,0.306958803,0.651307464,0.128006769,0.22499531,0.147931954,0.369548734,0.523216902
DHRS3,9.192178522,10.39653708,6.492566503,10.29686847,8.320602444,12.48932279,11.11656249,7.913723468
DHRS4,1.067138057,1.895076696,1.835834627,1.099723555,1.42693268,1.512980387,1.88978774,1.220609601
DHRS4-AS1,8.20567074,10.22417913,9.901336515,11.79165018,11.79587552,11.88201548,12.91795888,9.679083159
DHRS4L1,0.683943648,0.676068009,0.707805649,0.422896888,0.600802652,0.378179181,0.109007216,0.364792548
DHRS4L2,1.390929929,1.05394052,1.143541438,1.558263393,1.28907268,1.183230054,1.225586537,1.781614139
DHRS7,31.78029912,43.85444842,35.13615672,53.53932101,35.01593346,48.27833847,47.80476884,46.0992828
DHRS7B,6.380839522,7.554447255,6.685958028,7.854384938,6.492865913,8.915993862,7.888368121,9.177730072
DHRS9,0.589637944,1.965956362,1.704712892,3.73266279,2.355584273,4.79297656,3.097751626,1.048310187
DHTKD1,31.27412916,28.29365045,31.8506127,28.90813253,36.91134278,33.3426074,33.02602495,25.66241398
DHX15,61.02783368,69.07544466,64.11367927,77.88554081,66.28238223,81.01341298,74.96580672,66.16430851
DHX29,46.39570651,46.92388569,44.99529168,66.09150418,48.39681415,56.82052408,53.38934136,52.99020246
DHX30,49.20972481,43.75302849,46.10251926,46.73950591,40.69227257,46.61281497,51.4125308,50.96913475
DHX32,11.35468367,11.52900936,11.27050208,13.49137809,12.61083204,13.04982717,12.6697781,11.59845318
DHX33,29.35154841,26.6835173,24.56317974,20.34895138,22.72711245,25.83242411,26.90517646,28.6153629
DHX34,8.940996257,5.540929786,9.008682701,4.614160356,10.01618462,7.151186978,6.428077595,6.200272324
DHX35,12.84858052,13.39289657,10.80043604,12.83524606,14.5837439,15.40008671,14.84365789,12.96193916
DHX36,75.17386495,85.25514248,76.66882773,98.12045878,75.48034031,90.84800815,83.82365845,90.06643525
DHX37,11.5955689,6.613595668,8.00326672,5.406584011,8.353613595,8.133046653,6.486390418,8.216211065
DHX38,38.42337558,36.02952776,38.18931116,39.40313163,36.50677362,41.20134305,41.0769086,37.0325419
DHX40,32.07851714,37.55587701,31.16403206,48.2041172,31.57631823,43.66610806,41.37804149,36.77964281
DHX57,39.6877415,41.45300642,39.01295214,37.07374761,36.83380788,43.37556134,26.28621746,48.41813585
DHX58,5.519266823,3.963362385,5.322384853,3.891895546,6.624183062,5.602114194,6.36422842,5.223685738
DHX8,55.38772648,48.75293123,48.98532379,43.47815473,56.6510369,54.89969961,49.09761492,49.02523328
DHX9,114.5856424,153.644579,129.8661318,172.9783292,126.665974,159.2696832,149.3532897,148.6928225
DIABLO,19.45743914,22.31852374,23.37123137,26.47938508,21.84144669,22.937934,26.57604346,22.84418314
DIAPH1,53.91746116,46.25632811,65.30139364,29.49338325,71.25882754,38.05497956,43.90507685,59.67452784
DIAPH1-AS1,1.7600081,0.436025448,0.839949736,0.954605615,1.059722505,1.339596263,1.968496878,2.128292812
DIAPH2,22.44664482,31.36231935,29.60727305,31.78475309,29.08403197,31.28642472,33.85945629,35.14388634
DIAPH2-AS1,0.412380826,0.485276482,0.097547044,0.534251827,0.213419386,0.654830919,0.730282483,0.744446387
DIAPH3,1.747062762,2.497522251,2.397932715,2.657748152,2.617296942,2.954019136,3.414706848,1.044209839
DICER1,360.8400453,291.2610405,237.0208219,403.3123896,289.7515526,405.8658201,368.8356017,302.4735275
DICER1-AS1,2.848794041,1.765124967,1.770630157,1.912966561,2.494177354,2.003013774,2.563638223,1.502753705
DIDO1,93.98180558,71.58821516,77.93320832,63.68701505,81.65447928,86.86713981,76.73122231,81.60354767
DIMT1,23.64826424,24.12824089,19.39424545,32.81392386,24.951623,27.67745455,27.44656067,23.02999873
DIO1,0.694998326,0.280406283,0.450140362,0.482352504,0.473266287,0.422298621,0.386812783,0.380193582
DIO2,137.2093102,207.2553059,221.624042,186.7321075,234.5369179,138.4869399,158.2932061,105.8319305
DIO2-AS1,0.310216314,0.219031543,0.200128458,0.274019053,0.138269456,0.31187405,0.239720737,0.300834459
DIP2A,106.2739949,76.20083042,60.22572147,62.93955651,65.54790278,98.19297497,80.12675867,70.48041277
DIP2A-IT1,0.895800875,0.374808759,0.255062567,0.586129855,0.338891587,0.423353269,0.634547142,0.408367582
DIP2B,247.78332,204.2885529,191.1490955,310.9480329,219.0327988,293.5709627,251.7928375,219.6523515
DIP2C,96.68165419,82.22656011,79.04587758,74.92792889,81.03392144,87.63502314,85.86040651,96.9296613
DIP2C-AS1,13.98272164,6.838616118,5.868897164,6.326205266,9.12687738,13.28731631,11.77700571,10.38231129
DIPK1A,40.27296446,45.22893038,39.14567054,60.39986936,39.78289495,52.07713941,49.92879586,54.04197717
DIPK1B,12.67089982,10.41080055,9.428692191,8.787901985,7.81188375,8.793976952,9.985558648,10.45046299
DIPK1C,12.16898987,8.055042499,8.414441622,14.65399775,9.697910759,9.731828511,12.32389699,8.087158884
DIPK2A,33.91794329,32.15090974,24.59897836,58.23103984,41.97939928,39.31454562,37.60464272,29.80819412
DIPK2B,9.180197455,7.077041699,4.616367302,9.170910833,5.29451093,7.596869488,8.659421279,5.201313264
DIRAS1,66.58208632,63.32225276,93.69495566,56.92106334,51.30727166,59.00841764,52.83181647,71.1056382
DIRAS2,440.5377912,398.5750415,235.5512683,510.1212714,183.9531323,466.9817232,321.3241314,524.5480348
DIRAS3,2.437401593,2.868255733,4.196058438,2.475945382,4.791213656,2.764583855,4.057395684,2.022265881
DIRC3,10.12925364,6.828880194,6.511803828,4.675702774,10.2663284,6.448633239,8.054663588,6.515298341
DIS3,55.01190186,62.88966066,56.46010988,84.30734809,61.3253727,70.52835783,72.9853077,69.38851342
DIS3L,57.14147371,67.49274182,55.19142401,71.05432176,61.30193241,75.6294908,77.67828608,61.98087356
DIS3L2,35.20873712,24.36821051,30.54875741,19.34865514,34.36587791,30.49577858,24.1320241,23.0899695
DISC1,1.860223408,2.33498776,1.885836193,2.164804974,2.473155804,3.014183873,2.63540588,1.889867861
DISC1-IT1,0.798030683,0.261605542,0.505636561,0.453158565,0.372635818,0.678865174,0.666235712,0.444352308
DISC2,0.476900888,0.650993872,0.695655546,0.70209036,0.779401403,1.135926164,1.249920138,0.521770053
DISP1,9.665218883,9.031474949,6.156644447,7.574764068,6.761307167,7.246064281,6.948007986,7.436715317
DISP2,14.50872114,5.63536144,8.140443141,2.782938042,6.66725754,5.772527727,6.420488439,9.20077793
DISP3,5.250985967,4.622356055,5.625744387,3.373294737,5.934755019,3.741741557,4.383784293,3.077691629
DIXDC1,130.3992977,116.0258075,112.6563674,152.9772609,104.3596837,124.1468301,115.9246187,110.3755885
DKC1,21.76313854,24.213243,21.5056467,31.41540276,24.32762347,26.3408113,26.59440526,23.50149076
DKFZP586I1420,7.768690672,10.70145339,11.27138798,15.29700818,11.4127641,12.7961316,12.38177071,11.28072845
DKFZp451B082,2.9490369,3.622687718,2.467061631,3.5473663,3.360023197,4.670619819,3.541062276,3.069106612
DKK1,0.262419466,0.277926102,0.419001393,0.741757857,0.643310083,0.60273131,0.27883014,0.473730133
DKK2,1.366275586,1.814504873,4.963229746,2.787256141,2.605062513,1.798731393,1.659105198,1.788447111
DKK3,185.59043,179.7133446,168.9764314,175.4283462,146.7132103,205.5365795,237.4172118,277.4663949
DKK4,0.151063384,0.213319833,0.089333606,0.293560771,0.259227792,0.10280474,0.609939102,0.099165699
DLAT,32.52585279,48.37684348,45.31772765,58.16431692,36.84525576,49.33675973,44.5099553,48.89665867
DLC1,157.736391,130.7718103,98.40039996,108.6312732,106.6647262,123.713528,117.5775984,114.8866021
DLD,82.96972051,115.6810284,108.6048313,131.2062419,102.5923567,118.5226034,120.0787926,128.2541423
DLEC1,1.721575013,1.823304651,2.281901873,0.956989011,2.267841112,2.222002634,1.89231258,2.143349088
DLEU1,10.13352398,7.547247437,7.01715527,8.229241263,7.879957551,12.59682071,10.76723443,8.342024791
DLEU2,5.786380223,3.907903606,3.868193004,7.481615416,5.961838204,10.03489918,7.395706001,5.550911069
DLEU2L,5.238181826,4.982974291,2.429914818,4.585410547,2.72971158,5.870170551,6.898872407,6.280094891
DLEU7,6.767942673,8.294890537,7.815860639,8.234169281,7.669573203,9.749429413,8.140961882,6.575167385
DLEU7-AS1,0.753784419,3.10460234,2.043074744,3.634321468,1.847870223,3.687049272,3.570782202,0.644300109
DLG1,273.6064975,317.2405221,260.491867,411.0464062,287.8477065,351.8628086,289.6110451,271.566618
DLG2,554.4827788,673.8759968,807.3997776,616.3033184,642.3074508,596.7383401,652.9287484,640.9286586
DLG3,68.61864046,82.28257814,73.7841129,71.89670547,48.17949015,68.28762933,71.72027146,113.5485575
DLG3-AS1,0.360258535,0.115620176,0.290514964,0.101252503,0.281004936,0.390043971,0.313189917,0.32248916
DLG4,214.5206953,165.139194,212.3827518,113.2349113,194.7625118,120.4780409,135.2775857,180.9959614
DLGAP1,155.9512533,162.0687282,156.8992162,117.6208193,127.3944115,109.6646094,121.7129348,187.6844464
DLGAP1-AS1,10.06114511,5.067200732,6.051342191,2.836008529,5.106863345,5.374790685,7.698496505,6.170724947
DLGAP1-AS2,6.681709294,2.571142274,2.212744444,2.065721407,2.088440334,3.268280792,4.330729723,4.770008033
DLGAP1-AS3,3.274457701,1.635824893,2.338294157,1.541693695,1.249515864,1.839481819,2.035020919,3.016426601
DLGAP1-AS4,4.918143723,4.327805449,10.02902869,4.857884272,7.800176969,2.82351231,3.346510558,4.870612104
DLGAP1-AS5,27.57554719,13.52496861,13.7642141,13.36099857,8.895419421,15.32306225,19.77830735,23.61451457
DLGAP2,0.326116454,0.169663795,0.49735999,0.07580629,0.610114607,0.116808121,0.072949576,0.225346789
DLGAP3,122.5713285,93.39834324,189.5016995,62.98013661,141.7289009,63.07899258,93.53190552,122.8229721
DLGAP4,91.17549457,43.70912444,57.23543149,21.01593114,46.6494365,32.75910584,35.65840102,54.2634299
DLGAP4-AS1,1.887474395,0.82383327,0.649417538,0.757834753,0.673027294,0.99257021,1.23976955,1.098234968
DLK2,1.757941805,1.0573301,1.694139084,0.718897332,0.9576709,1.273891695,0.726396425,1.255512016
DLL3,1.102637006,1.030405553,1.093161072,1.260440799,2.06705154,0.937986319,1.447260157,1.064451601
DLL4,4.643750077,1.661538529,0.816423421,0.803750489,2.333197871,2.508989922,1.833637497,1.132849144
DLST,16.4006794,16.4327127,17.7016908,13.89033759,18.2435648,18.16537952,16.79674959,17.30844421
DLSTP1,3.999010933,3.812815433,3.607729486,3.222984126,3.649442382,4.444766958,3.535741816,3.928150817
DLX1,3.658368426,6.184188898,8.448435844,6.486578766,6.600780758,4.861212283,6.63936278,6.201055092
DLX2,0.313815111,0.60428867,0.455512801,0.466196517,0.55949404,0.364029321,0.757817874,0.561829695
DLX5,0.702216584,0.518868337,1.004365117,0.692404677,0.827365432,0.444545834,0.780834168,0.723616843
DLX6,1.727801448,1.153390893,1.411888471,1.540069275,1.899616443,0.774984618,2.369917141,1.0568839
DLX6-AS1,5.91460416,7.909222478,10.23692661,9.868433651,7.87214834,7.534407963,13.3624551,8.297197894
DMAC1,19.51503023,22.36972001,22.84183225,26.13974278,21.49644422,20.18493076,23.70785832,19.58106024
DMAC2,9.669995468,7.852834846,9.71961854,6.590451939,8.242674968,6.228654182,6.335529407,6.641948526
DMAC2L,18.13106716,18.56353055,17.90256464,22.43908777,19.1180866,23.1494788,22.6913395,23.73410854
DMAP1,17.51673699,12.48390071,14.96485044,11.8876507,15.18663886,12.32901923,12.9551838,13.05219769
DMBT1,0.585098982,0.761002032,0.218530794,1.224064731,0.339713313,1.205029042,1.047054745,1.036028923
DMBT1L1,0.734099516,0.180284803,1.05698977,0.070482815,0.599871175,0.244361933,0.508700342,0.235712108
DMC1,1.602949016,1.367566632,1.856359056,1.784637341,1.814693039,0.909059669,2.625752942,1.342724252
DMD,284.8607524,290.5503958,316.8852429,232.3997453,454.3651333,286.2275896,327.567892,350.860881
DMGDH,4.287944408,4.476754874,5.05946321,3.267038167,4.425547031,4.408296646,5.484588853,4.052147503
DMKN,1.321726266,1.066535947,0.390811361,0.806132364,1.118625057,0.936966826,0.60187791,0.955446195
DMPK,12.01808835,8.348360309,13.92700024,6.541030314,15.83201311,8.75709357,7.352223868,6.295490272
DMRT2,2.47639258,1.367403718,0.882426221,3.337244161,1.738212025,2.430699888,2.631256361,1.406795377
DMRTA1,0.459271948,0.494944322,0.40024877,0.715281932,0.977742681,0.658006581,0.898934466,0.535540555
DMRTA2,0.457646462,0.209081643,0.127358176,0.404246472,0.186983451,0.641214242,0.171623244,0.220898857
DMRTC1,0.286732871,0.445391776,0.322171218,0.088646513,0.316311009,0.292699964,0.213264806,0.258810832
DMRTC1B,0.386025234,0.386122758,0.152187888,0.085245573,0.210294295,0.43784296,0.205082861,0.47513742
DMTF1,189.5652309,170.8469865,155.2296502,195.7324587,195.175135,229.4982867,205.0323644,186.1627678
DMTF1-AS1,0.18350766,0.32391886,0.235126703,0.297174651,0.462357313,0.234158214,0.389967004,0.326256055
DMTN,82.68225066,50.3970623,97.300783,40.96104367,94.39372569,49.1393765,52.35326783,68.84164392
DMWD,41.18103224,21.47064488,29.27902067,14.83402552,27.39113025,17.18858216,20.86512284,25.47413423
DMXL1,228.8881267,260.2579582,248.0972135,322.794232,206.5745109,282.9465563,283.1964297,279.3320168
DMXL2,315.2654018,427.9878539,453.5233895,439.9724165,347.6562984,392.2177117,394.5029553,477.5332778
DNA2,10.21304879,11.34990872,10.81059846,11.79715009,14.24680814,17.24746081,11.7827982,8.082925719
DNAAF1,6.942358634,4.081735076,9.782918828,2.564622315,8.309101096,3.885903145,5.648922995,5.251927559
DNAAF10,15.30944145,15.17071422,14.4540899,16.32950536,13.25882343,17.44829508,18.46505398,18.47978181
DNAAF11,34.81254572,34.01881873,43.15391762,36.41561547,49.29968409,28.98587425,30.89441244,30.58612998
DNAAF2,7.701536084,7.319168099,9.685347346,11.55343226,6.957181861,8.293048467,6.87109185,8.692784031
DNAAF4,0.393339918,0.624874167,0.562134746,0.492211581,0.522305314,0.446139524,0.557250451,0.268967037
DNAAF5,4.357306488,3.38833255,4.230759346,2.574587861,3.584641414,4.708452385,3.62875838,3.237229378
DNAAF8,1.791415784,0.866655287,1.078998849,0.498158663,0.826809641,0.874839272,1.092717754,0.544433592
DNAAF9,181.595407,150.8384177,169.6867664,134.7795609,152.7499395,155.8443273,154.1125909,163.8842095
DNAH1,30.86796444,26.14605248,34.07878,13.70378324,50.42586086,26.21323113,25.54130554,23.5120878
DNAH10,3.352350135,1.552106646,1.868714852,1.237872305,1.63913777,3.763391136,2.39412633,2.164577081
DNAH11,5.499333964,2.651711665,6.34558813,2.354775476,4.48009331,7.41657742,3.527322024,3.687086496
DNAH12,5.101055601,4.903457761,4.87015091,4.722993488,3.904679738,7.502358383,5.615961028,3.656219435
DNAH14,43.57568219,34.69645996,33.50316732,29.05266945,31.06033908,27.78973941,40.18052093,32.05766056
DNAH17,14.59448272,12.8184576,9.332501495,17.83565954,7.260393095,16.23522142,15.91614399,7.027499972
DNAH17-AS1,0.819161993,0.698873512,0.746819986,1.492381582,0.474144296,1.654997524,0.906655353,0.728189113
DNAH2,9.867695131,4.539911939,8.834685316,2.802335266,8.999806754,3.808984153,5.997746086,5.885613672
DNAH3,0.750929488,0.621615891,1.255655979,0.503199234,0.962754626,0.396494901,0.96297026,0.488698807
DNAH5,13.60145233,11.41717754,21.65686926,10.35622218,17.31756552,11.34629826,13.68219131,15.56574806
DNAH6,27.2873197,14.11141214,21.86750025,12.62493227,33.69393265,15.28271025,20.67176767,20.5754979
DNAH7,69.00965235,62.24059501,104.2959638,53.79538626,150.6053953,63.26844836,84.8551836,59.12799745
DNAH8,1.563840939,0.618333299,1.239233177,1.18797461,0.920085382,1.489959766,0.996982414,0.744274009
DNAH9,14.19477861,8.283632463,12.40597264,4.760927053,13.53567752,10.75103444,11.67594991,13.42061301
DNAI1,4.326442928,2.471767279,2.597568326,1.823290336,2.064544151,3.034222184,2.105496884,3.604322191
DNAI3,3.258757303,3.57418317,1.702596908,4.261875567,1.13755008,4.790697349,3.227228341,6.59417989
DNAI4,23.78268362,26.49266985,25.44959151,34.47304126,33.80262982,36.02599508,32.9966124,25.5067166
DNAI7,11.48069323,17.88518661,13.93381456,13.36912828,15.06763212,15.81352922,15.53200242,14.67867115
DNAJA1,156.1091114,196.5300963,251.7004259,302.218893,166.6850223,193.0563443,208.0585423,214.2802959
DNAJA1P5,3.752164444,1.9715392,1.548069015,3.083113612,1.081450401,2.053686679,2.626967792,3.317563429
DNAJA2,79.97863451,136.371248,126.251034,158.2912727,109.4754369,130.7018539,136.5543606,146.8448115
DNAJA4,91.11431157,110.6514413,122.5512053,72.00223957,110.6059657,81.61380649,84.87206344,109.9046871
DNAJB1,33.47946172,27.3720543,29.89443177,28.55871177,24.2714253,43.97973986,31.27096852,33.96812342
DNAJB11,25.3589671,28.24864733,28.14272327,39.233185,23.89314434,27.17643232,32.69815803,28.95438061
DNAJB12,29.59099757,24.60338997,23.73094856,23.2587813,21.63142818,22.66227539,26.99251396,24.48882981
DNAJB13,0.573272887,0.202382724,0.216591991,0.337587434,0.169162973,0.352205546,0.118440603,0.248270309
DNAJB14,134.4134546,194.9694889,167.3985919,267.9199476,146.5860961,189.2840853,192.523393,224.3119242
DNAJB2,90.74490968,50.92693097,71.26750589,50.56449145,67.19527188,58.96056299,67.14661555,48.28835742
DNAJB4,79.09645052,95.49905607,122.9837885,124.9255295,78.22051201,99.15195464,103.8790249,103.3520448
DNAJB5,12.39702619,9.01049554,10.40977945,6.89773663,7.142495125,8.236788857,7.877544243,10.78755628
DNAJB6,42.45988977,52.29813276,64.58524829,56.12016319,50.42190842,56.59976869,53.25449661,56.54613997
DNAJB7,0.928234819,0.573466349,0.548925632,0.576509575,0.758509303,1.258467468,0.43149879,0.666466293
DNAJB9,22.69110129,37.70098945,34.37299743,49.30842655,29.56948625,39.36301255,41.07528026,47.04004574
DNAJC1,17.44806023,14.29235589,17.05816503,15.94662124,21.46749386,17.79993522,17.39364368,13.27008134
DNAJC10,94.45762855,99.6162091,76.64962299,119.1861583,84.52991072,103.4284672,112.0670696,105.6040206
DNAJC11,36.95800049,32.62916634,36.73729435,28.33932982,33.23552637,32.83481198,30.15901441,36.6507404
DNAJC12,18.89214216,19.3541756,30.38210182,22.54710869,21.76166048,18.14566346,22.21568529,20.94532051
DNAJC13,111.5287415,119.3019702,125.1148344,129.0632753,112.2331744,125.5411069,119.8065892,115.9911868
DNAJC14,19.93173994,18.51545882,19.16207379,22.73698185,17.32473311,20.18596197,22.34812594,20.35649238
DNAJC15,28.49503469,44.15873738,30.17066639,41.05876139,32.05082273,48.35529262,45.0815644,40.66059299
DNAJC16,38.45658783,35.68250189,30.4268735,41.86644517,28.40629382,36.91081542,37.53735757,46.46523961
DNAJC17,7.580203241,6.593146337,8.802919088,6.914053843,8.539441845,8.574361162,7.032868219,7.30178531
DNAJC18,45.82089079,56.58186395,55.51660933,59.6583792,45.27668145,52.29922484,55.13781125,56.49929257
DNAJC19,17.11731872,29.16371963,27.34698109,33.10862234,26.66186398,25.61174489,27.20976362,26.56497671
DNAJC2,24.09366791,21.91057053,23.01914311,28.90122722,29.42826478,26.10045118,23.90947959,28.7023208
DNAJC21,81.6161733,87.98828188,96.9966842,100.5256384,92.0670946,96.95870875,89.43746788,88.42279742
DNAJC22,3.112632363,1.758165873,1.646943895,4.399101075,1.472549725,3.316768232,4.003554389,2.419686013
DNAJC24,22.80876991,23.91781946,23.52273904,23.94874022,22.78286318,26.35860556,25.11701169,24.66886083
DNAJC25,8.211077545,9.368176464,10.96562124,10.24302837,8.775934282,9.182219233,11.00681978,12.78380431
DNAJC27,32.30238988,40.47618006,47.7366084,43.48967625,33.11717252,38.36296606,41.41999774,43.44066318
DNAJC27-AS1,8.148331054,3.201037591,4.619371224,3.517600467,4.468155771,4.768722587,4.524238572,3.795563462
DNAJC3,42.69051584,47.39880134,42.88176019,68.64507496,45.21779015,55.42028556,58.49532498,49.87250205
DNAJC30,5.879983387,3.793363037,4.024392911,3.50653068,5.451179167,4.367191742,4.915698525,5.290246461
DNAJC4,3.12981705,2.832614081,3.21377368,2.437890138,3.348049075,3.07392968,2.539505876,2.264697927
DNAJC5,106.5504031,102.7731627,127.1164204,89.32042231,113.4577374,90.54815416,100.6190834,117.7246677
DNAJC5G,0.953867209,0.441250847,1.517190727,0.261486071,4.985823399,0.391725548,0.594131409,1.214548093
DNAJC6,359.4345102,437.9321569,423.481568,498.1982545,343.6686257,434.8503907,419.3783581,500.7678701
DNAJC7,79.67964162,99.44122994,111.6647878,105.2502198,94.54530739,93.9304629,88.11120244,97.47277239
DNAJC8,68.90051754,73.54965856,80.3254346,83.38508487,79.84108215,75.11880097,78.63876443,68.62302555
DNAJC9,24.78334897,22.27853691,28.53600294,25.97478805,27.52632668,24.73588905,29.21686128,23.9092423
DNAJC9-AS1,3.659408461,3.100517336,3.187049969,2.336153959,2.093206063,3.311067274,3.216645969,3.330353351
DNAL1,90.12889204,111.1305781,123.8254041,112.6461091,104.9492538,107.6993608,122.4736617,101.0881635
DNAL4,7.983440712,12.17909626,20.68574484,10.08223659,13.45346835,7.582274333,12.02566584,11.8390145
DNALI1,5.397706688,2.460013169,4.409037575,3.835034744,4.425500598,5.17525715,5.274902733,3.273728414
DNASE1,8.922382383,5.625523391,6.105783453,4.191050529,6.717911877,7.310819666,6.373079997,4.897246001
DNASE1L1,7.596141263,5.246233287,6.080998545,4.951769084,4.499545982,5.135619964,6.414644715,6.45086833
DNASE1L2,0.370486695,0.296464235,0.45279196,0.239988356,0.494482012,0.609317,0.314924372,0.081068779
DNASE2,4.21438775,4.104912605,4.233808073,3.621721562,5.891797326,3.779448151,5.745789025,3.604000041
DNASE2B,0.109251905,0.308553899,0.226127154,0.144755944,0.256666934,0.255579285,0.464336344,0.156884251
DND1,0.29828346,0.325482346,0.400896395,0.179644481,0.332376876,0.438282397,0.288124478,0.333764412
DNER,89.76622971,106.7194969,123.3758421,95.22327287,83.20516754,108.1612438,109.1740861,104.0288962
DNHD1,36.98128763,19.8792298,22.65516951,16.69635062,27.37578199,36.03396353,27.93265454,23.7001217
DNLZ,0.741717256,0.981932615,2.503821499,1.010054935,1.565748077,0.89386102,1.149314418,0.507188524
DNM1,194.0885883,137.5001897,157.5582035,99.61470814,121.759329,124.1554694,128.0955653,200.3493322
DNM1L,145.1531744,191.8087275,160.2912436,203.5571052,145.1252123,195.3050325,188.9996863,223.4997868
DNM1P35,0.501083427,0.316553697,0.343111105,0.221307521,0.344809702,0.089738823,0.476375074,0.259686854
DNM1P46,3.096343071,1.360306025,0.712082421,0.531815196,1.363488123,2.22425255,1.53532218,1.298603824
DNM1P50,0.252845633,0.142819489,0.35885777,0.379682436,0.020661341,0,0.053731519,0.290466314
DNM2,39.61672983,29.1337216,29.62734537,30.5659951,41.1011389,39.01536836,32.80109831,25.53132152
DNM3,377.7819976,410.7528807,392.574132,511.3345081,352.5414252,466.6444234,437.4066806,456.4204958
DNM3-IT1,1.899035316,1.149286437,1.002699213,1.947038325,1.648788828,2.509736964,2.270017644,2.170460558
DNM3OS,33.78299357,23.20754928,14.20663591,34.49741973,18.93734911,47.89727659,36.9707835,26.0605095
DNMBP,16.29345935,12.63075657,15.35128727,10.15048355,15.45805746,13.49501165,15.06275544,15.76178484
DNMBP-AS1,0.130073271,0.128575472,0.215378202,0.183833296,0.255095242,0.420470565,0.082924523,0.170773439
