region,cellline,time,concentration,n
DLPFC,SNU1040,6h,10uM,2
DLPFC,SNUC4,6h,10uM,1
DLPFC,SW480,6h,100uM,1
DLPFC,SW620,6h,0.5uM,1
DLPFC,SW620,6h,100uM,2
DLPFC,SW620,6h,10uM,2
DLPFC,TYKNU,6h,10uM,1
DLPFC,U937,24h,10uM,1
DLPFC,U937,6h,10uM,1
DLPFC,VCAP,24h,10uM,3
DLPFC,VCAP,6h,10uM,13
DLPFC,YAPC,24h,0.12uM,4
DLPFC,YAPC,24h,0.37uM,3
DLPFC,YAPC,24h,1.11uM,5
DLPFC,YAPC,24h,10uM,5
DLPFC,YAPC,24h,3.33uM,5
NAC,A375,24h,0.12uM,1
NAC,A375,24h,1.11uM,1
NAC,A375,24h,10uM,1
NAC,A375,24h,3.33uM,2
NAC,A375,6h,10uM,6
NAC,A549,24h,10uM,3
NAC,A549,6h,10uM,7
NAC,A549,6h,3uM,2
NAC,A673,6h,1uM,1
NAC,ASC,24h,10uM,1
NAC,BT20,24h,0.5uM,1
NAC,BT20,3h,10uM,1
NAC,CL34,6h,10uM,2
NAC,CORL23,6h,10uM,2
NAC,CORL23,6h,30uM,1
NAC,HA1E,24h,0.37uM,1
NAC,HA1E,24h,10uM,1
NAC,HCC15,6h,10uM,1
NAC,HCC515,24h,10uM,1
NAC,HCC515,6h,10uM,1
NAC,HCT116,6h,10uM,1
NAC,HELA,24h,0.03uM,1
NAC,HELA,24h,10uM,1
NAC,HEPG2,24h,3uM,1
NAC,HEPG2,6h,10uM,3
NAC,HME1,3h,10uM,1
NAC,HME1,3h,3.33uM,1
NAC,HS578T,24h,1.11uM,1
NAC,HS578T,24h,1uM,1
NAC,HS578T,6h,0.5uM,1
NAC,HT115,6h,10uM,1
NAC,HT29,24h,0.37uM,1
NAC,HT29,6h,10uM,12
NAC,LOVO,6h,10uM,1
NAC,MCF7,24h,0.04uM,1
NAC,MCF7,24h,0.37uM,1
NAC,MCF7,24h,1.11uM,1
NAC,MCF7,24h,10uM,1
NAC,MCF7,6h,10uM,7
NAC,MDST8,6h,40uM,1
NAC,NCIH1694,6h,10uM,1
NAC,NCIH2073,6h,10uM,1
NAC,NCIH2073,6h,70uM,1
NAC,NKDBA,24h,1uM,1
NAC,NPC,6h,10uM,1
NAC,OV7,6h,10uM,1
NAC,PC3,24h,0.04uM,1
NAC,PC3,24h,0.12uM,3
NAC,PC3,24h,0.1uM,1
NAC,PC3,24h,0.37uM,5
NAC,PC3,24h,0.5uM,1
NAC,PC3,24h,1.11uM,5
NAC,PC3,24h,10uM,27
NAC,PC3,24h,1uM,1
NAC,PC3,24h,3.33uM,6
NAC,PC3,24h,40uM,1
NAC,PC3,6h,0.1uM,1
NAC,PC3,6h,10uM,5
NAC,PC3,6h,1uM,1
NAC,PC3,6h,3uM,4
NAC,RMGI,6h,30uM,1
NAC,RMUGS,6h,10uM,2
NAC,SKB,24h,10uM,1
NAC,SKL.C,24h,10uM,1
NAC,SNU1040,6h,10uM,1
NAC,SW620,6h,100uM,1
NAC,SW620,6h,10uM,1
NAC,SW620,6h,80uM,1
NAC,THP1,6h,10uM,1
NAC,VCAP,6h,10uM,1
NAC,YAPC,24h,0.04uM,1
NAC,YAPC,24h,0.12uM,3
NAC,YAPC,24h,0.37uM,2
NAC,YAPC,24h,1.11uM,2
NAC,YAPC,24h,10uM,2
OFC,A375,24h,0.04uM,2
OFC,A375,24h,0.12uM,4
OFC,A375,24h,0.37uM,1
OFC,A375,24h,0.5uM,1
OFC,A375,24h,1.11uM,4
OFC,A375,24h,10uM,16
OFC,A375,24h,3.33uM,4
OFC,A375,24h,8.11uM,1
OFC,A375,24h,9.58uM,1
OFC,A375,6h,0.1uM,1
OFC,A375,6h,0.5uM,1
OFC,A375,6h,100uM,1
OFC,A375,6h,10uM,46
OFC,A375,6h,80uM,1
OFC,A549,24h,0.12uM,1
OFC,A549,24h,0.1uM,1
OFC,A549,24h,0.5uM,3
OFC,A549,24h,1.11uM,2
OFC,A549,24h,100uM,1
OFC,A549,24h,10uM,36
OFC,A549,24h,1uM,1
OFC,A549,24h,3.33uM,1
OFC,A549,24h,3uM,2
OFC,A549,24h,70uM,1
OFC,A549,6h,0.1uM,2
OFC,A549,6h,0.5uM,1
OFC,A549,6h,100uM,1
OFC,A549,6h,10uM,41
OFC,A549,6h,1uM,1
OFC,A549,6h,3uM,3
OFC,A549,6h,70uM,1
OFC,A549,6h,80uM,1
OFC,A673,6h,0.5uM,1
OFC,A673,6h,100uM,1
OFC,A673,6h,10uM,5
OFC,A673,6h,1uM,1
OFC,A673,6h,40uM,1
OFC,A673,6h,80uM,1
OFC,AGS,6h,10uM,2
OFC,AGS,6h,40uM,1
OFC,ASC,24h,10uM,11
OFC,BT20,3h,10uM,2
OFC,BT20,3h,3.33uM,2
OFC,BT20,6h,0.5uM,1
OFC,BT20,6h,10uM,1
OFC,CL34,6h,0.5uM,1
OFC,CL34,6h,10uM,2
OFC,CORL23,6h,0.5uM,1
OFC,CORL23,6h,10uM,5
OFC,CORL23,6h,30uM,1
OFC,COV644,6h,30uM,1
OFC,DV90,6h,10uM,1
OFC,DV90,6h,80uM,1
OFC,EFO27,6h,10uM,2
OFC,FIBRNPC,24h,10uM,1
OFC,FIBRNPC,6h,10uM,1
OFC,H1299,6h,100uM,1
OFC,H1299,6h,10uM,1
OFC,H1299,6h,30uM,1
OFC,HA1E,24h,0.04uM,1
OFC,HA1E,24h,0.12uM,3
OFC,HA1E,24h,0.37uM,4
OFC,HA1E,24h,1.11uM,1
OFC,HA1E,24h,10uM,7
OFC,HA1E,24h,20uM,1
OFC,HA1E,24h,3.33uM,2
OFC,HA1E,6h,0.1uM,1
OFC,HA1E,6h,0.5uM,1
OFC,HA1E,6h,10uM,17
OFC,HA1E,6h,80uM,1
OFC,HCC15,6h,0.5uM,1
OFC,HCC15,6h,10uM,6
OFC,HCC515,24h,0.1uM,1
OFC,HCC515,24h,10uM,6
OFC,HCC515,24h,3.33uM,1
OFC,HCC515,6h,0.1uM,3
OFC,HCC515,6h,0.5uM,2
OFC,HCC515,6h,10uM,22
OFC,HCC515,6h,1uM,1
OFC,HCC515,6h,3uM,1
OFC,HCT116,6h,0.5uM,1
OFC,HCT116,6h,10uM,1
OFC,HEC108,6h,10uM,2
OFC,HELA,24h,0.12uM,4
OFC,HELA,24h,0.37uM,4
OFC,HELA,24h,1.11uM,2
OFC,HELA,24h,10uM,15
OFC,HELA,24h,3.33uM,5
OFC,HEPG2,24h,0.12uM,1
OFC,HEPG2,24h,0.5uM,2
OFC,HEPG2,24h,1.11uM,2
OFC,HEPG2,24h,10uM,6
OFC,HEPG2,24h,3.33uM,1
OFC,HEPG2,24h,3uM,2
OFC,HEPG2,6h,0.5uM,1
OFC,HEPG2,6h,100uM,2
OFC,HEPG2,6h,10uM,54
OFC,HEPG2,6h,3uM,1
OFC,HEPG2,6h,80uM,2
OFC,HME1,24h,10uM,2
OFC,HME1,24h,3.33uM,1
OFC,HME1,3h,1.11uM,1
OFC,HME1,3h,10uM,2
OFC,HME1,3h,3.33uM,1
OFC,HS578T,24h,0.5uM,1
OFC,HS578T,24h,1.11uM,1
OFC,HS578T,24h,10uM,4
OFC,HS578T,24h,1uM,1
OFC,HS578T,3h,1.11uM,2
OFC,HS578T,3h,10uM,3
OFC,HS578T,3h,3.33uM,1
OFC,HS578T,6h,10uM,1
OFC,HT115,6h,10uM,2
OFC,HT29,24h,0.04uM,1
OFC,HT29,24h,0.12uM,2
OFC,HT29,24h,0.37uM,1
OFC,HT29,24h,1.11uM,2
OFC,HT29,24h,10uM,7
OFC,HT29,6h,0.5uM,1
OFC,HT29,6h,10uM,23
OFC,HUH7,6h,10uM,3
OFC,HUH7,6h,1uM,1
OFC,HUH7,6h,3uM,2
OFC,HUH7,6h,5uM,1
OFC,HUVEC,24h,10uM,2
OFC,HUVEC,24h,3.33uM,1
OFC,JURKAT,24h,0.37uM,1
OFC,JURKAT,24h,3.33uM,1
OFC,LNCAP,24h,10uM,1
OFC,LNCAP,3h,0.04uM,1
OFC,LNCAP,3h,0.37uM,1
OFC,LNCAP,3h,10uM,1
OFC,LOVO,6h,10uM,2
OFC,MCF10A,24h,0.1uM,1
OFC,MCF10A,3h,0.04uM,2
OFC,MCF10A,3h,10uM,1
OFC,MCF7,24h,0.04uM,9
OFC,MCF7,24h,0.12uM,3
OFC,MCF7,24h,0.1uM,1
OFC,MCF7,24h,0.37uM,2
OFC,MCF7,24h,0.5uM,1
OFC,MCF7,24h,1.11uM,6
OFC,MCF7,24h,10uM,58
OFC,MCF7,24h,1uM,2
OFC,MCF7,24h,20uM,3
OFC,MCF7,24h,3.33uM,6
OFC,MCF7,24h,3uM,3
OFC,MCF7,24h,40uM,5
OFC,MCF7,24h,5uM,4
OFC,MCF7,3h,0.04uM,1
OFC,MCF7,3h,10uM,2
OFC,MCF7,3h,3.33uM,1
OFC,MCF7,6h,0.001uM,1
OFC,MCF7,6h,0.1uM,1
OFC,MCF7,6h,0.5uM,2
OFC,MCF7,6h,100uM,1
OFC,MCF7,6h,10uM,40
OFC,MCF7,6h,1uM,1
OFC,MCF7,6h,30uM,1
OFC,MCF7,6h,3uM,2
OFC,MCF7,6h,5uM,1
OFC,MDAMB231,24h,10uM,1
OFC,MDAMB231,3h,10uM,1
OFC,MDAMB231,6h,0.5uM,2
OFC,MDST8,6h,0.5uM,1
OFC,MDST8,6h,10uM,2
OFC,NCIH1694,6h,10uM,4
OFC,NCIH2073,6h,10uM,5
OFC,NCIH2073,6h,70uM,1
OFC,NCIH508,6h,10uM,1
OFC,NCIH596,6h,0.5uM,1
OFC,NCIH596,6h,10uM,3
OFC,NCIH596,6h,1uM,1
OFC,NEU,24h,10uM,3
OFC,NEU,6h,10uM,3
OFC,NOMO1,6h,10uM,1
OFC,NPC,24h,10uM,11
OFC,NPC,24h,3uM,1
OFC,NPC,6h,10uM,5
OFC,OV7,6h,100uM,1
OFC,OV7,6h,10uM,3
OFC,PC3,24h,0.04uM,2
OFC,PC3,24h,0.12uM,2
OFC,PC3,24h,0.37uM,4
OFC,PC3,24h,0.5uM,4
OFC,PC3,24h,1.11uM,6
OFC,PC3,24h,10uM,59
OFC,PC3,24h,1uM,2
OFC,PC3,24h,3.33uM,5
OFC,PC3,24h,3uM,1
OFC,PC3,24h,40uM,1
OFC,PC3,24h,5uM,1
OFC,PC3,6h,100uM,1
OFC,PC3,6h,10uM,38
OFC,PC3,6h,1uM,1
OFC,PC3,6h,30uM,1
OFC,PC3,6h,3uM,4
OFC,PC3,6h,5uM,1
OFC,PC3,6h,90uM,1
OFC,PHH,24h,10uM,12
OFC,PHH,24h,3uM,2
OFC,PHH,6h,10uM,4
OFC,PHH,6h,3uM,3
OFC,PL21,6h,10uM,1
OFC,RKO,6h,10uM,1
OFC,RMGI,6h,100uM,1
OFC,RMGI,6h,10uM,1
OFC,RMUGS,6h,10uM,4
OFC,RMUGS,6h,30uM,1
OFC,SKB,24h,10uM,6
OFC,SKBR3,24h,10uM,2
OFC,SKBR3,24h,3.33uM,1
OFC,SKBR3,3h,0.04uM,2
OFC,SKBR3,3h,10uM,3
OFC,SKBR3,3h,3.33uM,2
OFC,SKL,24h,10uM,1
OFC,SKL.C,24h,0.04uM,1
OFC,SKL.C,24h,10uM,1
OFC,SKLU1,6h,10uM,3
OFC,SKM1,6h,10uM,1
OFC,SKMEL1,6h,100uM,1
OFC,SKMEL1,6h,10uM,5
OFC,SKMEL28,6h,0.5uM,1
OFC,SKMEL28,6h,100uM,2
OFC,SKMEL28,6h,10uM,8
OFC,SKMEL28,6h,80uM,1
OFC,SNGM,6h,10uM,3
OFC,SNU1040,6h,10uM,1
OFC,SNUC4,6h,10uM,2
OFC,SNUC5,6h,10uM,3
OFC,SW480,6h,0.5uM,1
OFC,SW480,6h,100uM,1
OFC,SW480,6h,10uM,1
OFC,SW620,6h,0.5uM,1
OFC,SW620,6h,100uM,2
OFC,SW620,6h,10uM,8
OFC,SW620,6h,80uM,3
OFC,SW948,6h,100uM,2
OFC,SW948,6h,10uM,2
OFC,T3M10,6h,10uM,3
OFC,THP1,6h,10uM,2
OFC,TYKNU,6h,100uM,1
OFC,TYKNU,6h,10uM,2
OFC,U937,6h,10uM,1
OFC,VCAP,24h,0.5uM,1
OFC,VCAP,24h,10uM,13
OFC,VCAP,24h,1uM,1
OFC,VCAP,24h,5uM,1
OFC,VCAP,48h,1uM,2
OFC,VCAP,48h,5uM,2
OFC,VCAP,6h,100uM,1
OFC,VCAP,6h,10uM,25
OFC,VCAP,6h,1uM,1
OFC,VCAP,6h,30uM,1
OFC,VCAP,6h,5uM,1
OFC,YAPC,24h,0.12uM,1
OFC,YAPC,24h,0.37uM,2
OFC,YAPC,24h,1.11uM,6
OFC,YAPC,24h,10uM,9
OFC,YAPC,24h,3.33uM,4
SUB,A375,24h,0.04uM,7
SUB,A375,24h,0.12uM,18
SUB,A375,24h,0.1uM,1
SUB,A375,24h,0.37uM,16
SUB,A375,24h,0.5uM,1
SUB,A375,24h,1.11uM,24
SUB,A375,24h,100uM,1
SUB,A375,24h,10uM,39
SUB,A375,24h,3.33uM,24
SUB,A375,24h,8.11uM,1
SUB,A375,24h,80uM,1
SUB,A375,6h,0.1uM,1
SUB,A375,6h,0.5uM,1
SUB,A375,6h,100uM,2
SUB,A375,6h,10uM,80
SUB,A375,6h,1uM,1
SUB,A375,6h,3uM,1
SUB,A375,6h,80uM,2
SUB,A549,24h,0.01uM,1
SUB,A549,24h,0.04uM,1
SUB,A549,24h,0.12uM,1
SUB,A549,24h,0.1uM,2
SUB,A549,24h,0.37uM,3
SUB,A549,24h,0.5uM,4
SUB,A549,24h,1.11uM,2
SUB,A549,24h,100uM,3
SUB,A549,24h,10uM,82
SUB,A549,24h,1uM,2
SUB,A549,24h,3.33uM,1
SUB,A549,24h,3uM,6
SUB,A549,24h,40uM,1
SUB,A549,24h,70uM,1
SUB,A549,24h,80uM,1
SUB,A549,6h,0.001uM,1
SUB,A549,6h,0.01uM,2
SUB,A549,6h,0.1uM,2
SUB,A549,6h,0.5uM,6
SUB,A549,6h,100uM,3
SUB,A549,6h,10uM,88
SUB,A549,6h,1uM,9
SUB,A549,6h,3uM,9
SUB,A549,6h,40uM,1
SUB,A549,6h,70uM,1
SUB,A549,6h,80uM,2
SUB,A673,6h,0.5uM,1
SUB,A673,6h,100uM,1
SUB,A673,6h,10uM,5
SUB,A673,6h,1uM,1
SUB,A673,6h,40uM,1
SUB,A673,6h,80uM,1
SUB,AGS,6h,100uM,1
SUB,AGS,6h,10uM,2
SUB,AGS,6h,40uM,1
SUB,ASC,24h,10uM,4
SUB,ASC.C,24h,10uM,1
SUB,BT20,24h,0.04uM,1
SUB,BT20,24h,0.12uM,2
SUB,BT20,24h,10uM,1
SUB,BT20,24h,3.33uM,3
SUB,BT20,3h,10uM,2
SUB,BT20,3h,3.33uM,2
SUB,BT20,6h,10uM,1
SUB,CD34,24h,10uM,3
SUB,CD34,6h,0.5uM,2
SUB,CD34,6h,10uM,1
SUB,CD34,6h,1uM,2
SUB,CD34,6h,3uM,1
SUB,CL34,6h,10uM,2
SUB,CORL23,6h,0.5uM,1
SUB,CORL23,6h,10uM,7
SUB,CORL23,6h,30uM,1
SUB,COV644,6h,10uM,2
SUB,COV644,6h,30uM,1
SUB,DV90,6h,100uM,1
SUB,DV90,6h,10uM,4
SUB,DV90,6h,80uM,1
SUB,EFO27,6h,10uM,3
SUB,FIBRNPC,6h,10uM,1
SUB,H1299,6h,100uM,2
SUB,H1299,6h,10uM,3
SUB,H1299,6h,30uM,1
SUB,HA1E,24h,0.04uM,2
SUB,HA1E,24h,0.12uM,4
SUB,HA1E,24h,0.37uM,5
SUB,HA1E,24h,1.11uM,6
SUB,HA1E,24h,100uM,1
SUB,HA1E,24h,10uM,15
SUB,HA1E,24h,20uM,1
SUB,HA1E,24h,3.33uM,9
SUB,HA1E,24h,80uM,1
SUB,HA1E,6h,0.5uM,1
SUB,HA1E,6h,100uM,1
SUB,HA1E,6h,10uM,30
SUB,HA1E,6h,20uM,1
SUB,HA1E,6h,3uM,1
SUB,HA1E,6h,80uM,2
SUB,HCC15,6h,0.5uM,1
SUB,HCC15,6h,10uM,6
SUB,HCC515,24h,0.04uM,2
SUB,HCC515,24h,0.1uM,1
SUB,HCC515,24h,0.5uM,1
SUB,HCC515,24h,10uM,18
SUB,HCC515,6h,0.1uM,3
SUB,HCC515,6h,0.5uM,3
SUB,HCC515,6h,100uM,1
SUB,HCC515,6h,10uM,38
SUB,HCC515,6h,1uM,3
SUB,HCC515,6h,3uM,2
SUB,HCT116,6h,0.5uM,1
SUB,HCT116,6h,10uM,1
SUB,HCT116,6h,80uM,1
SUB,HEC108,6h,10uM,3
SUB,HELA,24h,0.03uM,1
SUB,HELA,24h,0.04uM,2
SUB,HELA,24h,0.12uM,2
SUB,HELA,24h,0.1uM,1
SUB,HELA,24h,0.37uM,3
SUB,HELA,24h,1.11uM,6
SUB,HELA,24h,10uM,18
SUB,HELA,24h,3.33uM,9
SUB,HEPG2,24h,0.12uM,3
SUB,HEPG2,24h,0.37uM,2
SUB,HEPG2,24h,1.11uM,2
SUB,HEPG2,24h,10uM,6
SUB,HEPG2,24h,3.33uM,2
SUB,HEPG2,24h,3uM,1
SUB,HEPG2,6h,0.5uM,1
SUB,HEPG2,6h,100uM,3
SUB,HEPG2,6h,10uM,67
SUB,HEPG2,6h,3uM,2
SUB,HEPG2,6h,40uM,1
SUB,HEPG2,6h,80uM,3
SUB,HEPG2,6h,90uM,1
SUB,HL60,24h,0.5uM,1
SUB,HL60,24h,10uM,3
SUB,HL60,24h,1uM,1
SUB,HL60,24h,3uM,1
SUB,HL60,6h,0.5uM,1
SUB,HL60,6h,3uM,1
SUB,HME1,24h,3.33uM,1
SUB,HME1,3h,10uM,1
SUB,HME1,3h,3.33uM,1
SUB,HS578T,24h,0.12uM,1
SUB,HS578T,24h,0.5uM,1
SUB,HS578T,24h,10uM,3
SUB,HS578T,3h,0.12uM,1
SUB,HS578T,3h,0.37uM,1
SUB,HS578T,3h,1.11uM,1
SUB,HS578T,3h,10uM,3
SUB,HS578T,3h,3.33uM,1
SUB,HT115,6h,10uM,6
SUB,HT29,24h,0.04uM,1
SUB,HT29,24h,1.11uM,1
SUB,HT29,24h,10uM,16
SUB,HT29,24h,3.33uM,4
SUB,HT29,24h,5.77uM,1
SUB,HT29,6h,0.5uM,1
SUB,HT29,6h,100uM,1
SUB,HT29,6h,10uM,40
SUB,HT29,6h,80uM,1
SUB,HUH7,24h,10uM,1
SUB,HUH7,24h,1uM,1
SUB,HUH7,6h,10uM,3
SUB,HUH7,6h,1uM,1
SUB,HUH7,6h,3uM,3
SUB,HUH7,6h,5uM,1
SUB,HUVEC,24h,0.04uM,1
SUB,HUVEC,24h,0.12uM,2
SUB,HUVEC,24h,0.37uM,1
SUB,HUVEC,24h,1.11uM,3
SUB,HUVEC,24h,10uM,12
SUB,HUVEC,24h,3.33uM,5
SUB,JHUEM2,6h,10uM,1
SUB,LNCAP,3h,10uM,1
SUB,LOVO,6h,10uM,4
SUB,MCF10A,24h,0.37uM,2
SUB,MCF10A,24h,1.11uM,2
SUB,MCF10A,24h,10uM,1
SUB,MCF10A,24h,3.33uM,1
SUB,MCF10A,6h,10uM,1
SUB,MCF7,24h,0.01uM,3
SUB,MCF7,24h,0.04uM,12
SUB,MCF7,24h,0.12uM,9
SUB,MCF7,24h,0.1uM,3
SUB,MCF7,24h,0.37uM,8
SUB,MCF7,24h,0.5uM,10
SUB,MCF7,24h,1.11uM,11
SUB,MCF7,24h,100uM,1
SUB,MCF7,24h,10uM,117
SUB,MCF7,24h,1uM,5
SUB,MCF7,24h,20uM,3
SUB,MCF7,24h,3.33uM,13
SUB,MCF7,24h,3uM,5
SUB,MCF7,24h,40uM,2
SUB,MCF7,24h,5uM,2
SUB,MCF7,3h,10uM,2
SUB,MCF7,6h,0.001uM,1
SUB,MCF7,6h,0.1uM,1
SUB,MCF7,6h,0.5uM,2
SUB,MCF7,6h,100uM,1
SUB,MCF7,6h,10uM,67
SUB,MCF7,6h,1uM,1
SUB,MCF7,6h,20uM,1
SUB,MCF7,6h,30uM,1
SUB,MCF7,6h,3uM,1
SUB,MCF7,6h,40uM,2
SUB,MDAMB231,24h,10uM,4
SUB,MDAMB231,24h,3.33uM,2
SUB,MDAMB231,3h,10uM,2
SUB,MDST8,6h,0.5uM,1
SUB,MDST8,6h,10uM,2
SUB,MDST8,6h,40uM,1
SUB,MDST8,6h,80uM,1
SUB,NCIH1694,6h,10uM,4
SUB,NCIH2073,6h,100uM,1
SUB,NCIH2073,6h,10uM,7
SUB,NCIH2073,6h,70uM,1
SUB,NCIH2073,6h,80uM,1
SUB,NCIH508,6h,0.5uM,1
SUB,NCIH508,6h,10uM,3
SUB,NCIH508,6h,40uM,1
SUB,NCIH596,6h,0.5uM,1
SUB,NCIH596,6h,100uM,1
SUB,NCIH596,6h,10uM,5
SUB,NCIH596,6h,1uM,1
SUB,NEU,24h,10uM,5
SUB,NEU,6h,10uM,5
SUB,NKDBA,24h,10uM,1
SUB,NKDBA,24h,1uM,1
SUB,NKDBA,24h,40uM,1
SUB,NOMO1,6h,0.01uM,1
SUB,NOMO1,6h,10uM,2
SUB,NOMO1,6h,1uM,1
SUB,NPC,24h,10uM,16
SUB,NPC,6h,10uM,12
SUB,NPC.CAS9,24h,0.04uM,1
SUB,NPC.CAS9,24h,10uM,2
SUB,NPC.CAS9,24h,3.33uM,1
SUB,NPC.TAK,24h,0.37uM,1
SUB,NPC.TAK,24h,1.11uM,1
SUB,NPC.TAK,24h,10uM,4
SUB,NPC.TAK,24h,3.33uM,1
SUB,OV7,6h,100uM,1
SUB,OV7,6h,10uM,5
SUB,OV7,6h,40uM,1
SUB,PC3,24h,0.04uM,4
SUB,PC3,24h,0.12uM,6
SUB,PC3,24h,0.1uM,2
SUB,PC3,24h,0.37uM,10
SUB,PC3,24h,0.3uM,1
SUB,PC3,24h,0.5uM,6
SUB,PC3,24h,1.11uM,15
SUB,PC3,24h,10uM,137
SUB,PC3,24h,1uM,3
SUB,PC3,24h,3.33uM,17
SUB,PC3,24h,3uM,1
SUB,PC3,24h,4.17uM,1
SUB,PC3,24h,40uM,2
SUB,PC3,24h,5uM,2
SUB,PC3,24h,70uM,1
SUB,PC3,6h,0.5uM,1
SUB,PC3,6h,100uM,1
SUB,PC3,6h,10uM,103
SUB,PC3,6h,1uM,2
SUB,PC3,6h,20uM,1
SUB,PC3,6h,30uM,1
SUB,PC3,6h,3uM,4
SUB,PC3,6h,5uM,2
SUB,PHH,24h,10uM,5
SUB,PHH,24h,3uM,2
SUB,PHH,6h,10uM,3
SUB,PHH,6h,3uM,3
SUB,PL21,6h,10uM,3
SUB,PL21,6h,1uM,1
SUB,RMGI,6h,100uM,1
SUB,RMGI,6h,10uM,1
SUB,RMUGS,6h,10uM,3
SUB,RMUGS,6h,30uM,1
SUB,SKB,24h,10uM,5
SUB,SKBR3,24h,1.11uM,2
SUB,SKBR3,24h,10uM,2
SUB,SKBR3,24h,3.33uM,2
SUB,SKBR3,3h,0.04uM,1
SUB,SKBR3,3h,0.37uM,1
SUB,SKBR3,3h,10uM,3
SUB,SKBR3,3h,3.33uM,2
SUB,SKL,24h,10uM,1
SUB,SKL.C,24h,1.11uM,1
SUB,SKL.C,24h,10uM,2
SUB,SKLU1,6h,0.5uM,1
SUB,SKLU1,6h,100uM,1
SUB,SKLU1,6h,10uM,4
SUB,SKLU1,6h,1uM,1
SUB,SKM1,6h,0.1uM,1
SUB,SKM1,6h,10uM,3
SUB,SKM1,6h,1uM,1
SUB,SKM1,6h,40uM,1
SUB,SKMEL1,6h,100uM,3
SUB,SKMEL1,6h,10uM,4
SUB,SKMEL28,6h,0.1uM,1
SUB,SKMEL28,6h,0.5uM,1
SUB,SKMEL28,6h,100uM,2
SUB,SKMEL28,6h,10uM,9
SUB,SKMEL28,6h,40uM,1
SUB,SKMEL28,6h,80uM,1
SUB,SNGM,6h,10uM,3
SUB,SNU1040,6h,10uM,4
SUB,SNU1040,6h,70uM,1
SUB,SNUC4,6h,0.1uM,1
SUB,SNUC4,6h,10uM,2
SUB,SNUC5,6h,100uM,1
SUB,SNUC5,6h,10uM,5
SUB,SW480,6h,0.5uM,1
SUB,SW480,6h,100uM,1
SUB,SW480,6h,10uM,2
SUB,SW620,6h,0.5uM,1
SUB,SW620,6h,100uM,3
SUB,SW620,6h,10uM,10
SUB,SW620,6h,80uM,3
SUB,SW948,6h,100uM,2
SUB,SW948,6h,10uM,2
SUB,T3M10,6h,10uM,5
SUB,THP1,6h,10uM,4
SUB,TYKNU,6h,100uM,2
SUB,TYKNU,6h,10uM,2
SUB,U266,6h,10uM,2
SUB,U266,6h,3uM,1
SUB,U937,24h,3uM,2
SUB,U937,6h,10uM,2
SUB,U937,6h,1uM,1
SUB,U937,6h,3uM,1
SUB,VCAP,24h,10uM,26
SUB,VCAP,24h,1uM,1
SUB,VCAP,24h,5uM,1
SUB,VCAP,48h,1uM,1
SUB,VCAP,48h,5uM,1
SUB,VCAP,6h,100uM,1
SUB,VCAP,6h,10uM,34
SUB,VCAP,6h,1uM,1
SUB,VCAP,6h,30uM,1
SUB,VCAP,6h,5uM,1
SUB,WSUDLCL2,6h,10uM,1
SUB,YAPC,24h,0.04uM,5
SUB,YAPC,24h,0.12uM,12
SUB,YAPC,24h,0.37uM,13
SUB,YAPC,24h,1.11uM,17
SUB,YAPC,24h,10uM,24
SUB,YAPC,24h,3.33uM,18
SUB,YAPC,24h,8.11uM,1
