region,cellline,time,concentration,n
CG,A549,24h,40uM,1
CG,A549,24h,5uM,1
CG,A549,6h,0.001uM,3
CG,A549,6h,0.01uM,7
CG,A549,6h,0.1uM,5
CG,A549,6h,0.5uM,7
CG,A549,6h,100uM,3
CG,A549,6h,10uM,112
CG,A549,6h,1uM,7
CG,A549,6h,3uM,6
CG,A549,6h,70uM,1
CG,A549,6h,80uM,1
CG,A549,6h,90uM,1
CG,A673,6h,100uM,1
CG,A673,6h,10uM,9
CG,A673,6h,1uM,1
CG,A673,6h,90uM,1
CG,AGS,6h,10uM,10
CG,AGS,6h,1uM,1
CG,AGS,6h,80uM,1
CG,ASC,24h,0.04uM,10
CG,ASC,24h,0.12uM,3
CG,ASC,24h,0.37uM,4
CG,ASC,24h,1.11uM,5
CG,ASC,24h,10uM,82
CG,ASC,24h,3.33uM,6
CG,ASC.C,24h,0.04uM,5
CG,ASC.C,24h,0.12uM,8
CG,ASC.C,24h,0.37uM,6
CG,ASC.C,24h,1.11uM,6
CG,ASC.C,24h,10uM,12
CG,ASC.C,24h,3.33uM,6
CG,BT20,24h,0.04uM,3
CG,BT20,24h,0.12uM,5
CG,BT20,24h,0.1uM,4
CG,BT20,24h,0.37uM,6
CG,BT20,24h,0.5uM,4
CG,BT20,24h,1.11uM,6
CG,BT20,24h,10uM,15
CG,BT20,24h,1uM,7
CG,BT20,24h,3.33uM,5
CG,BT20,3h,0.04uM,1
CG,BT20,3h,0.12uM,2
CG,BT20,3h,0.37uM,5
CG,BT20,3h,1.11uM,6
CG,BT20,3h,10uM,5
CG,BT20,3h,3.33uM,5
CG,BT20,6h,0.1uM,2
CG,BT20,6h,0.5uM,4
CG,BT20,6h,10uM,7
CG,BT20,6h,1uM,4
CG,CD34,24h,0.04uM,10
CG,CD34,24h,0.12uM,10
CG,CD34,24h,0.37uM,12
CG,CD34,24h,0.5uM,1
CG,CD34,24h,1.11uM,14
CG,CD34,24h,10uM,24
CG,CD34,24h,1uM,2
CG,CD34,24h,3.33uM,20
CG,CD34,24h,3uM,2
CG,CD34,6h,0.5uM,2
CG,CD34,6h,10uM,3
CG,CD34,6h,1uM,4
CG,CD34,6h,3uM,2
CG,CL34,6h,0.5uM,2
CG,CL34,6h,10uM,7
CG,CL34,6h,40uM,1
CG,CORL23,6h,10uM,5
CG,CORL23,6h,30uM,1
CG,COV644,6h,10uM,4
CG,COV644,6h,90uM,1
CG,DV90,6h,100uM,1
CG,DV90,6h,10uM,8
CG,DV90,6h,90uM,1
CG,EFO27,6h,0.1uM,1
CG,EFO27,6h,0.5uM,1
CG,EFO27,6h,100uM,1
CG,EFO27,6h,10uM,9
CG,EFO27,6h,30uM,1
CG,EFO27,6h,80uM,2
CG,FIBRNPC,24h,10uM,17
CG,FIBRNPC,24h,1uM,1
CG,FIBRNPC,6h,10uM,6
CG,H1299,6h,0.5uM,3
CG,H1299,6h,100uM,1
CG,H1299,6h,10uM,10
CG,HA1E,24h,0.04uM,93
CG,HA1E,24h,0.12uM,93
CG,HA1E,24h,0.1uM,3
CG,HA1E,24h,0.37uM,96
CG,HA1E,24h,0.43uM,1
CG,HA1E,24h,0.46uM,1
CG,HA1E,24h,0.5uM,7
CG,HA1E,24h,1.11uM,113
CG,HA1E,24h,100uM,1
CG,HA1E,24h,10uM,293
CG,HA1E,24h,1uM,5
CG,HA1E,24h,20uM,8
CG,HA1E,24h,3.33uM,124
CG,HA1E,24h,3uM,1
CG,HA1E,24h,40uM,1
CG,HA1E,24h,5uM,1
CG,HA1E,24h,6.79uM,1
CG,HA1E,24h,8.11uM,2
CG,HA1E,24h,80uM,1
CG,HA1E,24h,90uM,1
CG,HA1E,6h,0.5uM,4
CG,HA1E,6h,100uM,2
CG,HA1E,6h,10uM,148
CG,HA1E,6h,1uM,1
CG,HA1E,6h,20uM,1
CG,HA1E,6h,70uM,1
CG,HA1E,6h,80uM,1
CG,HA1E,6h,90uM,1
CG,HCC15,6h,0.1uM,1
CG,HCC15,6h,0.5uM,2
CG,HCC15,6h,10uM,8
CG,HCC15,6h,40uM,1
CG,HCC515,24h,0.04uM,9
CG,HCC515,24h,0.12uM,7
CG,HCC515,24h,0.1uM,1
CG,HCC515,24h,0.37uM,5
CG,HCC515,24h,0.41uM,1
CG,HCC515,24h,0.5uM,1
CG,HCC515,24h,1.11uM,12
CG,HCC515,24h,100uM,2
CG,HCC515,24h,10uM,83
CG,HCC515,24h,3.33uM,15
CG,HCC515,24h,3uM,1
CG,HCC515,24h,80uM,2
CG,HCC515,6h,0.001uM,1
CG,HCC515,6h,0.01uM,1
CG,HCC515,6h,0.1uM,1
CG,HCC515,6h,0.5uM,2
CG,HCC515,6h,100uM,1
CG,HCC515,6h,10uM,103
CG,HCC515,6h,3uM,3
CG,HCT116,6h,0.1uM,1
CG,HCT116,6h,0.5uM,1
CG,HCT116,6h,100uM,1
CG,HCT116,6h,10uM,1
CG,HCT116,6h,40uM,1
CG,HCT116,6h,5uM,1
CG,HCT116,6h,80uM,2
CG,HEC108,6h,10uM,5
CG,HEC108,6h,80uM,2
CG,HEK293T,24h,0.5uM,1
CG,HEK293T,24h,10uM,2
CG,HEK293T,24h,3uM,1
CG,HEK293T,6h,0.5uM,1
CG,HEK293T,6h,10uM,1
CG,HEK293T,6h,3uM,1
CG,HELA,24h,0.04uM,111
CG,HELA,24h,0.12uM,85
CG,HELA,24h,0.37uM,72
CG,HELA,24h,0.41uM,1
CG,HELA,24h,1.11uM,93
CG,HELA,24h,1.6uM,1
CG,HELA,24h,10uM,107
CG,HELA,24h,3.33uM,105
CG,HELA,24h,3.35uM,1
CG,HEPG2,24h,0.04uM,8
CG,HEPG2,24h,0.12uM,15
CG,HEPG2,24h,0.1uM,2
CG,HEPG2,24h,0.37uM,14
CG,HEPG2,24h,0.5uM,2
CG,HEPG2,24h,1.11uM,22
CG,HEPG2,24h,10uM,30
CG,HEPG2,24h,1uM,1
CG,HEPG2,24h,20uM,1
CG,HEPG2,24h,3.33uM,12
CG,HEPG2,24h,3uM,13
CG,HEPG2,24h,5uM,3
CG,HEPG2,6h,0.1uM,2
CG,HEPG2,6h,0.5uM,2
CG,HEPG2,6h,100uM,1
CG,HEPG2,6h,10uM,122
CG,HEPG2,6h,1uM,1
CG,HEPG2,6h,3uM,3
CG,HL60,24h,0.5uM,3
CG,HL60,24h,10uM,2
CG,HL60,24h,1uM,3
CG,HL60,24h,3uM,1
CG,HL60,6h,0.5uM,4
CG,HL60,6h,10uM,2
CG,HL60,6h,1uM,2
CG,HL60,6h,3uM,2
CG,HME1,24h,0.04uM,10
CG,HME1,24h,0.12uM,8
CG,HME1,24h,0.37uM,13
CG,HME1,24h,1.11uM,15
CG,HME1,24h,10uM,26
CG,HME1,24h,3.33uM,15
CG,HME1,3h,0.04uM,1
CG,HME1,3h,0.12uM,3
CG,HME1,3h,0.37uM,5
CG,HME1,3h,1.11uM,5
CG,HME1,3h,10uM,6
CG,HME1,3h,3.33uM,7
CG,HS578T,24h,0.04uM,4
CG,HS578T,24h,0.12uM,6
CG,HS578T,24h,0.1uM,1
CG,HS578T,24h,0.37uM,5
CG,HS578T,24h,0.5uM,5
CG,HS578T,24h,1.11uM,6
CG,HS578T,24h,10uM,12
CG,HS578T,24h,1uM,2
CG,HS578T,24h,3.33uM,7
CG,HS578T,3h,0.04uM,2
CG,HS578T,3h,0.12uM,1
CG,HS578T,3h,0.37uM,1
CG,HS578T,3h,1.11uM,4
CG,HS578T,3h,10uM,8
CG,HS578T,3h,3.33uM,2
CG,HS578T,6h,1uM,1
CG,HT115,6h,0.1uM,1
CG,HT115,6h,100uM,2
CG,HT115,6h,10uM,3
CG,HT29,24h,0.04uM,116
CG,HT29,24h,0.08uM,1
CG,HT29,24h,0.12uM,86
CG,HT29,24h,0.1uM,3
CG,HT29,24h,0.37uM,102
CG,HT29,24h,0.5uM,1
CG,HT29,24h,0.9uM,1
CG,HT29,24h,1.11uM,115
CG,HT29,24h,1.12uM,1
CG,HT29,24h,10uM,171
CG,HT29,24h,1uM,4
CG,HT29,24h,2.26uM,1
CG,HT29,24h,3.33uM,125
CG,HT29,24h,3uM,3
CG,HT29,24h,4.17uM,1
CG,HT29,24h,70uM,1
CG,HT29,24h,90uM,1
CG,HT29,6h,0.1uM,1
CG,HT29,6h,0.5uM,1
CG,HT29,6h,100uM,1
CG,HT29,6h,10uM,94
CG,HT29,6h,1uM,1
CG,HT29,6h,3uM,1
CG,HT29,6h,40uM,1
CG,HT29,6h,80uM,1
CG,HT29,6h,90uM,1
CG,HUES3,24h,0.04uM,7
CG,HUES3,24h,0.12uM,2
CG,HUES3,24h,0.37uM,2
CG,HUES3,24h,1.11uM,3
CG,HUES3,24h,10uM,9
CG,HUES3,24h,3.33uM,5
CG,HUH7,24h,10uM,6
CG,HUH7,24h,20uM,2
CG,HUH7,24h,3uM,4
CG,HUH7,24h,50uM,1
CG,HUH7,24h,5uM,2
CG,HUH7,6h,10uM,7
CG,HUH7,6h,3uM,8
CG,HUVEC,24h,0.04uM,7
CG,HUVEC,24h,0.12uM,10
CG,HUVEC,24h,0.37uM,7
CG,HUVEC,24h,1.11uM,7
CG,HUVEC,24h,10uM,21
CG,HUVEC,24h,3.33uM,9
CG,JHUEM2,6h,100uM,1
CG,JHUEM2,6h,10uM,5
CG,JHUEM2,6h,1uM,1
CG,JHUEM2,6h,40uM,1
CG,JURKAT,24h,0.04uM,2
CG,JURKAT,24h,0.12uM,3
CG,JURKAT,24h,0.1uM,3
CG,JURKAT,24h,0.37uM,3
CG,JURKAT,24h,0.5uM,4
CG,JURKAT,24h,1.11uM,3
CG,JURKAT,24h,10uM,7
CG,JURKAT,24h,3.33uM,4
CG,JURKAT,6h,0.5uM,1
CG,JURKAT,6h,1uM,1
CG,JURKAT,6h,3uM,1
CG,LNCAP,24h,0.04uM,7
CG,LNCAP,24h,0.12uM,1
CG,LNCAP,24h,0.37uM,3
CG,LNCAP,24h,1.11uM,3
CG,LNCAP,24h,10uM,2
CG,LNCAP,24h,3.33uM,1
CG,LNCAP,3h,0.04uM,1
CG,LNCAP,3h,0.12uM,2
CG,LNCAP,3h,1.11uM,1
CG,LNCAP,3h,3.33uM,2
CG,LOVO,6h,100uM,1
CG,LOVO,6h,10uM,9
CG,LOVO,6h,1uM,1
CG,LOVO,6h,80uM,1
CG,LOVO,6h,90uM,1
CG,MCF10A,24h,0.04uM,9
CG,MCF10A,24h,0.12uM,7
CG,MCF10A,24h,0.1uM,6
CG,MCF10A,24h,0.37uM,13
CG,MCF10A,24h,0.5uM,7
CG,MCF10A,24h,1.11uM,14
CG,MCF10A,24h,10uM,28
CG,MCF10A,24h,1uM,6
CG,MCF10A,24h,3.33uM,13
CG,MCF10A,3h,0.04uM,2
CG,MCF10A,3h,0.12uM,3
CG,MCF10A,3h,0.37uM,7
CG,MCF10A,3h,1.11uM,10
CG,MCF10A,3h,10uM,9
CG,MCF10A,3h,3.33uM,5
CG,MCF10A,6h,0.5uM,9
CG,MCF10A,6h,10uM,10
CG,MCF10A,6h,1uM,3
CG,MCF7,24h,0.001uM,5
CG,MCF7,24h,0.01uM,14
CG,MCF7,24h,0.04uM,137
CG,MCF7,24h,0.11uM,1
CG,MCF7,24h,0.12uM,114
CG,MCF7,24h,0.1uM,21
CG,MCF7,24h,0.33uM,1
CG,MCF7,24h,0.37uM,110
CG,MCF7,24h,0.5uM,30
CG,MCF7,24h,1.11uM,116
CG,MCF7,24h,1.39uM,1
CG,MCF7,24h,100uM,5
CG,MCF7,24h,10uM,563
CG,MCF7,24h,11.55uM,1
CG,MCF7,24h,1uM,35
CG,MCF7,24h,20uM,4
CG,MCF7,24h,3.33uM,155
CG,MCF7,24h,3uM,22
CG,MCF7,24h,4.17uM,2
CG,MCF7,24h,40uM,4
CG,MCF7,24h,5uM,7
CG,MCF7,24h,6.79uM,1
CG,MCF7,24h,8.11uM,2
CG,MCF7,3h,0.04uM,1
CG,MCF7,3h,0.12uM,1
CG,MCF7,3h,0.37uM,2
CG,MCF7,3h,1.11uM,2
CG,MCF7,3h,10uM,6
CG,MCF7,3h,3.33uM,2
CG,MCF7,6h,0.001uM,10
CG,MCF7,6h,0.01uM,10
CG,MCF7,6h,0.1uM,16
CG,MCF7,6h,0.5uM,17
CG,MCF7,6h,100uM,1
CG,MCF7,6h,10uM,234
CG,MCF7,6h,1uM,21
CG,MCF7,6h,20uM,1
CG,MCF7,6h,30uM,1
CG,MCF7,6h,3uM,22
CG,MCF7,6h,40uM,1
CG,MCF7,6h,5uM,8
CG,MCH58,144h,NA,1
CG,MDAMB231,24h,0.04uM,5
CG,MDAMB231,24h,0.12uM,4
CG,MDAMB231,24h,0.1uM,3
CG,MDAMB231,24h,0.37uM,8
CG,MDAMB231,24h,0.5uM,5
CG,MDAMB231,24h,1.11uM,7
CG,MDAMB231,24h,10uM,12
CG,MDAMB231,24h,1uM,1
CG,MDAMB231,24h,3.33uM,9
CG,MDAMB231,3h,0.04uM,2
CG,MDAMB231,3h,0.12uM,4
CG,MDAMB231,3h,0.37uM,3
CG,MDAMB231,3h,1.11uM,2
CG,MDAMB231,3h,10uM,8
CG,MDAMB231,3h,3.33uM,3
CG,MDAMB231,6h,0.1uM,1
CG,MDAMB231,6h,0.5uM,6
CG,MDAMB231,6h,10uM,3
CG,MDAMB231,6h,1uM,3
CG,MDST8,6h,100uM,2
CG,MDST8,6h,10uM,19
CG,MDST8,6h,1uM,1
CG,MDST8,6h,40uM,2
CG,MDST8,6h,80uM,1
CG,MNEU.E,24h,0.04uM,2
CG,MNEU.E,24h,0.12uM,1
CG,MNEU.E,24h,1.11uM,1
CG,MNEU.E,24h,3.33uM,1
CG,NCIH1694,6h,0.1uM,1
CG,NCIH1694,6h,10uM,2
CG,NCIH1836,6h,10uM,1
CG,NCIH2073,6h,0.5uM,2
CG,NCIH2073,6h,100uM,1
CG,NCIH2073,6h,10uM,9
CG,NCIH508,6h,0.1uM,1
CG,NCIH508,6h,100uM,1
CG,NCIH508,6h,10uM,13
CG,NCIH508,6h,40uM,3
CG,NCIH508,6h,5uM,1
CG,NCIH508,6h,80uM,1
CG,NCIH508,6h,90uM,1
CG,NCIH596,6h,100uM,2
CG,NCIH596,6h,10uM,7
CG,NCIH596,6h,1uM,1
CG,NEU,24h,0.04uM,2
CG,NEU,24h,0.12uM,1
CG,NEU,24h,0.37uM,5
CG,NEU,24h,1.11uM,1
CG,NEU,24h,10uM,40
CG,NEU,24h,3.33uM,3
CG,NEU,24h,3uM,1
CG,NEU,6h,10uM,18
CG,NKDBA,24h,0.5uM,1
CG,NKDBA,24h,10uM,11
CG,NKDBA,24h,1uM,7
CG,NKDBA,24h,3uM,2
CG,NKDBA,24h,40uM,2
CG,NOMO1,24h,0.01uM,1
CG,NOMO1,24h,1uM,1
CG,NOMO1,6h,0.001uM,1
CG,NOMO1,6h,0.01uM,1
CG,NOMO1,6h,0.5uM,1
CG,NOMO1,6h,100uM,1
CG,NOMO1,6h,10uM,5
CG,NOMO1,6h,1uM,3
CG,NPC,24h,0.04uM,4
CG,NPC,24h,0.12uM,3
CG,NPC,24h,0.37uM,5
CG,NPC,24h,0.5uM,2
CG,NPC,24h,1.11uM,4
CG,NPC,24h,10uM,135
CG,NPC,24h,1uM,4
CG,NPC,24h,3.33uM,9
CG,NPC,24h,3uM,1
CG,NPC,6h,10uM,24
CG,NPC.CAS9,24h,0.04uM,7
CG,NPC.CAS9,24h,0.12uM,6
CG,NPC.CAS9,24h,0.37uM,8
CG,NPC.CAS9,24h,1.11uM,7
CG,NPC.CAS9,24h,10uM,17
CG,NPC.CAS9,24h,3.33uM,12
CG,NPC.TAK,24h,0.04uM,11
CG,NPC.TAK,24h,0.12uM,10
CG,NPC.TAK,24h,0.37uM,9
CG,NPC.TAK,24h,1.11uM,7
CG,NPC.TAK,24h,10uM,8
CG,NPC.TAK,24h,3.33uM,8
CG,OV7,6h,100uM,1
CG,OV7,6h,10uM,6
CG,PC3,24h,0.03uM,1
CG,PC3,24h,0.04uM,78
CG,PC3,24h,0.05uM,1
CG,PC3,24h,0.12uM,80
CG,PC3,24h,0.1uM,14
CG,PC3,24h,0.37uM,88
CG,PC3,24h,0.3uM,1
CG,PC3,24h,0.41uM,1
CG,PC3,24h,0.5uM,21
CG,PC3,24h,0.9uM,1
CG,PC3,24h,1.11uM,115
CG,PC3,24h,100uM,6
CG,PC3,24h,10uM,690
CG,PC3,24h,1uM,26
CG,PC3,24h,2.7uM,2
CG,PC3,24h,3.33uM,136
CG,PC3,24h,33.33uM,1
CG,PC3,24h,3uM,13
CG,PC3,24h,4.17uM,1
CG,PC3,24h,40uM,4
CG,PC3,24h,5uM,6
CG,PC3,24h,8.11uM,1
CG,PC3,24h,80uM,1
CG,PC3,6h,0.001uM,1
CG,PC3,6h,0.1uM,15
CG,PC3,6h,0.5uM,21
CG,PC3,6h,100uM,1
CG,PC3,6h,10uM,233
CG,PC3,6h,1uM,12
CG,PC3,6h,30uM,1
CG,PC3,6h,3uM,18
CG,PC3,6h,5uM,7
CG,PC3,6h,80uM,4
CG,PHH,24h,10uM,41
CG,PHH,24h,1uM,2
CG,PHH,24h,20uM,1
CG,PHH,24h,3uM,3
CG,PHH,6h,10uM,2
CG,PHH,6h,3uM,5
CG,PHH,6h,50uM,1
CG,PHH,6h,5uM,1
CG,PL21,6h,0.1uM,2
CG,PL21,6h,100uM,1
CG,PL21,6h,10uM,8
CG,PL21,6h,1uM,2
CG,PL21,6h,70uM,2
CG,PL21,6h,80uM,1
CG,PL21,6h,90uM,1
CG,RKO,6h,100uM,1
CG,RKO,6h,10uM,14
CG,RKO,6h,40uM,1
CG,RMGI,6h,0.1uM,2
CG,RMGI,6h,0.5uM,1
CG,RMGI,6h,100uM,1
CG,RMGI,6h,10uM,7
CG,RMGI,6h,40uM,1
CG,RMUGS,6h,10uM,6
CG,SKB,24h,10uM,69
CG,SKBR3,24h,0.04uM,2
CG,SKBR3,24h,0.12uM,3
CG,SKBR3,24h,0.1uM,4
CG,SKBR3,24h,0.37uM,2
CG,SKBR3,24h,0.5uM,1
CG,SKBR3,24h,1.11uM,4
CG,SKBR3,24h,10uM,9
CG,SKBR3,24h,1uM,3
CG,SKBR3,24h,3.33uM,2
CG,SKBR3,3h,0.04uM,1
CG,SKBR3,3h,0.37uM,1
CG,SKBR3,3h,1.11uM,3
CG,SKBR3,3h,10uM,1
CG,SKBR3,3h,3.33uM,3
CG,SKBR3,6h,0.1uM,1
CG,SKBR3,6h,0.5uM,1
CG,SKBR3,6h,10uM,2
CG,SKBR3,6h,1uM,1
CG,SKL,24h,0.04uM,5
CG,SKL,24h,0.12uM,6
CG,SKL,24h,0.37uM,8
CG,SKL,24h,1.11uM,3
CG,SKL,24h,10uM,8
CG,SKL.C,24h,0.04uM,7
CG,SKL.C,24h,0.12uM,5
CG,SKL.C,24h,0.37uM,6
CG,SKL.C,24h,1.11uM,5
CG,SKL.C,24h,10uM,10
CG,SKL.C,24h,3.33uM,7
CG,SKLU1,6h,0.5uM,1
CG,SKLU1,6h,100uM,2
CG,SKLU1,6h,10uM,6
CG,SKM1,6h,0.1uM,2
CG,SKM1,6h,0.5uM,1
CG,SKM1,6h,100uM,1
CG,SKM1,6h,10uM,5
CG,SKM1,6h,1uM,4
CG,SKM1,6h,30uM,1
CG,SKM1,6h,3uM,1
CG,SKM1,6h,40uM,1
CG,SKMEL1,6h,100uM,1
CG,SKMEL1,6h,10uM,2
CG,SKMEL28,6h,100uM,2
CG,SKMEL28,6h,10uM,2
CG,SNGM,6h,10uM,10
CG,SNGM,6h,80uM,1
CG,SNU1040,6h,0.1uM,1
CG,SNU1040,6h,0.5uM,1
CG,SNU1040,6h,10uM,4
CG,SNU1040,6h,1uM,1
CG,SNU1040,6h,70uM,1
CG,SNUC4,6h,0.1uM,1
CG,SNUC4,6h,10uM,5
CG,SNUC4,6h,5uM,1
CG,SNUC5,6h,10uM,5
CG,SW480,6h,10uM,1
CG,SW480,6h,40uM,1
CG,SW480,6h,80uM,1
CG,SW620,6h,0.1uM,2
CG,SW620,6h,0.5uM,1
CG,SW620,6h,100uM,3
CG,SW620,6h,10uM,14
CG,SW620,6h,1uM,1
CG,SW620,6h,5uM,1
CG,SW620,6h,90uM,1
CG,SW948,6h,100uM,4
CG,SW948,6h,10uM,10
CG,SW948,6h,1uM,1
CG,SW948,6h,40uM,1
CG,SW948,6h,5uM,1
CG,T3M10,6h,10uM,9
CG,T3M10,6h,30uM,1
CG,T3M10,6h,40uM,1
CG,THP1,24h,0.001uM,1
CG,THP1,24h,0.01uM,1
CG,THP1,24h,0.5uM,1
CG,THP1,24h,3uM,1
CG,THP1,6h,0.001uM,1
CG,THP1,6h,0.1uM,1
CG,THP1,6h,0.5uM,2
CG,THP1,6h,10uM,9
CG,THP1,6h,1uM,4
CG,TYKNU,6h,10uM,2
CG,U266,24h,10uM,1
CG,U937,24h,0.5uM,3
CG,U937,24h,10uM,2
CG,U937,24h,1uM,2
CG,U937,24h,3uM,2
CG,U937,6h,0.1uM,1
CG,U937,6h,0.5uM,2
CG,U937,6h,100uM,3
CG,U937,6h,10uM,9
CG,U937,6h,1uM,4
CG,U937,6h,3uM,3
CG,U937,6h,40uM,1
CG,U937,6h,80uM,2
CG,VCAP,24h,0.001uM,1
CG,VCAP,24h,0.1uM,9
CG,VCAP,24h,0.5uM,12
CG,VCAP,24h,100uM,2
CG,VCAP,24h,10uM,256
CG,VCAP,24h,1uM,23
CG,VCAP,24h,20uM,4
CG,VCAP,24h,30uM,4
CG,VCAP,24h,3uM,1
CG,VCAP,24h,5uM,3
CG,VCAP,48h,1uM,4
CG,VCAP,48h,20uM,3
CG,VCAP,48h,5uM,1
CG,VCAP,6h,0.1uM,3
CG,VCAP,6h,0.5uM,9
CG,VCAP,6h,100uM,4
CG,VCAP,6h,10uM,193
CG,VCAP,6h,1uM,13
CG,VCAP,6h,20uM,2
CG,VCAP,6h,30uM,2
CG,VCAP,6h,5uM,4
CG,VCAP,6h,70uM,1
CG,VCAP,6h,80uM,1
CG,WSUDLCL2,6h,100uM,2
CG,WSUDLCL2,6h,10uM,3
CG,YAPC,24h,0.03uM,1
CG,YAPC,24h,0.04uM,109
CG,YAPC,24h,0.12uM,101
CG,YAPC,24h,0.1uM,1
CG,YAPC,24h,0.35uM,2
CG,YAPC,24h,0.37uM,98
CG,YAPC,24h,0.43uM,2
CG,YAPC,24h,0.53uM,1
CG,YAPC,24h,1.06uM,1
CG,YAPC,24h,1.11uM,108
CG,YAPC,24h,1.12uM,1
CG,YAPC,24h,10.05uM,2
CG,YAPC,24h,10uM,156
CG,YAPC,24h,2.26uM,1
CG,YAPC,24h,3.33uM,105
CG,YAPC,24h,6.79uM,1
CG,YAPC,24h,8.11uM,1
DLPFC,A375,24h,0.04uM,85
DLPFC,A375,24h,0.12uM,89
DLPFC,A375,24h,0.1uM,3
DLPFC,A375,24h,0.33uM,1
DLPFC,A375,24h,0.37uM,105
DLPFC,A375,24h,0.5uM,4
DLPFC,A375,24h,0.9uM,1
DLPFC,A375,24h,1.11uM,110
DLPFC,A375,24h,100uM,5
DLPFC,A375,24h,10uM,340
DLPFC,A375,24h,1uM,3
DLPFC,A375,24h,3.33uM,140
DLPFC,A375,24h,30uM,1
DLPFC,A375,24h,3uM,3
DLPFC,A375,24h,40uM,4
DLPFC,A375,24h,5uM,1
DLPFC,A375,24h,70uM,1
DLPFC,A375,24h,8.11uM,1
DLPFC,A375,24h,80uM,3
DLPFC,A375,6h,0.1uM,2
DLPFC,A375,6h,0.5uM,4
DLPFC,A375,6h,100uM,2
DLPFC,A375,6h,10uM,216
DLPFC,A375,6h,1uM,1
DLPFC,A375,6h,40uM,1
DLPFC,A375,6h,80uM,2
DLPFC,A549,24h,0.001uM,5
DLPFC,A549,24h,0.01uM,8
DLPFC,A549,24h,0.04uM,7
DLPFC,A549,24h,0.12uM,12
DLPFC,A549,24h,0.1uM,7
DLPFC,A549,24h,0.37uM,8
DLPFC,A549,24h,0.5uM,12
DLPFC,A549,24h,1.11uM,9
DLPFC,A549,24h,100uM,3
DLPFC,A549,24h,10uM,171
DLPFC,A549,24h,1uM,3
DLPFC,A549,24h,3.33uM,8
DLPFC,A549,24h,33.33uM,1
DLPFC,A549,24h,3uM,6
DLPFC,A549,24h,90uM,1
DLPFC,A549,6h,0.001uM,7
DLPFC,A549,6h,0.01uM,13
DLPFC,A549,6h,0.1uM,10
DLPFC,A549,6h,0.5uM,6
DLPFC,A549,6h,100uM,2
DLPFC,A549,6h,10uM,205
DLPFC,A549,6h,1uM,13
DLPFC,A549,6h,3uM,11
DLPFC,A549,6h,40uM,2
DLPFC,A549,6h,5uM,1
DLPFC,A549,6h,70uM,1
DLPFC,A673,6h,10uM,7
DLPFC,A673,6h,40uM,1
DLPFC,A673,6h,80uM,2
DLPFC,AGS,6h,0.5uM,1
DLPFC,AGS,6h,100uM,2
DLPFC,AGS,6h,10uM,14
DLPFC,AGS,6h,1uM,1
DLPFC,AGS,6h,5uM,1
DLPFC,AGS,6h,70uM,1
DLPFC,ASC,24h,0.04uM,4
DLPFC,ASC,24h,0.12uM,2
DLPFC,ASC,24h,0.37uM,3
DLPFC,ASC,24h,1.11uM,7
DLPFC,ASC,24h,10uM,79
DLPFC,ASC,24h,3.33uM,5
DLPFC,ASC.C,24h,0.04uM,4
DLPFC,ASC.C,24h,0.12uM,12
DLPFC,ASC.C,24h,0.37uM,6
DLPFC,ASC.C,24h,1.11uM,8
DLPFC,ASC.C,24h,10uM,11
DLPFC,ASC.C,24h,3.33uM,8
DLPFC,BT20,24h,0.04uM,8
DLPFC,BT20,24h,0.12uM,4
DLPFC,BT20,24h,0.1uM,4
DLPFC,BT20,24h,0.37uM,6
DLPFC,BT20,24h,0.5uM,3
DLPFC,BT20,24h,1.11uM,8
DLPFC,BT20,24h,10uM,7
DLPFC,BT20,24h,1uM,7
DLPFC,BT20,24h,3.33uM,8
DLPFC,BT20,3h,0.04uM,2
DLPFC,BT20,3h,0.12uM,5
DLPFC,BT20,3h,0.37uM,3
DLPFC,BT20,3h,1.11uM,8
DLPFC,BT20,3h,10uM,10
DLPFC,BT20,3h,3.33uM,4
DLPFC,BT20,6h,0.1uM,3
DLPFC,BT20,6h,0.5uM,2
DLPFC,BT20,6h,10uM,5
DLPFC,BT20,6h,1uM,3
DLPFC,CD34,24h,0.04uM,4
DLPFC,CD34,24h,0.12uM,2
DLPFC,CD34,24h,0.37uM,3
DLPFC,CD34,24h,0.5uM,2
DLPFC,CD34,24h,1.11uM,4
DLPFC,CD34,24h,10uM,17
DLPFC,CD34,24h,1uM,2
DLPFC,CD34,24h,3.33uM,6
DLPFC,CD34,6h,0.5uM,1
DLPFC,CD34,6h,10uM,4
DLPFC,CD34,6h,1uM,3
DLPFC,CD34,6h,3uM,2
DLPFC,CD34,6h,5uM,1
DLPFC,CL34,6h,0.5uM,2
DLPFC,CL34,6h,10uM,6
DLPFC,CORL23,6h,0.5uM,1
DLPFC,CORL23,6h,100uM,1
DLPFC,CORL23,6h,10uM,7
DLPFC,CORL23,6h,30uM,1
DLPFC,COV644,6h,10uM,3
DLPFC,DV90,6h,0.5uM,2
DLPFC,DV90,6h,100uM,3
DLPFC,DV90,6h,10uM,6
DLPFC,DV90,6h,5uM,1
DLPFC,DV90,6h,70uM,1
DLPFC,DV90,6h,80uM,2
DLPFC,EFO27,6h,0.1uM,1
DLPFC,EFO27,6h,0.5uM,3
DLPFC,EFO27,6h,100uM,2
DLPFC,EFO27,6h,10uM,9
DLPFC,EFO27,6h,80uM,1
DLPFC,FIBRNPC,24h,10uM,21
DLPFC,FIBRNPC,24h,1uM,1
DLPFC,FIBRNPC,6h,0.1uM,1
