region,cellline,time,concentration,n
NAC,MCF7,24h,0.5uM,1
NAC,MCF7,24h,1.11uM,8
NAC,MCF7,24h,1.12uM,1
NAC,MCF7,24h,10uM,16
NAC,MCF7,24h,3.33uM,6
NAC,MCF7,24h,3uM,2
NAC,MCF7,6h,0.5uM,1
NAC,MCF7,6h,10uM,29
NAC,MCF7,6h,1uM,1
NAC,MCF7,6h,30uM,1
NAC,MDAMB231,24h,0.37uM,1
NAC,MDAMB231,3h,3.33uM,1
NAC,MDST8,6h,0.5uM,1
NAC,MDST8,6h,10uM,2
NAC,MDST8,6h,40uM,1
NAC,NCIH1694,6h,10uM,1
NAC,NCIH2073,6h,10uM,6
NAC,NCIH2073,6h,70uM,1
NAC,NCIH596,6h,70uM,1
NAC,NEU,24h,10uM,1
NAC,NOMO1,6h,10uM,1
NAC,NOMO1,6h,1uM,2
NAC,NPC,24h,10uM,3
NAC,OV7,6h,10uM,3
NAC,OV7,6h,40uM,1
NAC,PC3,24h,0.04uM,6
NAC,PC3,24h,0.12uM,7
NAC,PC3,24h,0.1uM,2
NAC,PC3,24h,0.37uM,11
NAC,PC3,24h,0.5uM,4
NAC,PC3,24h,1.11uM,14
NAC,PC3,24h,10uM,64
NAC,PC3,24h,1uM,2
NAC,PC3,24h,3.33uM,13
NAC,PC3,24h,3uM,1
NAC,PC3,24h,40uM,2
NAC,PC3,6h,0.1uM,1
NAC,PC3,6h,0.5uM,2
NAC,PC3,6h,10uM,39
NAC,PC3,6h,1uM,1
NAC,PC3,6h,3uM,5
NAC,PHH,24h,10uM,3
NAC,PL21,6h,10uM,2
NAC,RMGI,6h,10uM,1
NAC,RMGI,6h,30uM,1
NAC,RMUGS,6h,10uM,2
NAC,RMUGS,6h,30uM,1
NAC,SKB,24h,10uM,1
NAC,SKBR3,24h,0.12uM,1
NAC,SKBR3,24h,0.37uM,1
NAC,SKBR3,3h,10uM,1
NAC,SKL.C,24h,10uM,2
NAC,SKLU1,6h,10uM,4
NAC,SKLU1,6h,80uM,1
NAC,SKM1,6h,0.5uM,1
NAC,SKM1,6h,10uM,2
NAC,SKM1,6h,40uM,1
NAC,SKMEL28,6h,0.5uM,1
NAC,SKMEL28,6h,10uM,4
NAC,SKMEL28,6h,80uM,1
NAC,SNU1040,6h,10uM,3
NAC,SNU1040,6h,70uM,1
NAC,SNUC4,6h,10uM,2
NAC,SNUC5,6h,10uM,3
NAC,SW620,6h,0.5uM,1
NAC,SW620,6h,100uM,1
NAC,SW620,6h,10uM,1
NAC,SW620,6h,80uM,1
NAC,T3M10,6h,10uM,2
NAC,THP1,6h,10uM,1
NAC,TYKNU,6h,90uM,1
NAC,VCAP,24h,10uM,4
NAC,VCAP,6h,10uM,6
NAC,YAPC,24h,0.04uM,5
NAC,YAPC,24h,0.12uM,7
NAC,YAPC,24h,0.37uM,10
NAC,YAPC,24h,1.11uM,12
NAC,YAPC,24h,10.05uM,1
NAC,YAPC,24h,10uM,8
NAC,YAPC,24h,3.33uM,9
OFC,A375,24h,0.12uM,2
OFC,A375,24h,1.11uM,3
OFC,A375,24h,10uM,7
OFC,A375,24h,3.33uM,4
OFC,A375,6h,0.5uM,1
OFC,A375,6h,10uM,45
OFC,A375,6h,80uM,1
OFC,A549,24h,0.1uM,1
OFC,A549,24h,0.5uM,3
OFC,A549,24h,10uM,19
OFC,A549,24h,3uM,2
OFC,A549,6h,0.1uM,1
OFC,A549,6h,0.5uM,1
OFC,A549,6h,10uM,37
OFC,A549,6h,1uM,1
OFC,A549,6h,3uM,2
OFC,A549,6h,80uM,1
OFC,A673,6h,0.5uM,1
OFC,A673,6h,100uM,1
OFC,A673,6h,10uM,7
OFC,A673,6h,1uM,1
OFC,A673,6h,40uM,1
OFC,A673,6h,80uM,1
OFC,AGS,6h,10uM,2
OFC,AGS,6h,40uM,1
OFC,ASC,24h,0.37uM,1
OFC,ASC,24h,10uM,5
OFC,ASC.C,24h,0.12uM,1
OFC,BT20,3h,3.33uM,2
OFC,BT20,6h,10uM,1
OFC,CD34,24h,0.12uM,1
OFC,CL34,6h,0.5uM,1
OFC,CL34,6h,10uM,2
OFC,CORL23,6h,0.5uM,1
OFC,CORL23,6h,10uM,5
OFC,CORL23,6h,30uM,1
OFC,COV644,6h,10uM,1
OFC,DV90,6h,10uM,2
OFC,DV90,6h,80uM,1
OFC,EFO27,6h,10uM,2
OFC,H1299,6h,100uM,1
OFC,H1299,6h,10uM,3
OFC,H1299,6h,30uM,1
OFC,HA1E,24h,0.12uM,1
OFC,HA1E,24h,0.37uM,1
OFC,HA1E,24h,1.11uM,1
OFC,HA1E,24h,10uM,5
OFC,HA1E,6h,10uM,11
OFC,HA1E,6h,20uM,1
OFC,HA1E,6h,80uM,1
OFC,HCC15,6h,10uM,6
OFC,HCC515,24h,0.1uM,1
OFC,HCC515,24h,10uM,3
OFC,HCC515,24h,3.33uM,1
OFC,HCC515,6h,0.1uM,3
OFC,HCC515,6h,0.5uM,3
OFC,HCC515,6h,10uM,21
OFC,HCC515,6h,1uM,1
OFC,HCC515,6h,3uM,1
OFC,HCT116,6h,0.5uM,1
OFC,HCT116,6h,10uM,2
OFC,HEC108,6h,10uM,2
OFC,HELA,24h,0.04uM,2
OFC,HELA,24h,0.12uM,2
OFC,HELA,24h,0.37uM,4
OFC,HELA,24h,10uM,9
OFC,HELA,24h,3.33uM,2
OFC,HEPG2,24h,10uM,3
OFC,HEPG2,24h,3uM,2
OFC,HEPG2,6h,100uM,2
OFC,HEPG2,6h,10uM,46
OFC,HEPG2,6h,3uM,1
OFC,HEPG2,6h,80uM,2
OFC,HME1,24h,10uM,2
OFC,HME1,24h,3.33uM,1
OFC,HME1,3h,1.11uM,1
OFC,HME1,3h,10uM,2
OFC,HME1,3h,3.33uM,1
OFC,HS578T,24h,0.5uM,1
OFC,HS578T,24h,1.11uM,1
OFC,HS578T,24h,10uM,2
OFC,HS578T,3h,0.12uM,1
OFC,HS578T,3h,0.37uM,1
OFC,HS578T,3h,1.11uM,2
OFC,HS578T,3h,10uM,3
OFC,HS578T,3h,3.33uM,1
OFC,HT115,6h,10uM,2
OFC,HT29,24h,0.04uM,1
OFC,HT29,24h,0.12uM,2
OFC,HT29,24h,0.37uM,1
OFC,HT29,24h,10uM,6
OFC,HT29,6h,0.5uM,1
OFC,HT29,6h,10uM,26
OFC,HUH7,6h,10uM,2
OFC,HUH7,6h,1uM,1
OFC,HUH7,6h,3uM,2
OFC,HUH7,6h,5uM,1
OFC,HUVEC,24h,10uM,2
OFC,LNCAP,3h,10uM,1
OFC,LOVO,6h,10uM,3
OFC,MCF10A,3h,0.04uM,1
OFC,MCF10A,3h,10uM,1
OFC,MCF7,24h,0.04uM,6
OFC,MCF7,24h,0.12uM,2
OFC,MCF7,24h,0.37uM,3
OFC,MCF7,24h,0.5uM,2
OFC,MCF7,24h,1.11uM,2
OFC,MCF7,24h,10uM,33
OFC,MCF7,24h,3uM,1
OFC,MCF7,24h,40uM,1
OFC,MCF7,24h,5uM,3
OFC,MCF7,3h,10uM,2
OFC,MCF7,3h,3.33uM,1
OFC,MCF7,6h,0.5uM,1
OFC,MCF7,6h,100uM,1
OFC,MCF7,6h,10uM,30
OFC,MCF7,6h,30uM,1
OFC,MCF7,6h,3uM,1
OFC,MCF7,6h,40uM,1
OFC,MCF7,6h,5uM,1
OFC,MDAMB231,3h,10uM,1
OFC,MDST8,6h,0.5uM,1
OFC,MDST8,6h,100uM,1
OFC,MDST8,6h,10uM,2
OFC,NCIH1694,6h,10uM,4
OFC,NCIH2073,6h,10uM,6
OFC,NCIH2073,6h,70uM,1
OFC,NCIH508,6h,10uM,1
OFC,NCIH596,6h,0.5uM,1
OFC,NCIH596,6h,100uM,1
OFC,NCIH596,6h,10uM,3
OFC,NCIH596,6h,1uM,1
OFC,NEU,24h,10uM,4
OFC,NEU,6h,10uM,4
OFC,NOMO1,6h,10uM,1
OFC,NPC,24h,10uM,3
OFC,NPC,6h,10uM,7
OFC,OV7,6h,100uM,1
OFC,OV7,6h,10uM,3
OFC,PC3,24h,0.04uM,1
OFC,PC3,24h,0.12uM,1
OFC,PC3,24h,0.37uM,4
OFC,PC3,24h,0.5uM,3
OFC,PC3,24h,1.11uM,4
OFC,PC3,24h,10uM,44
OFC,PC3,24h,3.33uM,4
OFC,PC3,24h,3uM,2
OFC,PC3,6h,100uM,1
OFC,PC3,6h,10uM,37
OFC,PC3,6h,1uM,1
OFC,PC3,6h,30uM,1
OFC,PC3,6h,3uM,4
OFC,PHH,24h,10uM,8
OFC,PHH,24h,3uM,1
OFC,PHH,6h,10uM,3
OFC,PHH,6h,3uM,2
OFC,PL21,6h,10uM,1
OFC,RMGI,6h,100uM,1
OFC,RMGI,6h,10uM,1
OFC,RMUGS,6h,10uM,3
OFC,RMUGS,6h,30uM,1
OFC,SKB,24h,10uM,3
OFC,SKBR3,24h,3.33uM,1
OFC,SKBR3,3h,0.04uM,1
OFC,SKBR3,3h,10uM,3
OFC,SKBR3,3h,3.33uM,2
OFC,SKL.C,24h,0.37uM,1
OFC,SKL.C,24h,10uM,2
OFC,SKLU1,6h,0.5uM,1
OFC,SKLU1,6h,10uM,3
OFC,SKM1,6h,10uM,1
OFC,SKMEL1,6h,100uM,1
OFC,SKMEL1,6h,10uM,4
OFC,SKMEL28,6h,0.5uM,1
OFC,SKMEL28,6h,100uM,2
OFC,SKMEL28,6h,10uM,7
OFC,SKMEL28,6h,80uM,1
OFC,SNGM,6h,10uM,2
OFC,SNU1040,6h,10uM,1
OFC,SNU1040,6h,70uM,1
OFC,SNUC4,6h,10uM,1
OFC,SNUC5,6h,100uM,1
OFC,SNUC5,6h,10uM,3
OFC,SW480,6h,0.5uM,1
OFC,SW480,6h,100uM,1
OFC,SW480,6h,10uM,1
OFC,SW480,6h,80uM,1
OFC,SW620,6h,0.5uM,1
OFC,SW620,6h,100uM,2
OFC,SW620,6h,10uM,8
OFC,SW620,6h,80uM,3
OFC,SW948,6h,100uM,2
OFC,SW948,6h,10uM,3
OFC,T3M10,6h,10uM,2
OFC,THP1,6h,10uM,1
OFC,TYKNU,6h,100uM,1
OFC,TYKNU,6h,10uM,2
OFC,U937,6h,10uM,1
OFC,VCAP,24h,0.5uM,1
OFC,VCAP,24h,10uM,9
OFC,VCAP,24h,1uM,1
OFC,VCAP,24h,5uM,1
OFC,VCAP,48h,1uM,1
OFC,VCAP,48h,5uM,1
OFC,VCAP,6h,100uM,1
OFC,VCAP,6h,10uM,18
OFC,VCAP,6h,1uM,1
OFC,VCAP,6h,30uM,1
OFC,VCAP,6h,5uM,1
OFC,YAPC,24h,0.12uM,3
OFC,YAPC,24h,0.37uM,4
OFC,YAPC,24h,1.11uM,4
OFC,YAPC,24h,10uM,7
SUB,A375,24h,0.04uM,4
SUB,A375,24h,0.12uM,4
SUB,A375,24h,0.1uM,1
SUB,A375,24h,0.37uM,5
SUB,A375,24h,1.11uM,7
SUB,A375,24h,10uM,16
SUB,A375,24h,3.33uM,6
SUB,A375,6h,0.1uM,1
SUB,A375,6h,0.5uM,1
SUB,A375,6h,100uM,1
SUB,A375,6h,10uM,55
SUB,A375,6h,1uM,1
SUB,A375,6h,80uM,1
SUB,A549,24h,0.1uM,1
SUB,A549,24h,0.37uM,1
SUB,A549,24h,0.5uM,2
SUB,A549,24h,100uM,1
SUB,A549,24h,10uM,36
SUB,A549,24h,1uM,1
SUB,A549,24h,3uM,3
SUB,A549,6h,0.01uM,1
SUB,A549,6h,0.1uM,2
SUB,A549,6h,0.5uM,2
SUB,A549,6h,100uM,2
SUB,A549,6h,10uM,59
SUB,A549,6h,1uM,4
SUB,A549,6h,3uM,7
SUB,A549,6h,70uM,1
SUB,A549,6h,80uM,2
SUB,A673,6h,0.5uM,1
SUB,A673,6h,100uM,1
SUB,A673,6h,10uM,6
SUB,A673,6h,1uM,1
SUB,A673,6h,40uM,1
SUB,A673,6h,80uM,1
SUB,AGS,6h,10uM,2
SUB,AGS,6h,40uM,1
SUB,ASC,24h,0.04uM,1
SUB,ASC,24h,0.37uM,1
SUB,ASC,24h,10uM,1
SUB,ASC.C,24h,10uM,1
SUB,BT20,24h,0.04uM,1
SUB,BT20,24h,0.12uM,1
SUB,BT20,24h,0.37uM,1
SUB,BT20,24h,10uM,1
SUB,BT20,24h,3.33uM,2
SUB,BT20,3h,10uM,3
SUB,BT20,3h,3.33uM,2
SUB,BT20,6h,10uM,1
SUB,CD34,24h,10uM,1
SUB,CD34,6h,0.5uM,2
SUB,CD34,6h,10uM,1
SUB,CD34,6h,1uM,1
SUB,CD34,6h,3uM,1
SUB,CL34,6h,10uM,2
SUB,CORL23,6h,0.5uM,1
SUB,CORL23,6h,10uM,5
SUB,CORL23,6h,30uM,1
SUB,COV644,6h,10uM,2
SUB,COV644,6h,30uM,1
SUB,DV90,6h,10uM,3
SUB,DV90,6h,80uM,1
SUB,EFO27,6h,10uM,3
SUB,FIBRNPC,6h,10uM,2
SUB,H1299,6h,100uM,2
SUB,H1299,6h,10uM,3
SUB,H1299,6h,30uM,1
SUB,HA1E,24h,10uM,3
SUB,HA1E,24h,20uM,1
SUB,HA1E,6h,0.5uM,1
SUB,HA1E,6h,10uM,20
SUB,HA1E,6h,80uM,1
SUB,HCC15,6h,0.5uM,1
SUB,HCC15,6h,10uM,6
SUB,HCC515,24h,10uM,2
SUB,HCC515,6h,0.01uM,1
SUB,HCC515,6h,0.1uM,2
SUB,HCC515,6h,0.5uM,2
SUB,HCC515,6h,10uM,30
SUB,HCC515,6h,1uM,3
SUB,HCC515,6h,3uM,2
SUB,HCT116,6h,0.5uM,1
SUB,HCT116,6h,10uM,1
SUB,HEC108,6h,10uM,3
SUB,HELA,24h,0.03uM,1
SUB,HELA,24h,0.04uM,1
SUB,HELA,24h,0.12uM,1
SUB,HELA,24h,0.1uM,1
SUB,HELA,24h,0.37uM,1
SUB,HELA,24h,1.11uM,1
SUB,HELA,24h,10uM,3
SUB,HEPG2,24h,0.12uM,2
SUB,HEPG2,24h,0.37uM,1
SUB,HEPG2,24h,1.11uM,3
SUB,HEPG2,24h,10uM,2
SUB,HEPG2,24h,20uM,1
SUB,HEPG2,24h,3.33uM,3
SUB,HEPG2,6h,0.5uM,1
SUB,HEPG2,6h,100uM,3
SUB,HEPG2,6h,10uM,58
SUB,HEPG2,6h,3uM,1
SUB,HEPG2,6h,80uM,3
SUB,HEPG2,6h,90uM,1
SUB,HL60,24h,10uM,1
SUB,HL60,24h,1uM,1
SUB,HL60,24h,3uM,2
SUB,HL60,6h,0.5uM,1
SUB,HL60,6h,1uM,1
SUB,HL60,6h,3uM,1
SUB,HME1,3h,10uM,1
SUB,HME1,3h,3.33uM,1
SUB,HS578T,24h,10uM,1
SUB,HS578T,3h,0.12uM,1
SUB,HS578T,3h,0.37uM,1
SUB,HS578T,3h,1.11uM,1
SUB,HS578T,3h,10uM,4
SUB,HT115,6h,10uM,3
SUB,HT29,24h,10uM,3
SUB,HT29,6h,0.5uM,1
SUB,HT29,6h,10uM,38
SUB,HUH7,24h,10uM,1
SUB,HUH7,24h,1uM,1
SUB,HUH7,24h,5uM,1
SUB,HUH7,6h,10uM,2
SUB,HUH7,6h,1uM,1
SUB,HUH7,6h,5uM,1
SUB,HUVEC,24h,0.37uM,1
SUB,HUVEC,24h,10uM,2
SUB,LNCAP,3h,10uM,1
SUB,LOVO,6h,10uM,3
SUB,MCF10A,24h,10uM,1
SUB,MCF10A,6h,10uM,1
SUB,MCF7,24h,0.01uM,2
SUB,MCF7,24h,0.04uM,4
SUB,MCF7,24h,0.12uM,2
SUB,MCF7,24h,0.1uM,3
SUB,MCF7,24h,0.5uM,6
SUB,MCF7,24h,10uM,55
SUB,MCF7,24h,1uM,4
SUB,MCF7,24h,20uM,1
SUB,MCF7,24h,3.33uM,1
SUB,MCF7,24h,3uM,5
SUB,MCF7,24h,4.17uM,1
SUB,MCF7,24h,5uM,1
SUB,MCF7,3h,10uM,1
SUB,MCF7,6h,0.1uM,1
SUB,MCF7,6h,0.5uM,1
SUB,MCF7,6h,100uM,1
SUB,MCF7,6h,10uM,45
SUB,MCF7,6h,1uM,1
SUB,MCF7,6h,20uM,1
SUB,MCF7,6h,30uM,1
SUB,MCF7,6h,3uM,2
SUB,MCF7,6h,40uM,3
SUB,MCF7,6h,5uM,2
SUB,MCF7,6h,70uM,1
SUB,MDAMB231,24h,10uM,3
SUB,MDAMB231,24h,3.33uM,1
SUB,MDAMB231,3h,10uM,1
SUB,MDST8,6h,0.5uM,1
SUB,MDST8,6h,10uM,2
SUB,NCIH1694,6h,10uM,4
SUB,NCIH2073,6h,10uM,5
SUB,NCIH2073,6h,70uM,1
SUB,NCIH508,6h,10uM,2
SUB,NCIH508,6h,40uM,1
SUB,NCIH596,6h,0.5uM,1
SUB,NCIH596,6h,100uM,1
SUB,NCIH596,6h,10uM,5
SUB,NCIH596,6h,1uM,1
SUB,NEU,6h,10uM,3
SUB,NKDBA,24h,10uM,1
SUB,NKDBA,24h,1uM,1
SUB,NOMO1,6h,10uM,2
SUB,NOMO1,6h,1uM,1
SUB,NPC,24h,10uM,3
SUB,NPC,6h,10uM,10
SUB,OV7,6h,100uM,1
SUB,OV7,6h,10uM,3
SUB,PC3,24h,0.04uM,3
SUB,PC3,24h,0.12uM,5
SUB,PC3,24h,0.37uM,7
SUB,PC3,24h,0.3uM,1
SUB,PC3,24h,0.5uM,4
SUB,PC3,24h,1.11uM,9
SUB,PC3,24h,10uM,68
SUB,PC3,24h,2.7uM,1
SUB,PC3,24h,3.33uM,9
SUB,PC3,24h,3uM,1
SUB,PC3,24h,40uM,2
SUB,PC3,24h,5uM,1
SUB,PC3,6h,0.5uM,2
SUB,PC3,6h,100uM,1
SUB,PC3,6h,10uM,71
SUB,PC3,6h,1uM,1
SUB,PC3,6h,30uM,1
SUB,PC3,6h,3uM,4
SUB,PC3,6h,5uM,1
SUB,PHH,24h,10uM,2
SUB,PHH,6h,10uM,3
SUB,PHH,6h,3uM,2
SUB,PL21,6h,10uM,3
SUB,PL21,6h,90uM,1
SUB,RMGI,6h,100uM,1
SUB,RMGI,6h,10uM,2
SUB,RMUGS,6h,10uM,3
SUB,RMUGS,6h,30uM,1
SUB,SKBR3,24h,10uM,1
SUB,SKBR3,24h,3.33uM,2
SUB,SKBR3,3h,10uM,2
SUB,SKBR3,3h,3.33uM,1
SUB,SKL,24h,10uM,1
SUB,SKL.C,24h,10uM,2
SUB,SKLU1,6h,0.5uM,1
SUB,SKLU1,6h,10uM,3
SUB,SKLU1,6h,1uM,1
SUB,SKM1,6h,10uM,1
SUB,SKMEL1,6h,100uM,2
SUB,SKMEL1,6h,10uM,3
SUB,SKMEL28,6h,0.5uM,1
SUB,SKMEL28,6h,100uM,2
SUB,SKMEL28,6h,10uM,7
SUB,SKMEL28,6h,40uM,1
SUB,SKMEL28,6h,80uM,1
SUB,SNGM,6h,10uM,2
SUB,SNU1040,6h,10uM,3
SUB,SNU1040,6h,70uM,1
SUB,SNUC4,6h,0.1uM,1
SUB,SNUC4,6h,10uM,2
SUB,SNUC5,6h,100uM,1
SUB,SNUC5,6h,10uM,4
SUB,SW480,6h,100uM,1
SUB,SW480,6h,10uM,2
SUB,SW620,6h,0.5uM,1
SUB,SW620,6h,100uM,2
SUB,SW620,6h,10uM,10
SUB,SW620,6h,80uM,3
SUB,SW948,6h,100uM,2
SUB,SW948,6h,10uM,2
SUB,T3M10,6h,10uM,4
SUB,THP1,6h,10uM,3
SUB,TYKNU,6h,100uM,1
SUB,TYKNU,6h,10uM,2
SUB,U266,6h,0.5uM,1
SUB,U266,6h,10uM,2
SUB,U266,6h,3uM,2
SUB,U937,6h,10uM,2
SUB,VCAP,24h,0.5uM,1
SUB,VCAP,24h,10uM,25
SUB,VCAP,24h,1uM,1
SUB,VCAP,24h,5uM,1
SUB,VCAP,48h,1uM,1
SUB,VCAP,48h,5uM,1
SUB,VCAP,6h,100uM,1
SUB,VCAP,6h,10uM,28
SUB,VCAP,6h,1uM,1
SUB,VCAP,6h,30uM,1
SUB,VCAP,6h,5uM,1
SUB,WSUDLCL2,6h,10uM,1
SUB,YAPC,24h,0.04uM,2
SUB,YAPC,24h,0.12uM,1
SUB,YAPC,24h,0.37uM,5
SUB,YAPC,24h,1.11uM,8
SUB,YAPC,24h,10uM,12
SUB,YAPC,24h,3.33uM,6
SUB,YAPC,24h,8.11uM,1
