region,cellline,time,concentration,n
CG,MCF10A,3h,0.37uM,4
CG,MCF10A,3h,1.11uM,5
CG,MCF10A,3h,10uM,6
CG,MCF10A,3h,3.33uM,6
CG,MCF10A,6h,0.1uM,3
CG,MCF10A,6h,0.5uM,3
CG,MCF10A,6h,10uM,4
CG,MCF10A,6h,1uM,2
CG,MCF7,24h,0.001uM,3
CG,MCF7,24h,0.01uM,1
CG,MCF7,24h,0.04uM,27
CG,MCF7,24h,0.12uM,33
CG,MCF7,24h,0.1uM,8
CG,MCF7,24h,0.37uM,36
CG,MCF7,24h,0.41uM,1
CG,MCF7,24h,0.43uM,1
CG,MCF7,24h,0.5uM,12
CG,MCF7,24h,1.11uM,34
CG,MCF7,24h,10uM,172
CG,MCF7,24h,1uM,15
CG,MCF7,24h,20uM,2
CG,MCF7,24h,3.33uM,48
CG,MCF7,24h,3.7uM,1
CG,MCF7,24h,33.33uM,1
CG,MCF7,24h,3uM,13
CG,MCF7,24h,40uM,4
CG,MCF7,24h,5uM,2
CG,MCF7,3h,0.12uM,2
CG,MCF7,3h,1.11uM,1
CG,MCF7,3h,10uM,1
CG,MCF7,3h,3.33uM,1
CG,MCF7,6h,0.001uM,7
CG,MCF7,6h,0.01uM,1
CG,MCF7,6h,0.1uM,15
CG,MCF7,6h,0.5uM,18
CG,MCF7,6h,10uM,134
CG,MCF7,6h,1uM,20
CG,MCF7,6h,20uM,1
CG,MCF7,6h,3uM,21
CG,MCF7,6h,5uM,2
CG,MDAMB231,24h,0.04uM,4
CG,MDAMB231,24h,0.12uM,1
CG,MDAMB231,24h,0.1uM,3
CG,MDAMB231,24h,0.37uM,6
CG,MDAMB231,24h,0.5uM,2
CG,MDAMB231,24h,1.11uM,5
CG,MDAMB231,24h,10uM,2
CG,MDAMB231,24h,1uM,2
CG,MDAMB231,24h,3.33uM,2
CG,MDAMB231,3h,0.04uM,3
CG,MDAMB231,3h,0.12uM,1
CG,MDAMB231,3h,0.37uM,11
CG,MDAMB231,3h,1.11uM,2
CG,MDAMB231,3h,10uM,6
CG,MDAMB231,3h,3.33uM,3
CG,MDAMB231,6h,0.5uM,1
CG,MDAMB231,6h,10uM,2
CG,MDAMB231,6h,1uM,4
CG,MDST8,6h,10uM,3
CG,MDST8,6h,5uM,1
CG,MNEU.E,24h,0.04uM,2
CG,MNEU.E,24h,0.12uM,2
CG,MNEU.E,24h,0.37uM,4
CG,MNEU.E,24h,10uM,6
CG,MNEU.E,24h,3.33uM,2
CG,NCIH1694,6h,0.1uM,1
CG,NCIH1694,6h,100uM,1
CG,NCIH1694,6h,10uM,3
CG,NCIH1836,6h,10uM,3
CG,NCIH2073,6h,0.5uM,1
CG,NCIH2073,6h,10uM,5
CG,NCIH2073,6h,80uM,1
CG,NCIH508,6h,0.1uM,1
CG,NCIH508,6h,10uM,6
CG,NCIH596,6h,10uM,4
CG,NEU,24h,0.04uM,2
CG,NEU,24h,0.12uM,3
CG,NEU,24h,0.1uM,1
CG,NEU,24h,0.37uM,4
CG,NEU,24h,0.5uM,1
CG,NEU,24h,1.11uM,2
CG,NEU,24h,10uM,23
CG,NEU,24h,1uM,1
CG,NEU,24h,3.33uM,1
CG,NEU,6h,0.1uM,1
CG,NEU,6h,10uM,10
CG,NKDBA,24h,10uM,1
CG,NKDBA,24h,1uM,1
CG,NKDBA,24h,3uM,1
CG,NOMO1,24h,0.01uM,1
CG,NOMO1,24h,0.5uM,2
CG,NOMO1,6h,100uM,1
CG,NOMO1,6h,10uM,3
CG,NOMO1,6h,3uM,1
CG,NOMO1,6h,80uM,2
CG,NPC,24h,0.04uM,2
CG,NPC,24h,0.12uM,5
CG,NPC,24h,0.37uM,2
CG,NPC,24h,1.11uM,4
CG,NPC,24h,10uM,59
CG,NPC,24h,3.33uM,2
CG,NPC,6h,10uM,18
CG,NPC.CAS9,24h,0.04uM,2
CG,NPC.CAS9,24h,0.37uM,2
CG,NPC.CAS9,24h,1.11uM,1
CG,NPC.CAS9,24h,10uM,3
CG,NPC.CAS9,24h,3.33uM,1
CG,NPC.TAK,24h,0.04uM,3
CG,NPC.TAK,24h,0.12uM,1
CG,NPC.TAK,24h,0.37uM,3
CG,NPC.TAK,24h,1.11uM,1
CG,NPC.TAK,24h,10uM,1
CG,NPC.TAK,24h,3.33uM,2
CG,OV7,6h,0.5uM,1
CG,OV7,6h,10uM,4
CG,OV7,6h,30uM,1
CG,OV7,6h,40uM,1
CG,PC3,24h,0.04uM,36
CG,PC3,24h,0.12uM,34
CG,PC3,24h,0.1uM,2
CG,PC3,24h,0.37uM,30
CG,PC3,24h,0.5uM,8
CG,PC3,24h,1.11uM,32
CG,PC3,24h,1.12uM,1
CG,PC3,24h,100uM,2
CG,PC3,24h,10uM,187
CG,PC3,24h,1uM,2
CG,PC3,24h,3.33uM,41
CG,PC3,24h,3.85uM,1
CG,PC3,24h,5uM,2
CG,PC3,6h,0.01uM,2
CG,PC3,6h,0.1uM,6
CG,PC3,6h,0.5uM,6
CG,PC3,6h,100uM,2
CG,PC3,6h,10uM,71
CG,PC3,6h,1uM,4
CG,PC3,6h,3uM,3
CG,PC3,6h,80uM,3
CG,PHH,24h,10uM,63
CG,PHH,24h,1uM,1
CG,PHH,24h,3uM,1
CG,PHH,6h,10uM,3
CG,PHH,6h,3uM,1
CG,PL21,6h,100uM,1
CG,PL21,6h,10uM,8
CG,PL21,6h,90uM,1
CG,RKO,6h,0.1uM,2
CG,RKO,6h,10uM,10
CG,RKO,6h,40uM,1
CG,RKO,6h,70uM,1
CG,RKO,6h,80uM,1
CG,RKO,6h,90uM,1
CG,RMGI,6h,0.5uM,2
CG,RMGI,6h,10uM,6
CG,RMUGS,6h,10uM,4
CG,RMUGS,6h,80uM,1
CG,SKB,24h,10uM,52
CG,SKBR3,24h,0.04uM,1
CG,SKBR3,24h,0.12uM,2
CG,SKBR3,24h,0.1uM,1
CG,SKBR3,24h,0.37uM,5
CG,SKBR3,24h,0.5uM,2
CG,SKBR3,24h,1.11uM,3
CG,SKBR3,24h,10uM,4
CG,SKBR3,24h,1uM,6
CG,SKBR3,24h,3.33uM,4
CG,SKBR3,3h,0.04uM,2
CG,SKBR3,3h,0.12uM,1
CG,SKBR3,3h,0.37uM,1
CG,SKBR3,3h,1.11uM,1
CG,SKBR3,3h,10uM,2
CG,SKBR3,3h,3.33uM,6
CG,SKBR3,6h,0.1uM,2
CG,SKBR3,6h,0.5uM,1
CG,SKBR3,6h,10uM,4
CG,SKBR3,6h,1uM,5
CG,SKL,24h,0.04uM,2
CG,SKL,24h,0.37uM,5
CG,SKL,24h,1.11uM,5
CG,SKL,24h,10uM,2
CG,SKL,24h,3.33uM,2
CG,SKL.C,24h,0.04uM,3
CG,SKL.C,24h,0.12uM,4
CG,SKL.C,24h,0.37uM,9
CG,SKL.C,24h,1.11uM,3
CG,SKL.C,24h,10uM,7
CG,SKL.C,24h,3.33uM,6
CG,SKLU1,6h,0.5uM,1
CG,SKLU1,6h,100uM,1
CG,SKLU1,6h,10uM,5
CG,SKLU1,6h,40uM,1
CG,SKLU1,6h,80uM,1
CG,SKM1,6h,10uM,9
CG,SKMEL1,6h,40uM,1
CG,SKMEL1,6h,80uM,1
CG,SKMEL28,6h,100uM,1
CG,SKMEL28,6h,10uM,6
CG,SNGM,6h,80uM,1
CG,SNU1040,6h,10uM,6
CG,SNUC4,6h,0.5uM,1
CG,SNUC4,6h,10uM,9
CG,SNUC4,6h,40uM,1
CG,SNUC4,6h,5uM,1
CG,SNUC4,6h,80uM,1
CG,SNUC5,6h,10uM,4
CG,SW480,6h,0.5uM,1
CG,SW480,6h,10uM,2
CG,SW480,6h,40uM,2
CG,SW480,6h,70uM,1
CG,SW620,6h,0.1uM,1
CG,SW620,6h,100uM,4
CG,SW620,6h,10uM,8
CG,SW620,6h,30uM,1
CG,SW620,6h,40uM,1
CG,SW948,6h,0.1uM,1
CG,SW948,6h,10uM,6
CG,SW948,6h,5uM,1
CG,SW948,6h,90uM,1
CG,T3M10,6h,10uM,2
CG,T3M10,6h,80uM,1
CG,THP1,6h,10uM,8
CG,TYKNU,6h,10uM,3
CG,U266,24h,0.5uM,1
CG,U266,24h,10uM,3
CG,U266,24h,1uM,3
CG,U266,24h,3uM,2
CG,U266,6h,0.1uM,1
CG,U266,6h,10uM,1
CG,U937,24h,0.5uM,1
CG,U937,24h,3uM,1
CG,U937,6h,0.5uM,1
CG,U937,6h,100uM,2
CG,U937,6h,10uM,7
CG,U937,6h,1uM,3
CG,U937,6h,3uM,1
CG,U937,6h,40uM,1
CG,U937,6h,80uM,2
CG,VCAP,24h,0.1uM,1
CG,VCAP,24h,0.5uM,2
CG,VCAP,24h,100uM,1
CG,VCAP,24h,10uM,158
CG,VCAP,24h,1uM,3
CG,VCAP,24h,20uM,2
CG,VCAP,24h,30uM,2
CG,VCAP,24h,40uM,1
CG,VCAP,24h,5uM,1
CG,VCAP,48h,20uM,3
CG,VCAP,6h,0.5uM,1
CG,VCAP,6h,10uM,193
CG,VCAP,6h,1uM,2
CG,VCAP,6h,20uM,4
CG,VCAP,6h,30uM,1
CG,VCAP,6h,5uM,2
CG,VCAP,6h,80uM,2
CG,WSUDLCL2,6h,10uM,5
CG,WSUDLCL2,6h,40uM,1
CG,WSUDLCL2,6h,90uM,1
CG,YAPC,24h,0.03uM,1
CG,YAPC,24h,0.04uM,21
CG,YAPC,24h,0.12uM,15
CG,YAPC,24h,0.1uM,1
CG,YAPC,24h,0.25uM,1
CG,YAPC,24h,0.37uM,18
CG,YAPC,24h,0.3uM,1
CG,YAPC,24h,0.53uM,1
CG,YAPC,24h,1.11uM,24
CG,YAPC,24h,10uM,55
CG,YAPC,24h,2.7uM,1
CG,YAPC,24h,3.33uM,35
DLPFC,A375,24h,0.04uM,53
DLPFC,A375,24h,0.08uM,1
DLPFC,A375,24h,0.12uM,50
DLPFC,A375,24h,0.1uM,2
DLPFC,A375,24h,0.37uM,55
DLPFC,A375,24h,0.5uM,3
DLPFC,A375,24h,0uM,1
DLPFC,A375,24h,1.11uM,81
DLPFC,A375,24h,100uM,1
DLPFC,A375,24h,10uM,143
DLPFC,A375,24h,3.33uM,81
DLPFC,A375,24h,3.36uM,1
DLPFC,A375,24h,3uM,4
DLPFC,A375,24h,40uM,1
DLPFC,A375,24h,80uM,1
DLPFC,A375,6h,0.1uM,6
DLPFC,A375,6h,0.5uM,5
DLPFC,A375,6h,100uM,1
DLPFC,A375,6h,10uM,183
DLPFC,A375,6h,1uM,2
DLPFC,A375,6h,3uM,7
DLPFC,A375,6h,40uM,1
DLPFC,A375,6h,5uM,1
DLPFC,A375,6h,80uM,3
DLPFC,A375,6h,90uM,1
DLPFC,A549,24h,0.01uM,4
DLPFC,A549,24h,0.04uM,5
DLPFC,A549,24h,0.12uM,4
DLPFC,A549,24h,0.1uM,4
DLPFC,A549,24h,0.37uM,7
DLPFC,A549,24h,0.5uM,7
DLPFC,A549,24h,1.11uM,11
DLPFC,A549,24h,100uM,1
DLPFC,A549,24h,10uM,125
DLPFC,A549,24h,1uM,3
DLPFC,A549,24h,3.33uM,2
DLPFC,A549,24h,30uM,2
DLPFC,A549,24h,3uM,2
DLPFC,A549,24h,40uM,1
DLPFC,A549,24h,80uM,2
DLPFC,A549,6h,0.001uM,3
DLPFC,A549,6h,0.01uM,3
DLPFC,A549,6h,0.1uM,5
DLPFC,A549,6h,0.5uM,6
DLPFC,A549,6h,100uM,1
DLPFC,A549,6h,10uM,144
DLPFC,A549,6h,1uM,11
DLPFC,A549,6h,3uM,9
DLPFC,A549,6h,40uM,1
DLPFC,A549,6h,80uM,3
DLPFC,A673,6h,0.5uM,2
DLPFC,A673,6h,100uM,1
DLPFC,A673,6h,10uM,6
DLPFC,A673,6h,80uM,2
DLPFC,A673,6h,90uM,1
DLPFC,AGS,6h,10uM,11
DLPFC,AGS,6h,1uM,1
DLPFC,AGS,6h,5uM,1
DLPFC,AGS,6h,70uM,1
DLPFC,AGS,6h,80uM,3
DLPFC,ASC,24h,0.04uM,2
DLPFC,ASC,24h,0.12uM,2
DLPFC,ASC,24h,0.37uM,2
DLPFC,ASC,24h,1.11uM,2
DLPFC,ASC,24h,10uM,28
DLPFC,ASC,24h,3.33uM,4
DLPFC,ASC.C,24h,0.04uM,4
DLPFC,ASC.C,24h,0.12uM,3
DLPFC,ASC.C,24h,1.11uM,5
DLPFC,ASC.C,24h,10uM,8
DLPFC,ASC.C,24h,3.33uM,1
DLPFC,BT20,24h,0.04uM,4
DLPFC,BT20,24h,0.12uM,6
DLPFC,BT20,24h,0.1uM,5
DLPFC,BT20,24h,0.37uM,5
DLPFC,BT20,24h,0.5uM,6
DLPFC,BT20,24h,1.11uM,12
DLPFC,BT20,24h,10uM,17
DLPFC,BT20,24h,1uM,8
DLPFC,BT20,24h,3.33uM,7
DLPFC,BT20,3h,0.04uM,5
DLPFC,BT20,3h,0.12uM,7
DLPFC,BT20,3h,0.37uM,5
DLPFC,BT20,3h,1.11uM,8
DLPFC,BT20,3h,10uM,9
DLPFC,BT20,3h,3.33uM,5
DLPFC,BT20,6h,0.1uM,2
DLPFC,BT20,6h,0.5uM,6
DLPFC,BT20,6h,10uM,10
DLPFC,BT20,6h,1uM,8
DLPFC,CD34,24h,0.04uM,3
DLPFC,CD34,24h,0.12uM,2
DLPFC,CD34,24h,0.37uM,2
DLPFC,CD34,24h,1.11uM,4
DLPFC,CD34,24h,10uM,8
DLPFC,CD34,24h,3.33uM,6
DLPFC,CD34,6h,10uM,1
DLPFC,CD34,6h,1uM,1
DLPFC,CD34,6h,3uM,2
DLPFC,CL34,6h,100uM,1
DLPFC,CL34,6h,10uM,5
DLPFC,CORL23,6h,10uM,5
DLPFC,COV644,6h,0.1uM,1
DLPFC,COV644,6h,10uM,7
DLPFC,COV644,6h,30uM,1
DLPFC,DV90,6h,100uM,3
DLPFC,DV90,6h,10uM,5
DLPFC,DV90,6h,80uM,2
DLPFC,EFO27,6h,0.1uM,2
DLPFC,EFO27,6h,0.5uM,1
DLPFC,EFO27,6h,10uM,11
DLPFC,EFO27,6h,40uM,1
DLPFC,FIBRNPC,24h,10uM,9
DLPFC,FIBRNPC,6h,10uM,4
DLPFC,H1299,6h,100uM,2
DLPFC,H1299,6h,10uM,3
DLPFC,H1299,6h,1uM,2
DLPFC,H1299,6h,30uM,1
DLPFC,H1299,6h,40uM,1
DLPFC,H1299,6h,70uM,1
DLPFC,H1299,6h,80uM,2
DLPFC,HA1E,24h,0.03uM,1
DLPFC,HA1E,24h,0.04uM,32
DLPFC,HA1E,24h,0.12uM,40
DLPFC,HA1E,24h,0.1uM,1
DLPFC,HA1E,24h,0.37uM,40
DLPFC,HA1E,24h,1.11uM,44
DLPFC,HA1E,24h,10uM,90
DLPFC,HA1E,24h,11.2uM,1
DLPFC,HA1E,24h,20uM,3
DLPFC,HA1E,24h,3.33uM,64
DLPFC,HA1E,24h,80uM,1
DLPFC,HA1E,6h,0.5uM,2
DLPFC,HA1E,6h,100uM,2
DLPFC,HA1E,6h,10uM,59
DLPFC,HA1E,6h,20uM,2
DLPFC,HA1E,6h,3uM,1
DLPFC,HA1E,6h,80uM,1
DLPFC,HCC15,6h,100uM,2
DLPFC,HCC15,6h,10uM,4
DLPFC,HCC15,6h,80uM,1
DLPFC,HCC515,24h,0.04uM,6
DLPFC,HCC515,24h,0.12uM,9
DLPFC,HCC515,24h,0.1uM,1
DLPFC,HCC515,24h,0.37uM,9
DLPFC,HCC515,24h,0.5uM,1
DLPFC,HCC515,24h,1.11uM,11
DLPFC,HCC515,24h,100uM,1
DLPFC,HCC515,24h,10uM,59
DLPFC,HCC515,24h,3.33uM,7
DLPFC,HCC515,24h,80uM,2
DLPFC,HCC515,6h,0.01uM,3
DLPFC,HCC515,6h,0.1uM,4
DLPFC,HCC515,6h,0.5uM,2
DLPFC,HCC515,6h,10uM,153
DLPFC,HCC515,6h,1uM,1
DLPFC,HCC515,6h,3uM,2
DLPFC,HCC515,6h,80uM,1
DLPFC,HCT116,6h,0.5uM,1
DLPFC,HCT116,6h,100uM,1
DLPFC,HCT116,6h,10uM,4
DLPFC,HCT116,6h,40uM,1
DLPFC,HCT116,6h,5uM,1
DLPFC,HCT116,6h,80uM,2
DLPFC,HEC108,6h,0.5uM,1
DLPFC,HEC108,6h,10uM,1
DLPFC,HEC108,6h,30uM,1
DLPFC,HEC108,6h,80uM,2
DLPFC,HEK293T,24h,0.5uM,1
DLPFC,HEK293T,24h,10uM,1
DLPFC,HEK293T,6h,10uM,1
DLPFC,HELA,24h,0.04uM,41
DLPFC,HELA,24h,0.12uM,27
DLPFC,HELA,24h,0.37uM,31
DLPFC,HELA,24h,1.11uM,30
DLPFC,HELA,24h,1.12uM,1
DLPFC,HELA,24h,10uM,66
DLPFC,HELA,24h,3.33uM,46
DLPFC,HEPG2,24h,0.04uM,1
DLPFC,HEPG2,24h,0.12uM,4
DLPFC,HEPG2,24h,0.37uM,6
DLPFC,HEPG2,24h,1.11uM,10
DLPFC,HEPG2,24h,10uM,15
DLPFC,HEPG2,24h,3.33uM,5
DLPFC,HEPG2,24h,3uM,4
DLPFC,HEPG2,6h,0.5uM,1
DLPFC,HEPG2,6h,100uM,1
DLPFC,HEPG2,6h,10uM,56
DLPFC,HEPG2,6h,1uM,1
DLPFC,HEPG2,6h,3uM,4
DLPFC,HEPG2,6h,80uM,2
DLPFC,HME1,24h,0.04uM,6
DLPFC,HME1,24h,0.12uM,1
DLPFC,HME1,24h,0.37uM,2
DLPFC,HME1,24h,1.11uM,1
DLPFC,HME1,24h,10uM,8
DLPFC,HME1,24h,3.33uM,5
DLPFC,HME1,3h,0.04uM,3
DLPFC,HME1,3h,0.12uM,2
DLPFC,HME1,3h,0.37uM,4
DLPFC,HME1,3h,1.11uM,4
DLPFC,HME1,3h,10uM,2
DLPFC,HME1,3h,3.33uM,2
DLPFC,HS578T,24h,0.04uM,1
DLPFC,HS578T,24h,0.12uM,1
DLPFC,HS578T,24h,0.1uM,2
DLPFC,HS578T,24h,0.37uM,1
DLPFC,HS578T,24h,0.5uM,1
DLPFC,HS578T,24h,1.11uM,1
DLPFC,HS578T,24h,10uM,6
DLPFC,HS578T,24h,1uM,3
DLPFC,HS578T,3h,0.04uM,3
DLPFC,HS578T,3h,0.12uM,2
DLPFC,HS578T,3h,1.11uM,3
DLPFC,HS578T,3h,10uM,2
DLPFC,HS578T,3h,3.33uM,1
DLPFC,HS578T,6h,0.1uM,2
DLPFC,HS578T,6h,0.5uM,2
DLPFC,HS578T,6h,10uM,2
DLPFC,HT115,6h,100uM,1
DLPFC,HT115,6h,10uM,8
DLPFC,HT29,24h,0.04uM,18
DLPFC,HT29,24h,0.12uM,17
DLPFC,HT29,24h,0.18uM,1
DLPFC,HT29,24h,0.1uM,1
DLPFC,HT29,24h,0.37uM,28
DLPFC,HT29,24h,1.11uM,31
DLPFC,HT29,24h,100uM,2
DLPFC,HT29,24h,10uM,86
DLPFC,HT29,24h,11.11uM,1
DLPFC,HT29,24h,11.2uM,1
DLPFC,HT29,24h,1uM,2
DLPFC,HT29,24h,3.33uM,38
DLPFC,HT29,24h,3.73uM,1
DLPFC,HT29,24h,3uM,1
DLPFC,HT29,24h,8.11uM,1
DLPFC,HT29,24h,80uM,1
DLPFC,HT29,6h,0.1uM,1
DLPFC,HT29,6h,0.5uM,1
DLPFC,HT29,6h,100uM,2
DLPFC,HT29,6h,10uM,138
DLPFC,HT29,6h,1uM,2
DLPFC,HT29,6h,80uM,1
DLPFC,HUES3,24h,0.12uM,1
DLPFC,HUES3,24h,0.37uM,1
DLPFC,HUES3,24h,1.11uM,1
DLPFC,HUES3,24h,3.33uM,1
DLPFC,HUH7,24h,10uM,4
DLPFC,HUH7,24h,3uM,2
DLPFC,HUH7,24h,5uM,1
DLPFC,HUH7,6h,10uM,2
DLPFC,HUH7,6h,3uM,4
DLPFC,HUVEC,24h,0.04uM,1
DLPFC,HUVEC,24h,0.12uM,1
DLPFC,HUVEC,24h,0.37uM,2
DLPFC,HUVEC,24h,1.11uM,2
DLPFC,HUVEC,24h,10uM,10
DLPFC,HUVEC,24h,3.33uM,8
DLPFC,JHUEM2,6h,0.1uM,2
DLPFC,JHUEM2,6h,100uM,1
DLPFC,JHUEM2,6h,10uM,5
DLPFC,JHUEM2,6h,30uM,1
DLPFC,JHUEM2,6h,80uM,1
DLPFC,JURKAT,24h,0.12uM,1
DLPFC,JURKAT,24h,1.11uM,2
DLPFC,JURKAT,6h,0.5uM,2
DLPFC,JURKAT,6h,3uM,1
DLPFC,LNCAP,24h,0.37uM,2
DLPFC,LNCAP,24h,1.11uM,3
DLPFC,LNCAP,24h,10uM,7
DLPFC,LNCAP,24h,3.33uM,3
DLPFC,LNCAP,3h,1.11uM,1
DLPFC,LNCAP,3h,10uM,1
DLPFC,LOVO,6h,0.1uM,1
DLPFC,LOVO,6h,100uM,2
DLPFC,LOVO,6h,10uM,9
DLPFC,LOVO,6h,70uM,1
DLPFC,LOVO,6h,80uM,1
DLPFC,LOVO,6h,90uM,1
DLPFC,MCF10A,24h,0.04uM,5
DLPFC,MCF10A,24h,0.12uM,1
DLPFC,MCF10A,24h,0.1uM,4
DLPFC,MCF10A,24h,0.37uM,1
DLPFC,MCF10A,24h,0.5uM,2
DLPFC,MCF10A,24h,1.11uM,1
DLPFC,MCF10A,24h,10uM,8
DLPFC,MCF10A,24h,1uM,5
DLPFC,MCF10A,3h,0.04uM,5
DLPFC,MCF10A,3h,0.12uM,8
DLPFC,MCF10A,3h,0.37uM,9
DLPFC,MCF10A,3h,1.11uM,7
DLPFC,MCF10A,3h,10uM,14
DLPFC,MCF10A,3h,3.33uM,8
DLPFC,MCF10A,6h,0.1uM,6
DLPFC,MCF10A,6h,0.5uM,8
DLPFC,MCF10A,6h,10uM,11
DLPFC,MCF10A,6h,1uM,6
DLPFC,MCF7,24h,0.001uM,3
DLPFC,MCF7,24h,0.01uM,9
DLPFC,MCF7,24h,0.04uM,33
DLPFC,MCF7,24h,0.12uM,37
DLPFC,MCF7,24h,0.1uM,10
DLPFC,MCF7,24h,0.37uM,29
DLPFC,MCF7,24h,0.5uM,23
DLPFC,MCF7,24h,1.11uM,39
DLPFC,MCF7,24h,100uM,3
DLPFC,MCF7,24h,10uM,224
DLPFC,MCF7,24h,1uM,18
DLPFC,MCF7,24h,20uM,2
DLPFC,MCF7,24h,3.33uM,58
DLPFC,MCF7,24h,30uM,1
DLPFC,MCF7,24h,3uM,20
DLPFC,MCF7,24h,40uM,1
DLPFC,MCF7,24h,80uM,2
DLPFC,MCF7,3h,0.12uM,4
DLPFC,MCF7,3h,0.37uM,1
DLPFC,MCF7,3h,1.11uM,2
DLPFC,MCF7,3h,10uM,3
DLPFC,MCF7,3h,3.33uM,4
DLPFC,MCF7,6h,0.001uM,3
DLPFC,MCF7,6h,0.01uM,5
DLPFC,MCF7,6h,0.1uM,8
DLPFC,MCF7,6h,0.5uM,15
DLPFC,MCF7,6h,100uM,2
DLPFC,MCF7,6h,10uM,151
DLPFC,MCF7,6h,1uM,17
DLPFC,MCF7,6h,20uM,5
DLPFC,MCF7,6h,3uM,14
DLPFC,MCF7,6h,40uM,2
DLPFC,MCF7,6h,5uM,6
DLPFC,MCF7,6h,80uM,1
DLPFC,MCH58,144h,NA,1
DLPFC,MDAMB231,24h,0.12uM,1
DLPFC,MDAMB231,24h,0.37uM,1
DLPFC,MDAMB231,24h,0.5uM,3
DLPFC,MDAMB231,24h,1.11uM,2
DLPFC,MDAMB231,24h,10uM,2
DLPFC,MDAMB231,24h,1uM,3
DLPFC,MDAMB231,24h,3.33uM,2
DLPFC,MDAMB231,3h,0.04uM,5
DLPFC,MDAMB231,3h,0.12uM,2
DLPFC,MDAMB231,3h,0.37uM,3
DLPFC,MDAMB231,3h,1.11uM,3
DLPFC,MDAMB231,3h,10uM,5
DLPFC,MDAMB231,3h,3.33uM,4
DLPFC,MDAMB231,6h,0.1uM,1
DLPFC,MDAMB231,6h,0.5uM,2
DLPFC,MDAMB231,6h,10uM,6
DLPFC,MDAMB231,6h,1uM,4
DLPFC,MDST8,6h,0.1uM,2
DLPFC,MDST8,6h,100uM,1
DLPFC,MDST8,6h,10uM,5
DLPFC,MNEU.E,24h,0.12uM,3
DLPFC,MNEU.E,24h,0.37uM,2
DLPFC,MNEU.E,24h,1.11uM,1
DLPFC,MNEU.E,24h,10uM,6
DLPFC,MNEU.E,24h,3.33uM,1
DLPFC,NCIH1694,6h,0.1uM,1
DLPFC,NCIH1694,6h,0.5uM,1
DLPFC,NCIH1694,6h,10uM,5
DLPFC,NCIH1836,6h,100uM,1
DLPFC,NCIH1836,6h,10uM,6
DLPFC,NCIH1836,6h,40uM,1
DLPFC,NCIH2073,6h,10uM,9
DLPFC,NCIH2073,6h,80uM,2
DLPFC,NCIH2073,6h,90uM,1
DLPFC,NCIH508,6h,0.5uM,1
DLPFC,NCIH508,6h,10uM,2
DLPFC,NCIH508,6h,3uM,1
DLPFC,NCIH508,6h,90uM,1
DLPFC,NCIH596,6h,0.1uM,1
DLPFC,NCIH596,6h,10uM,7
DLPFC,NCIH596,6h,1uM,1
DLPFC,NCIH596,6h,3uM,1
DLPFC,NCIH596,6h,80uM,3
DLPFC,NCIH596,6h,90uM,1
DLPFC,NEU,24h,0.04uM,3
DLPFC,NEU,24h,0.12uM,6
DLPFC,NEU,24h,0.37uM,2
DLPFC,NEU,24h,1.11uM,4
DLPFC,NEU,24h,10uM,26
DLPFC,NEU,24h,3.33uM,3
DLPFC,NEU,6h,0.1uM,1
DLPFC,NEU,6h,10uM,20
DLPFC,NKDBA,24h,0.5uM,1
DLPFC,NKDBA,24h,10uM,2
DLPFC,NKDBA,24h,1uM,1
DLPFC,NKDBA,24h,3uM,2
DLPFC,NOMO1,24h,0.01uM,1
DLPFC,NOMO1,24h,10uM,2
DLPFC,NOMO1,6h,0.1uM,1
DLPFC,NOMO1,6h,0.5uM,1
DLPFC,NOMO1,6h,100uM,1
DLPFC,NOMO1,6h,10uM,6
DLPFC,NOMO1,6h,80uM,1
DLPFC,NPC,24h,0.04uM,4
DLPFC,NPC,24h,0.12uM,7
DLPFC,NPC,24h,0.37uM,8
DLPFC,NPC,24h,1.11uM,6
DLPFC,NPC,24h,10uM,111
DLPFC,NPC,24h,3.33uM,10
DLPFC,NPC,6h,10uM,19
DLPFC,NPC.CAS9,24h,0.04uM,2
DLPFC,NPC.CAS9,24h,0.12uM,3
DLPFC,NPC.CAS9,24h,0.37uM,2
DLPFC,NPC.CAS9,24h,1.11uM,2
DLPFC,NPC.CAS9,24h,10uM,6
DLPFC,NPC.CAS9,24h,3.33uM,4
DLPFC,NPC.TAK,24h,0.04uM,3
DLPFC,NPC.TAK,24h,0.12uM,5
DLPFC,NPC.TAK,24h,0.37uM,7
DLPFC,NPC.TAK,24h,1.11uM,10
DLPFC,NPC.TAK,24h,10uM,9
DLPFC,NPC.TAK,24h,3.33uM,7
DLPFC,OV7,6h,0.1uM,2
DLPFC,OV7,6h,10uM,7
DLPFC,OV7,6h,80uM,2
DLPFC,PC3,24h,0.04uM,30
DLPFC,PC3,24h,0.12uM,30
DLPFC,PC3,24h,0.1uM,6
DLPFC,PC3,24h,0.37uM,34
DLPFC,PC3,24h,0.5uM,7
DLPFC,PC3,24h,1.11uM,39
DLPFC,PC3,24h,100uM,1
DLPFC,PC3,24h,10uM,243
DLPFC,PC3,24h,1uM,3
DLPFC,PC3,24h,20uM,1
DLPFC,PC3,24h,3.33uM,48
DLPFC,PC3,24h,3uM,2
DLPFC,PC3,24h,5uM,1
DLPFC,PC3,6h,0.001uM,2
DLPFC,PC3,6h,0.01uM,3
DLPFC,PC3,6h,0.1uM,9
