region,cellline,time,concentration,n
CG,HS578T,24h,1.11uM,5
CG,HS578T,24h,10uM,15
CG,HS578T,24h,1uM,8
CG,HS578T,24h,3.33uM,2
CG,HS578T,3h,0.04uM,6
CG,HS578T,3h,0.12uM,4
CG,HS578T,3h,0.37uM,6
CG,HS578T,3h,1.11uM,4
CG,HS578T,3h,10uM,4
CG,HS578T,3h,3.33uM,2
CG,HS578T,6h,0.1uM,8
CG,HS578T,6h,0.5uM,8
CG,HS578T,6h,10uM,4
CG,HS578T,6h,1uM,7
CG,HT115,6h,100uM,1
CG,HT115,6h,10uM,3
CG,HT29,24h,0.04uM,63
CG,HT29,24h,0.12uM,46
CG,HT29,24h,0.1uM,2
CG,HT29,24h,0.37uM,56
CG,HT29,24h,0.5uM,3
CG,HT29,24h,1.11uM,61
CG,HT29,24h,1.92uM,2
CG,HT29,24h,100uM,1
CG,HT29,24h,10uM,85
CG,HT29,24h,1uM,3
CG,HT29,24h,3.33uM,72
CG,HT29,24h,3uM,4
CG,HT29,24h,5uM,1
CG,HT29,24h,80uM,2
CG,HT29,6h,0.5uM,2
CG,HT29,6h,10uM,122
CG,HT29,6h,1uM,1
CG,HUES3,24h,0.04uM,1
CG,HUES3,24h,0.37uM,1
CG,HUES3,24h,10uM,1
CG,HUH7,24h,10uM,2
CG,HUH7,24h,1uM,1
CG,HUH7,24h,3uM,3
CG,HUH7,6h,10uM,3
CG,HUH7,6h,1uM,1
CG,HUH7,6h,3uM,3
CG,HUVEC,24h,0.04uM,3
CG,HUVEC,24h,0.12uM,3
CG,HUVEC,24h,0.37uM,1
CG,HUVEC,24h,1.11uM,5
CG,HUVEC,24h,10uM,4
CG,HUVEC,24h,3.33uM,7
CG,JHUEM2,6h,10uM,3
CG,JURKAT,24h,0.12uM,2
CG,JURKAT,24h,0.1uM,1
CG,JURKAT,24h,0.37uM,1
CG,JURKAT,24h,0.5uM,2
CG,JURKAT,24h,1.11uM,2
CG,JURKAT,24h,10uM,5
CG,JURKAT,24h,1uM,1
CG,JURKAT,24h,3.33uM,3
CG,JURKAT,24h,3uM,2
CG,JURKAT,6h,0.1uM,1
CG,JURKAT,6h,0.5uM,4
CG,JURKAT,6h,10uM,3
CG,JURKAT,6h,1uM,2
CG,JURKAT,6h,3uM,5
CG,LNCAP,24h,0.04uM,1
CG,LNCAP,24h,0.37uM,1
CG,LNCAP,24h,10uM,1
CG,LNCAP,3h,0.04uM,3
CG,LNCAP,3h,0.37uM,2
CG,LNCAP,3h,1.11uM,1
CG,LOVO,6h,100uM,1
CG,LOVO,6h,10uM,9
CG,LOVO,6h,80uM,1
CG,MCF10A,24h,0.04uM,7
CG,MCF10A,24h,0.12uM,2
CG,MCF10A,24h,0.1uM,5
CG,MCF10A,24h,0.37uM,10
CG,MCF10A,24h,0.5uM,6
CG,MCF10A,24h,1.11uM,6
CG,MCF10A,24h,10uM,10
CG,MCF10A,24h,1uM,5
CG,MCF10A,24h,3.33uM,4
CG,MCF10A,3h,0.04uM,4
CG,MCF10A,3h,0.12uM,1
CG,MCF10A,3h,0.37uM,4
CG,MCF10A,3h,1.11uM,4
CG,MCF10A,3h,10uM,5
CG,MCF10A,3h,3.33uM,5
CG,MCF10A,6h,0.1uM,2
CG,MCF10A,6h,0.5uM,6
CG,MCF10A,6h,10uM,3
CG,MCF10A,6h,1uM,3
CG,MCF7,24h,0.001uM,12
CG,MCF7,24h,0.01uM,12
CG,MCF7,24h,0.04uM,59
CG,MCF7,24h,0.06uM,1
CG,MCF7,24h,0.11uM,1
CG,MCF7,24h,0.12uM,60
CG,MCF7,24h,0.1uM,17
CG,MCF7,24h,0.37uM,66
CG,MCF7,24h,0.46uM,1
CG,MCF7,24h,0.5uM,38
CG,MCF7,24h,1.11uM,63
CG,MCF7,24h,10uM,286
CG,MCF7,24h,1uM,29
CG,MCF7,24h,3.33uM,72
CG,MCF7,24h,3uM,20
CG,MCF7,24h,40uM,3
CG,MCF7,24h,5uM,5
CG,MCF7,24h,80uM,1
CG,MCF7,3h,0.04uM,2
CG,MCF7,3h,0.12uM,2
CG,MCF7,3h,0.37uM,1
CG,MCF7,3h,10uM,3
CG,MCF7,3h,3.33uM,4
CG,MCF7,6h,0.001uM,5
CG,MCF7,6h,0.01uM,11
CG,MCF7,6h,0.1uM,14
CG,MCF7,6h,0.5uM,31
CG,MCF7,6h,100uM,1
CG,MCF7,6h,10uM,144
CG,MCF7,6h,1uM,17
CG,MCF7,6h,3uM,10
CG,MCF7,6h,5uM,2
CG,MCF7,6h,90uM,1
CG,MDAMB231,24h,0.04uM,5
CG,MDAMB231,24h,0.12uM,9
CG,MDAMB231,24h,0.1uM,9
CG,MDAMB231,24h,0.37uM,6
CG,MDAMB231,24h,0.5uM,8
CG,MDAMB231,24h,1.11uM,3
CG,MDAMB231,24h,10uM,9
CG,MDAMB231,24h,1uM,5
CG,MDAMB231,24h,3.33uM,3
CG,MDAMB231,3h,0.04uM,5
CG,MDAMB231,3h,0.12uM,6
CG,MDAMB231,3h,0.37uM,5
CG,MDAMB231,3h,1.11uM,4
CG,MDAMB231,3h,10uM,2
CG,MDAMB231,3h,3.33uM,4
CG,MDAMB231,6h,0.1uM,2
CG,MDAMB231,6h,0.5uM,5
CG,MDAMB231,6h,10uM,5
CG,MDST8,6h,100uM,3
CG,MDST8,6h,10uM,6
CG,MDST8,6h,90uM,1
CG,MNEU.E,24h,0.04uM,1
CG,MNEU.E,24h,0.37uM,1
CG,MNEU.E,24h,10uM,1
CG,NCIH1694,6h,0.1uM,1
CG,NCIH1694,6h,10uM,2
CG,NCIH1694,6h,30uM,1
CG,NCIH1836,6h,100uM,1
CG,NCIH1836,6h,10uM,3
CG,NCIH2073,6h,10uM,4
CG,NCIH2073,6h,1uM,1
CG,NCIH2073,6h,90uM,1
CG,NCIH508,6h,10uM,5
CG,NCIH508,6h,40uM,2
CG,NCIH508,6h,5uM,1
CG,NCIH508,6h,90uM,1
CG,NCIH596,6h,0.5uM,1
CG,NCIH596,6h,100uM,1
CG,NCIH596,6h,10uM,3
CG,NEU,24h,0.04uM,3
CG,NEU,24h,0.12uM,3
CG,NEU,24h,0.37uM,6
CG,NEU,24h,1.11uM,10
CG,NEU,24h,10uM,55
CG,NEU,24h,3.33uM,4
CG,NEU,24h,3uM,1
CG,NEU,6h,10uM,29
CG,NKDBA,24h,0.5uM,1
CG,NKDBA,24h,10uM,3
CG,NKDBA,24h,1uM,2
CG,NKDBA,24h,3uM,2
CG,NOMO1,24h,1uM,1
CG,NOMO1,6h,0.01uM,1
CG,NOMO1,6h,100uM,1
CG,NOMO1,6h,10uM,3
CG,NOMO1,6h,1uM,1
CG,NOMO1,6h,40uM,1
CG,NPC,24h,0.04uM,1
CG,NPC,24h,0.12uM,2
CG,NPC,24h,0.37uM,4
CG,NPC,24h,0.5uM,2
CG,NPC,24h,1.11uM,4
CG,NPC,24h,10uM,148
CG,NPC,24h,3.33uM,7
CG,NPC,24h,3uM,1
CG,NPC,6h,10uM,25
CG,NPC.CAS9,24h,0.04uM,3
CG,NPC.CAS9,24h,0.12uM,3
CG,NPC.CAS9,24h,0.37uM,3
CG,NPC.CAS9,24h,1.11uM,6
CG,NPC.CAS9,24h,10uM,2
CG,NPC.CAS9,24h,3.33uM,5
CG,NPC.TAK,24h,0.12uM,2
CG,NPC.TAK,24h,0.37uM,4
CG,NPC.TAK,24h,1.11uM,4
CG,NPC.TAK,24h,10uM,6
CG,NPC.TAK,24h,3.33uM,5
CG,OV7,6h,100uM,1
CG,PC3,24h,0.01uM,2
CG,PC3,24h,0.02uM,1
CG,PC3,24h,0.04uM,58
CG,PC3,24h,0.12uM,42
CG,PC3,24h,0.18uM,1
CG,PC3,24h,0.1uM,14
CG,PC3,24h,0.21uM,1
CG,PC3,24h,0.37uM,53
CG,PC3,24h,0.5uM,13
CG,PC3,24h,1.11uM,72
CG,PC3,24h,10uM,269
CG,PC3,24h,11.11uM,1
CG,PC3,24h,1uM,13
CG,PC3,24h,3.33uM,60
CG,PC3,24h,33.33uM,1
CG,PC3,24h,3uM,5
CG,PC3,24h,5.77uM,1
CG,PC3,24h,5uM,4
CG,PC3,6h,0.001uM,1
CG,PC3,6h,0.01uM,1
CG,PC3,6h,0.1uM,6
CG,PC3,6h,0.5uM,6
CG,PC3,6h,100uM,1
CG,PC3,6h,10uM,96
CG,PC3,6h,1uM,6
CG,PC3,6h,3uM,4
CG,PC3,6h,5uM,1
CG,PHH,24h,10uM,37
CG,PHH,24h,3uM,1
CG,PHH,6h,10uM,1
CG,PHH,6h,3uM,3
CG,PL21,6h,10uM,2
CG,PL21,6h,70uM,1
CG,RKO,6h,10uM,5
CG,RKO,6h,1uM,1
CG,RMGI,6h,100uM,2
CG,RMGI,6h,10uM,6
CG,RMUGS,6h,10uM,8
CG,RMUGS,6h,1uM,1
CG,RMUGS,6h,40uM,1
CG,SKB,24h,10uM,60
CG,SKBR3,24h,0.04uM,6
CG,SKBR3,24h,0.12uM,4
CG,SKBR3,24h,0.1uM,2
CG,SKBR3,24h,0.37uM,4
CG,SKBR3,24h,0.5uM,1
CG,SKBR3,24h,1.11uM,4
CG,SKBR3,24h,10uM,5
CG,SKBR3,24h,1uM,2
CG,SKBR3,24h,3.33uM,2
CG,SKBR3,3h,0.04uM,2
CG,SKBR3,3h,0.12uM,3
CG,SKBR3,3h,0.37uM,2
CG,SKBR3,3h,1.11uM,3
CG,SKBR3,3h,10uM,7
CG,SKBR3,3h,3.33uM,6
CG,SKBR3,6h,0.1uM,2
CG,SKBR3,6h,0.5uM,5
CG,SKBR3,6h,10uM,4
CG,SKBR3,6h,1uM,3
CG,SKL,24h,0.04uM,9
CG,SKL,24h,0.12uM,6
CG,SKL,24h,0.37uM,7
CG,SKL,24h,1.11uM,5
CG,SKL,24h,10uM,8
CG,SKL,24h,3.33uM,5
CG,SKL.C,24h,0.04uM,5
CG,SKL.C,24h,0.12uM,2
CG,SKL.C,24h,0.37uM,8
CG,SKL.C,24h,1.11uM,10
CG,SKL.C,24h,10uM,9
CG,SKL.C,24h,3.33uM,5
CG,SKLU1,6h,10uM,6
CG,SKLU1,6h,90uM,1
CG,SKM1,6h,100uM,1
CG,SKM1,6h,10uM,3
CG,SKMEL1,6h,10uM,1
CG,SKMEL28,6h,0.1uM,1
CG,SKMEL28,6h,80uM,1
CG,SKMEL28,6h,90uM,1
CG,SNGM,6h,0.5uM,1
CG,SNGM,6h,100uM,1
CG,SNGM,6h,10uM,3
CG,SNGM,6h,30uM,1
CG,SNGM,6h,40uM,1
CG,SNU1040,6h,10uM,3
CG,SNUC4,6h,0.1uM,1
CG,SNUC4,6h,10uM,2
CG,SNUC4,6h,5uM,1
CG,SNUC5,6h,10uM,5
CG,SNUC5,6h,1uM,1
CG,SW480,6h,10uM,2
CG,SW480,6h,40uM,1
CG,SW620,6h,0.1uM,1
CG,SW620,6h,100uM,1
CG,SW620,6h,10uM,11
CG,SW620,6h,1uM,1
CG,SW948,6h,100uM,2
CG,SW948,6h,10uM,14
CG,SW948,6h,40uM,1
CG,SW948,6h,5uM,1
CG,SW948,6h,80uM,1
CG,SW948,6h,90uM,2
CG,T3M10,6h,10uM,8
CG,T3M10,6h,30uM,1
CG,THP1,24h,0.001uM,1
CG,THP1,24h,3uM,1
CG,THP1,6h,0.5uM,1
CG,THP1,6h,10uM,2
CG,THP1,6h,1uM,3
CG,U266,24h,0.5uM,1
CG,U266,24h,1uM,2
CG,U937,24h,0.5uM,1
CG,U937,24h,10uM,2
CG,U937,24h,1uM,1
CG,U937,24h,3uM,2
CG,U937,6h,10uM,6
CG,U937,6h,1uM,3
CG,U937,6h,40uM,1
CG,VCAP,24h,0.1uM,1
CG,VCAP,24h,0.5uM,2
CG,VCAP,24h,10uM,186
CG,VCAP,24h,1uM,9
CG,VCAP,24h,20uM,2
CG,VCAP,24h,30uM,1
CG,VCAP,24h,5uM,2
CG,VCAP,48h,1uM,5
CG,VCAP,48h,20uM,1
CG,VCAP,48h,5uM,3
CG,VCAP,6h,0.1uM,4
CG,VCAP,6h,0.5uM,9
CG,VCAP,6h,10uM,117
CG,VCAP,6h,1uM,14
CG,VCAP,6h,30uM,1
CG,VCAP,6h,5uM,2
CG,WSUDLCL2,6h,10uM,3
CG,WSUDLCL2,6h,90uM,1
CG,YAPC,24h,0.02uM,1
CG,YAPC,24h,0.04uM,42
CG,YAPC,24h,0.11uM,1
CG,YAPC,24h,0.12uM,38
CG,YAPC,24h,0.37uM,51
CG,YAPC,24h,0.3uM,1
CG,YAPC,24h,0.53uM,1
CG,YAPC,24h,0.67uM,1
CG,YAPC,24h,0.9uM,1
CG,YAPC,24h,1.11uM,55
CG,YAPC,24h,1.92uM,1
CG,YAPC,24h,10uM,64
CG,YAPC,24h,2.7uM,1
CG,YAPC,24h,3.33uM,69
CG,YAPC,24h,4.17uM,1
DLPFC,A375,24h,0.04uM,26
DLPFC,A375,24h,0.12uM,36
DLPFC,A375,24h,0.37uM,32
DLPFC,A375,24h,0.5uM,1
DLPFC,A375,24h,0.9uM,1
DLPFC,A375,24h,1.11uM,37
DLPFC,A375,24h,10uM,61
DLPFC,A375,24h,3.33uM,40
DLPFC,A375,24h,3.7uM,1
DLPFC,A375,24h,3.85uM,1
DLPFC,A375,24h,3uM,1
DLPFC,A375,6h,0.1uM,1
DLPFC,A375,6h,0.5uM,2
DLPFC,A375,6h,100uM,1
DLPFC,A375,6h,10uM,96
DLPFC,A375,6h,3uM,3
DLPFC,A375,6h,5uM,1
DLPFC,A549,24h,0.001uM,4
DLPFC,A549,24h,0.01uM,5
DLPFC,A549,24h,0.04uM,4
DLPFC,A549,24h,0.12uM,4
DLPFC,A549,24h,0.1uM,3
DLPFC,A549,24h,0.37uM,6
DLPFC,A549,24h,0.5uM,1
DLPFC,A549,24h,1.11uM,4
DLPFC,A549,24h,100uM,1
DLPFC,A549,24h,10uM,87
DLPFC,A549,24h,1uM,2
DLPFC,A549,24h,3.33uM,5
DLPFC,A549,24h,33.33uM,1
DLPFC,A549,24h,3uM,1
DLPFC,A549,24h,80uM,1
DLPFC,A549,6h,0.001uM,7
DLPFC,A549,6h,0.01uM,9
DLPFC,A549,6h,0.1uM,4
DLPFC,A549,6h,0.5uM,6
DLPFC,A549,6h,10uM,75
DLPFC,A549,6h,1uM,10
DLPFC,A549,6h,3uM,8
DLPFC,A549,6h,40uM,1
DLPFC,A549,6h,70uM,1
DLPFC,A549,6h,80uM,1
DLPFC,A549,6h,90uM,1
DLPFC,A673,6h,0.5uM,2
DLPFC,A673,6h,100uM,1
DLPFC,A673,6h,10uM,2
DLPFC,AGS,6h,10uM,8
DLPFC,ASC,24h,0.12uM,1
DLPFC,ASC,24h,1.11uM,1
DLPFC,ASC,24h,10uM,18
DLPFC,ASC,24h,3.33uM,1
DLPFC,ASC.C,24h,0.12uM,2
DLPFC,ASC.C,24h,10uM,1
DLPFC,ASC.C,24h,3.33uM,3
DLPFC,BT20,24h,0.04uM,8
DLPFC,BT20,24h,0.12uM,3
DLPFC,BT20,24h,0.1uM,6
DLPFC,BT20,24h,0.37uM,8
DLPFC,BT20,24h,0.5uM,4
DLPFC,BT20,24h,1.11uM,8
DLPFC,BT20,24h,10uM,9
DLPFC,BT20,24h,1uM,3
DLPFC,BT20,24h,3.33uM,10
DLPFC,BT20,3h,0.04uM,3
DLPFC,BT20,3h,0.12uM,4
DLPFC,BT20,3h,0.37uM,3
DLPFC,BT20,3h,1.11uM,4
DLPFC,BT20,3h,10uM,7
DLPFC,BT20,3h,3.33uM,6
DLPFC,BT20,6h,0.1uM,5
DLPFC,BT20,6h,0.5uM,3
DLPFC,BT20,6h,10uM,4
DLPFC,BT20,6h,1uM,5
DLPFC,CD34,24h,0.12uM,1
DLPFC,CD34,24h,0.37uM,1
DLPFC,CD34,24h,1.11uM,1
DLPFC,CD34,24h,10uM,3
DLPFC,CD34,24h,3.33uM,1
DLPFC,CD34,6h,0.5uM,1
DLPFC,CL34,6h,100uM,1
DLPFC,CORL23,6h,10uM,4
DLPFC,DV90,6h,0.5uM,1
DLPFC,DV90,6h,10uM,3
DLPFC,DV90,6h,80uM,2
DLPFC,EFO27,6h,10uM,3
DLPFC,EFO27,6h,80uM,1
DLPFC,FIBRNPC,24h,10uM,8
DLPFC,FIBRNPC,6h,10uM,2
DLPFC,H1299,6h,100uM,2
DLPFC,H1299,6h,10uM,6
DLPFC,HA1E,24h,0.04uM,34
DLPFC,HA1E,24h,0.12uM,22
DLPFC,HA1E,24h,0.1uM,1
DLPFC,HA1E,24h,0.37uM,24
DLPFC,HA1E,24h,0.5uM,3
DLPFC,HA1E,24h,1.11uM,24
DLPFC,HA1E,24h,100uM,1
DLPFC,HA1E,24h,10uM,111
DLPFC,HA1E,24h,1uM,1
DLPFC,HA1E,24h,20uM,4
DLPFC,HA1E,24h,3.33uM,32
DLPFC,HA1E,24h,3uM,1
DLPFC,HA1E,24h,80uM,2
DLPFC,HA1E,24h,90uM,1
DLPFC,HA1E,6h,0.01uM,1
DLPFC,HA1E,6h,0.5uM,1
DLPFC,HA1E,6h,10uM,81
DLPFC,HA1E,6h,20uM,1
DLPFC,HCC15,6h,0.1uM,1
DLPFC,HCC15,6h,100uM,1
DLPFC,HCC15,6h,10uM,5
DLPFC,HCC15,6h,80uM,1
DLPFC,HCC515,24h,0.04uM,4
DLPFC,HCC515,24h,0.12uM,4
DLPFC,HCC515,24h,0.1uM,1
DLPFC,HCC515,24h,0.37uM,3
DLPFC,HCC515,24h,1.11uM,4
DLPFC,HCC515,24h,10uM,37
DLPFC,HCC515,24h,11.11uM,1
DLPFC,HCC515,24h,3.33uM,11
DLPFC,HCC515,24h,40uM,1
DLPFC,HCC515,24h,80uM,1
DLPFC,HCC515,6h,0.001uM,3
DLPFC,HCC515,6h,0.01uM,3
DLPFC,HCC515,6h,0.5uM,1
DLPFC,HCC515,6h,10uM,45
DLPFC,HCC515,6h,1uM,1
DLPFC,HCT116,6h,0.1uM,1
DLPFC,HCT116,6h,100uM,1
DLPFC,HCT116,6h,10uM,4
DLPFC,HCT116,6h,40uM,1
DLPFC,HCT116,6h,80uM,1
DLPFC,HEC108,6h,0.1uM,1
DLPFC,HEC108,6h,10uM,2
DLPFC,HEK293T,24h,0.1uM,1
DLPFC,HEK293T,24h,3uM,1
DLPFC,HEK293T,6h,0.1uM,1
DLPFC,HEK293T,6h,10uM,2
DLPFC,HELA,24h,0.04uM,26
DLPFC,HELA,24h,0.12uM,21
DLPFC,HELA,24h,0.1uM,1
DLPFC,HELA,24h,0.37uM,17
DLPFC,HELA,24h,0.3uM,1
DLPFC,HELA,24h,0.9uM,2
DLPFC,HELA,24h,1.11uM,34
DLPFC,HELA,24h,10uM,38
DLPFC,HELA,24h,3.33uM,30
DLPFC,HELA,24h,8.11uM,1
DLPFC,HEPG2,24h,0.04uM,8
DLPFC,HEPG2,24h,0.12uM,9
DLPFC,HEPG2,24h,0.1uM,4
DLPFC,HEPG2,24h,0.37uM,7
DLPFC,HEPG2,24h,0.5uM,3
DLPFC,HEPG2,24h,1.11uM,13
DLPFC,HEPG2,24h,10uM,21
DLPFC,HEPG2,24h,3.33uM,10
DLPFC,HEPG2,24h,3uM,4
DLPFC,HEPG2,6h,10uM,83
DLPFC,HEPG2,6h,1uM,2
DLPFC,HEPG2,6h,30uM,1
DLPFC,HEPG2,6h,3uM,3
DLPFC,HL60,6h,0.5uM,1
DLPFC,HL60,6h,1uM,1
DLPFC,HME1,24h,0.04uM,4
DLPFC,HME1,24h,0.12uM,2
DLPFC,HME1,24h,0.37uM,3
DLPFC,HME1,24h,1.11uM,6
DLPFC,HME1,24h,10uM,11
DLPFC,HME1,24h,3.33uM,3
DLPFC,HME1,3h,0.04uM,1
DLPFC,HME1,3h,0.12uM,3
DLPFC,HME1,3h,0.37uM,2
DLPFC,HME1,3h,1.11uM,6
DLPFC,HME1,3h,10uM,6
DLPFC,HME1,3h,3.33uM,5
DLPFC,HS578T,24h,0.04uM,6
DLPFC,HS578T,24h,0.12uM,2
DLPFC,HS578T,24h,0.1uM,2
DLPFC,HS578T,24h,0.37uM,5
DLPFC,HS578T,24h,0.5uM,1
DLPFC,HS578T,24h,1.11uM,6
DLPFC,HS578T,24h,10uM,12
DLPFC,HS578T,24h,1uM,4
DLPFC,HS578T,24h,3.33uM,5
DLPFC,HS578T,3h,0.04uM,3
DLPFC,HS578T,3h,0.12uM,1
DLPFC,HS578T,3h,0.37uM,1
DLPFC,HS578T,3h,1.11uM,3
DLPFC,HS578T,3h,3.33uM,4
DLPFC,HS578T,6h,0.1uM,1
DLPFC,HS578T,6h,10uM,4
DLPFC,HT115,6h,0.5uM,1
DLPFC,HT115,6h,10uM,2
DLPFC,HT115,6h,90uM,1
DLPFC,HT29,24h,0.02uM,1
DLPFC,HT29,24h,0.04uM,47
DLPFC,HT29,24h,0.05uM,1
DLPFC,HT29,24h,0.12uM,42
DLPFC,HT29,24h,0.1uM,2
DLPFC,HT29,24h,0.37uM,48
DLPFC,HT29,24h,0.5uM,2
DLPFC,HT29,24h,1.11uM,41
DLPFC,HT29,24h,10uM,93
DLPFC,HT29,24h,3.33uM,53
DLPFC,HT29,24h,3.7uM,1
DLPFC,HT29,24h,3uM,1
DLPFC,HT29,6h,10uM,73
DLPFC,HT29,6h,3uM,1
DLPFC,HUES3,24h,0.37uM,3
DLPFC,HUES3,24h,1.11uM,1
DLPFC,HUES3,24h,10uM,1
DLPFC,HUES3,24h,3.33uM,2
DLPFC,HUH7,24h,10uM,1
DLPFC,HUH7,24h,3uM,1
DLPFC,HUVEC,24h,0.04uM,2
DLPFC,HUVEC,24h,0.12uM,1
DLPFC,HUVEC,24h,0.37uM,3
DLPFC,HUVEC,24h,1.11uM,1
DLPFC,HUVEC,24h,10uM,1
DLPFC,HUVEC,24h,3.33uM,1
DLPFC,JHUEM2,6h,100uM,2
DLPFC,JHUEM2,6h,10uM,4
DLPFC,JHUEM2,6h,1uM,1
DLPFC,JHUEM2,6h,80uM,1
DLPFC,JURKAT,24h,0.1uM,2
DLPFC,JURKAT,24h,0.37uM,1
DLPFC,JURKAT,24h,1.11uM,1
DLPFC,JURKAT,6h,10uM,2
DLPFC,LNCAP,24h,0.37uM,1
DLPFC,LNCAP,24h,1.11uM,1
DLPFC,LNCAP,24h,10uM,2
DLPFC,LNCAP,24h,3.33uM,4
DLPFC,LNCAP,3h,1.11uM,2
DLPFC,LOVO,6h,100uM,3
DLPFC,LOVO,6h,10uM,8
DLPFC,LOVO,6h,1uM,1
DLPFC,LOVO,6h,80uM,1
DLPFC,MCF10A,24h,0.04uM,3
DLPFC,MCF10A,24h,0.12uM,3
DLPFC,MCF10A,24h,0.37uM,3
DLPFC,MCF10A,24h,0.5uM,1
DLPFC,MCF10A,24h,1.11uM,5
DLPFC,MCF10A,24h,10uM,4
DLPFC,MCF10A,24h,1uM,1
DLPFC,MCF10A,24h,3.33uM,4
DLPFC,MCF10A,3h,0.04uM,2
DLPFC,MCF10A,3h,0.12uM,7
DLPFC,MCF10A,3h,0.37uM,9
DLPFC,MCF10A,3h,1.11uM,7
DLPFC,MCF10A,3h,10uM,13
DLPFC,MCF10A,3h,3.33uM,9
DLPFC,MCF10A,6h,0.1uM,2
DLPFC,MCF10A,6h,0.5uM,6
DLPFC,MCF10A,6h,10uM,7
DLPFC,MCF10A,6h,1uM,5
DLPFC,MCF7,24h,0.001uM,4
DLPFC,MCF7,24h,0.01uM,5
DLPFC,MCF7,24h,0.04uM,42
DLPFC,MCF7,24h,0.05uM,1
DLPFC,MCF7,24h,0.12uM,49
DLPFC,MCF7,24h,0.14uM,1
DLPFC,MCF7,24h,0.18uM,1
DLPFC,MCF7,24h,0.1uM,5
DLPFC,MCF7,24h,0.37uM,50
DLPFC,MCF7,24h,0.5uM,13
DLPFC,MCF7,24h,1.11uM,46
DLPFC,MCF7,24h,100uM,2
DLPFC,MCF7,24h,10uM,137
DLPFC,MCF7,24h,11.11uM,1
DLPFC,MCF7,24h,1uM,8
DLPFC,MCF7,24h,20uM,1
DLPFC,MCF7,24h,3.33uM,33
DLPFC,MCF7,24h,3uM,2
DLPFC,MCF7,24h,40uM,2
DLPFC,MCF7,24h,5uM,1
DLPFC,MCF7,3h,0.04uM,2
DLPFC,MCF7,3h,0.12uM,2
DLPFC,MCF7,3h,0.37uM,3
DLPFC,MCF7,3h,1.11uM,3
DLPFC,MCF7,3h,10uM,4
DLPFC,MCF7,3h,3.33uM,2
DLPFC,MCF7,6h,0.001uM,7
DLPFC,MCF7,6h,0.01uM,5
DLPFC,MCF7,6h,0.1uM,6
DLPFC,MCF7,6h,0.5uM,9
DLPFC,MCF7,6h,10uM,113
DLPFC,MCF7,6h,1uM,9
DLPFC,MCF7,6h,3uM,7
DLPFC,MCF7,6h,5uM,1
DLPFC,MCF7,6h,80uM,2
DLPFC,MCH58,144h,NA,1
DLPFC,MDAMB231,24h,0.04uM,1
DLPFC,MDAMB231,24h,0.12uM,3
DLPFC,MDAMB231,24h,0.1uM,4
DLPFC,MDAMB231,24h,0.37uM,6
DLPFC,MDAMB231,24h,0.5uM,5
DLPFC,MDAMB231,24h,1.11uM,2
DLPFC,MDAMB231,24h,10uM,7
DLPFC,MDAMB231,24h,1uM,4
DLPFC,MDAMB231,24h,3.33uM,6
DLPFC,MDAMB231,3h,0.04uM,2
DLPFC,MDAMB231,3h,0.12uM,1
DLPFC,MDAMB231,3h,1.11uM,2
DLPFC,MDAMB231,3h,10uM,3
DLPFC,MDAMB231,3h,3.33uM,6
DLPFC,MDAMB231,6h,0.1uM,2
DLPFC,MDAMB231,6h,0.5uM,2
DLPFC,MDAMB231,6h,10uM,4
DLPFC,MDAMB231,6h,1uM,7
DLPFC,MDST8,6h,0.5uM,1
DLPFC,MDST8,6h,10uM,7
DLPFC,MDST8,6h,40uM,1
DLPFC,MDST8,6h,80uM,2
DLPFC,MNEU.E,24h,10uM,1
DLPFC,NCIH1694,6h,10uM,2
DLPFC,NCIH1836,6h,0.5uM,1
DLPFC,NCIH1836,6h,10uM,1
DLPFC,NCIH2073,6h,0.5uM,1
DLPFC,NCIH2073,6h,10uM,4
DLPFC,NCIH2073,6h,90uM,1
DLPFC,NCIH508,6h,0.5uM,1
DLPFC,NCIH508,6h,10uM,2
DLPFC,NCIH508,6h,80uM,1
DLPFC,NCIH508,6h,90uM,1
DLPFC,NCIH596,6h,0.1uM,1
DLPFC,NCIH596,6h,0.5uM,1
DLPFC,NCIH596,6h,100uM,1
DLPFC,NCIH596,6h,10uM,2
DLPFC,NCIH596,6h,3uM,1
DLPFC,NCIH596,6h,80uM,1
DLPFC,NEU,24h,0.04uM,2
DLPFC,NEU,24h,0.12uM,1
DLPFC,NEU,24h,0.37uM,4
DLPFC,NEU,24h,1.11uM,1
DLPFC,NEU,24h,10uM,18
DLPFC,NEU,6h,10uM,6
DLPFC,NOMO1,24h,10uM,1
DLPFC,NOMO1,24h,1uM,1
DLPFC,NOMO1,6h,0.1uM,1
DLPFC,NOMO1,6h,10uM,3
DLPFC,NOMO1,6h,40uM,1
DLPFC,NPC,24h,0.04uM,2
DLPFC,NPC,24h,0.12uM,2
DLPFC,NPC,24h,0.37uM,2
DLPFC,NPC,24h,1.11uM,1
DLPFC,NPC,24h,10uM,58
DLPFC,NPC,24h,3.33uM,1
DLPFC,NPC,6h,10uM,4
DLPFC,NPC.CAS9,24h,0.12uM,1
DLPFC,NPC.CAS9,24h,0.37uM,2
DLPFC,NPC.CAS9,24h,1.11uM,3
DLPFC,NPC.TAK,24h,0.12uM,1
DLPFC,NPC.TAK,24h,0.37uM,3
DLPFC,NPC.TAK,24h,10uM,2
DLPFC,NPC.TAK,24h,3.33uM,4
