Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NAC_Pval,OFC,OFC_Pval,SUB,SUB_Pval
SLC25A46,0,0,0,0,0,0,0,0,-0.013340262,0.952482756,0,0
FBXO11,0,0,0,0,0,0,0,0,-0.013352935,0.926119454,0,0
RFC5,0,0,0,0,0,0,0,0,-0.013679574,0.963572559,0,0
SLC37A4,0,0,0,0,0,0,0,0,-0.013846036,0.974672465,0,0
ECD,0,0,0,0,0,0,0,0,-0.014931945,0.917204799,0,0
DCUN1D4,0,0,0,0,0,0,0,0,-0.015343202,0.907297194,0,0
ARHGEF12,0,0,0,0,0,0,0,0,-0.015364352,0.896713651,0,0
ATP6V1D,0,0,0,0,0,0,0,0,-0.016017222,0.945765158,-0.004938023,0.982151337
ADGRE5,0,0,0,0,0,0,0,0,-0.016042407,0.981994294,0,0
SLC35A3,0,0,0,0,0,0,0,0,-0.017322039,0.925211108,0,0
PMAIP1,0,0,0,0,0,0,0,0,0,0,0.740258,0.333713503
RAC2,0,0,0,0,0,0,0,0,0,0,0.573999079,0.663014924
MRPS2,0,0,0,0,0,0,0,0,0,0,0.390329505,0.480775815
FGFR4,0,0,0,0,0,0,0,0,0,0,0.386319242,0.789404894
CCDC86,0,0,0,0,0,0,0,0,0,0,0.375791662,0.540940224
CCNB2,0,0,0,0,0,0,0,0,0,0,0.347289225,0.758143505
CCNF,0,0,0,0,0,0,0,0,0,0,0.342873166,0.461353257
RPP38,0,0,0,0,0,0,0,0,0,0,0.341997126,0.463309828
CD320,0,0,0,0,0,0,0,0,0,0,0.34088408,0.642873433
PRKACA,0,0,0,0,0,0,0,0,0,0,0.337417469,0.195331123
BAMBI,0,0,0,0,0,0,0,0,0,0,0.318308178,0.428538702
GAA,0,0,0,0,0,0,0,0,0,0,0.312143681,0.53114642
PTGS2,0,0,0,0,0,0,0,0,0,0,0.306865444,0.642127973
MAPK13,0,0,0,0,0,0,0,0,0,0,0.280555244,0.422787418
CDK5R1,0,0,0,0,0,0,0,0,0,0,0.275443327,0.248928213
SCAND1,0,0,0,0,0,0,0,0,0,0,0.270752609,0.662993306
SOX4,0,0,0,0,0,0,0,0,0,0,0.268842539,0.433430324
KCNK1,0,0,0,0,0,0,0,0,0,0,0.262200756,0.245493882
STXBP1,0,0,0,0,0,0,0,0,0,0,0.260195349,0.306900853
ACD,0,0,0,0,0,0,0,0,0,0,0.255957795,0.687547749
ETV1,0,0,0,0,0,0,0,0,0,0,0.254273832,0.505176272
CCNA1,0,0,0,0,0,0,0,0,0,0,0.246502776,0.641807556
PRKAG2,0,0,0,0,0,0,0,0,0,0,0.243213027,0.253428478
MAST2,0,0,0,0,0,0,0,0,0,0,-0.000367451,0.998893812
RFNG,0,0,0,0,0,0,0,0,0,0,-0.000956298,0.99876992
MFSD10,0,0,0,0,0,0,0,0,0,0,-0.00205247,0.997129973
CPNE3,0,0,0,0,0,0,0,0,0,0,-0.002352333,0.990546923
KIT,0,0,0,0,0,0,0,0,0,0,-0.003033485,0.992810015
ALDOA,0,0,0,0,0,0,0,0,0,0,-0.003700679,0.980710721
ATP1B1,0,0,0,0,0,0,0,0,0,0,-0.003934765,0.990201671
TPM1,0,0,0,0,0,0,0,0,0,0,-0.00406304,0.977600365
CENPE,0,0,0,0,0,0,0,0,0,0,-0.004120024,0.989590347
PSMD9,0,0,0,0,0,0,0,0,0,0,-0.004273395,0.994089851
BLVRA,0,0,0,0,0,0,0,0,0,0,-0.00464659,0.986741087
ABL1,0,0,0,0,0,0,0,0,0,0,-0.005219896,0.985444046
USP7,0,0,0,0,0,0,0,0,0,0,-0.00651347,0.967753471
NCOA3,0,0,0,0,0,0,0,0,0,0,-0.00667222,0.967935219
KEAP1,0,0,0,0,0,0,0,0,0,0,-0.007060547,0.976532815
MSH6,0,0,0,0,0,0,0,0,0,0,-0.007395593,0.964948388
SKP1,0,0,0,0,0,0,0,0,0,0,-0.009865661,0.957518963
RSU1,0,0,0,0,0,0,0,0,0,0,-0.010332087,0.950610687
AKAP8L,0,0,0,0,0,0,0,0,0,0,-0.010589939,0.953213
MVP,0,0,0,0,0,0,0,0,0,0,-0.010610521,0.976203456
LGALS8,0,0,0,0,0,0,0,0,0,0,-0.011235786,0.949694288
SMC4,0,0,0,0,0,0,0,0,0,0,-0.011517172,0.954100228
NUP93,0,0,0,0,0,0,0,0,0,0,-0.013658754,0.948785555
YTHDF1,0,0,0,0,0,0,0,0,0,0,-0.01367352,0.941657286
IGF2R,0,0,0,0,0,0,0,0,0,0,-0.015169337,0.912707651
TRAK2,0,0,0,0,0,0,0,0,0,0,-0.015849436,0.926973424
TOMM70A,0,0,0,0,0,0,0,0,0,0,-0.017156062,0.927377927
PSMD2,0,0,0,0,0,0,0,0,0,0,-0.017285293,0.903551428
RHEB,0,0,0,0,0,0,0,0,0,0,-0.018075481,0.927747396
