Gene,SRR5961948,SRR5961952,SRR5961953,SRR5961957,SRR5961959,SRR5961964,SRR5961965,SRR5961971
WDR25,5.045312837,6.098167762,5.566459585,6.00968029,5.499854585,4.764349375,5.126325444,6.082206731
WDR26,173.8434686,164.3225455,155.7783973,155.5778289,172.370589,170.5240128,178.7526834,155.2554561
WDR27,22.9253813,18.29735774,18.11807071,17.01802744,16.47222222,17.98132301,16.92649755,16.10959321
WDR3,27.1787385,33.10616459,34.1893629,31.19532377,41.1795817,36.50019785,36.40104478,34.55105951
WDR31,8.446313595,5.685305692,6.70990478,4.576795734,5.651736187,6.562635065,6.3003231,6.756523789
WDR33,41.94463533,41.56112391,35.81700897,39.90666987,44.8644532,41.97395333,41.99180864,37.98895909
WDR35,35.03913159,38.39040274,32.82480308,34.50895681,48.24407434,46.46049332,44.70363576,46.50283809
WDR36,48.70058515,59.73411859,54.82083457,58.44558489,66.82940361,66.34089238,73.11824853,71.46810148
WDR37,89.17554208,72.746438,68.98467924,68.57891627,60.04327808,69.73815475,70.62888269,71.62372725
WDR4,4.030185015,2.717255626,3.129066482,3.352632245,3.259961854,2.630762438,3.220991165,3.47191372
WDR41,72.45065752,84.87978596,71.10760059,75.74238998,80.82996254,81.73674648,84.46887473,89.07025778
WDR43,35.6547949,40.70526419,41.10034917,38.02640237,58.65617435,49.62849694,45.68982908,44.19467303
WDR44,50.30430143,58.26125635,70.54797885,56.30686246,73.90942309,60.2951016,62.99062811,56.35255825
WDR45,10.25205602,11.1343115,11.03344412,12.3147262,9.157648071,10.01120033,9.364052792,13.09727121
WDR45B,52.74478753,56.91656624,49.9334892,53.20889316,63.98841885,60.88807746,57.15502411,57.15707019
WDR47,245.8563644,324.7512493,379.7467282,287.1478208,321.5899645,357.8677984,363.2522895,377.5086896
WDR48,85.23275743,96.65179713,97.95320579,91.83616879,118.4089979,103.2453099,98.09476998,101.1441042
WDR49,4.375866866,7.74105267,4.322622746,8.384185904,11.65887102,9.11511071,6.956042373,5.861309687
WDR5,19.40147327,15.96176638,20.32618778,18.0289378,13.97901247,15.96618077,17.0971278,17.32769141
WDR53,6.645194224,4.868287646,6.826911176,4.002779875,5.889691363,6.123970787,4.605809576,6.838525328
WDR54,6.948221668,7.186286666,11.04504588,7.126502906,7.540735259,8.191765363,7.545190469,8.371163546
WDR55,9.915490869,7.884758188,7.667332565,9.2806209,8.462033907,7.234538455,7.802324746,8.87450197
WDR59,33.38102565,23.19595878,30.23346378,31.18664185,25.06894273,23.30765001,24.01061386,22.78813471
WDR5B,11.18366778,13.7440477,11.34496835,10.89539345,14.25227424,16.27431851,13.70589133,13.64936988
WDR5B-DT,1.254020731,0.844811564,0.377804312,0.381499132,0.453089845,0.834612548,0.517087464,0.323641451
WDR6,33.59396125,30.20625415,31.5260525,37.96749129,29.1592145,27.29350985,25.47594963,28.97827655
WDR62,0.908729428,0.469932486,0.840625424,0.803560649,0.755260495,0.724958614,0.578217303,0.615841967
WDR64,1.005787612,0.47738683,0.640469937,1.126568124,1.202239054,0.848922411,2.064853286,0.494861462
WDR7,271.1881436,255.8257005,303.0016951,242.2666517,241.0351358,270.6619952,278.7368205,269.2518787
WDR70,23.40821601,21.78019036,26.36562315,23.75264584,26.98521229,27.18083667,22.51675216,22.12041232
WDR73,14.87182468,14.29319136,13.17986405,14.01547766,16.68376849,12.27343526,12.87693944,12.42451535
WDR74,7.39247684,9.012408979,10.40657863,8.413408113,8.667787397,7.058859164,8.330178601,11.07932693
WDR75,46.96811278,45.83797748,46.2468947,43.97847565,54.14794517,53.98655397,54.52375445,50.35023161
WDR76,3.442843483,2.99586932,2.985770924,3.548014792,4.96694223,4.350761335,4.694258378,3.402583334
WDR77,13.83552729,13.96154326,13.96532775,13.82385561,14.79643301,14.08617644,14.37185572,15.27815562
WDR81,1.233961631,0.023153856,0.372763071,0.736627561,0.997750442,0.096072185,0.753944037,0.569772293
WDR82,137.4039455,148.8140692,143.8887552,145.0011456,129.6661464,138.092272,146.0866097,146.0399623
WDR83,4.443775128,4.573934664,5.247122372,5.258846733,4.825812091,4.17162593,4.392783415,3.387967883
WDR83OS,3.603375095,4.273486716,4.98684553,5.011298233,3.574957725,4.432989651,4.844478592,5.371875873
WDR86,9.68821558,9.548358966,7.767291026,7.031361096,6.770213736,5.333321748,4.812957328,3.741641872
WDR86-AS1,0.156816702,0.356460812,0.209227211,0.531591121,0.261829749,0.277323974,0.229089535,0.379549981
WDR87BP,0.694836283,0.600081675,0.48792687,0.389390875,0.6767464,0.414986018,0.560959,0.258162015
WDR88,1.289059455,1.444448692,1.308079707,1.082578779,1.290865298,1.161229825,0.959259298,1.00825133
WDR89,18.76208537,26.75874427,21.95088318,21.7464082,35.44213857,28.88617621,26.10667965,28.14872125
WDR90,3.026990076,1.824418998,2.692437225,2.106846268,1.585765191,1.230133658,2.696782245,1.942592766
WDR91,22.01314636,14.4516839,15.66817809,16.89731942,16.7810816,16.79187635,16.8078387,15.76919492
WDR93,2.971640513,1.320429567,1.124768118,1.064324561,1.477927466,1.261005682,1.293121648,0.912509052
WDR97,2.167304981,3.579418543,1.523280443,1.389321792,1.583159817,3.593241473,1.385195335,1.038195289
WDSUB1,9.125055074,11.060477,7.963742488,10.30724031,13.13256847,11.78338557,11.49042086,8.20492829
WDTC1,44.68152133,30.79287777,39.98314606,39.21969458,26.82244174,29.33029163,30.94936184,31.13683253
WEE1,1.651593678,0.919790187,0.293810828,1.246073704,1.565699001,1.72650338,0.900767926,1.160732561
WFDC1,2.163790051,2.035351651,2.280147808,1.949652713,1.771874118,3.07100915,1.796952618,2.743645717
WFDC2,0.862122489,0.835932332,0.575128417,1.02287466,0.566782214,0.889366704,0.955085066,0.48688054
WFS1,28.69745653,23.99426844,18.80055936,23.79892555,23.73923055,23.29521383,21.26714518,25.49310705
WHAMM,17.41559656,14.04331643,17.21535577,14.89755922,16.4441291,17.20483336,13.48133691,12.92005886
WHAMMP1,0.482373578,5.345367972,5.994582141,5.68543888,8.845947299,8.615886782,1.104010105,2.088543548
WHAMMP2,1.283163595,0.732179849,0.112263359,0.345569013,0.655610105,0.824608265,0.358518787,0.296992612
WHAMMP3,6.106442954,7.755842032,5.706167262,6.108863164,7.038945319,5.520835315,6.587543122,5.833759562
WHRN,9.259005909,4.081019122,4.209546385,9.460371698,3.173354373,2.80804358,3.936368669,3.99841099
WIF1,59.53617838,55.79098376,10.28704533,34.13385352,58.53602469,75.5115339,33.09962849,45.82034302
WIPF1,8.57163944,8.88608757,9.030966374,17.25296461,14.50971816,7.635234027,14.42042677,6.281729785
WIPF2,118.5761446,87.84749443,64.40404287,72.34855118,64.25155472,69.78818588,78.2366706,79.47982236
WIPF3,40.41734172,30.22919509,23.96354071,23.05376351,24.44251647,24.68910027,32.89880423,25.17926017
WIPI1,8.721788598,7.611591359,8.10415958,7.269635044,11.31184532,7.390728568,8.835581424,9.361149992
WIPI2,54.24300415,53.29590782,54.14466473,52.15772962,45.12358821,49.41465478,49.47390847,54.71691875
WIZ,19.35763075,12.50760935,13.62861301,16.03669287,9.52269599,10.24416761,8.648815631,10.9115637
WLS,37.6544396,51.10081656,35.9981107,50.62240557,56.97704879,49.64362229,41.47565547,45.35976586
WNK1,379.8728136,240.00851,273.7066524,373.9934077,231.485607,224.856183,268.3393788,235.6599205
WNK2,111.8016814,47.17793434,75.18251821,57.79509228,43.51800201,46.79334811,42.05001131,43.72502322
WNK3,43.8418224,59.2379134,46.52637597,57.8108457,69.05046066,57.71402565,54.8902568,53.59135185
WNK4,0.720645375,0.586366244,0.932359694,0.956663037,0.446653174,0.360445443,0.818823066,0.575529895
WNT1,0.904626323,0.711339975,0.870138345,0.97282157,0.36882193,0.347242313,0.286847108,0.495043048
WNT10A,0.383480289,0.605697,0.421354862,0.233325326,0.395466861,0.325787227,0.384462379,0.297251704
WNT10B,10.65887742,8.324353883,8.516671865,7.425733518,4.907204241,6.460757386,7.423973347,8.048755551
WNT11,0.657106072,0.653481073,0.362781036,0.70311521,0.551722833,0.186999033,0.502042587,0.319912297
WNT16,2.836294529,3.15494679,4.176665312,3.234125837,5.27935335,3.42441616,2.864621646,3.262899481
WNT2,2.30934439,3.765603993,1.887558785,2.088663624,1.762903108,1.07311835,2.233911675,2.721966131
WNT2B,7.70533856,3.51542256,5.299267516,6.307384945,3.771708125,5.449460749,4.163176612,3.906685747
WNT4,1.943855179,2.27833377,0.648380228,1.957123601,2.321481946,1.480090263,1.893152419,1.524701585
WNT5A,9.940436521,12.74476089,7.546440082,9.569606417,12.95765784,7.831465544,8.262837537,8.949576671
WNT5B,1.808982086,2.431084641,1.609047465,1.636115902,1.444428822,1.546717527,1.499908516,1.748712163
WNT7A,7.004479371,8.674848413,4.701764274,9.317759187,5.805157641,5.385711961,4.560209804,5.507753065
WNT7B,2.895046092,2.57827634,1.441273949,2.983976341,1.809641725,1.426404007,0.699622888,1.362472291
WNT8A,1.646476561,1.550065931,0.87870155,0.948356166,1.06907398,1.358805924,0.59865139,0.433926103
WNT8B,0.802251042,0.431256938,0.231432529,0.237465162,0.44347723,0.447353103,0.332591234,0.306127269
WNT9A,1.388136254,1.220422973,1.529972801,0.905802594,0.313506432,1.286727515,0.960065274,1.420190037
WRAP53,1.347954533,1.921409694,2.248076598,1.982032765,1.225336826,0.880682734,1.148695637,1.881985148
WRAP73,4.436246496,3.551477624,4.113640378,4.19725057,4.342353716,2.928920174,4.00729452,4.426125526
WRN,25.28297717,23.88080144,21.66276651,23.060334,31.02439171,28.58699911,24.72397843,22.73679683
WRNIP1,28.02285815,30.28055426,30.12089594,30.16486657,35.68644334,32.88140444,29.66468088,32.90534199
WSB1,144.937763,154.5672033,147.3191598,184.0650466,211.1028609,168.3916297,186.7064795,138.5825391
WSB2,139.1140649,141.0270925,152.1116256,147.1197171,113.7499916,120.4140725,123.0324482,129.0784632
WSCD1,35.08751482,38.5539982,26.51002364,42.86225569,38.90208634,28.97569537,25.82164097,29.37053311
WSCD2,39.65765098,40.0294739,34.9517455,32.03865233,30.69876582,29.90601604,30.47765361,36.06464007
WTAP,27.98390218,31.20803276,27.42755468,30.2132935,37.3025129,35.91581374,31.73995972,33.58688262
WTIP,2.818649297,2.612412834,2.507122951,2.753306408,3.006720444,1.978042419,2.124206771,2.743275901
WWC1,64.38397756,65.87599463,61.47805743,74.00419246,60.07041338,54.52927542,55.03817136,61.88593043
WWC2,58.0762378,54.72440665,55.05677784,53.59223174,60.70740778,49.04625348,48.89027388,42.48068585
WWC3,32.22805563,34.28682171,51.77449655,37.03613966,37.5262909,31.64874665,31.53207416,33.72936556
WWOX,18.2078557,16.59144081,11.49689617,16.57897714,21.36306554,13.45404748,14.72245509,14.70682435
WWP1,64.98318374,65.24590139,73.28871908,72.34268498,73.3677895,68.74840058,69.50008784,58.55600582
WWP2,32.50979587,23.62967476,26.71344997,27.87897522,21.66731453,19.40101866,21.2520201,22.470242
WWTR1,15.4775149,15.12107506,7.376974642,17.70900371,17.80504848,12.05028295,15.3961384,13.57858459
XAB2,13.2786626,9.977889191,12.05633898,11.35746767,7.582100436,7.615021589,8.35125426,10.08262402
XAF1,39.61316382,20.85341611,18.1735275,26.02407066,27.49437152,26.88129066,22.05634363,16.66086367
XBP1,10.97670333,14.32862406,10.04175724,17.10619223,16.76573808,12.55568129,17.51267036,18.00473448
XIAP,109.0898799,130.6888211,114.7519623,121.9757397,138.8330107,141.0032126,140.2990955,134.9029176
XIRP1,0.173384398,0.474176736,0.260248591,0.448350626,0.506611142,0.402443045,0.221631254,0.265195148
XIST,1.640990071,0.128354624,0,0.684328482,0.341203135,2.24444954,1.037025916,0.728899125
XK,26.28565451,31.77837427,33.34187875,25.60896327,32.8354885,38.57391442,37.81976229,41.03208204
XKR4,45.58805099,50.16918271,53.3242545,43.93675807,47.20884043,42.14314756,44.4992187,39.9248066
XKR6,21.12298912,13.27226449,11.14494156,10.16484538,10.58577326,13.31201675,15.15316684,10.26628267
XKR7,1.599533187,1.176462,1.578360556,1.297629846,0.892541005,0.928170314,0.993916248,1.395771161
XKR8,2.307184614,1.822699304,1.006914191,2.951888311,1.764092368,1.379120299,0.955502088,1.339506103
XKR9,5.495929704,7.273782784,5.954415438,5.380493805,7.002969622,9.804585913,7.571077923,6.884382414
XKRX,1.266588841,1.172732489,0.320498645,0.717497278,1.191075131,2.88356354,2.344811508,0.760521647
XNDC1N,1.49935062,0.919158463,1.479789535,1.287171462,1.34028949,0.932276876,1.120185755,1.159935355
XPA,29.71001521,27.52961604,27.11251162,23.57494492,30.48209359,29.87584786,29.14972263,24.97707976
XPC,39.82367144,33.47401048,33.39558398,32.53487018,37.84346594,34.7915187,35.68148904,31.53694158
XPNPEP1,28.78605912,29.23462516,32.64849147,29.78974038,35.51173206,30.78780066,31.19264617,34.12706306
XPNPEP3,22.06500922,20.13408366,16.58223111,19.463898,18.73625304,16.90913179,18.45024851,17.58121856
XPO1,144.1774935,177.604459,166.0498732,211.8252334,210.5790295,202.0533197,185.6548858,188.0682977
XPO4,45.07897194,43.4358141,37.50961359,40.96026263,51.77505235,48.43699699,50.42372061,42.5087143
XPO5,38.86636351,36.08253938,36.93817665,32.75472529,33.99311311,36.94676459,35.00008681,32.99783122
XPO6,87.99947328,79.61148364,76.69092604,85.22175311,68.31584838,68.50754054,84.83241783,78.37005565
XPO7,125.7996201,122.1760123,126.2685777,121.8559965,114.1294619,117.5066414,120.908466,116.6623031
XPOT,105.3581463,125.2419421,123.2743503,124.9059411,162.104477,143.6998208,138.8352955,146.9456331
XPR1,103.3269755,130.0532132,91.93773985,106.5223644,114.0596324,115.2606045,116.9710187,118.4409858
XRCC1,13.31207797,12.39084569,16.36127971,12.62157657,12.73131342,12.6278228,11.3256169,11.43946051
XRCC2,3.589011877,3.900778897,2.9830086,3.102529987,4.29783551,2.791995952,2.573796788,2.916641726
XRCC3,4.264918355,3.084647604,2.403931314,3.954875435,4.931346913,3.811500858,2.526633182,2.38283673
XRCC4,4.071157243,6.206814936,6.580373757,5.827095163,7.546042247,6.882510008,6.08281796,6.178389687
XRCC5,200.0299734,244.5590545,258.9696506,234.8667821,278.281742,276.5485815,267.4605045,290.7994893
XRCC6,119.4305761,156.1084321,185.1430757,147.4919632,201.9324999,179.2507331,168.8239024,192.7085241
XRN1,87.72613923,83.22311309,80.31215391,82.19189358,96.18975663,91.98038015,85.82998302,76.15259054
XRN2,37.11037358,49.3016946,42.24563383,45.3318115,55.55891431,44.57457186,49.06725569,43.39110002
XRRA1,18.93255477,20.40612742,20.21388047,22.48323617,19.54052527,14.66495408,19.56071444,18.72036676
XXYLT1,10.03586899,7.145575562,6.069789551,6.426995023,7.530616235,7.371991774,7.187954827,7.498151644
XXYLT1-AS2,0.371001582,0.26043876,0.465878502,0.305403148,0.233809951,0.270159335,0.743903426,0.102706762
XYLB,15.89282484,11.48755052,11.00848903,9.896958431,11.95848212,10.70036002,12.3548838,9.226889357
XYLT1,110.1950643,89.5711394,74.16911569,82.67163081,64.3477267,56.07652689,60.67047304,74.17633794
XYLT2,11.31962782,10.94096885,9.587744171,11.23383084,9.95133611,8.790808835,8.77923932,10.35524648
YAE1,11.01496525,14.23390055,12.67228701,12.48089942,15.24645461,17.41881143,14.7639087,14.67215251
YAF2,52.53544451,51.68771626,43.96845137,45.32100956,56.89608285,54.47566683,55.27173587,52.48065728
YAP1,24.81713599,23.06349561,7.639615154,17.22687448,29.38356308,25.76464567,20.40072544,19.41842064
YARS1,76.14434091,77.74928052,94.22904996,73.15107687,68.75158282,80.1168244,81.4644504,89.65945091
YARS2,10.58438631,8.553557399,10.58502476,12.19534945,13.18786564,12.04026411,11.24627041,10.91386231
YBEY,3.688295713,2.382722657,3.855413306,2.800722714,2.616418502,2.786229291,3.71229944,2.678861622
YBX1,47.54411667,58.85847889,52.74865837,57.29209924,63.76404736,46.42376241,49.61584437,50.69912679
YBX2,0.509770741,0.525734776,0.856477397,0.379091385,0.294221625,0.467449043,0.160894378,0.55090286
YBX3,3.716895105,3.618735175,1.60442685,4.608545934,3.589705469,2.996595922,1.863207019,2.440133728
YDJC,2.300394729,1.886938619,2.441935243,1.859396541,2.338628834,1.662895361,2.260833665,2.750003438
YEATS2,60.99106772,54.98134285,62.66340834,56.8255216,52.69670159,52.80190801,52.08300779,52.26620875
YEATS4,6.223261445,11.39026502,15.66413505,9.264817374,16.89409571,13.84153992,13.38994089,13.31463176
YES1,20.69926124,23.20753571,13.11692073,25.64032267,38.5253658,26.99215812,24.89374255,21.20604533
YIF1A,5.141587573,5.159919534,5.293777397,4.828237856,5.899514791,3.875118585,6.12215438,5.856001621
YIF1B,2.768748582,2.851812844,2.176883975,2.907977697,2.263272351,2.142183534,2.612263075,2.637092434
YIPF1,8.601034044,10.70056978,10.04693659,10.7291644,9.520970532,9.692417559,10.71475959,13.44401615
YIPF2,4.849446061,4.641016737,5.36229245,4.557268931,4.140880647,4.522984513,3.962753342,6.424706543
YIPF3,16.71415155,19.56063266,14.51365848,18.03555982,14.83997506,18.55695034,16.36812088,20.00844197
YIPF4,51.51926503,55.32223517,49.22092889,50.56912736,69.05399865,60.88334472,61.31554621,58.57563924
YIPF5,32.75483873,45.54894736,45.59839519,42.01438361,49.63004151,50.59736396,48.63066153,49.93948428
YIPF6,34.62348758,37.51505784,23.95987749,32.05386323,46.28687727,41.42676127,46.9689845,39.36920244
YIPF7,0.926699332,0.921587091,0.953070846,0.834016793,0.808554938,0.557657485,0.592283782,0.581500085
YJEFN3,5.930778792,4.5486891,3.94186777,5.565927574,3.367774373,4.560428977,3.468846698,4.717154591
YJU2,8.254665205,6.622489347,6.046626837,7.850264335,7.544309914,6.440311951,5.359569162,7.312615134
YJU2B,10.7949598,9.4313239,9.622693848,11.45499718,10.76479016,8.792925219,8.1815142,8.022757763
YKT6,37.65829331,31.35194885,36.41556691,35.77508123,31.90385772,26.90871628,30.76664597,32.092125
YLPM1,247.6103733,194.0259824,226.6587183,204.9735501,171.6480481,165.314951,180.1464558,167.247323
YME1L1,95.28357311,114.7253678,112.81024,104.5503334,132.7194107,127.561213,121.1985611,125.8860966
YOD1,34.93498944,41.77556614,34.26911559,42.27956507,45.87752425,45.44246892,49.51593949,52.9794627
YPEL1,47.38409559,44.77558846,43.78879358,36.44002034,36.73961927,32.87899681,28.1574424,36.66351039
YPEL2,54.82186421,53.82846053,54.58114332,56.30805488,53.98878136,52.48099914,67.15250153,54.5197386
YPEL3,25.53045742,25.87426979,32.17538698,25.40501618,19.49146313,23.12618464,20.09525669,29.105772
YPEL4,20.28900254,20.21636922,25.1457432,21.86461256,16.35507894,17.93431598,21.01041188,23.98734355
YPEL5,136.2630778,156.1486332,180.6095495,138.2755312,133.369597,162.9466201,161.3893912,163.9293366
YRDC,7.282325894,9.55156906,7.670675605,8.875456559,7.663664445,8.419533914,8.261630578,8.891679554
YTHDC1,0.276912501,1.445770633,2.105926777,0.278000349,3.627507449,0.314229634,0.306771947,1.172889959
YTHDC2,91.46479914,88.97799031,94.11005658,80.84675438,93.75859006,96.26455305,94.7740263,81.22810492
YTHDF1,34.39710631,30.34111553,27.9624285,29.23764046,23.73749822,29.96706596,31.51547347,28.54963636
YTHDF2,30.60148995,36.4101304,45.59966649,36.55773084,43.99143989,40.32626099,40.78991862,41.60500773
YTHDF3,63.91942096,73.98453989,63.59355817,63.61225584,59.79569195,65.88146716,70.33201903,66.94253552
YWHAB,507.8409316,595.6644172,747.0169176,612.0390978,524.0438416,620.9601918,591.7332729,647.240212
YWHAE,73.19701318,4.187059849,3.793587472,2.90549265,20.2370858,2.820348702,3.634504753,3.53402053
YWHAEP1,2.054582536,1.466947427,2.834973144,1.933905014,1.487991496,1.84777801,1.316891913,2.066093329
YWHAG,1056.212301,945.6052574,1066.058662,819.140567,738.3585348,898.2318291,969.644562,984.9838153
YWHAH,559.7870395,639.0761743,775.9726276,538.0975011,470.7175332,583.3116323,582.2115416,659.3503047
YWHAH-AS1,8.684288952,5.405814603,3.438449912,5.310235392,4.534942851,4.736283016,3.469584507,4.627196489
YWHAQ,135.6998444,162.27017,173.2643322,172.0384914,168.7046219,176.1419639,171.183438,173.8641984
YWHAZ,677.7039394,920.7863832,1034.0989,897.9918728,853.6325876,916.8155837,896.3956091,962.1264365
YY1,50.08104925,43.76782953,38.70289049,40.19321328,37.86039972,38.15507911,40.35002437,41.09822803
YY1AP1,79.62568159,63.19021758,73.52765697,63.76094212,79.10902497,66.06929138,63.53694321,61.05415403
YY2,2.465038856,2.04608394,1.527910475,2.220223687,1.60687628,1.64189656,1.290162394,1.443275806
ZAP70,0.244497035,0.130925975,0.250932025,0.228864838,0.128224717,0.465643321,0.384654851,0.371750645
ZBBX,19.58490134,16.31844946,30.088018,12.19579178,18.14120356,24.87098309,16.68128851,15.25683699
ZBED10P,1.310391364,1.085968703,1.536423455,0.906018747,1.140913093,1.269874108,0.778295727,1.13995869
ZBED3,0.955065806,0.379918831,0.424754403,0.671495274,0.516778286,0.262732574,0.397899315,0.319626631
ZBED3-AS1,3.818682211,2.361931917,2.143604248,3.740179375,4.399616944,3.939357637,3.333563097,2.717650144
ZBED4,30.41404112,18.8209119,20.42766866,26.79816861,20.74228083,21.70847917,22.32766468,20.00208204
ZBED5,40.8481677,44.69146388,36.90209379,41.35804341,53.25379786,48.31589711,51.71543481,48.63673382
ZBED5-AS1,2.928755542,2.641659317,2.938265228,3.218608607,2.830393699,3.841042861,4.604686824,2.713934276
ZBED6,49.82436995,40.10726487,34.68724983,54.07689326,46.1062976,41.90453011,47.78326844,37.96013122
ZBED8,6.819002108,7.925637752,5.282718684,7.515492967,10.3824487,8.553103959,7.123155995,7.803942314
ZBED9,1.308288052,1.25770171,1.105507186,0.769482864,1.231752874,1.124693076,0.96624041,1.723985477
ZBTB1,50.96024527,52.12595959,40.3112097,58.67799121,64.7739608,54.72940477,49.62616567,47.47829545
ZBTB10,37.54669546,42.56173734,29.51999001,39.50828215,46.14104279,43.97901363,37.19650659,38.4663573
ZBTB11,78.73523968,89.94200352,105.3169715,96.10946381,104.6025107,99.35974529,104.4184543,100.4598885
ZBTB11-AS1,1.817952922,1.976102956,1.269178023,1.877828262,2.100041219,1.657332572,1.729358935,1.98969438
ZBTB14,13.03257985,14.72521104,12.08798642,14.86554134,19.66693745,18.17427316,17.82322357,16.33115016
ZBTB16,51.29377779,39.50035589,44.1056761,32.45352926,31.60127919,35.18949112,31.15310926,41.59259789
ZBTB17,8.437420398,7.865385318,9.119577334,9.800655692,8.267558913,8.862309608,6.681778107,8.422984179
ZBTB18,257.1558037,287.7471158,254.7358931,240.4448243,226.9160863,241.0544961,225.6614002,235.3858365
ZBTB2,8.424652308,8.455752481,7.181301653,7.273568748,10.19966695,9.455358277,8.874404586,8.700591388
ZBTB20,267.7467493,219.2315606,73.2593945,204.9830523,288.0538596,246.9556495,237.7515351,187.4466871
ZBTB20-AS1,3.154743905,2.590835949,0.678888214,2.662500548,2.378795585,3.023477883,2.011963645,1.436798504
ZBTB20-AS3,0.621074509,0.683824884,0.266350816,0.350895546,0.604904995,0.640701288,0.945116632,0.292291308
ZBTB20-AS4,0.299792485,0.636029112,0.053331688,0.449935273,0.38931662,0.28864857,0.545015921,0.282177859
ZBTB20-AS5,0.810636056,0.559836175,0.150217064,0.479523941,0.679874223,0.232292564,0.767561416,0.339113899
ZBTB21,58.82533199,58.90785631,31.49134139,52.85062836,49.58673548,48.69755979,54.68329751,53.67816763
ZBTB24,26.41546225,26.33923506,31.29683925,28.00599034,29.85688639,34.31509929,34.57984473,31.96722047
ZBTB25,10.28367862,10.10591859,8.504360689,10.87573209,10.72713712,10.73420275,8.504237246,9.836956005
ZBTB26,6.066698834,5.328620267,3.485858298,5.900581561,5.542152381,4.887958823,7.585036137,5.314277708
ZBTB3,5.352264581,5.25449798,4.699679975,4.926560411,5.257474627,5.096679918,5.496681245,5.360721626
ZBTB32,0.838115564,0.653277518,1.5111168,1.033670873,1.169288065,0.934703922,1.080985669,1.215288054
ZBTB33,44.52351887,52.32842715,39.71203337,45.03654322,53.81885233,59.10296092,59.76184585,60.80901306
ZBTB34,26.96445481,25.45609188,17.48306264,23.49606471,30.58488784,24.82227228,22.87094033,24.23188662
ZBTB37,22.26238878,19.91586512,18.76380475,27.25780215,24.58656821,20.55803028,21.62917256,19.77277225
ZBTB38,178.3981099,190.6324311,170.7500209,192.8682178,189.9141744,177.2026607,193.7288444,199.6727866
ZBTB39,9.94039182,8.505139262,9.767740971,10.76134262,9.943261055,11.13216061,8.203868996,8.99809554
ZBTB4,142.1154012,120.8051126,126.7172199,124.5796713,106.4327823,111.6340397,121.2184258,120.4050765
ZBTB40,51.92129163,42.17222566,40.17407287,43.80895564,38.81477539,33.73921955,39.9110203,36.36701604
ZBTB41,90.78128639,103.146973,84.93910002,93.57514933,128.8709896,122.6857146,119.5897175,116.196843
ZBTB43,48.5865546,49.49649957,41.2051982,42.25961741,49.733844,51.36611619,47.49752804,53.27268187
ZBTB44,132.9964396,138.5238088,116.8479259,146.560152,144.1407505,144.327683,154.4691245,133.854104
ZBTB45,4.975858853,3.160877977,4.796361316,4.067811959,3.287807502,2.442180971,3.325002112,4.683496979
ZBTB46,11.47457648,10.14513696,10.77259284,8.776038922,6.92211367,7.913625902,6.015344572,8.600860863
ZBTB46-AS1,0.683646853,0.679875439,0.425661576,0.637803988,0.532678628,0.564200801,0.582588016,0.278840664
ZBTB47,33.1131828,30.94858136,33.64642497,40.97111468,28.5556523,28.4663361,27.07518561,27.68648103
ZBTB47-AS1,1.444189273,0.969916319,0.700676044,0.981410444,1.552729419,1.625266441,1.598317732,1.288719624
ZBTB48,10.27937084,9.116900812,7.26616778,7.234665448,8.79619543,7.584469935,6.420016488,7.624980543
ZBTB49,6.945998368,6.639620767,5.975434213,6.269964657,8.299943915,7.743019136,7.809835156,7.650294062
ZBTB5,11.44681465,11.84903705,7.588229649,11.85973065,11.51692054,12.36555622,13.49708351,10.77424489
ZBTB6,16.4432102,27.26866254,21.09273583,21.33987966,29.96445143,30.22633271,25.93807437,30.76891291
ZBTB7A,89.39380654,49.64473478,55.7231634,48.53361741,35.80513564,41.06803417,40.30178613,42.69388542
ZBTB7B,4.476736421,4.112836955,3.981952858,5.681135854,4.505525271,3.43066823,3.015643826,4.013048586
ZBTB7C,8.028608614,6.183932488,5.618491725,4.477860505,3.909792933,4.709556386,5.064269334,6.056616405
ZBTB8A,16.87652062,14.09958432,18.2823097,16.83643576,18.36221578,19.21356334,14.60851982,16.35002181
ZBTB8B,6.974390723,6.13817461,5.856713921,6.033103578,7.422180443,5.470799337,4.709158902,4.509232082
ZBTB8OS,12.85412304,13.96102618,16.56023296,12.48090371,18.39469932,15.63871888,11.62683523,11.7272786
ZC2HC1A,69.02822134,62.75944262,65.33849315,61.2680847,64.32549051,69.4577727,79.94466116,67.67237801
ZC2HC1B,0.14431682,0.512573858,0.055014194,0.301057179,0.361438892,0.552973287,0.281105033,0.388106663
ZC2HC1C,9.175605133,9.349740251,9.437975985,8.291723822,8.584534593,9.139167589,8.974790648,7.253794586
ZC3H10,4.199953318,4.085487984,3.490792813,3.714444249,4.023549462,1.89406663,3.24661798,3.175505726
ZC3H11A,140.4773802,146.7189166,133.8801019,169.7462744,155.7406282,143.5951035,152.7393847,138.9543362
ZC3H11C,1.570317389,1.864662158,1.626079704,1.511601578,1.164196473,1.547406808,1.837512036,2.029563559
ZC3H12A,0.737128374,0.503980072,0.73761585,0.981092655,1.032035052,0.427737717,0.706684196,0.910635617
ZC3H12A-DT,0.877546775,0.313278965,0.360257277,0.684533183,0.416392342,0.464245342,0.421850022,0.677731759
ZC3H12B,40.10802552,31.46137983,33.37896609,30.57700794,30.4239619,33.35539194,37.64460896,31.03423207
