Gene,SRR5961806,SRR5961810,SRR5961811,SRR5961815,SRR5961817,SRR5961819,SRR5961822,SRR5961823,SRR5961829
COL17A1,1.34352391,0.824900546,0.454622503,0.700607858,1.704146726,0.679316964,1.10939123,1.153447397,0.703651873
COL18A1,14.08833914,5.595927415,8.861713996,8.13027614,6.390599436,6.899558408,3.97327166,7.255930535,3.154052266
COL19A1,8.410649795,12.06411092,12.72770506,12.48908149,12.07763957,9.118946467,12.31963315,13.98425325,12.06178187
COL1A1,0.342913242,0.056519346,0.359131594,0.540726137,0.376233972,0.392374801,0.101348891,0.040338354,0.020722618
COL1A2,5.944693044,2.968641411,4.167440218,4.086812698,6.263600477,4.133827716,2.785439165,3.288982822,2.335087433
COL20A1,8.198286518,3.172388987,6.67458745,6.73201191,3.265269585,3.338700234,4.243784558,3.360112645,1.856082709
COL21A1,12.35098061,12.26903375,13.92126888,11.08375193,13.25014271,12.81141455,17.07023425,16.66075193,12.60540011
COL22A1,2.572702638,2.671306375,2.550982227,3.412477635,3.817299055,1.628050498,1.619777408,4.860010821,1.137944657
COL23A1,5.337727989,5.941054749,4.734154162,4.72112605,3.957908659,3.929660512,4.502507237,4.80646155,1.639021479
COL24A1,63.49514398,64.06451956,76.46916374,78.60652083,42.09038581,45.62605979,41.66461174,61.60756545,33.09789179
COL25A1,10.62420383,18.07966321,9.486211293,12.88683143,21.38580693,11.00720627,14.67351186,14.2281579,13.94362046
COL26A1,11.25323852,11.24586287,13.68502349,8.587269495,7.103458983,7.601186779,8.889045285,10.57956439,7.181876213
COL27A1,9.086886828,5.984864687,8.642873305,7.473256848,4.268531013,5.311634331,4.886842735,4.826184412,3.056387378
COL28A1,10.69715871,10.30444353,6.22393848,9.98018629,9.928891219,12.72461351,11.30262266,11.36711868,6.464408533
COL2A1,0.267865357,0.172184489,0.39508575,0.137275495,0.197618189,0.323742805,0.12864848,0.409631949,0.063130832
COL3A1,1.43922386,1.486544157,0.753646543,1.656701694,2.580966963,1.255697562,0.872000943,1.963904016,0.747975128
COL4A1,16.05599462,10.32083156,15.18054735,14.28862548,13.2241641,9.738200421,6.829972765,12.90036295,5.94643699
COL4A2,16.20071473,13.34323484,19.92386902,16.31160503,11.60592602,9.804532539,9.190240518,11.74890909,7.01035015
COL4A3,7.842378873,4.71213915,6.327275537,4.338030984,5.877567278,4.791238982,5.261118101,5.215970231,3.227192843
COL4A4,9.950715776,6.199022781,6.601890739,5.137126211,7.262998538,6.478060424,6.176376545,5.196991226,4.225579733
COL4A5,20.19669217,13.14659834,8.699303765,17.47790402,25.31538287,23.54402306,21.39791732,17.0518682,14.38445321
COL4A6,0.584289476,0.436282895,0.301326166,0.136107435,0.835996507,0.469136481,0.229596888,0.812292886,0.438155619
COL5A1,6.579197894,6.753734252,8.003828466,8.051064604,5.130649677,5.209612749,4.565505878,4.896710647,3.576780563
COL5A2,43.8452924,90.05953153,79.65843709,52.58892153,57.74602398,58.70740773,69.40295945,90.75896762,46.85153454
COL5A3,49.64878702,30.55023102,42.87235581,41.08750567,29.2408808,25.3183691,24.85643219,21.06359616,14.03469735
COL6A1,21.33841509,13.13126049,24.88543535,17.18435639,11.79512984,21.89730479,14.18286416,13.7664899,6.847608818
COL6A2,4.079491831,1.657152378,2.3720913,2.116788982,3.824767411,1.564480819,1.959269493,1.364681803,1.922919156
COL6A3,1.249286003,0.924137955,0.936498388,1.829238344,2.666239919,0.850350411,0.685712284,1.057578984,0.806186249
COL6A4P2,2.497190569,1.539490099,1.819237413,1.643479829,1.27991869,0.904211502,1.009964657,1.728517605,0.433661715
COL6A6,11.47077733,7.420527537,5.504943657,7.702911614,10.45340411,8.752095151,8.789236919,9.395865348,7.623512533
COL7A1,13.20634305,7.743468,10.47419845,8.327837755,7.101568312,11.08515665,8.650165202,5.96255283,4.130220754
COL8A1,0.905638959,0.513659011,0.120883669,0.70983268,0.615734011,0.420983741,0.255855221,0.77393957,0.292959728
COL8A2,0.525318516,0.7070993,0.848169298,0.828353696,1.301786495,0.920419186,0.776296193,0.494363746,0.285710087
COL9A1,12.21076893,7.030553977,9.30689463,7.639041544,9.002754952,4.98977536,7.113944561,4.731038604,3.627231074
COL9A2,18.34920781,8.316304573,11.12888513,13.72227895,13.77113948,15.41642249,12.12008316,9.45741003,9.218616911
COL9A3,8.96421967,3.604135644,4.980538366,4.667566244,5.316927941,3.85232257,5.004755602,3.607498547,3.77094865
COLCA1,4.392269178,4.518871575,1.779763843,3.349624631,4.037647677,3.840404547,4.570557304,3.798223727,3.409506021
COLEC10,0.89156887,1.601599837,1.655259845,1.412269549,1.594561626,1.080064357,1.038051863,1.983167812,1.167366843
COLEC11,0.681612685,1.51263398,0.911433601,0.249508931,0.466942437,0.271582074,0.654720242,0.595630442,0.286863042
COLEC12,26.8010728,17.72150089,17.19892809,16.50685902,23.98949339,18.21971097,22.48201938,20.47416736,13.29992006
COLGALT1,12.70727739,9.075853508,12.09761328,12.41433137,9.597574013,9.263433113,8.974211994,10.13183841,7.116111927
COLGALT2,64.33616672,50.46227445,52.53839149,60.68991641,55.91153442,63.44258653,54.53210026,64.13941989,53.46072845
COLQ,9.134400477,6.178733785,8.11191484,6.024264644,6.056895309,6.907305639,6.501077459,8.24895115,3.917828118
COMMD1,13.25488791,14.99718108,15.544854,17.00232142,18.16343084,16.17850666,16.3119945,13.36614555,18.33116852
COMMD10,16.96727051,17.26878629,20.39356572,21.90148255,23.13154979,23.5629751,23.32628554,21.69017534,23.30589599
COMMD2,19.29323238,28.58902957,22.59828302,27.50737103,29.63712609,23.07437751,27.0018435,24.02948534,28.9357879
COMMD3,3.805530918,6.822012084,5.118265396,8.291818785,8.180904985,6.46677293,7.577060399,6.898721444,8.117566812
COMMD4,5.46693821,6.691021006,6.610310842,4.656335778,7.965499723,8.065317794,4.536286641,7.889289453,6.049082732
COMMD5,3.781168151,3.665105863,3.61968885,3.218084024,3.594884776,3.389783381,2.821274382,3.304191529,3.553992234
COMMD6,7.889823034,14.75944646,14.52203536,17.17494354,16.83146743,16.35074173,17.73799955,17.18303373,16.81018735
COMMD7,18.46982644,18.7150026,21.79956212,22.2811589,17.04412486,18.43134632,16.89873142,20.07623311,19.0404214
COMMD8,7.831407984,16.89509158,12.99320636,14.59681089,15.77637728,13.33985172,15.04485302,15.42134006,19.48957813
COMMD9,16.10975114,22.22984085,22.91608358,23.96959478,20.67008609,20.38430249,23.53848011,20.54221124,23.74412367
COMT,16.30536206,11.70363383,9.737590794,12.43862701,11.47472739,10.95068352,9.989425648,9.155203922,9.57211769
COMTD1,0.843832857,0.957207828,0.732120092,1.170150732,0.634745987,0.530695705,1.358846733,1.442242809,0.584928089
COP1,32.66007505,44.74125604,43.15406976,42.58488973,47.67393391,44.83900255,44.57838701,44.14835214,45.15788091
COPA,118.7418722,145.0834274,139.4866922,138.4239366,155.425863,164.4308444,164.5009758,134.6973775,180.9902389
COPB1,42.84741125,65.6077399,52.8603548,58.13801382,68.43781943,57.56006547,69.15414472,62.24228457,71.28232802
COPB2,93.98980405,127.5834081,95.33325397,117.7348458,134.0722084,130.4041993,128.0468184,109.1746292,147.3345724
COPB2-DT,6.278581084,5.543904603,6.011386061,5.892225475,6.553906662,5.56623865,5.903631622,4.334851356,4.828417928
COPE,16.8544652,13.67589496,15.14586725,15.47887539,15.8236837,15.38789366,17.81051367,13.13546032,17.43928148
COPG1,52.57200497,53.57848555,58.10389682,49.66946192,51.94713487,58.88258871,57.45327111,58.14832842,79.19093049
COPG2,64.45548173,58.97359558,67.08630212,55.92181157,64.51987324,63.09102036,68.30106259,102.372078,68.66936317
COPG2IT1,226.8915666,275.6316752,259.9717879,272.2506782,223.4748741,265.2817917,245.6325383,396.6798644,299.4299904
COPRS,25.1844135,37.08079624,36.76437823,32.7729724,36.44486525,38.05574565,39.18128892,36.90995965,47.67486881
COPS2,66.28551606,90.26300316,83.49778026,86.53757728,94.17243913,100.6011366,98.74743344,103.8117534,113.9770387
COPS3,33.88310264,65.09339797,53.52557449,52.17626601,65.70269784,56.06864326,73.29400128,60.82340315,82.19108075
COPS4,35.03274172,71.71417577,69.78278814,61.85901304,68.34145673,61.16059525,72.39669515,68.30936857,93.96088989
COPS5,27.60987219,44.72240236,40.02512155,43.32327435,40.64518993,40.808013,43.87992602,42.67806376,56.10987817
COPS6,21.18996482,23.08709857,27.01267509,23.35800161,21.53215964,26.20497232,23.90627032,20.60447428,23.16434894
COPS7A,30.29275068,42.71161596,45.86469966,43.04111672,44.30125288,42.99270132,46.57990746,48.94425516,50.78982979
COPS7B,33.0141065,22.20665343,26.11074013,26.46347329,26.62384755,26.53944961,26.37224422,24.58792713,24.05866418
COPS8,41.50292562,71.88609623,69.76866003,58.05791912,68.65933007,64.8919287,71.70332563,69.81893265,80.28618961
COPS9,11.06045163,15.48566546,18.21608918,14.14953807,16.90017685,17.52930808,15.73838808,13.47255974,17.57232112
COPZ1,15.38854375,20.0757252,22.80756201,22.24016856,24.96294838,21.77299505,24.02876205,22.88447117,26.68659561
COPZ2,1.650052825,1.057191682,0.908519678,1.367911773,1.563433224,1.331009543,1.468410864,0.742157707,1.124720613
COQ10A,7.016941087,7.842187267,7.432229601,6.188530862,9.837567568,6.566957194,7.210332802,6.060487043,7.252374601
COQ10B,24.32698864,43.80579238,40.13804554,40.18407708,46.6976559,45.18284733,51.19396255,50.36379117,49.10089061
COQ2,4.409780352,6.932152347,4.807002246,5.539024188,6.814969647,6.571655148,6.436749215,7.140322257,5.094619494
COQ3,6.227048203,9.768990724,10.58211138,9.253185982,12.70543259,12.31164059,11.46646025,10.14644353,14.03511005
COQ4,6.804850206,6.129522051,7.481800988,5.225026971,4.773014822,5.50029932,5.548053471,5.542868173,5.254063549
COQ5,8.221112193,11.29965253,10.87296445,13.34981038,12.24782457,12.06457935,14.18661268,9.904183869,11.84691301
COQ6,5.182028644,6.696381112,6.727946307,5.475635587,6.779019555,6.307714356,6.26045661,7.720352936,7.386597768
COQ7,19.29057513,24.94071871,25.12365805,25.64672612,27.8175541,24.46018618,30.72886619,26.83575961,29.57557306
COQ8A,20.3125661,15.12970674,16.40565345,13.96964549,14.1638905,15.60840809,14.10327484,15.94954722,16.27583206
COQ8B,4.575730681,4.218129893,5.85551639,3.435650798,3.153320805,4.847617018,4.063003874,4.759870538,2.54973794
COQ9,26.73560047,29.84239321,27.14206086,28.43854816,28.73010023,28.46119203,28.09408071,27.85546134,35.69967647
CORIN,2.059858749,2.826257129,3.321077931,3.278025425,3.239285504,3.401714324,2.759610684,3.730298869,2.257009677
CORO1A,18.64161661,16.87112793,17.64533232,14.65771523,12.9539116,10.37384553,10.89715768,11.19941909,13.13859372
CORO1B,5.661590187,4.085624089,4.889840925,4.939490523,4.152761246,4.516816945,5.005417734,4.014418603,4.263085705
CORO1C,80.86772032,67.38932417,75.89457211,81.10702879,73.28664292,80.87162506,70.13173967,77.0108829,79.66600032
CORO2A,9.930669652,7.574912502,10.57520816,8.950855117,9.490006723,9.212241432,11.50520831,12.58875447,10.47053378
CORO2B,89.61201911,68.61436064,80.97350269,76.74144869,67.976076,73.35439419,75.35595727,80.66958438,61.63156483
CORO6,34.68202906,18.45065406,37.02819552,22.84509809,15.05721413,21.73905763,18.53044856,24.08142788,10.87611187
CORT,1.423830705,3.891733153,1.9882292,2.778412139,2.855025407,1.501921536,2.051482033,1.674913076,2.903972417
COTL1,21.32098731,16.90711013,13.67403321,17.5877586,18.71337278,18.84220801,20.09043653,16.40582544,15.22134998
COX1,12656.22371,10505.45531,12821.8456,12944.73243,10972.31061,10766.62635,9116.879193,8507.430822,4449.670931
COX10,10.3528557,9.891886055,11.51112313,9.337901643,9.663281326,8.491381941,9.944392672,8.303035999,11.04313966
COX10-DT,3.20211257,3.515038762,3.650918919,3.379039791,2.591230997,2.683687043,2.787895461,3.931926881,2.639513385
COX11,38.0468927,52.92370287,47.66281744,49.85393557,56.60966095,59.45093783,59.40866927,56.12347056,53.34992249
COX14,7.893330828,12.79703601,14.7519168,12.16032684,11.87290436,14.85685426,13.53579581,12.40408642,15.38845202
COX15,18.28059737,19.24204401,16.185709,18.73686147,22.08639284,19.64796145,19.66938475,21.06317535,20.63942573
COX16,2.241152202,3.825641054,3.559843045,4.272585458,4.56342375,4.000486437,3.917967631,2.913181533,4.119940239
COX17,12.30099316,24.9381002,26.86287294,26.63861101,28.93853475,27.90727789,25.27821018,22.26551759,23.09028032
COX18,10.28587963,11.19764374,10.82179104,9.822734702,12.55823503,12.09031732,14.14545905,13.99729839,11.99635168
COX19,13.96691167,11.40058929,13.63926165,13.52304502,10.86838932,11.01402838,11.52326475,10.22173045,9.738060218
COX2,1711.655534,1578.546664,1951.300583,1752.602522,1205.313466,1383.309429,1271.194093,1076.854575,633.5480661
COX20,0.460285354,0.444775686,1.044452311,0.527276357,0.639202667,0.704817191,0.468132555,0.910915699,0.957181853
COX3,1977.698326,2020.783515,2986.320864,2233.551527,1755.190634,1637.812734,1741.053691,1532.875822,794.8949777
COX4I1,159.377689,185.0409988,193.5735596,186.3339218,170.141392,183.3101089,174.0299822,148.3988543,197.0084598
COX5A,11.42595984,12.79774672,18.85254807,15.92504282,13.62372865,14.41304229,14.24960598,13.56981385,14.81691829
COX5B,42.33152375,66.15661878,66.21488766,57.99807743,60.18995079,60.05881126,67.63089439,59.34392494,87.55305913
COX6A1,39.63275457,93.02878637,92.80123747,70.92972532,75.31870966,61.55451537,72.3956886,66.05348968,94.56238079
COX6B1,27.99796426,51.80921761,50.37087401,49.28625859,43.60023635,43.44984484,50.61319817,38.86978307,62.84104728
COX6C,78.81330949,144.8964569,190.267086,192.7894711,145.9333285,179.1672238,184.4216823,152.7721014,189.0526713
COX7A1,3.176679676,4.065803606,4.872833578,2.969441167,3.874754676,4.489078858,3.783669671,3.964065795,4.831505576
COX7A2,26.38768125,66.44588189,75.14137968,63.14350256,61.22574187,57.03318653,63.19181297,49.05143871,77.08558679
COX7A2L,58.34741222,77.36599917,79.6074529,92.72017952,87.64268603,90.21169582,83.38084307,96.23768548,94.40288869
COX7B,20.23451074,47.33550592,50.71162644,41.95499221,43.13749631,37.71470207,46.7594947,43.01450859,64.6795649
COX7C,44.86219124,113.3885119,122.1402767,124.9869263,115.7323149,114.1355658,109.3760967,93.05788826,105.5022218
COX8A,9.174250904,11.79809082,14.24366738,10.10651906,11.74925611,9.238051756,10.56986431,8.938579734,11.97893944
CP,2.273183751,1.720205098,1.197433288,3.328457112,2.116272005,2.968776382,2.885335638,1.53120822,3.571644672
CPA4,0.294651893,0.631343128,0.243129692,0.329461187,0.171269097,0.174323049,0.154378176,0.122889585,0.31565416
CPAMD8,1.33937126,0.839476065,1.333536215,1.484865879,0.820075498,1.270618347,0.918948227,0.919612461,0.79453005
CPB2,1.78246231,0.936517816,0.83682581,1.070971075,1.833967337,2.057145834,1.633417858,2.349847277,1.641742278
CPB2-AS1,9.792092343,5.086367893,8.372231635,6.915095285,7.3969614,7.557339205,6.413013924,8.024620593,7.471864024
CPD,99.4756043,113.9259499,103.6334858,114.3757741,123.6433666,133.3082922,134.9467342,132.3181373,170.0230436
CPE,585.6712408,697.4998001,337.5090496,559.1585675,798.992111,548.4348473,720.342068,670.7303584,759.232032
CPEB1,0.937548208,0.127546713,0.785122592,0.800790338,1.032027517,0.581088889,0.750465041,0.955827717,0.964518839
CPEB1-AS1,5.052668328,1.623933614,3.296249664,2.304555991,1.714703314,2.325231576,2.062660847,1.46808656,1.210665977
CPEB2,93.08208321,75.55841441,75.82996437,85.04594235,84.32625485,92.50971389,87.39717466,114.9184538,82.85645583
CPEB2-DT,1.152652123,0.703940808,0.587546604,0.54790543,0.936640906,0.761001418,1.059037171,0.715293809,0.787415794
CPEB3,160.4476245,120.7576618,123.6071533,154.2829612,119.9323197,139.5421288,127.5985364,168.8777568,128.0063337
CPEB4,355.95304,297.2201991,270.6886462,302.8250234,331.1956337,336.5982531,345.8234485,402.4001363,327.5563057
CPED1,2.801543096,8.003726981,5.834308452,8.368813857,11.9206127,8.858995577,6.99308681,7.920221192,5.096829324
CPHXL,1.474941094,0.842751686,1.09533244,0.659674491,0.659479191,0.723019826,1.056121655,1.640398067,0.842705223
CPLANE1,248.292833,224.7304993,282.0108815,258.8458665,221.2853156,240.0139037,240.201861,290.2771304,223.6289046
CPLANE2,3.409467096,3.175404544,3.373140659,3.578433266,2.307406136,2.586526215,2.750957581,2.335832994,2.2927884
CPLX1,40.7423431,21.16305061,33.42844371,23.78194173,18.12279166,22.32687302,21.89717541,23.53340434,16.20078736
CPLX2,529.2608089,496.7907752,646.1785582,477.3662523,466.4298502,478.3133589,487.8496403,446.1731845,532.0612194
CPLX3,7.406531334,7.72252388,8.341894034,9.059798043,6.235284157,6.006236444,5.997833227,4.464422911,7.1776902
CPM,7.775739131,6.46968831,5.115922273,8.319006085,10.94087461,10.45232824,7.122456159,7.539149138,6.911593449
CPNE1,19.65343999,15.30172844,18.73276185,16.002696,14.74469973,13.44870834,16.45838437,19.87134913,12.20686422
CPNE2,8.998991857,7.712764516,7.310857124,8.540367628,8.666248313,7.994476363,7.213958508,7.441495466,6.127025104
CPNE3,26.82982725,28.24185547,13.78776136,24.41422665,33.67783465,25.03605254,26.488144,25.9833834,22.8756189
CPNE4,22.25911366,21.32601373,33.37890386,22.71081681,19.82731844,25.8127629,27.22090235,27.45383331,25.24846342
CPNE5,30.91744093,16.49910676,23.14189057,16.85310038,12.77290343,16.29554722,14.98130973,16.90392547,15.08481654
CPNE6,34.31489481,33.58707085,32.65408749,28.03801196,24.53144475,23.99417392,23.95477682,27.4944182,22.4016518
CPNE7,12.76789663,11.37312768,14.07609471,8.691457564,10.88875197,12.40776259,10.82947606,10.5731077,10.31439355
CPNE8,30.81977028,37.30798138,38.38141018,36.80670961,39.18445719,40.68301848,44.70680054,47.16935057,50.23673462
CPNE9,14.57855193,12.90377162,17.33193103,15.73145546,12.54199822,13.32994157,14.04958342,14.31095566,12.94601313
CPO,11.68865801,10.5141706,11.54135035,9.832965195,11.66047797,14.37811256,10.93621278,15.64047636,12.25798074
CPOX,12.58236158,15.56360538,14.41067556,16.25272343,17.42329258,19.53930381,17.40450937,19.63606473,17.89857678
CPPED1,12.62010789,9.988534732,12.09758805,15.23173106,13.0473802,15.63581024,13.7302383,14.10026534,12.6863952
CPQ,11.74844616,11.73788293,8.373622371,10.9095515,13.91893582,11.74709532,11.86363523,10.72345202,11.25435969
CPS1,8.214824848,4.63202541,5.684515761,7.351083509,9.931969882,8.866807412,8.159440067,9.762179261,7.372688066
CPSF1,34.92218507,17.81120724,27.06126571,24.13890645,15.5504209,16.50206857,15.80647552,14.87977321,8.969486939
CPSF2,56.69357365,59.99374297,53.95602152,64.05088546,69.94618396,63.18962572,64.97858644,66.51508117,76.46299988
CPSF3,19.97649056,26.16368658,26.46196881,27.22864351,32.03455305,28.24699063,28.50623109,28.42972819,31.90075775
CPSF4,9.515932805,9.334079619,9.924290027,8.454401289,8.410171067,8.074253727,7.823301359,8.515260799,6.75756042
CPSF6,134.9600509,157.4111742,133.4143345,133.9144401,149.7414053,136.2056147,140.6664346,164.5200754,138.3434217
CPSF7,55.71479358,40.10017205,41.18565776,40.89979564,44.68770714,45.87299181,39.90500437,47.65862208,37.55919184
CPT1A,37.05425378,25.85786868,18.75008771,26.26869223,31.17655066,25.79347493,19.4194193,20.23072603,15.98034806
CPT1B,0.357436398,0.068077324,0.324429416,0.293086101,0.128919706,0.132922649,0.251778305,0.327964847,0.20592255
CPT1C,29.77564852,26.35315443,36.61927494,27.69731461,23.7494971,21.88283364,26.51463728,28.61823879,21.5863904
CPT2,4.343004411,5.482712038,3.349797736,5.095682886,5.902215723,5.100210881,5.013304578,4.631586921,4.623997713
CPTP,4.615745102,2.747233277,2.984463017,3.382882992,1.92843527,3.276102188,3.265634268,2.922112079,2.261468642
CPVL,0.805791918,3.752368398,0.932512242,3.931301229,5.286860393,2.097592689,1.161000135,2.168766748,1.683868805
CPVL-AS2,5.021779174,2.60352882,1.359316868,2.92627994,3.284821557,3.24677486,2.081269956,1.910137964,2.643437362
CPXM1,0.156699983,0.484982441,0.177787168,0.267685078,0.52664827,0.194244132,0.45155256,0.159755185,0.205173566
CPXM2,1.511853535,1.412050588,1.47780065,1.21583041,2.127788284,1.708298174,2.234161005,2.703256317,1.425261893
CPZ,0.715806724,0.378701454,0.60158011,0.407595829,0.130392051,0.098589854,0.152792263,0.162169535,0.062482295
CR1,0.436645271,0.541656634,0.026073938,0.306213952,1.062483316,0.149559299,0.110373107,0.738026108,0.343030288
CRABP1,0.66578592,1.440548487,1.732932932,1.224311662,1.849166528,1.420007094,1.241417116,0.838476686,1.138390116
CRABP2,3.104906103,2.161695237,3.61154311,3.637029974,2.515224106,2.66829853,1.779417931,2.832938387,1.639816319
CRACD,41.71570027,33.15670591,37.35719134,35.33787748,38.00973391,32.5340833,32.43749208,33.62373973,27.12830836
CRACDL,58.56980134,53.39689308,62.82907269,54.16660257,42.18518184,54.74114297,53.72981539,56.5306414,57.31631665
CRACR2A,4.111225968,2.936339821,3.862304507,3.891760986,3.490278581,2.945759507,2.46499405,2.642974068,1.892619152
CRACR2B,0.681935112,0.63821002,0.506909136,0.795363134,0.855846502,0.546544195,0.835727866,0.755164595,0.498784015
CRADD,5.046506062,4.221125597,5.603143505,4.67457745,5.481738954,5.594925114,5.210307492,3.920577734,5.703023753
CRADD-AS1,3.625869061,2.136490825,1.59409899,2.64791139,3.299156754,2.717828613,2.459737044,2.564490678,2.599253859
CRAMP1,40.11962077,18.79786985,31.37088268,24.57659548,20.79882534,25.31657313,24.14463779,23.10149916,16.9593902
CRAT,21.68153958,13.56958221,21.30444429,14.45357544,11.75310308,14.71178619,14.04166988,11.51629833,11.89030604
CRB1,21.29183537,20.61759624,10.69813851,19.98238338,24.39206825,20.88563985,23.15086332,22.46006407,17.58036778
CRB2,11.05803898,3.490721745,5.759227621,5.02875307,4.343556341,7.140278178,5.492135369,4.155471073,2.99457764
CRBN,81.67461016,107.0174297,92.39820781,96.81090949,117.5876142,104.3918741,113.3645733,110.2840998,130.8787287
CRCP,24.1020868,24.65037961,26.45094068,30.93007061,28.2122122,23.9736068,23.77081897,28.60949102,25.62167143
CREB1,38.7253089,47.63421871,35.29357857,46.86190242,57.26578806,46.25504558,49.12868789,52.86806761,48.84436688
CREB3,9.491950836,11.82071643,12.56925259,10.63835655,11.82326433,11.18701026,11.04167597,9.992273654,13.93154501
CREB3L1,5.416656128,1.822757833,3.604617812,3.309756762,2.138964159,1.597909167,1.300736654,2.230145655,1.247962321
CREB3L2,8.379607766,6.287587623,4.745872927,7.874191888,9.049558289,8.146320037,6.118813793,6.814878026,5.605797773
CREB3L3,1.153752825,0.549359305,0.592172931,0.985457715,0.675542376,0.332006863,0.712435178,1.176247706,0.45319644
CREB3L4,1.257880375,1.113246485,1.023827788,1.205192521,1.344932894,1.398248692,1.234518129,1.045439222,0.923748345
CREB5,17.09594149,9.645857165,7.711679267,16.29590175,15.3196688,19.74043208,14.07957159,16.04335833,13.58154676
CREBBP,176.1633464,94.35575023,157.6184038,153.7874761,87.27974417,126.2589032,92.6739116,111.35347,74.42602116
CREBL2,79.12506952,118.6353871,80.74311353,109.5431952,116.3661901,102.1609324,112.1846917,112.3724958,119.0784602
CREBRF,106.8595156,123.2829271,115.7160596,119.5906162,132.6373422,132.7589184,137.2432717,135.5164672,153.2659642
CREBZF,56.00829474,71.51544089,53.10528835,66.39897589,81.2722059,73.8284767,81.71621958,84.93644286,75.56015757
CREG1,22.69292379,38.81153891,25.29449469,34.58937918,40.25338492,28.82993493,32.03276399,37.3850256,31.79334297
CREG2,130.2406563,200.3873412,202.5987908,201.9618729,164.1097302,173.2929874,193.1878995,244.59862,255.7939642
CRELD1,26.95648863,26.66799915,29.57662176,30.24287549,26.79621304,30.755122,30.13553732,26.6348542,32.03398081
CRELD2,11.6891222,9.102491252,10.3282973,11.08838998,9.78517561,9.910595706,10.89844991,10.08777651,10.42677172
CREM,20.85141547,27.74875545,19.71918798,23.88767392,21.92544109,20.49186703,20.24307928,22.18056901,20.89984069
CRH,5.596001115,11.16198117,5.263945796,7.362516249,10.11848192,4.313404308,3.77242411,4.854527525,4.41222741
CRHBP,6.174328453,21.19521125,9.912511343,19.71069271,20.41703282,12.13844939,15.19015893,11.64396986,13.53560326
CRHR2,4.360031943,1.073808012,3.5537093,3.081968043,1.343340247,2.63244368,1.708900889,3.410418696,0.885842768
CRIM1,97.59144654,76.24751765,73.41605638,86.07088903,95.85041038,74.47006015,86.03158647,83.5055152,82.47168115
CRIM1-DT,1.906305218,0.938352164,1.286011512,1.082557656,0.798215896,0.910090405,1.064013839,0.906078497,1.052368326
CRIP1,0.372548818,0.249453403,0.132088398,0.596636307,0.194684436,0.346356556,0.447312781,0.106822253,0.384137061
CRIP2,16.56502218,15.23877696,24.25790429,13.80214574,12.22636005,11.50366996,13.12749274,13.05807784,9.125247217
CRIP3,3.506123213,1.968919998,2.672206485,1.755667682,2.329958848,2.015492189,2.056666952,2.905972487,1.492856058
CRIPT,29.82498555,32.23635179,25.55226338,32.7305405,31.56982801,27.68550757,29.61690653,33.97364201,26.92361737
CRISPLD1,6.925252029,6.798759147,7.285754494,5.31712135,9.376005957,7.913339746,10.08688451,7.278501311,7.992597855
CRISPLD2,4.779049299,3.68195645,2.234134058,3.220197927,3.819565673,3.579127997,1.955211266,1.522570967,2.972265342
CRK,3.389084647,5.07538563,2.976894385,4.005928843,2.701941202,3.887696771,4.331743968,3.301908948,2.641006986
CRKL,141.173949,146.8510396,134.2250517,144.3136863,144.6963197,143.3837841,126.5860487,142.1812134,146.8181098
CRLF1,6.915523599,4.507055518,4.192785674,2.901702256,3.592616791,5.243917118,5.127316741,4.792039207,3.836959686
CRLF3,42.13252456,33.19698016,28.50360101,36.18968069,38.90857506,28.66697948,33.16276141,39.81038508,27.26190045
CRLS1,15.68020484,26.86635486,18.41016783,19.71146762,25.35308692,20.46987089,27.39418866,25.60811344,27.29798925
CRMA,0.790815695,1.376749323,1.682317704,0.734564206,1.106078116,1.19472752,1.234373955,2.040780673,1.067804383
CRMP1,67.91658455,57.53895711,81.36714725,56.97051259,52.11226715,56.13450765,59.73243572,60.86879124,61.88655784
CRNKL1,46.74561519,65.71523783,45.81400875,60.33866379,72.18779118,67.53784864,67.35196067,60.59922136,77.28359151
CROCC,19.31474054,10.30912866,15.40536411,22.28623569,10.03436961,10.47301165,9.642957149,11.10732098,5.687880302
CROCCP2,16.61648002,11.86790323,16.29904927,12.88384006,16.08604814,7.434747921,13.29307643,12.4490367,10.85323183
CROCCP3,37.62810882,20.02338078,28.92678216,27.81470176,18.78434608,23.96561408,20.91741785,26.67279096,14.95167645
CROT,9.920438124,15.49846222,11.71390571,14.72398694,17.24121809,15.85375087,16.45747928,14.95450331,15.72992756
CRPPA,36.09975031,42.42583891,36.08689736,39.57448671,44.91232105,45.05857636,41.21115555,47.85568068,51.03547033
CRPPA-AS1,1.536613778,1.606467608,0.934864825,0.981500557,1.730580576,1.221540488,1.240685567,2.07741249,1.434607815
CRSP8P,1.050378533,0.860892669,1.367557216,1.111893046,0.711400874,0.688374351,0.843537283,0.868974862,0.838709186
CRTAC1,11.21100324,7.861922385,10.35456361,6.331675145,6.7142774,7.7521105,7.496565992,6.881077134,7.349493583
CRTAM,0.149331393,0.396151578,0.726115644,0.502906645,0.241323723,0.436330909,0.450810332,0.293611361,0.787688748
CRTAP,70.48554036,53.80682212,48.62785588,59.97424343,64.6825229,66.20642563,60.0806797,58.63193811,57.20970108
CRTC1,64.94025771,24.83167032,37.33748136,30.52921534,22.96471413,30.95517785,25.58592795,28.61664056,16.62726931
