Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NAC_Pval,OFC,OFC_Pval,SUB,SUB_Pval
DFFA,0,0,-0.012506806,0.955642192,-0.00479766,0.986780738,0,0,0,0,0,0
RPN1,0,0,-0.012527572,0.935932631,0,0,0,0,-0.014651898,0.870861904,0,0
TFDP1,0,0,-0.013161935,0.948409336,0,0,-0.094531432,0.790851755,0,0,0,0
POLB,0,0,-0.013990105,0.952981001,0,0,0,0,0,0,0,0
MRPS16,0,0,-0.014050256,0.920712074,0,0,0,0,0,0,-0.015827161,0.928905918
NUCB2,0,0,-0.014167661,0.92790697,0,0,0,0,-0.016626658,0.836336525,0,0
PSMF1,0,0,-0.015173302,0.92733395,0,0,0,0,0,0,0,0
KDELR2,0,0,-0.015868356,0.944417811,-0.021456745,0.918744745,0,0,0,0,0,0
PNKP,0,0,-0.016306664,0.975716785,-0.027139015,0.952902731,0,0,0,0,0,0
PARP1,0,0,-0.016490439,0.882237173,-0.001952596,0.986885244,0,0,-0.010986842,0.826004587,-0.001543159,0.986532446
G3BP1,0,0,-0.016794924,0.919917425,-0.036652794,0.825710082,0,0,0,0,0,0
DDX42,0,0,-0.017314661,0.882206502,0,0,-0.054374961,0.750894368,0,0,-0.013413498,0.905703473
ARL4C,0,0,-0.017509914,0.884436184,0,0,0,0,0,0,0,0
SSBP2,0,0,-0.017860076,0.887916257,0,0,0,0,0,0,0,0
ICMT,0,0,-0.017887766,0.897659806,0,0,-0.097440228,0.774445959,0,0,0,0
GNAI2,0,0,-0.018435553,0.883499126,0,0,0,0,0,0,0,0
RUVBL1,0,0,-0.018566407,0.936452051,0.577747527,0.084640163,1.408901019,2.80E-05,-0.007695499,0.958455303,0,0
ACD,0,0,-0.018913412,0.970149533,0,0,0,0,0,0,0,0
LGMN,0,0,-0.01894501,0.92867444,0,0,0,0,0,0,0,0
STAT5B,0,0,-0.019249746,0.895133369,0,0,-0.010725612,0.963558272,0,0,-0.002564001,0.983438684
ISOC1,0,0,-0.019285115,0.950216324,-0.017122144,0.943931756,0,0,0,0,0,0
PIN1,0,0,-0.019884039,0.90181549,0,0,0,0,0,0,0,0
HMG20B,0,0,-0.019884632,0.964525172,0.564152137,0.094396128,1.416258554,0.007984321,0,0,0,0
NOTCH1,0,0,-0.020629458,0.953595849,0,0,1.285776543,6.92E-05,0.197451446,0.202740902,-0.012430163,0.961971594
ZNF451,0,0,-0.020716061,0.85857522,0,0,0,0,0,0,0,0
ERO1L,0,0,-0.023028585,0.858830241,0,0,0,0,0,0,0,0
SUZ12,0,0,-0.024072739,0.893409621,0,0,0,0,0,0,0,0
SYK,0,0,-0.024746242,0.955657365,0,0,1.005691918,0.024011692,0.159580153,0.466403406,0,0
NMT1,0,0,-0.024867187,0.852624168,0,0,0,0,0,0,0,0
PSMB10,0,0,-0.024873396,0.95704008,0,0,0,0,0,0,0,0
IL13RA1,0,0,-0.024973444,0.949561751,0.301282384,0.386442697,1.15552777,0.000129549,0.160060929,0.395010053,0.280574969,0.417090859
PHKG2,0,0,-0.025484608,0.938917375,0,0,-0.099726856,0.847474724,0,0,0,0
IFNAR1,0,0,-0.026367184,0.813195842,0,0,0,0,-0.01711791,0.739958852,-0.014273449,0.897392167
CHEK2,0,0,-0.028805799,0.973101279,0,0,1.223128981,0.257510287,0,0,0,0
TBC1D9B,0,0,-0.028949924,0.844092384,0,0,0,0,0,0,0,0
YME1L1,0,0,-0.029005105,0.824515641,0,0,0,0,0,0,0,0
RPA1,0,0,-0.029163064,0.891049513,-0.009053686,0.98417423,0,0,0.201069612,0.066775534,-0.001050333,0.995356821
CNPY3,0,0,-0.029189152,0.898069817,0,0,0,0,0,0,0,0
CCNF,0,0,-0.030018337,0.93971905,0,0,0,0,0,0,0,0
PSIP1,0,0,-0.030137583,0.794391344,-0.019610202,0.884717248,-0.080264396,0.690616529,0,0,0,0
DRAP1,0,0,-0.030355713,0.88280122,0,0,0,0,0,0,0,0
TBPL1,0,0,-0.031045478,0.870253847,0,0,0,0,0,0,0,0
MAPK13,0,0,-0.031151962,0.920702005,0,0,0,0,0,0,0,0
PSME1,0,0,-0.031165391,0.912186001,0,0,0,0,0,0,0,0
ST6GALNAC2,0,0,0,0,1.225882446,0.136677142,4.070676546,1.20E-06,0,0,0,0
PDLIM1,0,0,0,0,1.2060496,0.122097015,1.711010368,0.136991157,0.275823822,0.652682307,0,0
PTPRK,0,0,0,0,0.806795319,0.303837889,0,0,0,0,0.360240784,0.64852334
SCAND1,0,0,0,0,0.721268915,0.16903095,0,0,0,0,0,0
CEBPA,0,0,0,0,0.668082517,0.123380734,1.079435675,0.109027113,0,0,0.217239924,0.714232735
DENND2D,0,0,0,0,0.553477355,0.427214344,1.062592584,0.337359885,0,0,0.230525075,0.751218283
NT5DC2,0,0,0,0,0.545294639,0.114506779,1.240308984,0.023322109,0,0,0,0
CCNA1,0,0,0,0,0.459038793,0.144494163,0.964436734,0.056899302,0,0,0,0
ALDOA,0,0,0,0,0.419885455,0.030453106,0,0,0,0,0,0
IFRD2,0,0,0,0,0.418235633,0.46492781,-0.046517264,0.961403791,0,0,0,0
ADGRE5,0,0,0,0,0.412606039,0.443599424,1.012499515,0.244130161,0,0,0,0
EML3,0,0,0,0,0.391879174,0.240869038,1.038426752,0.055161717,0.193935375,0.500863856,0,0
ATP6V0B,0,0,0,0,0.38707246,0.128062932,0,0,0,0,0,0
BAX,0,0,0,0,0.380266135,0.553618807,-0.067708066,0.950322061,0,0,0,0
GRN,0,0,0,0,0.369862943,0.389607938,0,0,0.181680881,0.41276971,0,0
GALE,0,0,0,0,0.361225209,0.476450572,0,0,-0.007913596,0.977415309,0,0
DNM1,0,0,0,0,0.356950068,0.270357336,0,0,0,0,-0.021656362,0.897752244
NPDC1,0,0,0,0,0.347079778,0.151759402,0,0,0,0,0,0
TMEM109,0,0,0,0,0.344133893,0.290449934,0,0,0,0,0,0
CTSD,0,0,0,0,0.338161996,0.219857993,0,0,0,0,0,0
HN1L,0,0,0,0,0.33756372,0.427489054,1.617235151,0.0002357,0.218823181,0.301748467,0,0
SLC37A4,0,0,0,0,0.336980057,0.425850758,0,0,0,0,0,0
ERBB2,0,0,0,0,0.326623426,0.367114826,1.665476461,0.000485162,0.266892616,0.295469962,0,0
CLSTN1,0,0,0,0,0.31247969,0.164937697,0,0,0,0,0,0
GLRX,0,0,0,0,0.310730955,0.232734338,0,0,0,0,0,0
IQGAP1,0,0,0,0,0.310225972,0.214472198,1.015746217,0.000244348,0.249280088,0.005218458,0,0
TSPAN6,0,0,0,0,0.30985527,0.498849437,2.201210532,2.52E-06,0,0,0,0
RFNG,0,0,0,0,0.309712918,0.538907812,0,0,0,0,-0.014165305,0.979860373
AMDHD2,0,0,0,0,0.309313278,0.613560818,0,0,0,0,0,0
CYB561,0,0,0,0,0.303358349,0.120611798,0,0,-0.003325841,0.977608256,-0.001206554,0.995191403
TIMM17B,0,0,0,0,0.302028403,0.512821832,0,0,0,0,0,0
ATF5,0,0,0,0,0.298528943,0.610190863,0,0,0.150854969,0.679158231,0,0
NFKBIB,0,0,0,0,0.29595182,0.433376096,0,0,0.154442858,0.57250569,0,0
FHL2,0,0,0,0,0.294965634,0.477296778,0,0,0,0,-0.024149502,0.932451513
MEF2C,0,0,0,0,0.288177176,0.500879905,0,0,0,0,0,0
CDKN2A,0,0,0,0,0.285662528,0.785944601,1.120891849,0.522217462,0,0,0.263990432,0.815991366
NR1H2,0,0,0,0,0.280396885,0.201599331,0,0,0,0,0,0
SMARCD2,0,0,0,0,0.275503542,0.319628596,0,0,0,0,0,0
EXT1,0,0,0,0,0.274807206,0.271406903,0,0,-0.007130564,0.957567369,0,0
LSR,0,0,0,0,0.26799024,0.646736331,0,0,0.25761555,0.485375825,0,0
CCNA2,0,0,0,0,0.264888264,0.616706266,0,0,-0.009089596,0.980013734,0,0
MAN2B1,0,0,0,0,0.264706987,0.399496074,1.177722395,0.024311481,0.157581405,0.516437501,-0.012583565,0.975050448
PAK1,0,0,0,0,0.261941051,0.433194025,0,0,0,0,0,0
CHAC1,0,0,0,0,0.261298497,0.723443101,0,0,0,0,0,0
RAD9A,0,0,0,0,0.260522536,0.624205005,0.886085637,0.312842127,0.221386198,0.574619903,0,0
CRYZ,0,0,0,0,0.259426553,0.14831412,0,0,0,0,0,0
TBP,0,0,0,0,0.259415999,0.361796049,0,0,0,0,0,0
CAST,0,0,0,0,0.257746095,0.234572956,0,0,0,0,0,0
FSD1,0,0,0,0,0.257377813,0.386991991,0,0,0,0,0,0
P4HTM,0,0,0,0,0.257268519,0.215709149,0,0,0,0,0,0
PTGS2,0,0,0,0,0.257042847,0.57740997,0,0,0,0,0,0
STXBP2,0,0,0,0,0.256735673,0.72521631,0,0,0.216154636,0.703475942,0,0
CD44,0,0,0,0,0.253107596,0.751769608,2.995628345,4.13E-06,0.652944508,0.076504159,0,0
KCNK1,0,0,0,0,0.251126747,0.461959808,0,0,0,0,0,0
SYNGR3,0,0,0,0,0.248938422,0.416026082,0,0,0,0,0,0
POP4,0,0,0,0,-0.000508767,0.999167296,-0.133488997,0.784934179,0,0,-0.019976229,0.945991884
FOSL1,0,0,0,0,-0.002695212,0.998162982,0,0,-0.005613639,0.994159603,0,0
CHP1,0,0,0,0,-0.003240972,0.986406252,0,0,0,0,0,0
AKAP8L,0,0,0,0,-0.003359724,0.985682443,0,0,0,0,0,0
GFPT1,0,0,0,0,-0.004806407,0.976001919,0,0,0,0,-0.025294113,0.811068779
PWP1,0,0,0,0,-0.005492837,0.971863723,0,0,0,0,0,0
UTP14A,0,0,0,0,-0.006070575,0.978722928,-0.008193128,0.983380878,0,0,0,0
CCP110,0,0,0,0,-0.006580623,0.977433954,0,0,0,0,0,0
FGFR2,0,0,0,0,-0.008655853,0.975539646,0.896082888,0.000521348,0,0,0,0
ATG3,0,0,0,0,-0.009993882,0.961436531,0,0,0,0,0,0
CDK4,0,0,0,0,-0.011381866,0.97417053,0,0,0,0,0,0
BNIP3L,0,0,0,0,-0.012265256,0.946278645,0,0,0,0,0,0
SATB1,0,0,0,0,-0.01319663,0.968906066,0,0,-0.003770547,0.950593004,0,0
RPL39L,0,0,0,0,-0.013652462,0.980599571,0,0,0.16545147,0.663029778,0,0
SOCS2,0,0,0,0,-0.014747637,0.968956178,0,0,0,0,0,0
PSMD4,0,0,0,0,-0.014899848,0.921297892,0,0,0,0,0,0
RFX5,0,0,0,0,-0.015207182,0.919117668,0,0,-0.01148625,0.906414441,0,0
TCTA,0,0,0,0,-0.015449099,0.950179536,0,0,0,0,0,0
PSMD2,0,0,0,0,-0.017048538,0.887628701,0,0,0,0,0,0
PTPRF,0,0,0,0,-0.017812039,0.907471252,0,0,0,0,0,0
KIAA0907,0,0,0,0,-0.018284705,0.932214148,0,0,0,0,0,0
RPP38,0,0,0,0,-0.018562866,0.964885068,0,0,0,0,0,0
ACLY,0,0,0,0,-0.019369422,0.936058814,0,0,-0.003275193,0.959926805,0,0
BLCAP,0,0,0,0,-0.020184397,0.929195756,0,0,0,0,0,0
ELOVL6,0,0,0,0,-0.021228287,0.900744722,0,0,-0.014496745,0.88785335,0,0
KLHDC2,0,0,0,0,-0.021722475,0.917639269,0,0,0,0,0,0
ELAC2,0,0,0,0,-0.021910696,0.929534064,-0.002413016,0.995569371,-0.016392573,0.881668637,-0.000844076,0.996464746
CCND3,0,0,0,0,-0.021983832,0.930025297,0,0,0,0,0,0
SRC,0,0,0,0,-0.022156148,0.924589063,0,0,0,0,0,0
CSK,0,0,0,0,-0.02254001,0.944713317,0,0,0,0,0,0
TRIM2,0,0,0,0,-0.023193522,0.917638337,-0.045454249,0.824939917,0,0,0,0
TXLNA,0,0,0,0,-0.023648756,0.895789156,0,0,0,0,0,0
SNX11,0,0,0,0,-0.025516613,0.957082013,0,0,0,0,0,0
VPS28,0,0,0,0,-0.026443482,0.930389279,0,0,0.163765489,0.307332291,0,0
CRKL,0,0,0,0,-0.026913009,0.825673598,0,0,-0.009375585,0.827254081,0,0
IGHMBP2,0,0,0,0,-0.027619805,0.927249587,-0.060716172,0.910767973,0,0,0,0
CAB39,0,0,0,0,-0.027704748,0.885419802,0,0,0,0,-0.025916804,0.833347563
SLC35B1,0,0,0,0,-0.027762408,0.913162265,0,0,0,0,0,0
VAT1,0,0,0,0,-0.028130544,0.925921809,0,0,0,0,0,0
PTPN1,0,0,0,0,-0.02839703,0.883319244,0,0,0,0,0,0
PLOD3,0,0,0,0,-0.028705531,0.939071034,1.27314417,0.039646814,0,0,0,0
TNFRSF21,0,0,0,0,-0.02939895,0.908696963,0,0,0,0,0,0
WDR7,0,0,0,0,-0.029725721,0.869726066,0,0,0,0,0,0
NENF,0,0,0,0,-0.030039826,0.89571271,0,0,0,0,0,0
SPTLC2,0,0,0,0,-0.030162913,0.922649185,0,0,0,0,-0.005505386,0.969746539
PIP4K2B,0,0,0,0,-0.030506211,0.981199693,0,0,0.589668182,0.168129592,0,0
EBNA1BP2,0,0,0,0,-0.031564468,0.833749479,0,0,0,0,0,0
UBE2J1,0,0,0,0,-0.032298879,0.825886495,0,0,0,0,0,0
KIF1BP,0,0,0,0,-0.033296706,0.857748398,0,0,0,0,0,0
PEX11A,0,0,0,0,-0.033334848,0.909951027,0,0,0,0,0,0
PARP2,0,0,0,0,-0.035782823,0.828017744,0,0,0,0,0,0
RB1,0,0,0,0,-0.035890272,0.795752651,0,0,0,0,0,0
POLG2,0,0,0,0,-0.036372597,0.923771091,0,0,0,0,0,0
ATMIN,0,0,0,0,-0.037614557,0.798265541,0,0,0,0,-0.006470812,0.951327897
RNMT,0,0,0,0,-0.038515719,0.805159533,0,0,0,0,0,0
LPGAT1,0,0,0,0,-0.039293975,0.859611686,0,0,0,0,0,0
ZDHHC6,0,0,0,0,-0.039339644,0.848460153,0,0,0,0,0,0
PAX8,0,0,0,0,0,0,2.083981815,0.36074808,0.387164209,0.462785607,0,0
ERBB3,0,0,0,0,0,0,1.948609405,1.70E-06,0.166365323,0.428470052,0,0
ENOSF1,0,0,0,0,0,0,1.803063731,7.54E-06,0.301257693,0.093236013,0,0
SPP1,0,0,0,0,0,0,1.684188009,6.58E-06,0.165453674,0.542983091,0,0
BRCA1,0,0,0,0,0,0,1.497658999,0.00012227,0,0,0,0
FAM63A,0,0,0,0,0,0,1.461598761,0.000744367,0,0,0,0
TGFB3,0,0,0,0,0,0,1.417859089,0.001110397,0.255628306,0.145523406,0,0
MICALL1,0,0,0,0,0,0,1.400069973,0.01332725,0,0,0,0
PACSIN3,0,0,0,0,0,0,1.36582062,0.024438174,0,0,0,0
SHB,0,0,0,0,0,0,1.294864764,0.03853406,0,0,0,0
CLIC4,0,0,0,0,0,0,1.294678961,0.000304112,0,0,0,0
BTK,0,0,0,0,0,0,1.261779135,0.140019504,0,0,0,0
MAP4K4,0,0,0,0,0,0,1.240098097,0.00012518,0.151074365,0.148661655,0,0
CAT,0,0,0,0,0,0,1.147127976,9.60E-05,0,0,0.280411159,0.243123087
BAMBI,0,0,0,0,0,0,1.080557141,0.088194271,0,0,0,0
NPC1,0,0,0,0,0,0,1.068855448,0.000101806,0,0,0,0
CCNE2,0,0,0,0,0,0,1.061472159,0.037809212,-0.002533692,0.989445754,0,0
ITGB5,0,0,0,0,0,0,1.037790551,0.000738794,0,0,0,0
SLC25A13,0,0,0,0,0,0,0.974658776,0.011491903,0,0,0,0
SYPL1,0,0,0,0,0,0,0.965695718,0.007393369,0,0,0,0
CDC20,0,0,0,0,0,0,0.946963907,0.621100937,0,0,0,0
ABHD4,0,0,0,0,0,0,0.927925036,0.09839844,0.15153412,0.552779889,0,0
MVP,0,0,0,0,0,0,0.920734065,0.108387009,0.19860634,0.387628565,0,0
PIK3C2B,0,0,0,0,0,0,0.908789824,0.001218319,0,0,0,0
CDK19,0,0,0,0,0,0,0.895499616,0.000337829,0,0,0,0
MYLK,0,0,0,0,0,0,0.892526552,0.000888035,0,0,0,0
FOXO4,0,0,0,0,0,0,0.888721472,0.007555788,0.188059256,0.137507486,0,0
TM9SF2,0,0,0,0,0,0,-0.000620332,0.997474883,0,0,0,0
TIMP2,0,0,0,0,0,0,-0.002202576,0.995130787,0,0,0,0
TBC1D31,0,0,0,0,0,0,-0.015760692,0.95728351,0,0,0,0
OXA1L,0,0,0,0,0,0,-0.017160938,0.971305548,0,0,0,0
POLD4,0,0,0,0,0,0,-0.017894596,0.981663082,0,0,0,0
TMCO1,0,0,0,0,0,0,-0.021117007,0.91498337,0,0,0,0
MLEC,0,0,0,0,0,0,-0.021154476,0.902878694,0,0,0,0
GADD45A,0,0,0,0,0,0,-0.026984298,0.956328954,0,0,0,0
SENP6,0,0,0,0,0,0,-0.028823659,0.869213689,0,0,0,0
NUP133,0,0,0,0,0,0,-0.032196328,0.874018125,0,0,0,0
GNA15,0,0,0,0,0,0,-0.034357761,0.980525479,0,0,0,0
SPAG7,0,0,0,0,0,0,-0.042739337,0.900407602,0,0,0,0
MBNL2,0,0,0,0,0,0,-0.045168359,0.810379604,-0.014204622,0.838984182,0,0
EED,0,0,0,0,0,0,-0.045675324,0.897573314,-0.000833239,0.994707515,0,0
PAICS,0,0,0,0,0,0,-0.049126751,0.844174656,0,0,0,0
TSPAN3,0,0,0,0,0,0,-0.050163132,0.803926115,0,0,0,0
PXMP2,0,0,0,0,0,0,-0.051828805,0.95546111,0,0,0,0
BIRC2,0,0,0,0,0,0,-0.054915191,0.801006144,0,0,0,0
CHIC2,0,0,0,0,0,0,-0.05508133,0.920829848,0,0,0,0
TPD52L2,0,0,0,0,0,0,-0.058844759,0.830400468,0,0,-0.006716175,0.968258488
CREB1,0,0,0,0,0,0,-0.059706638,0.750555304,0,0,0,0
ANKRD10,0,0,0,0,0,0,-0.060130326,0.838627936,0,0,0,0
HTATSF1,0,0,0,0,0,0,-0.06720635,0.742012374,-0.018649224,0.728623894,0,0
SH3BP5,0,0,0,0,0,0,-0.081496016,0.864785757,0,0,0,0
ASCC3,0,0,0,0,0,0,-0.081747439,0.65215122,0,0,0,0
HERC6,0,0,0,0,0,0,-0.084210751,0.813531832,0,0,0,0
PMAIP1,0,0,0,0,0,0,-0.08520214,0.950044423,0,0,0.225101385,0.763118771
VPS72,0,0,0,0,0,0,-0.085320083,0.791240956,0,0,-0.016902409,0.930004004
CALU,0,0,0,0,0,0,-0.086477866,0.655066675,0,0,0,0
TM9SF3,0,0,0,0,0,0,-0.087146884,0.67043596,0,0,0,0
SMNDC1,0,0,0,0,0,0,-0.087720865,0.87188594,0,0,-0.004476076,0.985564011
TLK2,0,0,0,0,0,0,-0.088710603,0.726544637,0,0,-0.015782896,0.899867267
TCEAL4,0,0,0,0,0,0,-0.095394682,0.576911817,0,0,0,0
PPARD,0,0,0,0,0,0,-0.099054131,0.80811316,0,0,0,0
MTF2,0,0,0,0,0,0,-0.105827647,0.701113521,0,0,0,0
HIST1H2BK,0,0,0,0,0,0,-0.110206774,0.91297534,0,0,0,0
NPRL2,0,0,0,0,0,0,-0.110327442,0.839690578,0,0,-0.015580396,0.96430401
ETS1,0,0,0,0,0,0,-0.112972019,0.787810318,0,0,0,0
CCNH,0,0,0,0,0,0,-0.113529814,0.682411198,0,0,0.206613578,0.092960535
CSNK2A2,0,0,0,0,0,0,-0.118792614,0.816550617,0,0,0,0
PSMD10,0,0,0,0,0,0,-0.12526653,0.650302112,0,0,0,0
EZH2,0,0,0,0,0,0,-0.126879108,0.886904077,0,0,0,0
COG4,0,0,0,0,0,0,-0.128652119,0.752512724,0,0,0,0
OXSR1,0,0,0,0,0,0,-0.129546889,0.691524177,0,0,0,0
ATP5S,0,0,0,0,0,0,-0.131190909,0.777066404,-0.015441285,0.899401877,0,0
NSDHL,0,0,0,0,0,0,-0.131621167,0.837818913,0,0,0,0
TEX10,0,0,0,0,0,0,-0.132348221,0.728549896,0,0,0,0
MRPL19,0,0,0,0,0,0,-0.136339294,0.476442246,0,0,0,0
IKBKE,0,0,0,0,0,0,0,0,0.326116659,0.505275243,0,0
FGFR4,0,0,0,0,0,0,0,0,0.31459087,0.694152832,0,0
BMP4,0,0,0,0,0,0,0,0,0.313155531,0.538929693,0.405874254,0.631195775
CXCR4,0,0,0,0,0,0,0,0,0.268483534,0.50499006,0,0
EIF4EBP1,0,0,0,0,0,0,0,0,0.253696037,0.666621707,0.400779395,0.684927503
ACAA1,0,0,0,0,0,0,0,0,0.217059417,0.086129286,0,0
CHMP6,0,0,0,0,0,0,0,0,0.203572394,0.478960614,0,0
EVL,0,0,0,0,0,0,0,0,0.198288058,0.141686687,0,0
ECH1,0,0,0,0,0,0,0,0,0.191419977,0.236550179,0,0
PCBD1,0,0,0,0,0,0,0,0,0.186432924,0.465719754,0,0
PAFAH1B3,0,0,0,0,0,0,0,0,0.181633896,0.527148145,0,0
MTA1,0,0,0,0,0,0,0,0,0.169701086,0.221764575,0,0
ZMIZ1,0,0,0,0,0,0,0,0,0.167179152,0.119060114,0,0
SMARCA4,0,0,0,0,0,0,0,0,0.161974399,0.127008833,0,0
ETFB,0,0,0,0,0,0,0,0,0.154778669,0.227857246,0,0
SQRDL,0,0,0,0,0,0,0,0,0.147094421,0.651900382,0,0
ALDH7A1,0,0,0,0,0,0,0,0,0.146954858,0.21130624,0,0
CDC45,0,0,0,0,0,0,0,0,0.144776364,0.854022644,0,0
APP,0,0,0,0,0,0,0,0,-0.000726366,0.992728732,0,0
FEZ2,0,0,0,0,0,0,0,0,-0.000824461,0.990966049,0,0
ME2,0,0,0,0,0,0,0,0,-0.000951886,0.989944597,0,0
PAPD7,0,0,0,0,0,0,0,0,-0.001191577,0.990249698,0,0
RELB,0,0,0,0,0,0,0,0,-0.001452133,0.997992201,0,0
DNAJB6,0,0,0,0,0,0,0,0,-0.001597084,0.980831764,0,0
ADI1,0,0,0,0,0,0,0,0,-0.001761849,0.993835371,0.307331886,0.43610486
POLR1C,0,0,0,0,0,0,0,0,-0.0019151,0.992725258,0,0
HAT1,0,0,0,0,0,0,0,0,-0.002135753,0.985592064,0,0
TMED10,0,0,0,0,0,0,0,0,-0.002427138,0.973259301,0,0
BID,0,0,0,0,0,0,0,0,-0.002621653,0.982485054,0,0
AXIN1,0,0,0,0,0,0,0,0,-0.00298366,0.984912452,-0.024548041,0.927023886
ST3GAL5,0,0,0,0,0,0,0,0,-0.003124148,0.968598329,0,0
SACM1L,0,0,0,0,0,0,0,0,-0.003593007,0.954652319,-0.013799002,0.915470281
TOR1A,0,0,0,0,0,0,0,0,-0.004079277,0.972392427,0,0
DCUN1D4,0,0,0,0,0,0,0,0,-0.005155203,0.919205766,0,0
MPC2,0,0,0,0,0,0,0,0,-0.005189908,0.946219799,0,0
GAPDH,0,0,0,0,0,0,0,0,-0.005940467,0.93737676,-0.023972635,0.847891209
CEP57,0,0,0,0,0,0,0,0,-0.006060183,0.944140761,0,0
ENOPH1,0,0,0,0,0,0,0,0,-0.006617657,0.926732199,0,0
BPHL,0,0,0,0,0,0,0,0,-0.007075185,0.970197366,-0.018982809,0.95416691
PRKCQ,0,0,0,0,0,0,0,0,-0.007295541,0.962310778,0,0
MAPKAPK5,0,0,0,0,0,0,0,0,-0.007616151,0.939459886,0,0
MNAT1,0,0,0,0,0,0,0,0,-0.007891907,0.922798659,0,0
PDGFA,0,0,0,0,0,0,0,0,-0.008180306,0.943124154,0,0
RAI14,0,0,0,0,0,0,0,0,-0.0086713,0.959401866,0,0
IDE,0,0,0,0,0,0,0,0,-0.009453039,0.920947096,0,0
NUP93,0,0,0,0,0,0,0,0,-0.010096955,0.90844931,0,0
DMTF1,0,0,0,0,0,0,0,0,-0.010168453,0.853874501,0,0
DHDDS,0,0,0,0,0,0,0,0,-0.010203847,0.92450144,0,0
GNB5,0,0,0,0,0,0,0,0,-0.010300745,0.883849327,0,0
ADCK3,0,0,0,0,0,0,0,0,-0.010444887,0.935187602,1.50E-05,0.999966088
STX1A,0,0,0,0,0,0,0,0,-0.010797956,0.905951543,0,0
STMN1,0,0,0,0,0,0,0,0,-0.011580918,0.884010882,0,0
CBLB,0,0,0,0,0,0,0,0,-0.01166526,0.935034489,0,0
HDAC2,0,0,0,0,0,0,0,0,-0.013088861,0.86618041,-0.012921823,0.921229767
DNAJC15,0,0,0,0,0,0,0,0,-0.013167727,0.874081848,0,0
TMEM50A,0,0,0,0,0,0,0,0,-0.01329783,0.926551079,0,0
MAPK9,0,0,0,0,0,0,0,0,-0.014198549,0.796598723,0,0
PSMG1,0,0,0,0,0,0,0,0,-0.014959097,0.924408517,0,0
ARFIP2,0,0,0,0,0,0,0,0,-0.015230657,0.887402381,-0.00314124,0.986609456
USP1,0,0,0,0,0,0,0,0,-0.016104738,0.831851739,0,0
UFM1,0,0,0,0,0,0,0,0,-0.016132801,0.82893466,0,0
STAMBP,0,0,0,0,0,0,0,0,-0.016479511,0.903323628,-0.016885852,0.942782366
CISD1,0,0,0,0,0,0,0,0,-0.016550052,0.853281413,0,0
FDFT1,0,0,0,0,0,0,0,0,-0.016912787,0.819143996,0,0
ITGB1BP1,0,0,0,0,0,0,0,0,-0.017293277,0.841424721,0,0
FAM20B,0,0,0,0,0,0,0,0,-0.017315054,0.746052253,0,0
WASF3,0,0,0,0,0,0,0,0,-0.017911127,0.715651441,0,0
THAP11,0,0,0,0,0,0,0,0,-0.018540264,0.920935403,0,0
PPIE,0,0,0,0,0,0,0,0,0,0,7.29E-05,0.999744553
UBR7,0,0,0,0,0,0,0,0,0,0,0.585319883,0.639197197
TES,0,0,0,0,0,0,0,0,0,0,0.429133296,0.579695459
CDK7,0,0,0,0,0,0,0,0,0,0,0.3509485,0.79398437
ID2,0,0,0,0,0,0,0,0,0,0,0.342251157,0.036049212
DECR1,0,0,0,0,0,0,0,0,0,0,0.295599175,0.12798272
TMEM2,0,0,0,0,0,0,0,0,0,0,0.285173767,0.030031901
MCM3,0,0,0,0,0,0,0,0,0,0,0.249754362,0.377425986
ITGAE,0,0,0,0,0,0,0,0,0,0,0.243558564,0.620252829
ADGRG1,0,0,0,0,0,0,0,0,0,0,0.243100449,0.199232034
MALT1,0,0,0,0,0,0,0,0,0,0,0.242475562,0.288846389
WFS1,0,0,0,0,0,0,0,0,0,0,0.219027492,0.296544707
SPAG4,0,0,0,0,0,0,0,0,0,0,0.217854984,0.830201919
CPNE3,0,0,0,0,0,0,0,0,0,0,0.209374147,0.311660959
SLC35F2,0,0,0,0,0,0,0,0,0,0,0.206885362,0.635930685
VAPB,0,0,0,0,0,0,0,0,0,0,-0.000252225,0.998429773
CIAPIN1,0,0,0,0,0,0,0,0,0,0,-0.001457033,0.994389949
TRAP1,0,0,0,0,0,0,0,0,0,0,-0.0015543,0.989677194
DNTTIP2,0,0,0,0,0,0,0,0,0,0,-0.00351657,0.973822473
DNM1L,0,0,0,0,0,0,0,0,0,0,-0.003573874,0.976505102
DLD,0,0,0,0,0,0,0,0,0,0,-0.004376399,0.96717759
PTK2,0,0,0,0,0,0,0,0,0,0,-0.004485673,0.962528871
MTFR1,0,0,0,0,0,0,0,0,0,0,-0.004750279,0.989744324
SLC35A1,0,0,0,0,0,0,0,0,0,0,-0.005086005,0.978004133
VDAC1,0,0,0,0,0,0,0,0,0,0,-0.005461102,0.966674603
ANXA7,0,0,0,0,0,0,0,0,0,0,-0.005720208,0.96552723
EDEM1,0,0,0,0,0,0,0,0,0,0,-0.007214529,0.969143325
WRB,0,0,0,0,0,0,0,0,0,0,-0.007770812,0.956737895
RAB21,0,0,0,0,0,0,0,0,0,0,-0.00848654,0.945531303
ZNF589,0,0,0,0,0,0,0,0,0,0,-0.008822807,0.971128889
MCUR1,0,0,0,0,0,0,0,0,0,0,-0.009238711,0.949407969
