Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NAC_Pval,OFC,OFC_Pval,SUB,SUB_Pval
PLOD3,0,0,-0.010250948,0.96223871,0,0,0.101978287,0.603249968,0,0,0,0
TSKU,0,0,-0.01036363,0.981222383,0,0,0,0,0.1334725,0.753350876,0,0
SLC1A4,0,0,-0.010914122,0.913982375,-0.00187781,0.977425563,0,0,0,0,0,0
TGFB3,0,0,-0.01115068,0.954906761,0,0,0,0,0,0,0.103926027,0.35982296
BIRC2,0,0,-0.012230139,0.868109486,-0.015770313,0.759374547,0,0,0,0,0,0
HMGCR,0,0,-0.01238015,0.943436999,0,0,0.105225414,0.376085458,0,0,0,0
MALT1,0,0,-0.012534866,0.902322522,0,0,0,0,-0.015331237,0.856282737,-0.000600423,0.994583461
LYRM1,0,0,-0.012585351,0.935339992,0.102086169,0.296508897,0,0,0,0,0,0
CANT1,0,0,-0.013005697,0.929075326,-0.003950841,0.974128427,0,0,0,0,0,0
ZNF395,0,0,-0.013199454,0.896628164,0,0,0,0,-0.014177637,0.891727182,-0.014810407,0.894589774
DCUN1D4,0,0,-0.013729873,0.804983918,0,0,0,0,0,0,0,0
ME2,0,0,-0.013901348,0.844232303,0,0,0,0,0,0,0,0
DECR1,0,0,-0.013933482,0.884563073,0,0,0,0,0,0,0,0
RPA1,0,0,-0.014214323,0.905240171,0,0,0,0,-0.002508999,0.976221047,0,0
CEP57,0,0,-0.014399763,0.866559804,0,0,0,0,0,0,0,0
FAM57A,0,0,-0.014795232,0.954385437,0,0,0,0,0,0,0,0
SCP2,0,0,-0.015100508,0.831406413,0,0,0,0,0,0,0,0
FOXO4,0,0,-0.015960429,0.909360063,0,0,0,0,0,0,0,0
EXT1,0,0,-0.016295407,0.914538433,0,0,0,0,0,0,0,0
ITFG1,0,0,-0.016551934,0.910877413,0,0,0,0,0,0,0,0
SCRN1,0,0,-0.016798796,0.801364172,0,0,0,0,0,0,0,0
GTPBP8,0,0,-0.018253464,0.929752843,0,0,0,0,-0.017313808,0.907444036,0,0
LSM6,0,0,-0.018428739,0.921128829,-0.009849491,0.956685841,0,0,0,0,0,0
BZW2,0,0,-0.01880161,0.88985294,0,0,0,0,0,0,0,0
DMTF1,0,0,-0.019347634,0.684936366,0,0,0,0,0,0,0,0
CISD1,0,0,-0.019542797,0.873346701,0,0,0,0,0.120755566,0.190165524,0,0
CHEK1,0,0,-0.019771871,0.942393555,0,0,0,0,0,0,-0.004026585,0.984796977
RBKS,0,0,-0.019844901,0.941129325,0,0,0.082690562,0.665382336,0,0,0,0
TRIM2,0,0,-0.020197169,0.823174621,0,0,0,0,0,0,0,0
TMEM110,0,0,-0.020457219,0.894133191,0,0,0,0,0,0,0,0
RAB21,0,0,-0.020773575,0.766627,0,0,0,0,0,0,0,0
VPS28,0,0,-0.020799986,0.904340202,0,0,0,0,0,0,0,0
FASTKD5,0,0,-0.021052649,0.888400631,0,0,0,0,0,0,0,0
RPP38,0,0,-0.021229097,0.930802589,-0.013936828,0.94163091,0,0,0,0,0,0
POLB,0,0,0,0,2.79E-07,0.999995503,0,0,0.118592734,0.2327643,0,0
HMOX1,0,0,0,0,0.238276174,0.546439932,0,0,0.149703522,0.6919093,0,0
CDKN1A,0,0,0,0,0.190638601,0.475751325,0,0,0,0,0,0
RPL39L,0,0,0,0,0.180222022,0.525842095,0.132406354,0.601166989,0.196305627,0.502895754,0.184551892,0.542482416
SPP1,0,0,0,0,0.176040108,0.419880004,0,0,-0.010679055,0.964957322,0.243480039,0.139753593
FGFR4,0,0,0,0,0.17532113,0.76986832,0,0,0,0,0,0
FCHO1,0,0,0,0,0.169984159,0.153752228,0,0,0,0,0,0
CRK,0,0,0,0,0.158832939,0.583875722,0.15785141,0.630450439,0,0,0,0
HIST1H2BK,0,0,0,0,0.154196616,0.54096281,0,0,0,0,0,0
GADD45B,0,0,0,0,0.145840479,0.614858312,0.357369172,0.403894444,0.12516908,0.726498723,0,0
NR2F6,0,0,0,0,0.145258361,0.416352993,0,0,-0.008518748,0.965418392,0,0
PLA2G15,0,0,0,0,0.141416156,0.487490669,0,0,0.136029515,0.510263005,0,0
RAE1,0,0,0,0,0.136649284,0.26218334,0,0,0.117397611,0.492029574,0,0
NOSIP,0,0,0,0,0.124029396,0.357069768,0,0,0,0,0,0
POLR2I,0,0,0,0,0.121416708,0.387009947,0.080131015,0.451957136,0,0,0,0
SYK,0,0,0,0,0.120617966,0.476003483,0,0,0,0,0.293675461,0.111463112
TXNL4B,0,0,0,0,0.119645857,0.336940001,0,0,0,0,0,0
POP4,0,0,0,0,0.110222959,0.384946464,0.089531896,0.428531154,0.197149912,0.0575602,0,0
CALM3,0,0,0,0,0.108160027,0.06061332,0,0,-0.015626536,0.867701468,0,0
CDC45,0,0,0,0,0.1080728,0.854883515,-0.007256081,0.988996699,0,0,0.179896325,0.757120958
PAF1,0,0,0,0,0.107640614,0.203591911,-0.007353852,0.927020556,-0.017495352,0.827428135,0,0
DYNLT3,0,0,0,0,0.106990373,0.167944563,0,0,0.144568916,0.180294639,0,0
SQRDL,0,0,0,0,0.106216464,0.662621589,0.111131056,0.607215492,0.119632644,0.64028813,0.113851005,0.721021875
PSMB10,0,0,0,0,0.104424472,0.590562583,0,0,0,0,0,0
PGAM1,0,0,0,0,0.103774704,0.152249307,0,0,0,0,0,0
CNDP2,0,0,0,0,0.103141211,0.027241783,0,0,-0.008280898,0.885275482,0,0
KLHL21,0,0,0,0,0.102764224,0.340064234,0,0,0,0,0,0
RNF167,0,0,0,0,0.101874877,0.311012145,-0.010230577,0.930550695,0,0,0,0
RTN2,0,0,0,0,0.09968157,0.357270362,0,0,0,0,0,0
MPC2,0,0,0,0,0.099405614,0.111692287,0,0,0.142545042,0.050826648,0.095780495,0.276984248
BAMBI,0,0,0,0,0.099358087,0.653472625,0.102164024,0.550619667,0,0,-0.010789637,0.949483504
IQGAP1,0,0,0,0,0.09910543,0.227257837,0.154100884,0.093075526,0,0,0.14891607,0.113776618
ENOPH1,0,0,0,0,0.098557627,0.064255771,0,0,0,0,0,0
DNAJB2,0,0,0,0,0.09633148,0.071590007,0,0,0,0,-0.006472349,0.922840139
SYNGR3,0,0,0,0,0.095982995,0.24871106,0,0,0,0,0,0
NSDHL,0,0,0,0,0.094340436,0.452109521,0,0,0,0,0,0
CEBPZ,0,0,0,0,-0.000548609,0.996303327,0,0,-0.013680115,0.831137599,0,0
VAPB,0,0,0,0,-0.000619398,0.991302353,0,0,0,0,0,0
PDHX,0,0,0,0,-0.000674204,0.989641021,0,0,0,0,0,0
JMJD6,0,0,0,0,-0.000905676,0.991112955,0,0,-0.008389971,0.91760804,-0.003517314,0.974829648
HDAC6,0,0,0,0,-0.00097249,0.990024501,0,0,0,0,0,0
PARP1,0,0,0,0,-0.00107962,0.981645105,-0.006886862,0.862226443,-0.014191414,0.753405876,0,0
ZNF131,0,0,0,0,-0.001108283,0.99104194,0,0,-0.015136767,0.845383649,-0.0110807,0.870113455
RNMT,0,0,0,0,-0.001152047,0.978053264,-0.00808245,0.847719603,0,0,0,0
WIPF2,0,0,0,0,-0.001892903,0.970672678,0,0,0,0,0,0
DNAJB1,0,0,0,0,-0.002197116,0.983648751,0,0,0,0,0,0
SPTAN1,0,0,0,0,-0.002397205,0.966249067,0,0,0,0,-0.014262121,0.809157148
SNX13,0,0,0,0,-0.002429533,0.95702654,0,0,0,0,0,0
DAG1,0,0,0,0,-0.002452541,0.975808838,0,0,-0.00378077,0.95336342,-0.011098444,0.873872394
PIK3R4,0,0,0,0,-0.002455184,0.975169401,0,0,0,0,-0.000697216,0.997440168
TOPBP1,0,0,0,0,-0.002563873,0.977255514,0,0,0,0,0,0
HAT1,0,0,0,0,-0.002662952,0.976151621,0.078461504,0.241565653,0,0,0,0
MMP2,0,0,0,0,-0.002851797,0.993529275,0.103486189,0.781627964,0,0,0,0
HTRA1,0,0,0,0,-0.003224786,0.974619304,0,0,0,0,0.156488177,0.024081532
DNMT1,0,0,0,0,-0.003545463,0.9555615,-0.006722502,0.939242051,0,0,0,0
CENPE,0,0,0,0,-0.003636683,0.980581517,0,0,0,0,0,0
DLD,0,0,0,0,-0.003745289,0.944172087,0,0,0,0,-0.004055307,0.961960456
CCNE2,0,0,0,0,-0.003968075,0.978651161,0,0,0,0,0,0
PAFAH1B1,0,0,0,0,-0.003999513,0.936145682,0,0,0,0,0,0
CRTAP,0,0,0,0,-0.00492005,0.924942416,-0.000135203,0.997937044,0,0,0,0
WDR7,0,0,0,0,-0.004973888,0.917597362,0,0,0,0,0,0
LGALS8,0,0,0,0,-0.005075931,0.941205004,0,0,0,0,0,0
NNT,0,0,0,0,-0.005332825,0.892327757,-0.008269571,0.861418285,0,0,0,0
SATB1,0,0,0,0,-0.005466882,0.911925506,0,0,0,0,0,0
NUP93,0,0,0,0,-0.005505178,0.934933695,-0.009590654,0.873962628,0,0,0,0
TBPL1,0,0,0,0,-0.005638109,0.944025142,0,0,0,0,0,0
CGRRF1,0,0,0,0,-0.005956701,0.956465292,-0.005154568,0.95701536,0,0,0,0
ADO,0,0,0,0,-0.006509684,0.924309318,0.093710749,0.244706634,0,0,0.098818424,0.194504406
ADAT1,0,0,0,0,-0.007010104,0.939855665,0,0,-0.017750067,0.845559544,0,0
SMC4,0,0,0,0,-0.007360597,0.945196275,0,0,0,0,0,0
ATMIN,0,0,0,0,-0.007367949,0.87187168,-0.01291605,0.791899912,0,0,-0.012981113,0.839554491
EFCAB14,0,0,0,0,-0.007398521,0.900102629,0,0,0,0,0,0
PSMD9,0,0,0,0,-0.007410323,0.958870529,0,0,0,0,0,0
ARID4B,0,0,0,0,-0.007574193,0.847281907,0,0,0,0,0,0
CREB1,0,0,0,0,-0.008271859,0.86571842,-0.010995402,0.834347259,0,0,0,0
UBE2J1,0,0,0,0,-0.008834996,0.895684341,0,0,0,0,0,0
CXCL2,0,0,0,0,-0.008882568,0.987883702,0,0,0,0,0,0
CDK4,0,0,0,0,-0.008922817,0.951253455,0,0,0,0,0,0
RAB11FIP2,0,0,0,0,-0.009356839,0.816050895,0,0,-0.00497071,0.941195375,-0.009146871,0.861378065
LRRC41,0,0,0,0,-0.009698509,0.918734028,0,0,0,0,0,0
FBXO11,0,0,0,0,-0.01034786,0.818660055,0,0,0,0,0,0
DDX10,0,0,0,0,-0.011445539,0.85064915,-0.01197671,0.826112498,0,0,-0.010448791,0.894510695
TRAK2,0,0,0,0,-0.011682562,0.815904515,0,0,0,0,0,0
TATDN2,0,0,0,0,-0.011851276,0.854451032,0,0,0,0,0,0
KIF5C,0,0,0,0,-0.011981444,0.774904709,0,0,0,0,0,0
IDE,0,0,0,0,-0.01214172,0.864826702,0,0,0,0,-0.003765925,0.958127063
VGLL4,0,0,0,0,-0.012224488,0.894954569,0,0,0,0,0,0
ETV1,0,0,0,0,-0.012811545,0.852669943,-0.003270701,0.973779966,0,0,0,0
PMM2,0,0,0,0,-0.012903084,0.936459461,0,0,0,0,0,0
MTERF3,0,0,0,0,-0.013225685,0.920259041,0,0,0,0,0,0
HS2ST1,0,0,0,0,-0.01334974,0.78573204,-0.010450861,0.854437878,0,0,0,0
LRP10,0,0,0,0,-0.013448566,0.92070821,0,0,0,0,0,0
SOX2,0,0,0,0,-0.013690628,0.90736975,0.094237313,0.142095484,0,0,0,0
SMARCD2,0,0,0,0,-0.014261417,0.916878304,0,0,0,0,0,0
SNX7,0,0,0,0,-0.014507037,0.922295098,0,0,0,0,0,0
DHX29,0,0,0,0,-0.01521653,0.763863914,0,0,0,0,0,0
MCOLN1,0,0,0,0,-0.015260564,0.940781149,0,0,0,0,0,0
KAT6B,0,0,0,0,-0.01566527,0.717696225,0,0,0,0,0,0
ARNT2,0,0,0,0,-0.015889982,0.785535278,0,0,-0.011424514,0.834521082,0,0
BRCA1,0,0,0,0,-0.016650168,0.89345917,0,0,0,0,0,0
CAST,0,0,0,0,-0.01693951,0.767093608,0,0,0,0,-0.015428919,0.784798138
CDC25B,0,0,0,0,-0.017518514,0.851300488,0,0,0,0,0,0
GOLT1B,0,0,0,0,-0.017830887,0.77761118,0,0,0,0,0,0
ARID5B,0,0,0,0,-0.017936409,0.741143093,0,0,0,0,-0.014496382,0.849449246
CPNE3,0,0,0,0,-0.01798896,0.843926092,0,0,0,0,0,0
MYCBP2,0,0,0,0,-0.01816832,0.737294064,0,0,-0.016494364,0.785744211,0,0
NRAS,0,0,0,0,0,0,4.53E-06,0.999904443,0,0,0,0
INSIG1,0,0,0,0,0,0,0.277684705,0.206432314,0.190538373,0.093087593,0,0
RNH1,0,0,0,0,0,0,0.245332115,0.629703334,0,0,0,0
TOP2A,0,0,0,0,0,0,0.215909905,0.661065459,0,0,0,0
CLIC4,0,0,0,0,0,0,0.208608254,0.128963354,0,0,0.123413941,0.296780798
DUSP14,0,0,0,0,0,0,0.201021631,0.725411854,0,0,0,0
TJP1,0,0,0,0,0,0,0.193869395,0.451926744,0,0,0,0
CDK1,0,0,0,0,0,0,0.171336029,0.736446707,0,0,0.181041458,0.74505862
TRAPPC6A,0,0,0,0,0,0,0.16951557,0.587418092,0,0,0.113595914,0.739210783
CDK7,0,0,0,0,0,0,0.151507602,0.770800318,0,0,0,0
CETN3,0,0,0,0,0,0,0.150935897,0.054069146,0,0,0,0
DDB2,0,0,0,0,0,0,0.146503997,0.532140912,0,0,0,0
CEBPD,0,0,0,0,0,0,0.133391138,0.65238331,0,0,0,0
PROS1,0,0,0,0,0,0,0.131940805,0.18161377,-0.000583448,0.996348896,0,0
CCNB2,0,0,0,0,0,0,0.124268302,0.79020047,0,0,0.209988003,0.674195094
RAI14,0,0,0,0,0,0,0.12195824,0.190759845,0,0,0,0
ETS1,0,0,0,0,0,0,0.119147904,0.336859558,0,0,0,0
DERA,0,0,0,0,0,0,0.118606679,0.302953272,0,0,-0.013349553,0.918261007
AURKA,0,0,0,0,0,0,0.11642466,0.602609054,0,0,0.147661146,0.648828852
TSPAN6,0,0,0,0,0,0,0.113726166,0.314065856,0,0,0,0
SYPL1,0,0,0,0,0,0,0.113187422,0.254671986,0,0,0.163868736,0.121836006
NPC1,0,0,0,0,0,0,0.112976116,0.398060964,0,0,0.111335223,0.226730478
ABHD4,0,0,0,0,0,0,0.109968383,0.536317187,0,0,0,0
USP6NL,0,0,0,0,0,0,0.10817699,0.296614198,0,0,0,0
ORC1,0,0,0,0,0,0,0.107817611,0.846825911,0,0,0,0
LAP3,0,0,0,0,0,0,0.105700042,0.090974748,0,0,0.104675106,0.232785741
LIPA,0,0,0,0,0,0,0.104982776,0.493564502,0,0,0.156803206,0.208110244
FBXL12,0,0,0,0,0,0,0.102815535,0.712908224,0,0,0,0
ID2,0,0,0,0,0,0,0.1018173,0.502799228,0,0,0,0
PRSS23,0,0,0,0,0,0,0.101040582,0.366574481,0.11688721,0.28361109,0,0
EBP,0,0,0,0,0,0,0.100907263,0.516537206,0.12922292,0.361629951,0,0
MTFR1,0,0,0,0,0,0,0.100333622,0.443226757,0,0,0,0
CBR1,0,0,0,0,0,0,0.090274555,0.354369923,0,0,-0.005772503,0.958225088
VPS72,0,0,0,0,0,0,0.088987385,0.313806156,0,0,0,0
TXNDC9,0,0,0,0,0,0,0.083766583,0.442600128,0,0,-0.015180585,0.881978219
DYRK3,0,0,0,0,0,0,0.083460536,0.713550647,0,0,0,0
PSMD10,0,0,0,0,0,0,0.078538306,0.297223784,0.122963762,0.09801904,0,0
ST7,0,0,0,0,0,0,-0.000291827,0.99784655,0,0,-0.002434992,0.981399408
CAB39,0,0,0,0,0,0,-0.00118281,0.980000744,0,0,0,0
TPD52L2,0,0,0,0,0,0,-0.001596434,0.986735835,0,0,0,0
ZMYM2,0,0,0,0,0,0,-0.001633478,0.95742583,-0.006864287,0.854256908,0,0
DUSP11,0,0,0,0,0,0,-0.001859892,0.985348086,0,0,0,0
FBXO21,0,0,0,0,0,0,-0.002626548,0.965506672,0,0,0,0
KAT6A,0,0,0,0,0,0,-0.003033739,0.937723412,0,0,0,0
FRS2,0,0,0,0,0,0,-0.003124402,0.939639984,0,0,0,0
H2AFV,0,0,0,0,0,0,-0.003625523,0.93184098,0,0,0,0
HSD17B10,0,0,0,0,0,0,-0.004021938,0.979931271,0,0,0,0
MAN2B1,0,0,0,0,0,0,-0.004028039,0.981914997,0,0,0,0
NR3C1,0,0,0,0,0,0,-0.004241139,0.933274635,-0.011786977,0.829816342,0,0
GLRX,0,0,0,0,0,0,-0.004334688,0.976024317,0,0,0,0
GNPDA1,0,0,0,0,0,0,-0.004486843,0.962431011,0,0,0,0
MYO10,0,0,0,0,0,0,-0.004563856,0.948088493,0,0,-0.008657532,0.915511844
ZDHHC6,0,0,0,0,0,0,-0.004744714,0.95739012,0,0,0,0
FOSL1,0,0,0,0,0,0,-0.004894617,0.993037531,0.164838896,0.771982948,0,0
SLC25A4,0,0,0,0,0,0,-0.004934865,0.941809355,0,0,0,0
UTP14A,0,0,0,0,0,0,-0.005035768,0.958688728,0,0,0,0
SENP6,0,0,0,0,0,0,-0.005087788,0.884073742,0,0,0,0
ABL1,0,0,0,0,0,0,-0.00554407,0.958867474,0,0,0,0
EPRS,0,0,0,0,0,0,-0.005603254,0.91107183,0,0,0,0
AKT1,0,0,0,0,0,0,-0.00588685,0.939270931,0,0,0,0
REEP5,0,0,0,0,0,0,-0.006007024,0.922792148,0,0,0,0
COL4A1,0,0,0,0,0,0,-0.006160805,0.970928347,0,0,0,0
CRKL,0,0,0,0,0,0,-0.006218914,0.877719903,0,0,0,0
ARHGEF2,0,0,0,0,0,0,-0.006370117,0.936593296,0,0,-0.010599213,0.875865815
ACLY,0,0,0,0,0,0,-0.00652415,0.922777922,0,0,0,0
FAH,0,0,0,0,0,0,-0.006563792,0.977447395,0,0,0.135026307,0.558124043
ABCB6,0,0,0,0,0,0,-0.007262477,0.938435492,0,0,0,0
SMC1A,0,0,0,0,0,0,-0.007280537,0.870229736,0,0,0,0
ALDOC,0,0,0,0,0,0,-0.007495428,0.907439783,0,0,0.118307572,0.106424111
MAPKAPK2,0,0,0,0,0,0,-0.008806325,0.9502438,0,0,0,0
GNAI1,0,0,0,0,0,0,-0.00881541,0.923410582,0,0,0,0
RRP8,0,0,0,0,0,0,-0.008871915,0.95314964,0,0,0,0
ARHGEF12,0,0,0,0,0,0,-0.009130211,0.795546311,0,0,0,0
GNAI2,0,0,0,0,0,0,-0.009634139,0.848835945,0,0,0,0
ZNF274,0,0,0,0,0,0,-0.009734283,0.933521712,0,0,0,0
PIH1D1,0,0,0,0,0,0,-0.009845071,0.939694656,0,0,0,0
MICALL1,0,0,0,0,0,0,-0.010136979,0.953508157,0,0,0,0
PSMG1,0,0,0,0,0,0,-0.010205476,0.943624565,0,0,0,0
PAICS,0,0,0,0,0,0,-0.010818685,0.868475587,0,0,0.109645518,0.105225622
CHMP6,0,0,0,0,0,0,-0.012024322,0.972294407,0,0,0,0
SFN,0,0,0,0,0,0,-0.012135706,0.979011999,0,0,0,0
NOTCH1,0,0,0,0,0,0,-0.012195027,0.920781554,0,0,-0.011445633,0.899839371
NFATC3,0,0,0,0,0,0,-0.012601499,0.873600795,0,0,0,0
CCNH,0,0,0,0,0,0,-0.013070381,0.783937404,0,0,0,0
UBE3C,0,0,0,0,0,0,-0.013206183,0.767195048,0,0,0,0
VAV3,0,0,0,0,0,0,-0.01326853,0.863706539,0,0,0.132593845,0.580141468
MSH6,0,0,0,0,0,0,0,0,3.71E-05,0.999322974,0,0
LAGE3,0,0,0,0,0,0,0,0,0.189469061,0.405532705,0.12642994,0.643917172
EIF4EBP1,0,0,0,0,0,0,0,0,0.178489028,0.638205847,0,0
PNP,0,0,0,0,0,0,0,0,0.153191981,0.47615747,0,0
ALAS1,0,0,0,0,0,0,0,0,0.152382336,0.065469619,0,0
TWF2,0,0,0,0,0,0,0,0,0.145544084,0.296653497,0,0
CREG1,0,0,0,0,0,0,0,0,0.145220705,0.045110331,0,0
LYPLA1,0,0,0,0,0,0,0,0,0.143118916,0.205835055,0,0
PMAIP1,0,0,0,0,0,0,0,0,0.138891755,0.678180979,0,0
GTF2A2,0,0,0,0,0,0,0,0,0.1385762,0.243331273,0,0
SDHB,0,0,0,0,0,0,0,0,0.136514056,0.057226242,0,0
CDCA4,0,0,0,0,0,0,0,0,0.136443037,0.680428742,-0.009425393,0.9797554
PCCB,0,0,0,0,0,0,0,0,0.135559303,0.101261846,0.105142517,0.224182232
THAP11,0,0,0,0,0,0,0,0,0.135311323,0.343562512,0,0
NGRN,0,0,0,0,0,0,0,0,0.133213719,0.049351569,0,0
UBE2L6,0,0,0,0,0,0,0,0,0.12761028,0.250490317,0.127228957,0.434398795
ACAT2,0,0,0,0,0,0,0,0,0.12731702,0.231939181,0,0
DRAP1,0,0,0,0,0,0,0,0,0.127121788,0.062459268,0,0
FIS1,0,0,0,0,0,0,0,0,0.122359584,0.139740638,0,0
FDFT1,0,0,0,0,0,0,0,0,0.121526116,0.063124623,-0.013893535,0.876163479
XBP1,0,0,0,0,0,0,0,0,0.11972671,0.200409693,-0.008441012,0.937813693
TOMM70A,0,0,0,0,0,0,0,0,0.119266736,0.127559117,0,0
ATP6V1D,0,0,0,0,0,0,0,0,0.118876472,0.17819741,0,0
SLC25A14,0,0,0,0,0,0,0,0,0.118862097,0.199506104,-0.014685093,0.893540646
RHEB,0,0,0,0,0,0,0,0,0.118828255,0.099539732,0,0
SGCB,0,0,0,0,0,0,0,0,-0.000191955,0.999099838,0,0
SNAP25,0,0,0,0,0,0,0,0,-0.000409745,0.996385685,-0.005311099,0.957970505
ATP2C1,0,0,0,0,0,0,0,0,-0.000690216,0.988088733,0,0
MAPKAPK5,0,0,0,0,0,0,0,0,-0.000999619,0.988411957,0,0
KIAA0907,0,0,0,0,0,0,0,0,-0.001374007,0.981715721,0,0
G3BP1,0,0,0,0,0,0,0,0,-0.002095448,0.991377408,0,0
HYOU1,0,0,0,0,0,0,0,0,-0.002148595,0.960422901,0,0
ATP11B,0,0,0,0,0,0,0,0,-0.002380999,0.978216237,0,0
KCNK1,0,0,0,0,0,0,0,0,-0.003908046,0.963778183,0,0
PPIE,0,0,0,0,0,0,0,0,-0.003952651,0.965744752,0,0
SLC35A1,0,0,0,0,0,0,0,0,-0.004467281,0.948443812,0,0
ATF6,0,0,0,0,0,0,0,0,-0.004800056,0.940495411,0,0
MAPKAPK3,0,0,0,0,0,0,0,0,-0.004897057,0.977108505,0.111798891,0.655040745
HADH,0,0,0,0,0,0,0,0,-0.005087808,0.96615244,-0.012703956,0.919251126
ACAA1,0,0,0,0,0,0,0,0,-0.006208045,0.946544692,0,0
CLPX,0,0,0,0,0,0,0,0,-0.006280109,0.935183014,0,0
MAP3K4,0,0,0,0,0,0,0,0,-0.006340603,0.885325518,0,0
SLC25A13,0,0,0,0,0,0,0,0,-0.00644722,0.962538676,0.157507745,0.127581922
LPGAT1,0,0,0,0,0,0,0,0,-0.006639842,0.92136153,0,0
CYB561,0,0,0,0,0,0,0,0,-0.006704197,0.947217525,0,0
RALA,0,0,0,0,0,0,0,0,-0.006926542,0.927227415,0,0
PTK2,0,0,0,0,0,0,0,0,-0.007059443,0.841852475,0,0
EML3,0,0,0,0,0,0,0,0,-0.007144261,0.970867912,-0.010450876,0.950967888
BMP4,0,0,0,0,0,0,0,0,-0.00786676,0.982421152,0,0
PSMF1,0,0,0,0,0,0,0,0,-0.007945959,0.898035614,0,0
GFOD1,0,0,0,0,0,0,0,0,-0.008869229,0.861971017,0,0
AKAP8,0,0,0,0,0,0,0,0,-0.008946133,0.914506021,-0.007447136,0.937113507
ERBB2,0,0,0,0,0,0,0,0,-0.009909338,0.964160929,0,0
CDK19,0,0,0,0,0,0,0,0,-0.009913519,0.883506658,0,0
TIPARP,0,0,0,0,0,0,0,0,-0.011780935,0.915157891,0,0
LRRC16A,0,0,0,0,0,0,0,0,-0.011929674,0.856274145,0,0
FHL2,0,0,0,0,0,0,0,0,-0.012486182,0.918682535,0,0
SNCA,0,0,0,0,0,0,0,0,-0.012520726,0.91510153,-0.000157687,0.999001011
SNX11,0,0,0,0,0,0,0,0,-0.013663442,0.931689298,0,0
BAG3,0,0,0,0,0,0,0,0,-0.014139211,0.920339336,0,0
SIRT3,0,0,0,0,0,0,0,0,-0.014436492,0.890754021,0,0
SHC1,0,0,0,0,0,0,0,0,-0.014597717,0.929167852,-0.006431669,0.964843069
TLK2,0,0,0,0,0,0,0,0,-0.014898295,0.826447526,0,0
DHDDS,0,0,0,0,0,0,0,0,-0.016030328,0.83470711,0,0
TCEA2,0,0,0,0,0,0,0,0,-0.016107709,0.869222338,0,0
TLE1,0,0,0,0,0,0,0,0,-0.016119897,0.855531406,0,0
PPP2R5E,0,0,0,0,0,0,0,0,-0.016237384,0.753095839,0,0
IPO13,0,0,0,0,0,0,0,0,-0.016585693,0.811057376,-0.006483126,0.933441123
NPDC1,0,0,0,0,0,0,0,0,-0.016657136,0.887797946,0,0
RASA1,0,0,0,0,0,0,0,0,-0.016846842,0.746854493,-0.015175783,0.742623814
PRUNE,0,0,0,0,0,0,0,0,-0.017911386,0.872860244,0,0
NUP88,0,0,0,0,0,0,0,0,-0.018369589,0.832856181,0,0
CDC25A,0,0,0,0,0,0,0,0,0,0,0.244667059,0.475003843
ITGAE,0,0,0,0,0,0,0,0,0,0,0.188677171,0.396018801
KIAA1033,0,0,0,0,0,0,0,0,0,0,0.144976519,0.073928835
TLR4,0,0,0,0,0,0,0,0,0,0,0.130213647,0.285692056
CSRP1,0,0,0,0,0,0,0,0,0,0,0.128543453,0.104844223
PPP2R5A,0,0,0,0,0,0,0,0,0,0,0.117979371,0.095765783
PYGL,0,0,0,0,0,0,0,0,0,0,0.117280197,0.487206139
ADGRE5,0,0,0,0,0,0,0,0,0,0,0.114324362,0.660209594
SACM1L,0,0,0,0,0,0,0,0,0,0,0.111924519,0.090792792
HSD17B11,0,0,0,0,0,0,0,0,0,0,0.105567015,0.274267218
ACOT9,0,0,0,0,0,0,0,0,0,0,0.102782019,0.347716817
DCK,0,0,0,0,0,0,0,0,0,0,0.101097436,0.204592631
PHKA1,0,0,0,0,0,0,0,0,0,0,0.100170893,0.444755437
C5,0,0,0,0,0,0,0,0,0,0,0.099526942,0.367501835
PRCP,0,0,0,0,0,0,0,0,0,0,0.096169278,0.270583016
SNX6,0,0,0,0,0,0,0,0,0,0,0.093736066,0.139966574
NMT1,0,0,0,0,0,0,0,0,0,0,-0.000928081,0.983704812
LSM5,0,0,0,0,0,0,0,0,0,0,-0.001186309,0.992309977
COASY,0,0,0,0,0,0,0,0,0,0,-0.00135079,0.994067291
PGRMC1,0,0,0,0,0,0,0,0,0,0,-0.002078241,0.985214566
CIAPIN1,0,0,0,0,0,0,0,0,0,0,-0.00266833,0.980562
IGHMBP2,0,0,0,0,0,0,0,0,0,0,-0.002889905,0.985839801
LIG1,0,0,0,0,0,0,0,0,0,0,-0.003127623,0.982170221
AARS,0,0,0,0,0,0,0,0,0,0,-0.00402193,0.949092374
HSPA4,0,0,0,0,0,0,0,0,0,0,-0.004171544,0.964497857
EPN2,0,0,0,0,0,0,0,0,0,0,-0.004183945,0.956694284
YME1L1,0,0,0,0,0,0,0,0,0,0,-0.005240279,0.927540344
UBQLN2,0,0,0,0,0,0,0,0,0,0,-0.006184676,0.91855035
CTSL,0,0,0,0,0,0,0,0,0,0,-0.006890185,0.925656616
COPB2,0,0,0,0,0,0,0,0,0,0,-0.006894863,0.915263522
GRB10,0,0,0,0,0,0,0,0,0,0,-0.007353418,0.909710695
GNA15,0,0,0,0,0,0,0,0,0,0,-0.008330971,0.980274226
ITGB1BP1,0,0,0,0,0,0,0,0,0,0,-0.009678194,0.8848515
