Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NAC_Pval,OFC,OFC_Pval,SUB,SUB_Pval
PXMP2,0,0,-0.051828805,0.95546111,0,0,0,0,0,0,0,0
BIRC2,0,0,-0.054915191,0.801006144,0,0,-0.028487821,0.830277369,0,0,-0.017658231,0.915385961
CHIC2,0,0,-0.05508133,0.920829848,0,0,0,0,0,0,0.186532122,0.507025869
TPD52L2,0,0,-0.058844759,0.830400468,-0.006716175,0.968258488,0,0,0,0,0,0
CREB1,0,0,-0.059706638,0.750555304,0,0,0,0,0,0,0,0
ANKRD10,0,0,-0.060130326,0.838627936,0,0,0,0,0,0,0,0
IGHMBP2,0,0,-0.060716172,0.910767973,0,0,0,0,0,0,0,0
ECD,0,0,-0.061945076,0.819310509,0,0,-0.036660718,0.778212668,-0.014931945,0.917204799,0,0
HTATSF1,0,0,-0.06720635,0.742012374,0,0,0,0,0,0,0,0
BAX,0,0,-0.067708066,0.950322061,0,0,0,0,0,0,0,0
BDH1,0,0,-0.071927365,0.90344698,-0.013060776,0.972799731,0.333644577,0.510802717,-0.028857528,0.927111607,0.234289601,0.603336635
NIT1,0,0,-0.073041685,0.892774297,-0.00042465,0.998925483,0,0,0,0,0,0
SH3BP5,0,0,-0.081496016,0.864785757,0,0,0,0,0,0,0,0
ASCC3,0,0,-0.081747439,0.65215122,0,0,0,0,0,0,0,0
HERC6,0,0,-0.084210751,0.813531832,0,0,0,0,0,0,0,0
PMAIP1,0,0,-0.08520214,0.950044423,0.225101385,0.763118771,0,0,0,0,0.740258,0.333713503
VPS72,0,0,-0.085320083,0.791240956,-0.016902409,0.930004004,0,0,0,0,0,0
CALU,0,0,-0.086477866,0.655066675,0,0,0,0,0,0,0,0
TM9SF3,0,0,-0.087146884,0.67043596,0,0,0,0,0,0,0,0
SMNDC1,0,0,-0.087720865,0.87188594,-0.004476076,0.985564011,0,0,0,0,0,0
TLK2,0,0,-0.088710603,0.726544637,-0.015782896,0.899867267,0,0,0,0,0,0
TCEAL4,0,0,-0.095394682,0.576911817,0,0,0,0,0,0,0,0
ABCB6,0,0,-0.098644058,0.797246889,0,0,0,0,0,0,0,0
PPARD,0,0,-0.099054131,0.80811316,0,0,0.287338935,0.516396844,0,0,0.182953164,0.489539864
MTF2,0,0,-0.105827647,0.701113521,0,0,-0.001196024,0.991943324,0,0,0,0
YTHDF1,0,0,-0.108441684,0.760009839,0,0,0,0,0,0,-0.01367352,0.941657286
HIST1H2BK,0,0,-0.110206774,0.91297534,0,0,0,0,0,0,0,0
NPRL2,0,0,-0.110327442,0.839690578,-0.015580396,0.96430401,0,0,0,0,-0.028255242,0.946566941
ETS1,0,0,-0.112972019,0.787810318,0,0,0,0,0,0,0,0
CCNH,0,0,-0.113529814,0.682411198,0.206613578,0.092960535,-0.022183138,0.84095808,0,0,0,0
CSNK2A2,0,0,-0.118792614,0.816550617,0,0,0,0,0,0,0,0
ADH5,0,0,-0.119151087,0.599817645,0,0,0,0,0,0,0,0
PSMD10,0,0,-0.12526653,0.650302112,0,0,0,0,0,0,-0.020742267,0.903114171
EZH2,0,0,-0.126879108,0.886904077,0,0,-0.009094059,0.983302314,0,0,0,0
NOS3,0,0,-0.127712255,0.931300311,-0.021097081,0.979320446,0,0,0,0,0,0
COG4,0,0,-0.128652119,0.752512724,0,0,0,0,0,0,0,0
OXSR1,0,0,-0.129546889,0.691524177,0,0,0,0,0,0,0,0
ATP5S,0,0,-0.131190909,0.777066404,0,0,0,0,0,0,-0.028472846,0.90018547
NSDHL,0,0,-0.131621167,0.837818913,0,0,0,0,0,0,0,0
PTPN12,0,0,-0.132154421,0.579007634,0,0,0,0,0,0,0,0
TEX10,0,0,-0.132348221,0.728549896,0,0,0,0,0,0,0,0
POP4,0,0,-0.133488997,0.784934179,-0.019976229,0.945991884,0,0,0,0,0,0
KIF20A,0,0,-0.136117721,0.946954981,0,0,0,0,0,0,0,0
MRPL19,0,0,-0.136339294,0.476442246,0,0,0,0,0,0,0,0
PPIE,0,0,0,0,7.29E-05,0.999744553,0,0,0,0,0,0
ADCK3,0,0,0,0,1.50E-05,0.999966088,0,0,0,0,0.182347526,0.507402927
UBR7,0,0,0,0,0.585319883,0.639197197,0,0,0,0,0,0
TSPAN4,0,0,0,0,0.489503155,0.560575519,0,0,0.230514685,0.757083743,0.380234344,0.682990149
TES,0,0,0,0,0.429133296,0.579695459,0,0,0.484609942,0.529479038,0,0
MYL9,0,0,0,0,0.4284957,0.564554208,0.427802242,0.508492141,0.253212211,0.718026551,0,0
BMP4,0,0,0,0,0.405874254,0.631195775,0,0,0,0,0,0
EIF4EBP1,0,0,0,0,0.400779395,0.684927503,0,0,0,0,0,0
NFATC4,0,0,0,0,0.384665316,0.333259552,0,0,0,0,0,0
PTPRK,0,0,0,0,0.360240784,0.64852334,0,0,0,0,0.82576012,0.397678212
CDK7,0,0,0,0,0.3509485,0.79398437,0.909381797,0.436275013,0,0,0,0
ID2,0,0,0,0,0.342251157,0.036049212,0,0,0,0,0,0
BAG3,0,0,0,0,0.307523068,0.359652872,0,0,0.31963771,0.312260614,0,0
ADI1,0,0,0,0,0.307331886,0.43610486,0,0,0,0,0,0
CGRRF1,0,0,0,0,0.296067675,0.243036867,0,0,0.29187168,0.296051357,0,0
DECR1,0,0,0,0,0.295599175,0.12798272,-0.013608694,0.932814609,0.340880562,0.134079982,0,0
TMEM2,0,0,0,0,0.285173767,0.030031901,0,0,0,0,0.188721412,0.513875919
PUF60,0,0,0,0,0.283809505,0.68990186,0.539862886,0.374533695,0.688240337,0.32666528,0.376809331,0.65098944
CCDC85B,0,0,0,0,0.275676208,0.601454966,0,0,0,0,0,0
CBR3,0,0,0,0,0.275163749,0.688694929,0,0,0,0,0,0
MCM3,0,0,0,0,0.249754362,0.377425986,0,0,0,0,0,0
ITGAE,0,0,0,0,0.243558564,0.620252829,0,0,0,0,0,0
ADGRG1,0,0,0,0,0.243100449,0.199232034,0.234533784,0.30190181,0.302619591,0.270242639,0.222895023,0.410177633
MALT1,0,0,0,0,0.242475562,0.288846389,0,0,0,0,0,0
MAPKAPK3,0,0,0,0,0.226498766,0.584998502,0,0,0.512874161,0.178809061,0,0
WFS1,0,0,0,0,0.219027492,0.296544707,0.538479893,0.031789424,0.314940448,0.161252447,0,0
SPAG4,0,0,0,0,0.217854984,0.830201919,0.408990435,0.755871819,0,0,0.293102405,0.810687589
PLSCR1,0,0,0,0,0.214228103,0.554451773,0,0,0,0,0,0
CPNE3,0,0,0,0,0.209374147,0.311660959,0,0,0.288535207,0.135672667,-0.002352333,0.990546923
SLC35F2,0,0,0,0,0.206885362,0.635930685,0,0,0,0,0,0
VAPB,0,0,0,0,-0.000252225,0.998429773,-0.017006954,0.889559218,0,0,0,0
PKIG,0,0,0,0,-0.000420057,0.998250718,0,0,0,0,0,0
CYB561,0,0,0,0,-0.001206554,0.995191403,0,0,0,0,0,0
CIAPIN1,0,0,0,0,-0.001457033,0.994389949,0,0,-0.013172003,0.944813662,0,0
TRAP1,0,0,0,0,-0.0015543,0.989677194,0,0,0,0,0,0
ARFIP2,0,0,0,0,-0.00314124,0.986609456,0,0,-0.003421314,0.986364233,0,0
DNTTIP2,0,0,0,0,-0.00351657,0.973822473,0,0,0,0,0,0
DNM1L,0,0,0,0,-0.003573874,0.976505102,0,0,0,0,0,0
DLD,0,0,0,0,-0.004376399,0.96717759,0,0,0,0,-0.009225036,0.959753965
PTK2,0,0,0,0,-0.004485673,0.962528871,0,0,0,0,0,0
MTFR1,0,0,0,0,-0.004750279,0.989744324,-0.004592665,0.987925425,0,0,0,0
SLC35A1,0,0,0,0,-0.005086005,0.978004133,0,0,-0.006179989,0.969598377,0,0
VDAC1,0,0,0,0,-0.005461102,0.966674603,0,0,0,0,-0.014975633,0.942438517
SPTLC2,0,0,0,0,-0.005505386,0.969746539,0,0,0,0,0.212223346,0.378205778
ANXA7,0,0,0,0,-0.005720208,0.96552723,0,0,0,0,0,0
ATMIN,0,0,0,0,-0.006470812,0.951327897,-0.025733809,0.836629821,-0.023939462,0.873136279,0,0
EDEM1,0,0,0,0,-0.007214529,0.969143325,0,0,-0.001861547,0.991998627,0.231238959,0.279962331
WRB,0,0,0,0,-0.007770812,0.956737895,0,0,0,0,0,0
RAB21,0,0,0,0,-0.00848654,0.945531303,0,0,-0.02915739,0.867836596,0,0
XPO7,0,0,0,0,-0.008617301,0.932757839,0,0,0,0,0,0
ZNF589,0,0,0,0,-0.008822807,0.971128889,0,0,-0.013437857,0.949211744,0,0
MCUR1,0,0,0,0,-0.009238711,0.949407969,0,0,0,0,-0.020456435,0.919367163
NNT,0,0,0,0,-0.009636434,0.91263761,0,0,-0.019227335,0.881005369,-0.018504163,0.915822872
ZMYM2,0,0,0,0,-0.010407139,0.905467304,0,0,0,0,0,0
SPR,0,0,0,0,-0.01047705,0.982433345,0,0,0,0,-0.008425319,0.991493654
CNOT4,0,0,0,0,-0.010691667,0.930226814,0,0,0,0,0,0
HSPD1,0,0,0,0,-0.010721396,0.916136445,0,0,0,0,0,0
USP22,0,0,0,0,-0.010811144,0.92894817,-0.018289164,0.850555958,0,0,0,0
CCNB1,0,0,0,0,-0.010967286,0.974351266,0,0,0,0,0,0
GRB10,0,0,0,0,-0.012761834,0.918527667,-0.025166515,0.79957712,-0.017904909,0.886702057,0,0
HDAC2,0,0,0,0,-0.012921823,0.921229767,0,0,0,0,0,0
GTF2E2,0,0,0,0,-0.013275145,0.961714601,0,0,0,0,0,0
SACM1L,0,0,0,0,-0.013799002,0.915470281,0,0,-0.006878556,0.968412856,0,0
ABCC5,0,0,0,0,-0.013886285,0.921223752,-0.017041436,0.929364861,0,0,0,0
RFNG,0,0,0,0,-0.014165305,0.979860373,0,0,0,0,-0.000956298,0.99876992
PHGDH,0,0,0,0,-0.015474239,0.94782311,0,0,0,0,0,0
STAMBP,0,0,0,0,-0.016885852,0.942782366,0,0,0,0,0,0
PDS5A,0,0,0,0,-0.017084058,0.846822478,0,0,0,0,0,0
RAE1,0,0,0,0,-0.017108637,0.952425134,0,0,-0.027696454,0.944666912,0,0
SMC4,0,0,0,0,-0.017702508,0.943016884,0,0,0,0,-0.011517172,0.954100228
PYGL,0,0,0,0,-0.018004181,0.961344128,0.327281223,0.22495049,0,0,0,0
SCCPDH,0,0,0,0,-0.018233926,0.900706712,0,0,-0.019303637,0.90644139,0,0
GRWD1,0,0,0,0,-0.018867373,0.960254733,0,0,0,0,0,0
BPHL,0,0,0,0,-0.018982809,0.95416691,0,0,0,0,-0.019945515,0.947469159
OXCT1,0,0,0,0,-0.019399749,0.875013248,0,0,-0.024975534,0.889710335,0,0
FOXJ3,0,0,0,0,-0.019749721,0.839728855,0,0,0,0,0,0
HEBP1,0,0,0,0,-0.019937406,0.963517292,0,0,-0.010074925,0.977804547,0,0
ALAS1,0,0,0,0,-0.019991597,0.907035544,0,0,0,0,0,0
KLHL9,0,0,0,0,-0.020432211,0.888430073,0,0,0,0,0,0
ZNF131,0,0,0,0,-0.021242932,0.888541541,0,0,-0.006146765,0.968813874,0,0
DNM1,0,0,0,0,-0.021656362,0.897752244,-0.00665496,0.96832505,0,0,0,0
EPB41L2,0,0,0,0,-0.022696644,0.849963533,0,0,-0.029954297,0.820513402,0,0
PGRMC1,0,0,0,0,-0.02308924,0.876470123,0,0,0,0,0,0
GLOD4,0,0,0,0,-0.023153183,0.870862402,0,0,0,0,0,0
GAPDH,0,0,0,0,-0.023972635,0.847891209,0,0,0,0,0,0
FHL2,0,0,0,0,-0.024149502,0.932451513,0.259183503,0.653936856,0,0,0,0
SLC25A46,0,0,0,0,-0.024363025,0.858541305,0,0,-0.013340262,0.952482756,0,0
AXIN1,0,0,0,0,-0.024548041,0.927023886,0,0,0,0,0,0
NUDT9,0,0,0,0,-0.024824039,0.912004489,0,0,-0.0204572,0.916245061,0,0
GFPT1,0,0,0,0,-0.025294113,0.811068779,0,0,0,0,0,0
CAB39,0,0,0,0,-0.025916804,0.833347563,0,0,-0.013209717,0.940157075,0,0
NUSAP1,0,0,0,0,0,0,0.631393282,0.419240227,0,0,0,0
PRR15L,0,0,0,0,0,0,0.601016507,0.652612664,0.345599045,0.77962617,0.402481473,0.777552952
MUC1,0,0,0,0,0,0,0.576645166,0.661436545,0.328145497,0.804021114,-0.020146442,0.987876205
ORC1,0,0,0,0,0,0,0.504310184,0.701169297,0,0,0,0
MTHFD2,0,0,0,0,0,0,0.472513309,0.357818751,0,0,0,0
PLK1,0,0,0,0,0,0,0.460655286,0.643277933,0,0,0,0
ATF5,0,0,0,0,0,0,0.454388264,0.597109154,0,0,0,0
RNH1,0,0,0,0,0,0,0.448253048,0.729393456,0,0,0,0
COL4A1,0,0,0,0,0,0,0.444646434,0.267791076,0,0,0,0
SNX7,0,0,0,0,0,0,0.420291268,0.162014834,0,0,0,0
BUB1B,0,0,0,0,0,0,0.371692585,0.539355184,0.629343013,0.527172225,0,0
TSKU,0,0,0,0,0,0,0.37049036,0.727214528,0,0,0,0
TRAPPC6A,0,0,0,0,0,0,0.369985166,0.610610561,0.237567099,0.728005783,-0.029570698,0.970678531
SQRDL,0,0,0,0,0,0,0.340903168,0.503489426,0,0,0,0
EVL,0,0,0,0,0,0,0.336116638,0.114466613,0,0,0,0
CCNB2,0,0,0,0,0,0,0.328442115,0.756123318,0,0,0.347289225,0.758143505
PRKCD,0,0,0,0,0,0,0.325637481,0.434367211,0,0,0.208227374,0.51691598
DFFB,0,0,0,0,0,0,0.295592305,0.450635967,0,0,0,0
VPS28,0,0,0,0,0,0,0.257822214,0.626806895,0,0,0,0
SOX4,0,0,0,0,0,0,0.256782421,0.458137354,0,0,0.268842539,0.433430324
NPDC1,0,0,0,0,0,0,0.256075937,0.5420287,0,0,0.205107248,0.543588938
NOL3,0,0,0,0,0,0,0.255353009,0.673071131,-0.02014137,0.964281099,0,0
TRIB3,0,0,0,0,0,0,0.245975223,0.848041285,0.219621202,0.813348504,0,0
PRSS23,0,0,0,0,0,0,0.244776556,0.344439377,-0.018155071,0.940809348,0.176227341,0.599578446
NVL,0,0,0,0,0,0,0.240715454,0.359337078,0,0,0,0
IGFBP3,0,0,0,0,0,0,0.24045322,0.753633357,0,0,0,0
KIF2C,0,0,0,0,0,0,0.23094662,0.813271541,0,0,0,0
RRP1B,0,0,0,0,0,0,-0.001215735,0.993466983,0,0,0,0
FAT1,0,0,0,0,0,0,-0.001967078,0.988818919,0,0,0,0
PHKB,0,0,0,0,0,0,-0.002758036,0.97978603,0,0,-0.009083319,0.946316613
RPS6,0,0,0,0,0,0,-0.002762733,0.986568471,0,0,-0.027886622,0.863468516
HPRT1,0,0,0,0,0,0,-0.003071014,0.986810059,0,0,0,0
SNX13,0,0,0,0,0,0,-0.003331193,0.981728317,0,0,0,0
AKR7A2,0,0,0,0,0,0,-0.003632538,0.988630448,0,0,0,0
PRR7,0,0,0,0,0,0,-0.004012016,0.99030951,0,0,0,0
IPO13,0,0,0,0,0,0,-0.004972681,0.980713057,0,0,-0.017650423,0.917767517
CANT1,0,0,0,0,0,0,-0.005682572,0.983963451,0,0,0,0
HMGCS1,0,0,0,0,0,0,-0.006687979,0.962355867,-0.018757469,0.929964808,0,0
UBE2L6,0,0,0,0,0,0,-0.008685213,0.972587457,0,0,0,0
APBB2,0,0,0,0,0,0,-0.011525064,0.929158347,0,0,0,0
ACOT9,0,0,0,0,0,0,-0.01180072,0.96514856,0,0,0,0
PSRC1,0,0,0,0,0,0,-0.01257945,0.971060015,0,0,0,0
ADAT1,0,0,0,0,0,0,-0.013079574,0.957312748,0,0,0,0
SCYL3,0,0,0,0,0,0,-0.013155149,0.953265152,0,0,0,0
PTPN1,0,0,0,0,0,0,-0.01404824,0.943664593,0,0,0,0
KIF5C,0,0,0,0,0,0,-0.014262115,0.928370999,0,0,0,0
RB1,0,0,0,0,0,0,-0.01442912,0.931616161,0,0,0,0
PPP2R3C,0,0,0,0,0,0,-0.014540842,0.942708454,0,0,0,0
CAPN1,0,0,0,0,0,0,-0.014863935,0.957004156,0,0,0,0
UFM1,0,0,0,0,0,0,-0.01610654,0.932672262,0,0,0,0
RFC2,0,0,0,0,0,0,-0.020065881,0.958552371,0,0,0,0
TESK1,0,0,0,0,0,0,-0.020257893,0.956443859,0,0,-0.030246447,0.922793389
ABL1,0,0,0,0,0,0,-0.022197714,0.927775416,0,0,-0.005219896,0.985444046
SUV39H1,0,0,0,0,0,0,-0.022302062,0.966726848,0,0,0,0
TMEM97,0,0,0,0,0,0,-0.022414823,0.959368459,0,0,0,0
HACD3,0,0,0,0,0,0,-0.022684106,0.896094495,0,0,0,0
ASAH1,0,0,0,0,0,0,-0.022956534,0.893055608,0,0,0,0
LYPLA1,0,0,0,0,0,0,-0.023342774,0.934538452,0,0,0,0
DNAJB2,0,0,0,0,0,0,-0.023545269,0.883418599,0,0,0,0
CDC45,0,0,0,0,0,0,-0.023905822,0.984223901,0,0,0,0
RRP12,0,0,0,0,0,0,-0.024305811,0.912350329,0,0,0,0
MACF1,0,0,0,0,0,0,-0.024346495,0.879431542,0,0,0,0
EPN2,0,0,0,0,0,0,-0.024587954,0.885949488,-0.005560545,0.977330591,0,0
COPS7A,0,0,0,0,0,0,-0.025158714,0.889893757,0,0,0,0
WDTC1,0,0,0,0,0,0,-0.02544587,0.904005095,0,0,0,0
CDKN1B,0,0,0,0,0,0,-0.027404567,0.856154638,0,0,0,0
MAPKAPK5,0,0,0,0,0,0,-0.027941371,0.876222494,0,0,0,0
PTGS2,0,0,0,0,0,0,-0.028002165,0.969155577,0,0,0.306865444,0.642127973
STAT1,0,0,0,0,0,0,-0.029437075,0.835038398,0.222380833,0.18676468,0,0
CEP57,0,0,0,0,0,0,-0.029482364,0.829013454,0,0,0,0
EXT1,0,0,0,0,0,0,-0.030230183,0.914531007,0,0,0,0
SGCB,0,0,0,0,0,0,-0.03134929,0.740475215,0,0,0,0
NGRN,0,0,0,0,0,0,-0.032737386,0.804783905,0,0,-0.020717392,0.923334113
LRRC41,0,0,0,0,0,0,-0.033492016,0.893601883,0,0,0,0
SCARB1,0,0,0,0,0,0,-0.035175635,0.901300433,0,0,-0.032667512,0.914229019
DDB2,0,0,0,0,0,0,-0.035524622,0.947797776,0,0,0,0
DCUN1D4,0,0,0,0,0,0,-0.038280485,0.743607719,-0.015343202,0.907297194,0,0
RFC5,0,0,0,0,0,0,-0.038455561,0.884258434,-0.013679574,0.963572559,0,0
CAST,0,0,0,0,0,0,-0.039298197,0.752374793,0,0,0,0
INTS3,0,0,0,0,0,0,0,0,0.418362033,0.676339405,1.379239286,0.161417267
RBKS,0,0,0,0,0,0,0,0,0.298838154,0.551065474,0,0
CETN3,0,0,0,0,0,0,0,0,0.298021198,0.262710342,0,0
CSRP1,0,0,0,0,0,0,0,0,0.292798679,0.056374322,0,0
CDK1,0,0,0,0,0,0,0,0,0.275754861,0.78764958,0.189961122,0.888040302
KCTD5,0,0,0,0,0,0,0,0,0.274641869,0.459453274,0,0
KLHL21,0,0,0,0,0,0,0,0,0.265233137,0.319647964,0,0
RPP38,0,0,0,0,0,0,0,0,0.253484272,0.558488949,0.341997126,0.463309828
FBXO21,0,0,0,0,0,0,0,0,0.244370211,0.119630168,0,0
CCNA2,0,0,0,0,0,0,0,0,0.243369643,0.67335415,0,0
CTSL,0,0,0,0,0,0,0,0,0.236509367,0.244256746,0,0
LRPAP1,0,0,0,0,0,0,0,0,0.235643475,0.060256553,0.185681898,0.250293684
NFKB2,0,0,0,0,0,0,0,0,0.235557362,0.760811659,0,0
MYO10,0,0,0,0,0,0,0,0,0.234843522,0.267480754,0,0
PFKL,0,0,0,0,0,0,0,0,0.218843564,0.127292867,0,0
HK1,0,0,0,0,0,0,0,0,-0.001711315,0.989464364,0,0
FOXO3,0,0,0,0,0,0,0,0,-0.002999336,0.977933063,0,0
TERF2IP,0,0,0,0,0,0,0,0,-0.003271521,0.985281975,-0.030378807,0.87818116
DCK,0,0,0,0,0,0,0,0,-0.004131279,0.982398521,0,0
PPP1R13B,0,0,0,0,0,0,0,0,-0.004482014,0.978871424,0,0
INPP4B,0,0,0,0,0,0,0,0,-0.004756765,0.970748968,0,0
IARS2,0,0,0,0,0,0,0,0,-0.006694207,0.958056581,0,0
ATP11B,0,0,0,0,0,0,0,0,-0.00676094,0.961380267,-0.024872604,0.886251566
SUPV3L1,0,0,0,0,0,0,0,0,-0.00676262,0.964367911,-0.014037777,0.943913955
NUDCD3,0,0,0,0,0,0,0,0,-0.007695127,0.954728446,0,0
GNAI1,0,0,0,0,0,0,0,0,-0.009560114,0.958288743,0,0
AKAP8,0,0,0,0,0,0,0,0,-0.010162624,0.957326564,0,0
NENF,0,0,0,0,0,0,0,0,-0.011433635,0.960371014,0,0
TRAPPC3,0,0,0,0,0,0,0,0,-0.012922846,0.938268373,0,0
PRUNE,0,0,0,0,0,0,0,0,-0.013254017,0.960651788,0,0
FBXO11,0,0,0,0,0,0,0,0,-0.013352935,0.926119454,0,0
SLC37A4,0,0,0,0,0,0,0,0,-0.013846036,0.974672465,0,0
ARHGEF12,0,0,0,0,0,0,0,0,-0.015364352,0.896713651,-0.02716206,0.876868703
ATP6V1D,0,0,0,0,0,0,0,0,-0.016017222,0.945765158,-0.004938023,0.982151337
SLC35A3,0,0,0,0,0,0,0,0,-0.017322039,0.925211108,0,0
RFX5,0,0,0,0,0,0,0,0,-0.017599407,0.908923302,0,0
APP,0,0,0,0,0,0,0,0,-0.017701535,0.908443188,0,0
FAM20B,0,0,0,0,0,0,0,0,-0.018048489,0.89084596,0,0
LIG1,0,0,0,0,0,0,0,0,-0.018382695,0.948173718,0,0
MTERF3,0,0,0,0,0,0,0,0,-0.018664525,0.946067634,0,0
DHDDS,0,0,0,0,0,0,0,0,-0.01954097,0.915745156,0,0
TRAK2,0,0,0,0,0,0,0,0,-0.020250348,0.866487878,-0.015849436,0.926973424
NUP93,0,0,0,0,0,0,0,0,-0.020422735,0.884367629,-0.013658754,0.948785555
TIAM1,0,0,0,0,0,0,0,0,-0.020678151,0.86001556,0,0
USP14,0,0,0,0,0,0,0,0,-0.021616145,0.87838367,0,0
TNFRSF21,0,0,0,0,0,0,0,0,-0.021790296,0.895960092,0,0
ACLY,0,0,0,0,0,0,0,0,-0.022624911,0.851486458,0,0
CPSF4,0,0,0,0,0,0,0,0,-0.023779357,0.94187192,0,0
KIF1BP,0,0,0,0,0,0,0,0,-0.024363917,0.882318713,0,0
FDFT1,0,0,0,0,0,0,0,0,-0.024589311,0.891224253,0,0
USP7,0,0,0,0,0,0,0,0,-0.02532793,0.832355179,-0.00651347,0.967753471
ATP6V0B,0,0,0,0,0,0,0,0,-0.025597704,0.908632689,0,0
PAFAH1B1,0,0,0,0,0,0,0,0,-0.026064681,0.866259282,0,0
BLCAP,0,0,0,0,0,0,0,0,-0.027102763,0.840494866,0,0
CISD1,0,0,0,0,0,0,0,0,-0.027405475,0.896787304,0,0
ELAVL1,0,0,0,0,0,0,0,0,-0.027529149,0.860949661,0.230994106,0.194189713
TCFL5,0,0,0,0,0,0,0,0,-0.028328926,0.898349694,0,0
RALGDS,0,0,0,0,0,0,0,0,-0.028872643,0.858227488,0,0
CAMSAP2,0,0,0,0,0,0,0,0,-0.029412284,0.821806759,0,0
POLR2K,0,0,0,0,0,0,0,0,-0.029749691,0.868588854,0,0
MRPS2,0,0,0,0,0,0,0,0,0,0,0.390329505,0.480775815
FGFR4,0,0,0,0,0,0,0,0,0,0,0.386319242,0.789404894
CD320,0,0,0,0,0,0,0,0,0,0,0.34088408,0.642873433
PRKACA,0,0,0,0,0,0,0,0,0,0,0.337417469,0.195331123
GAA,0,0,0,0,0,0,0,0,0,0,0.312143681,0.53114642
CDK5R1,0,0,0,0,0,0,0,0,0,0,0.275443327,0.248928213
SCAND1,0,0,0,0,0,0,0,0,0,0,0.270752609,0.662993306
KCNK1,0,0,0,0,0,0,0,0,0,0,0.262200756,0.245493882
STXBP1,0,0,0,0,0,0,0,0,0,0,0.260195349,0.306900853
ETV1,0,0,0,0,0,0,0,0,0,0,0.254273832,0.505176272
RAP1GAP,0,0,0,0,0,0,0,0,0,0,0.238339517,0.246945973
AURKA,0,0,0,0,0,0,0,0,0,0,0.233134459,0.763582024
SLC5A6,0,0,0,0,0,0,0,0,0,0,0.228734025,0.552657495
ZMIZ1,0,0,0,0,0,0,0,0,0,0,0.221423631,0.338175775
GABPB1,0,0,0,0,0,0,0,0,0,0,0.215027263,0.493407616
PCK2,0,0,0,0,0,0,0,0,0,0,0.213709627,0.736009817
ELOVL6,0,0,0,0,0,0,0,0,0,0,0.213003556,0.285350424
ABHD6,0,0,0,0,0,0,0,0,0,0,0.205138027,0.374484026
GPATCH8,0,0,0,0,0,0,0,0,0,0,0.200223671,0.279744477
UGDH,0,0,0,0,0,0,0,0,0,0,0.194566684,0.471738396
C2CD2L,0,0,0,0,0,0,0,0,0,0,0.193774952,0.487109667
GNA11,0,0,0,0,0,0,0,0,0,0,0.188177696,0.383444689
ST7,0,0,0,0,0,0,0,0,0,0,0.181357921,0.477872377
PARP2,0,0,0,0,0,0,0,0,0,0,0.17844404,0.366692229
MAST2,0,0,0,0,0,0,0,0,0,0,-0.000367451,0.998893812
KIT,0,0,0,0,0,0,0,0,0,0,-0.003033485,0.992810015
ALDOA,0,0,0,0,0,0,0,0,0,0,-0.003700679,0.980710721
ATP1B1,0,0,0,0,0,0,0,0,0,0,-0.003934765,0.990201671
TPM1,0,0,0,0,0,0,0,0,0,0,-0.00406304,0.977600365
CENPE,0,0,0,0,0,0,0,0,0,0,-0.004120024,0.989590347
PSMD9,0,0,0,0,0,0,0,0,0,0,-0.004273395,0.994089851
BLVRA,0,0,0,0,0,0,0,0,0,0,-0.00464659,0.986741087
NCOA3,0,0,0,0,0,0,0,0,0,0,-0.00667222,0.967935219
MSH6,0,0,0,0,0,0,0,0,0,0,-0.007395593,0.964948388
SKP1,0,0,0,0,0,0,0,0,0,0,-0.009865661,0.957518963
AKAP8L,0,0,0,0,0,0,0,0,0,0,-0.010589939,0.953213
LGALS8,0,0,0,0,0,0,0,0,0,0,-0.011235786,0.949694288
IGF2R,0,0,0,0,0,0,0,0,0,0,-0.015169337,0.912707651
TOMM70A,0,0,0,0,0,0,0,0,0,0,-0.017156062,0.927377927
PSMD2,0,0,0,0,0,0,0,0,0,0,-0.017285293,0.903551428
RHEB,0,0,0,0,0,0,0,0,0,0,-0.018075481,0.927747396
ACAA1,0,0,0,0,0,0,0,0,0,0,-0.018491503,0.935358915
MLLT11,0,0,0,0,0,0,0,0,0,0,-0.018550535,0.938123731
GNPDA1,0,0,0,0,0,0,0,0,0,0,-0.019058369,0.936634985
TOMM34,0,0,0,0,0,0,0,0,0,0,-0.019745871,0.939818953
CBLB,0,0,0,0,0,0,0,0,0,0,-0.020717899,0.926004396
TCTA,0,0,0,0,0,0,0,0,0,0,-0.020929172,0.939870008
DHRS7,0,0,0,0,0,0,0,0,0,0,-0.021471911,0.916361523
TRIM13,0,0,0,0,0,0,0,0,0,0,-0.021850749,0.908528174
CLTB,0,0,0,0,0,0,0,0,0,0,-0.023551028,0.917530309
ICAM3,0,0,0,0,0,0,0,0,0,0,-0.026946211,0.973746287
RBM6,0,0,0,0,0,0,0,0,0,0,-0.027459361,0.872164311
FYN,0,0,0,0,0,0,0,0,0,0,-0.027936727,0.829460629
VAT1,0,0,0,0,0,0,0,0,0,0,-0.027991232,0.927441571
NOSIP,0,0,0,0,0,0,0,0,0,0,-0.029650609,0.934743666
DUSP22,0,0,0,0,0,0,0,0,0,0,-0.029910089,0.859798844
KIAA0355,0,0,0,0,0,0,0,0,0,0,-0.030325175,0.925150431
