Name_GeneSymbol,AI,AI_Pval,CG,CG_Pval,DLPFC,DLPFC_Pval,NAC,NAC_Pval,OFC,OFC_Pval,SUB,SUB_Pval
STK10,0,0,0,0,0,0,0,0,-0.013419006,0.957712429,0,0
AKAP8,0,0,0,0,0,0,0,0,-0.013472229,0.912536208,0,0
NR2F6,0,0,0,0,0,0,0,0,-0.014022276,0.963500525,0,0
DNTTIP2,0,0,0,0,0,0,0,0,-0.015372714,0.852722922,0,0
RASA1,0,0,0,0,0,0,0,0,-0.015502282,0.841508876,0,0
NCOA3,0,0,0,0,0,0,0,0,-0.015857555,0.857986691,0,0
NPRL2,0,0,0,0,0,0,0,0,-0.017185641,0.930351903,0,0
MAP3K4,0,0,0,0,0,0,0,0,-0.017892878,0.779974482,0,0
KTN1,0,0,0,0,0,0,0,0,-0.018696086,0.723341092,-0.012948893,0.851502098
CCND3,0,0,0,0,0,0,0,0,-0.0189643,0.928413299,0,0
KIT,0,0,0,0,0,0,0,0,0,0,0.467311587,0.094705256
GLRX,0,0,0,0,0,0,0,0,0,0,0.414815035,0.103832587
CDC25A,0,0,0,0,0,0,0,0,0,0,0.364856851,0.486146417
PNP,0,0,0,0,0,0,0,0,0,0,0.361367682,0.377248828
HN1L,0,0,0,0,0,0,0,0,0,0,0.312409008,0.118176023
MUC1,0,0,0,0,0,0,0,0,0,0,0.303115748,0.708764094
DYNLT3,0,0,0,0,0,0,0,0,0,0,0.286796242,0.184484247
KIF14,0,0,0,0,0,0,0,0,0,0,0.282889927,0.67413108
TOMM34,0,0,0,0,0,0,0,0,0,0,0.280902776,0.261245193
ITGAE,0,0,0,0,0,0,0,0,0,0,0.277433382,0.430241522
GALE,0,0,0,0,0,0,0,0,0,0,0.27527861,0.521409775
CISD1,0,0,0,0,0,0,0,0,0,0,0.263536323,0.139680148
LSM6,0,0,0,0,0,0,0,0,0,0,0.261902088,0.391633986
KIAA1033,0,0,0,0,0,0,0,0,0,0,0.257632192,0.026715123
PAFAH1B3,0,0,0,0,0,0,0,0,0,0,-0.000308893,0.999323414
LIG1,0,0,0,0,0,0,0,0,0,0,-0.000993384,0.996286727
MBTPS1,0,0,0,0,0,0,0,0,0,0,-0.002988889,0.994179428
ZW10,0,0,0,0,0,0,0,0,0,0,-0.005683151,0.968543616
GNAI2,0,0,0,0,0,0,0,0,0,0,-0.006539311,0.931048687
SPDEF,0,0,0,0,0,0,0,0,0,0,-0.00687307,0.993926325
HDAC6,0,0,0,0,0,0,0,0,0,0,-0.0068865,0.959021703
SSBP2,0,0,0,0,0,0,0,0,0,0,-0.007864679,0.944702247
VAPB,0,0,0,0,0,0,0,0,0,0,-0.00832989,0.921631034
PSMF1,0,0,0,0,0,0,0,0,0,0,-0.009902908,0.941737308
PSME1,0,0,0,0,0,0,0,0,0,0,-0.011070773,0.95603461
PPOX,0,0,0,0,0,0,0,0,0,0,-0.014365257,0.963941602
EGF,0,0,0,0,0,0,0,0,0,0,-0.014540236,0.966586018
BLMH,0,0,0,0,0,0,0,0,0,0,-0.014556168,0.928300755
PAF1,0,0,0,0,0,0,0,0,0,0,-0.014714714,0.90620421
TP53BP1,0,0,0,0,0,0,0,0,0,0,-0.014786818,0.837504922
DUSP3,0,0,0,0,0,0,0,0,0,0,-0.016449395,0.892434261
UTP14A,0,0,0,0,0,0,0,0,0,0,-0.017054126,0.914409241
NOLC1,0,0,0,0,0,0,0,0,0,0,-0.017516361,0.835966534
SCRN1,0,0,0,0,0,0,0,0,0,0,-0.0176285,0.837284887
APP,0,0,0,0,0,0,0,0,0,0,-0.018028026,0.870022551
ALAS1,0,0,0,0,0,0,0,0,0,0,-0.018549376,0.896123215
RPS5,0,0,0,0,0,0,0,0,0,0,-0.018942813,0.855156022
