region,cellline,time,concentration,n
CG,HME1,3h,0.04uM,1
CG,HME1,3h,0.12uM,3
CG,HME1,3h,0.37uM,5
CG,HME1,3h,1.11uM,4
CG,HME1,3h,10uM,4
CG,HME1,3h,3.33uM,5
CG,HS578T,24h,0.04uM,2
CG,HS578T,24h,0.1uM,1
CG,HS578T,24h,0.37uM,1
CG,HS578T,24h,0.5uM,4
CG,HS578T,24h,1.11uM,5
CG,HS578T,24h,10uM,11
CG,HS578T,24h,1uM,1
CG,HS578T,24h,3.33uM,5
CG,HS578T,3h,1.11uM,3
CG,HS578T,3h,10uM,3
CG,HS578T,6h,1uM,1
CG,HT115,6h,10uM,1
CG,HT29,24h,0.04uM,55
CG,HT29,24h,0.12uM,48
CG,HT29,24h,0.1uM,2
CG,HT29,24h,0.37uM,55
CG,HT29,24h,1.11uM,67
CG,HT29,24h,10uM,93
CG,HT29,24h,1uM,2
CG,HT29,24h,3.33uM,73
CG,HT29,24h,3uM,3
CG,HT29,24h,4.17uM,1
CG,HT29,6h,0.1uM,1
CG,HT29,6h,0.5uM,1
CG,HT29,6h,100uM,1
CG,HT29,6h,10uM,57
CG,HT29,6h,1uM,1
CG,HT29,6h,3uM,1
CG,HT29,6h,40uM,1
CG,HT29,6h,80uM,1
CG,HUES3,24h,0.04uM,4
CG,HUES3,24h,0.12uM,1
CG,HUES3,24h,0.37uM,1
CG,HUES3,24h,1.11uM,1
CG,HUES3,24h,10uM,5
CG,HUES3,24h,3.33uM,1
CG,HUH7,24h,10uM,3
CG,HUH7,24h,3uM,1
CG,HUH7,24h,5uM,1
CG,HUH7,6h,10uM,5
CG,HUH7,6h,3uM,5
CG,HUVEC,24h,0.04uM,6
CG,HUVEC,24h,0.12uM,9
CG,HUVEC,24h,0.37uM,6
CG,HUVEC,24h,1.11uM,6
CG,HUVEC,24h,10uM,15
CG,HUVEC,24h,3.33uM,6
CG,JHUEM2,6h,10uM,2
CG,JHUEM2,6h,1uM,1
CG,JURKAT,24h,0.12uM,1
CG,JURKAT,24h,0.1uM,1
CG,JURKAT,24h,10uM,3
CG,JURKAT,24h,3.33uM,1
CG,JURKAT,6h,0.5uM,1
CG,JURKAT,6h,1uM,1
CG,LNCAP,24h,0.04uM,2
CG,LNCAP,24h,0.37uM,2
CG,LNCAP,24h,1.11uM,3
CG,LNCAP,24h,10uM,1
CG,LNCAP,24h,3.33uM,1
CG,LNCAP,3h,0.12uM,1
CG,LNCAP,3h,1.11uM,1
CG,LNCAP,3h,3.33uM,1
CG,LOVO,6h,100uM,1
CG,LOVO,6h,10uM,8
CG,LOVO,6h,1uM,1
CG,MCF10A,24h,0.04uM,5
CG,MCF10A,24h,0.12uM,3
CG,MCF10A,24h,0.1uM,3
CG,MCF10A,24h,0.37uM,7
CG,MCF10A,24h,0.5uM,3
CG,MCF10A,24h,1.11uM,9
CG,MCF10A,24h,10uM,15
CG,MCF10A,24h,1uM,2
CG,MCF10A,24h,3.33uM,8
CG,MCF10A,3h,0.04uM,2
CG,MCF10A,3h,0.12uM,2
CG,MCF10A,3h,0.37uM,5
CG,MCF10A,3h,1.11uM,8
CG,MCF10A,3h,10uM,6
CG,MCF10A,3h,3.33uM,4
CG,MCF10A,6h,0.5uM,6
CG,MCF10A,6h,10uM,6
CG,MCF10A,6h,1uM,3
CG,MCF7,24h,0.001uM,4
CG,MCF7,24h,0.01uM,8
CG,MCF7,24h,0.04uM,77
CG,MCF7,24h,0.11uM,1
CG,MCF7,24h,0.12uM,73
CG,MCF7,24h,0.1uM,12
CG,MCF7,24h,0.37uM,82
CG,MCF7,24h,0.5uM,21
CG,MCF7,24h,1.11uM,83
CG,MCF7,24h,100uM,3
CG,MCF7,24h,10uM,324
CG,MCF7,24h,11.55uM,1
CG,MCF7,24h,1uM,29
CG,MCF7,24h,20uM,3
CG,MCF7,24h,3.33uM,89
CG,MCF7,24h,3uM,19
CG,MCF7,24h,4.17uM,1
CG,MCF7,24h,40uM,4
CG,MCF7,24h,5uM,5
CG,MCF7,24h,6.79uM,1
CG,MCF7,24h,8.11uM,1
CG,MCF7,3h,0.12uM,1
CG,MCF7,3h,10uM,4
CG,MCF7,3h,3.33uM,2
CG,MCF7,6h,0.001uM,4
CG,MCF7,6h,0.01uM,1
CG,MCF7,6h,0.1uM,10
CG,MCF7,6h,0.5uM,8
CG,MCF7,6h,100uM,1
CG,MCF7,6h,10uM,122
CG,MCF7,6h,1uM,14
CG,MCF7,6h,20uM,1
CG,MCF7,6h,30uM,1
CG,MCF7,6h,3uM,12
CG,MCF7,6h,40uM,1
CG,MCF7,6h,5uM,2
CG,MCH58,144h,NA,1
CG,MDAMB231,24h,0.04uM,3
CG,MDAMB231,24h,0.12uM,3
CG,MDAMB231,24h,0.1uM,3
CG,MDAMB231,24h,0.37uM,7
CG,MDAMB231,24h,0.5uM,2
CG,MDAMB231,24h,1.11uM,6
CG,MDAMB231,24h,10uM,8
CG,MDAMB231,24h,3.33uM,8
CG,MDAMB231,3h,0.04uM,1
CG,MDAMB231,3h,0.12uM,2
CG,MDAMB231,3h,0.37uM,1
CG,MDAMB231,3h,10uM,5
CG,MDAMB231,3h,3.33uM,2
CG,MDAMB231,6h,0.1uM,1
CG,MDAMB231,6h,0.5uM,5
CG,MDAMB231,6h,1uM,1
CG,MDST8,6h,100uM,2
CG,MDST8,6h,10uM,14
CG,MDST8,6h,40uM,2
CG,MDST8,6h,80uM,1
CG,MNEU.E,24h,0.04uM,2
CG,NCIH1694,6h,0.1uM,1
CG,NCIH1694,6h,10uM,1
CG,NCIH2073,6h,0.5uM,1
CG,NCIH2073,6h,100uM,1
CG,NCIH2073,6h,10uM,5
CG,NCIH508,6h,10uM,5
CG,NCIH508,6h,40uM,2
CG,NCIH508,6h,5uM,1
CG,NCIH508,6h,80uM,1
CG,NCIH508,6h,90uM,1
CG,NCIH596,6h,100uM,1
CG,NCIH596,6h,10uM,6
CG,NCIH596,6h,1uM,1
CG,NEU,24h,0.04uM,1
CG,NEU,24h,0.12uM,1
CG,NEU,24h,0.37uM,3
CG,NEU,24h,1.11uM,1
CG,NEU,24h,10uM,31
CG,NEU,24h,3.33uM,2
CG,NEU,24h,3uM,1
CG,NEU,6h,10uM,10
CG,NKDBA,24h,10uM,11
CG,NKDBA,24h,1uM,6
CG,NKDBA,24h,3uM,2
CG,NKDBA,24h,40uM,2
CG,NOMO1,24h,0.01uM,1
CG,NOMO1,24h,1uM,1
CG,NOMO1,6h,0.5uM,1
CG,NOMO1,6h,10uM,4
CG,NOMO1,6h,1uM,1
CG,NPC,24h,0.04uM,2
CG,NPC,24h,0.12uM,3
CG,NPC,24h,0.37uM,4
CG,NPC,24h,0.5uM,2
CG,NPC,24h,1.11uM,4
CG,NPC,24h,10uM,97
CG,NPC,24h,1uM,4
CG,NPC,24h,3.33uM,5
CG,NPC,24h,3uM,1
CG,NPC,6h,10uM,13
CG,NPC.CAS9,24h,0.04uM,1
CG,NPC.CAS9,24h,0.12uM,4
CG,NPC.CAS9,24h,0.37uM,4
CG,NPC.CAS9,24h,1.11uM,4
CG,NPC.CAS9,24h,10uM,8
CG,NPC.CAS9,24h,3.33uM,5
CG,NPC.TAK,24h,0.04uM,4
CG,NPC.TAK,24h,0.12uM,5
CG,NPC.TAK,24h,0.37uM,6
CG,NPC.TAK,24h,1.11uM,5
CG,NPC.TAK,24h,10uM,5
CG,NPC.TAK,24h,3.33uM,4
CG,OV7,6h,100uM,1
CG,OV7,6h,10uM,5
CG,PC3,24h,0.04uM,51
CG,PC3,24h,0.05uM,1
CG,PC3,24h,0.12uM,53
CG,PC3,24h,0.1uM,9
CG,PC3,24h,0.37uM,56
CG,PC3,24h,0.41uM,1
CG,PC3,24h,0.5uM,15
CG,PC3,24h,1.11uM,79
CG,PC3,24h,100uM,1
CG,PC3,24h,10uM,336
CG,PC3,24h,1uM,16
CG,PC3,24h,2.7uM,1
CG,PC3,24h,3.33uM,81
CG,PC3,24h,33.33uM,1
CG,PC3,24h,3uM,9
CG,PC3,24h,4.17uM,1
CG,PC3,24h,40uM,1
CG,PC3,24h,5uM,5
CG,PC3,6h,0.001uM,1
CG,PC3,6h,0.1uM,8
CG,PC3,6h,0.5uM,11
CG,PC3,6h,100uM,1
CG,PC3,6h,10uM,121
CG,PC3,6h,1uM,5
CG,PC3,6h,30uM,1
CG,PC3,6h,3uM,8
CG,PC3,6h,5uM,4
CG,PC3,6h,80uM,1
CG,PHH,24h,10uM,29
CG,PHH,24h,1uM,1
CG,PHH,24h,20uM,1
CG,PHH,24h,3uM,1
CG,PHH,6h,10uM,2
CG,PHH,6h,3uM,2
CG,PHH,6h,5uM,1
CG,PL21,6h,0.1uM,1
CG,PL21,6h,10uM,6
CG,PL21,6h,70uM,1
CG,PL21,6h,80uM,1
CG,RKO,6h,100uM,1
CG,RKO,6h,10uM,9
CG,RMGI,6h,0.1uM,1
CG,RMGI,6h,0.5uM,1
CG,RMGI,6h,100uM,1
CG,RMGI,6h,10uM,5
CG,RMGI,6h,40uM,1
CG,RMUGS,6h,10uM,1
CG,SKB,24h,10uM,53
CG,SKBR3,24h,0.04uM,1
CG,SKBR3,24h,0.12uM,1
CG,SKBR3,24h,0.1uM,2
CG,SKBR3,24h,0.37uM,1
CG,SKBR3,24h,0.5uM,1
CG,SKBR3,24h,1.11uM,4
CG,SKBR3,24h,10uM,6
CG,SKBR3,24h,1uM,2
CG,SKBR3,24h,3.33uM,1
CG,SKBR3,3h,1.11uM,2
CG,SKBR3,3h,10uM,1
CG,SKBR3,3h,3.33uM,1
CG,SKBR3,6h,0.5uM,1
CG,SKBR3,6h,10uM,1
CG,SKL,24h,0.04uM,5
CG,SKL,24h,0.12uM,6
CG,SKL,24h,0.37uM,8
CG,SKL,24h,1.11uM,3
CG,SKL,24h,10uM,6
CG,SKL.C,24h,0.04uM,3
CG,SKL.C,24h,0.12uM,1
CG,SKL.C,24h,0.37uM,1
CG,SKL.C,24h,1.11uM,3
CG,SKL.C,24h,10uM,5
CG,SKL.C,24h,3.33uM,4
CG,SKLU1,6h,0.5uM,1
CG,SKLU1,6h,100uM,2
CG,SKLU1,6h,10uM,1
CG,SKM1,6h,0.1uM,1
CG,SKM1,6h,10uM,1
CG,SKM1,6h,1uM,2
CG,SKM1,6h,30uM,1
CG,SKM1,6h,3uM,1
CG,SKM1,6h,40uM,1
CG,SKMEL1,6h,10uM,2
CG,SKMEL28,6h,100uM,1
CG,SKMEL28,6h,10uM,2
CG,SNGM,6h,10uM,8
CG,SNGM,6h,80uM,1
CG,SNU1040,6h,10uM,4
CG,SNUC4,6h,10uM,3
CG,SNUC4,6h,5uM,1
CG,SNUC5,6h,10uM,2
CG,SW480,6h,10uM,1
CG,SW480,6h,40uM,1
CG,SW620,6h,0.1uM,1
CG,SW620,6h,100uM,1
CG,SW620,6h,10uM,9
CG,SW620,6h,5uM,1
CG,SW620,6h,90uM,1
CG,SW948,6h,100uM,3
CG,SW948,6h,10uM,6
CG,SW948,6h,5uM,1
CG,T3M10,6h,10uM,7
CG,T3M10,6h,30uM,1
CG,T3M10,6h,40uM,1
CG,THP1,24h,0.001uM,1
CG,THP1,24h,0.5uM,1
CG,THP1,24h,3uM,1
CG,THP1,6h,10uM,4
CG,THP1,6h,1uM,1
CG,TYKNU,6h,10uM,1
CG,U266,24h,10uM,1
CG,U937,24h,0.5uM,1
CG,U937,24h,1uM,1
CG,U937,24h,3uM,2
CG,U937,6h,0.5uM,1
CG,U937,6h,100uM,2
CG,U937,6h,10uM,4
CG,U937,6h,1uM,1
CG,U937,6h,3uM,1
CG,U937,6h,40uM,1
CG,U937,6h,80uM,1
CG,VCAP,24h,0.001uM,1
CG,VCAP,24h,0.1uM,6
CG,VCAP,24h,0.5uM,10
CG,VCAP,24h,10uM,164
CG,VCAP,24h,1uM,18
CG,VCAP,24h,20uM,4
CG,VCAP,24h,30uM,4
CG,VCAP,24h,3uM,1
CG,VCAP,24h,5uM,2
CG,VCAP,48h,1uM,3
CG,VCAP,48h,20uM,2
CG,VCAP,48h,5uM,1
CG,VCAP,6h,0.1uM,2
CG,VCAP,6h,0.5uM,7
CG,VCAP,6h,100uM,1
CG,VCAP,6h,10uM,87
CG,VCAP,6h,1uM,7
CG,VCAP,6h,20uM,2
CG,VCAP,6h,30uM,2
CG,VCAP,6h,5uM,2
CG,VCAP,6h,80uM,1
CG,WSUDLCL2,6h,100uM,1
CG,WSUDLCL2,6h,10uM,2
CG,YAPC,24h,0.03uM,1
CG,YAPC,24h,0.04uM,47
CG,YAPC,24h,0.12uM,51
CG,YAPC,24h,0.37uM,60
CG,YAPC,24h,0.43uM,1
CG,YAPC,24h,0.53uM,1
CG,YAPC,24h,1.11uM,53
CG,YAPC,24h,10uM,74
CG,YAPC,24h,3.33uM,58
CG,YAPC,24h,8.11uM,1
DLPFC,A375,24h,0.04uM,35
DLPFC,A375,24h,0.12uM,40
DLPFC,A375,24h,0.37uM,38
DLPFC,A375,24h,0.9uM,1
DLPFC,A375,24h,1.11uM,35
DLPFC,A375,24h,100uM,1
DLPFC,A375,24h,10uM,45
DLPFC,A375,24h,1uM,1
DLPFC,A375,24h,3.33uM,28
DLPFC,A375,24h,3uM,1
DLPFC,A375,24h,40uM,1
DLPFC,A375,24h,5uM,1
DLPFC,A375,6h,0.1uM,1
DLPFC,A375,6h,0.5uM,2
DLPFC,A375,6h,10uM,95
DLPFC,A549,24h,0.001uM,2
DLPFC,A549,24h,0.01uM,1
DLPFC,A549,24h,0.04uM,1
DLPFC,A549,24h,0.12uM,7
DLPFC,A549,24h,0.1uM,4
DLPFC,A549,24h,0.37uM,4
DLPFC,A549,24h,0.5uM,8
DLPFC,A549,24h,1.11uM,3
DLPFC,A549,24h,100uM,1
DLPFC,A549,24h,10uM,65
DLPFC,A549,24h,3.33uM,5
DLPFC,A549,24h,3uM,1
DLPFC,A549,24h,90uM,1
DLPFC,A549,6h,0.001uM,2
DLPFC,A549,6h,0.01uM,7
DLPFC,A549,6h,0.1uM,7
DLPFC,A549,6h,0.5uM,3
DLPFC,A549,6h,10uM,91
DLPFC,A549,6h,1uM,4
DLPFC,A549,6h,3uM,2
DLPFC,A673,6h,10uM,2
DLPFC,AGS,6h,10uM,4
DLPFC,ASC,24h,0.04uM,3
DLPFC,ASC,24h,0.12uM,2
DLPFC,ASC,24h,0.37uM,2
DLPFC,ASC,24h,1.11uM,5
DLPFC,ASC,24h,10uM,51
DLPFC,ASC,24h,3.33uM,4
DLPFC,ASC.C,24h,0.04uM,1
DLPFC,ASC.C,24h,0.12uM,7
DLPFC,ASC.C,24h,0.37uM,4
DLPFC,ASC.C,24h,1.11uM,3
DLPFC,ASC.C,24h,10uM,3
DLPFC,ASC.C,24h,3.33uM,6
DLPFC,BT20,24h,0.04uM,5
DLPFC,BT20,24h,0.12uM,3
DLPFC,BT20,24h,0.1uM,2
DLPFC,BT20,24h,0.37uM,3
DLPFC,BT20,24h,0.5uM,1
DLPFC,BT20,24h,1.11uM,4
DLPFC,BT20,24h,10uM,1
DLPFC,BT20,24h,1uM,4
DLPFC,BT20,24h,3.33uM,3
DLPFC,BT20,3h,0.04uM,2
DLPFC,BT20,3h,0.12uM,3
DLPFC,BT20,3h,0.37uM,2
DLPFC,BT20,3h,1.11uM,3
DLPFC,BT20,3h,10uM,4
DLPFC,BT20,3h,3.33uM,1
DLPFC,BT20,6h,0.1uM,2
DLPFC,BT20,6h,0.5uM,1
DLPFC,BT20,6h,10uM,3
DLPFC,BT20,6h,1uM,2
DLPFC,CD34,24h,0.04uM,1
DLPFC,CD34,24h,0.37uM,2
DLPFC,CD34,24h,0.5uM,1
DLPFC,CD34,24h,1.11uM,1
DLPFC,CD34,24h,10uM,5
DLPFC,CD34,24h,1uM,1
DLPFC,CD34,24h,3.33uM,2
DLPFC,CD34,6h,10uM,1
DLPFC,CD34,6h,1uM,1
DLPFC,CL34,6h,0.5uM,1
DLPFC,CL34,6h,10uM,2
DLPFC,CORL23,6h,10uM,3
DLPFC,COV644,6h,10uM,1
DLPFC,DV90,6h,0.5uM,2
DLPFC,DV90,6h,100uM,1
DLPFC,DV90,6h,5uM,1
DLPFC,EFO27,6h,0.5uM,1
DLPFC,EFO27,6h,10uM,4
DLPFC,FIBRNPC,24h,10uM,17
DLPFC,FIBRNPC,24h,1uM,1
DLPFC,FIBRNPC,6h,10uM,16
DLPFC,H1299,6h,0.5uM,1
DLPFC,H1299,6h,100uM,1
DLPFC,H1299,6h,10uM,3
DLPFC,H1299,6h,70uM,1
DLPFC,HA1E,24h,0.03uM,1
DLPFC,HA1E,24h,0.04uM,35
DLPFC,HA1E,24h,0.12uM,37
DLPFC,HA1E,24h,0.1uM,1
DLPFC,HA1E,24h,0.37uM,34
DLPFC,HA1E,24h,0.3uM,1
DLPFC,HA1E,24h,0.5uM,1
DLPFC,HA1E,24h,0.9uM,1
DLPFC,HA1E,24h,1.11uM,30
DLPFC,HA1E,24h,100uM,2
DLPFC,HA1E,24h,10uM,62
DLPFC,HA1E,24h,20uM,5
DLPFC,HA1E,24h,3.33uM,28
DLPFC,HA1E,24h,40uM,1
DLPFC,HA1E,6h,0.001uM,1
DLPFC,HA1E,6h,0.01uM,1
DLPFC,HA1E,6h,0.1uM,3
DLPFC,HA1E,6h,100uM,1
DLPFC,HA1E,6h,10uM,52
DLPFC,HA1E,6h,20uM,1
DLPFC,HA1E,6h,40uM,1
DLPFC,HCC15,6h,0.5uM,1
DLPFC,HCC15,6h,10uM,2
DLPFC,HCC15,6h,80uM,1
DLPFC,HCC515,24h,0.04uM,6
DLPFC,HCC515,24h,0.12uM,6
DLPFC,HCC515,24h,0.37uM,6
DLPFC,HCC515,24h,1.11uM,4
DLPFC,HCC515,24h,100uM,1
DLPFC,HCC515,24h,10uM,68
DLPFC,HCC515,24h,3.33uM,3
DLPFC,HCC515,24h,3uM,1
DLPFC,HCC515,24h,80uM,1
DLPFC,HCC515,6h,0.001uM,1
DLPFC,HCC515,6h,0.01uM,2
DLPFC,HCC515,6h,0.1uM,1
DLPFC,HCC515,6h,0.5uM,2
DLPFC,HCC515,6h,100uM,1
DLPFC,HCC515,6h,10uM,73
DLPFC,HCC515,6h,3uM,1
DLPFC,HCC515,6h,80uM,2
DLPFC,HCT116,6h,0.5uM,1
DLPFC,HCT116,6h,10uM,3
DLPFC,HCT116,6h,80uM,1
DLPFC,HEC108,6h,10uM,4
DLPFC,HELA,24h,0.04uM,29
DLPFC,HELA,24h,0.12uM,28
DLPFC,HELA,24h,0.1uM,1
DLPFC,HELA,24h,0.37uM,22
DLPFC,HELA,24h,0.3uM,1
DLPFC,HELA,24h,0.75uM,1
DLPFC,HELA,24h,0.9uM,1
DLPFC,HELA,24h,1.11uM,31
DLPFC,HELA,24h,10uM,29
DLPFC,HELA,24h,1uM,1
DLPFC,HELA,24h,2.7uM,1
DLPFC,HELA,24h,3.33uM,37
DLPFC,HELA,24h,4.17uM,1
DLPFC,HELA,24h,8.11uM,1
DLPFC,HEPG2,24h,0.04uM,9
DLPFC,HEPG2,24h,0.12uM,6
DLPFC,HEPG2,24h,0.1uM,3
DLPFC,HEPG2,24h,0.37uM,7
DLPFC,HEPG2,24h,1.11uM,8
DLPFC,HEPG2,24h,10uM,6
DLPFC,HEPG2,24h,1uM,1
DLPFC,HEPG2,24h,3.33uM,4
DLPFC,HEPG2,24h,3uM,4
DLPFC,HEPG2,24h,5uM,1
DLPFC,HEPG2,6h,0.5uM,1
DLPFC,HEPG2,6h,10uM,86
DLPFC,HEPG2,6h,1uM,3
DLPFC,HEPG2,6h,3uM,4
DLPFC,HEPG2,6h,5uM,1
DLPFC,HEPG2,6h,80uM,1
DLPFC,HL60,24h,0.5uM,1
DLPFC,HL60,24h,10uM,1
DLPFC,HL60,24h,3uM,1
DLPFC,HME1,24h,0.04uM,4
DLPFC,HME1,24h,0.12uM,4
DLPFC,HME1,24h,0.37uM,7
DLPFC,HME1,24h,1.11uM,3
DLPFC,HME1,24h,10uM,3
DLPFC,HME1,24h,3.33uM,7
DLPFC,HME1,3h,0.04uM,4
DLPFC,HME1,3h,0.12uM,7
DLPFC,HME1,3h,0.37uM,4
DLPFC,HME1,3h,1.11uM,4
DLPFC,HME1,3h,10uM,5
DLPFC,HME1,3h,3.33uM,7
DLPFC,HS27A,6h,10uM,2
DLPFC,HS578T,24h,0.04uM,5
DLPFC,HS578T,24h,0.12uM,3
DLPFC,HS578T,24h,0.1uM,1
DLPFC,HS578T,24h,0.37uM,3
DLPFC,HS578T,24h,0.5uM,4
DLPFC,HS578T,24h,1.11uM,5
DLPFC,HS578T,24h,10uM,10
DLPFC,HS578T,24h,1uM,2
DLPFC,HS578T,24h,3.33uM,2
DLPFC,HS578T,3h,0.04uM,6
DLPFC,HS578T,3h,0.12uM,4
DLPFC,HS578T,3h,0.37uM,5
DLPFC,HS578T,3h,1.11uM,4
DLPFC,HS578T,3h,10uM,7
DLPFC,HS578T,3h,3.33uM,8
DLPFC,HS578T,6h,0.1uM,1
DLPFC,HS578T,6h,10uM,4
DLPFC,HT115,6h,10uM,6
DLPFC,HT29,24h,0.02uM,1
DLPFC,HT29,24h,0.04uM,38
DLPFC,HT29,24h,0.12uM,26
DLPFC,HT29,24h,0.1uM,1
DLPFC,HT29,24h,0.37uM,25
DLPFC,HT29,24h,0.5uM,3
DLPFC,HT29,24h,1.11uM,41
DLPFC,HT29,24h,1.92uM,1
DLPFC,HT29,24h,10uM,39
DLPFC,HT29,24h,1uM,1
DLPFC,HT29,24h,3.33uM,28
DLPFC,HT29,24h,3uM,2
DLPFC,HT29,24h,40uM,1
DLPFC,HT29,6h,0.1uM,1
DLPFC,HT29,6h,0.5uM,1
DLPFC,HT29,6h,10uM,104
DLPFC,HUES3,24h,0.04uM,1
DLPFC,HUES3,24h,0.12uM,2
DLPFC,HUH7,24h,10uM,1
DLPFC,HUH7,6h,10uM,1
DLPFC,HUH7,6h,3uM,1
DLPFC,HUVEC,24h,0.04uM,4
DLPFC,HUVEC,24h,0.12uM,2
DLPFC,HUVEC,24h,0.37uM,1
DLPFC,HUVEC,24h,1.11uM,3
DLPFC,HUVEC,24h,3.33uM,3
DLPFC,JHUEM2,6h,10uM,3
DLPFC,JURKAT,24h,0.12uM,1
DLPFC,JURKAT,24h,0.1uM,1
DLPFC,JURKAT,24h,0.37uM,2
DLPFC,JURKAT,24h,1.11uM,2
DLPFC,JURKAT,24h,10uM,1
DLPFC,JURKAT,24h,3.33uM,2
DLPFC,JURKAT,6h,0.5uM,1
DLPFC,JURKAT,6h,10uM,1
DLPFC,LNCAP,3h,0.04uM,4
DLPFC,LNCAP,3h,0.37uM,3
DLPFC,LNCAP,3h,1.11uM,1
DLPFC,LNCAP,3h,3.33uM,2
DLPFC,LOVO,6h,10uM,6
DLPFC,LOVO,6h,90uM,1
DLPFC,MCF10A,24h,0.04uM,2
DLPFC,MCF10A,24h,0.12uM,2
DLPFC,MCF10A,24h,0.37uM,4
DLPFC,MCF10A,24h,0.5uM,1
DLPFC,MCF10A,24h,1.11uM,3
DLPFC,MCF10A,24h,10uM,6
DLPFC,MCF10A,24h,1uM,4
DLPFC,MCF10A,24h,3.33uM,4
DLPFC,MCF10A,3h,0.04uM,3
DLPFC,MCF10A,3h,0.12uM,8
DLPFC,MCF10A,3h,0.37uM,4
DLPFC,MCF10A,3h,1.11uM,6
DLPFC,MCF10A,3h,10uM,6
DLPFC,MCF10A,3h,3.33uM,6
DLPFC,MCF10A,6h,0.1uM,4
DLPFC,MCF10A,6h,0.5uM,4
DLPFC,MCF10A,6h,10uM,2
DLPFC,MCF10A,6h,1uM,2
DLPFC,MCF7,24h,0.001uM,4
DLPFC,MCF7,24h,0.01uM,8
DLPFC,MCF7,24h,0.04uM,45
DLPFC,MCF7,24h,0.12uM,43
DLPFC,MCF7,24h,0.18uM,1
DLPFC,MCF7,24h,0.1uM,7
DLPFC,MCF7,24h,0.37uM,41
DLPFC,MCF7,24h,0.43uM,1
DLPFC,MCF7,24h,0.46uM,1
DLPFC,MCF7,24h,0.5uM,10
DLPFC,MCF7,24h,1.11uM,43
DLPFC,MCF7,24h,100uM,1
DLPFC,MCF7,24h,10uM,114
DLPFC,MCF7,24h,1uM,6
DLPFC,MCF7,24h,3.33uM,35
DLPFC,MCF7,24h,3uM,2
DLPFC,MCF7,24h,5uM,1
DLPFC,MCF7,3h,0.04uM,1
DLPFC,MCF7,3h,0.12uM,3
DLPFC,MCF7,3h,0.37uM,1
DLPFC,MCF7,3h,1.11uM,4
DLPFC,MCF7,3h,10uM,2
DLPFC,MCF7,3h,3.33uM,1
DLPFC,MCF7,6h,0.001uM,4
DLPFC,MCF7,6h,0.01uM,2
DLPFC,MCF7,6h,0.1uM,8
DLPFC,MCF7,6h,0.5uM,11
DLPFC,MCF7,6h,100uM,1
DLPFC,MCF7,6h,10uM,113
DLPFC,MCF7,6h,1uM,11
DLPFC,MCF7,6h,3uM,6
DLPFC,MCF7,6h,40uM,1
DLPFC,MCF7,6h,5uM,1
DLPFC,MDAMB231,24h,0.04uM,3
DLPFC,MDAMB231,24h,0.12uM,4
DLPFC,MDAMB231,24h,0.1uM,4
DLPFC,MDAMB231,24h,0.37uM,3
DLPFC,MDAMB231,24h,0.5uM,3
DLPFC,MDAMB231,24h,1.11uM,5
DLPFC,MDAMB231,24h,10uM,3
DLPFC,MDAMB231,24h,1uM,3
DLPFC,MDAMB231,24h,3.33uM,2
DLPFC,MDAMB231,3h,0.04uM,7
DLPFC,MDAMB231,3h,0.12uM,4
DLPFC,MDAMB231,3h,0.37uM,4
DLPFC,MDAMB231,3h,1.11uM,4
DLPFC,MDAMB231,3h,10uM,9
DLPFC,MDAMB231,3h,3.33uM,8
DLPFC,MDAMB231,6h,0.1uM,2
DLPFC,MDAMB231,6h,0.5uM,2
DLPFC,MDAMB231,6h,10uM,1
DLPFC,MDAMB231,6h,1uM,4
DLPFC,MDST8,6h,10uM,12
DLPFC,MDST8,6h,40uM,1
DLPFC,MNEU.E,24h,0.04uM,3
DLPFC,MNEU.E,24h,0.12uM,2
DLPFC,MNEU.E,24h,0.37uM,4
DLPFC,MNEU.E,24h,10uM,8
DLPFC,MNEU.E,24h,3.33uM,3
DLPFC,NCIH1694,6h,10uM,4
DLPFC,NCIH1836,6h,0.5uM,1
DLPFC,NCIH1836,6h,10uM,1
DLPFC,NCIH2073,6h,100uM,1
DLPFC,NCIH2073,6h,10uM,7
DLPFC,NCIH508,6h,100uM,1
DLPFC,NCIH508,6h,10uM,5
DLPFC,NCIH508,6h,40uM,1
DLPFC,NCIH596,6h,10uM,7
DLPFC,NEU,24h,0.04uM,3
DLPFC,NEU,24h,0.12uM,5
DLPFC,NEU,24h,0.37uM,7
DLPFC,NEU,24h,0.5uM,1
DLPFC,NEU,24h,1.11uM,5
DLPFC,NEU,24h,10uM,51
DLPFC,NEU,24h,3.33uM,10
DLPFC,NEU,6h,10uM,16
DLPFC,NKDBA,24h,10uM,2
DLPFC,NKDBA,24h,1uM,1
DLPFC,NKDBA,24h,20uM,1
DLPFC,NOMO1,24h,0.001uM,1
DLPFC,NOMO1,24h,1uM,1
DLPFC,NOMO1,6h,0.1uM,1
DLPFC,NOMO1,6h,0.5uM,1
DLPFC,NOMO1,6h,10uM,4
DLPFC,NOMO1,6h,1uM,1
DLPFC,NPC,24h,0.04uM,2
DLPFC,NPC,24h,0.37uM,4
DLPFC,NPC,24h,0.5uM,1
DLPFC,NPC,24h,1.11uM,1
DLPFC,NPC,24h,10uM,94
DLPFC,NPC,24h,3.33uM,1
DLPFC,NPC,6h,10uM,9
DLPFC,NPC.CAS9,24h,0.04uM,1
DLPFC,NPC.CAS9,24h,0.37uM,1
DLPFC,NPC.CAS9,24h,1.11uM,1
